[2025-09-20 03:17:40] START attempt 1: python main.py --is_transfer True --test_dataset Photo --pretrained_model_name /mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Cora.GRACE.GAT.hyp_True.True.20250912-232536.pth --few True --shot 5 --gpu_id 0
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Cora
Split sizes | train=39, val=1522, test=6089 (mode=few, shot=5)
[Epoch 0000] loss=9.8257 cls=2.0805 smmd=5.5369 ct=10.3488 rec=1.3844 | train/val/test=0.128/0.115/0.106 | c=0.999488
[Epoch 0001] loss=7.8999 cls=2.0732 smmd=3.4799 ct=11.0415 rec=1.3844 | train/val/test=0.128/0.118/0.115 | c=0.999488
[Epoch 0002] loss=7.3967 cls=2.0688 smmd=3.0633 ct=10.6307 rec=1.3844 | train/val/test=0.256/0.191/0.202 | c=0.999488
[Epoch 0003] loss=7.5683 cls=2.0606 smmd=3.3524 ct=10.0841 rec=1.3844 | train/val/test=0.359/0.413/0.411 | c=0.999488
[Epoch 0004] loss=6.9404 cls=2.0485 smmd=2.7655 ct=9.9399 rec=1.3844 | train/val/test=0.513/0.494/0.488 | c=0.999488
[Epoch 0005] loss=5.9886 cls=2.0305 smmd=1.8496 ct=9.8505 rec=1.3844 | train/val/test=0.795/0.665/0.677 | c=0.999488
[Epoch 0006] loss=5.8428 cls=2.0074 smmd=1.6958 ct=10.0056 rec=1.3843 | train/val/test=0.769/0.708/0.704 | c=0.999488
[Epoch 0007] loss=5.8265 cls=1.9802 smmd=1.7411 ct=9.8342 rec=1.3842 | train/val/test=0.872/0.759/0.730 | c=0.999488
[Epoch 0008] loss=5.5309 cls=1.9454 smmd=1.4895 ct=9.7875 rec=1.3841 | train/val/test=0.872/0.718/0.707 | c=0.999488
[Epoch 0009] loss=5.1788 cls=1.9028 smmd=1.1771 ct=9.8027 rec=1.3839 | train/val/test=0.846/0.731/0.718 | c=0.999488
[Epoch 0010] loss=4.8717 cls=1.8543 smmd=0.9256 ct=9.7670 rec=1.3834 | train/val/test=0.821/0.713/0.694 | c=0.999488
[Epoch 0011] loss=4.6831 cls=1.8012 smmd=0.7890 ct=9.7733 rec=1.3827 | train/val/test=0.795/0.703/0.678 | c=0.999488
[Epoch 0012] loss=4.5971 cls=1.7401 smmd=0.7584 ct=9.8022 rec=1.3818 | train/val/test=0.846/0.671/0.662 | c=0.999488
[Epoch 0013] loss=4.4969 cls=1.6722 smmd=0.7179 ct=9.8441 rec=1.3805 | train/val/test=0.846/0.668/0.660 | c=0.999488
[Epoch 0014] loss=4.3027 cls=1.6001 smmd=0.5934 ct=9.8565 rec=1.3787 | train/val/test=0.846/0.677/0.669 | c=0.999488
[Epoch 0015] loss=4.0903 cls=1.5244 smmd=0.4575 ct=9.8537 rec=1.3763 | train/val/test=0.846/0.696/0.688 | c=0.999488
[Epoch 0016] loss=3.9663 cls=1.4449 smmd=0.4095 ct=9.8724 rec=1.3732 | train/val/test=0.846/0.709/0.703 | c=0.999488
[Epoch 0017] loss=3.9119 cls=1.3640 smmd=0.4298 ct=9.9054 rec=1.3694 | train/val/test=0.846/0.711/0.709 | c=0.999488
[Epoch 0018] loss=3.8307 cls=1.2840 smmd=0.4263 ct=9.9197 rec=1.3650 | train/val/test=0.846/0.714/0.709 | c=0.999488
[Epoch 0019] loss=3.7077 cls=1.2054 smmd=0.3817 ct=9.9228 rec=1.3596 | train/val/test=0.846/0.712/0.711 | c=0.999488
[Epoch 0020] loss=3.5820 cls=1.1277 smmd=0.3315 ct=9.9375 rec=1.3535 | train/val/test=0.846/0.715/0.715 | c=0.999488
[Epoch 0021] loss=3.4949 cls=1.0513 smmd=0.3158 ct=9.9653 rec=1.3468 | train/val/test=0.846/0.722/0.722 | c=0.999488
[Epoch 0022] loss=3.4313 cls=0.9790 smmd=0.3203 ct=9.9904 rec=1.3395 | train/val/test=0.872/0.737/0.730 | c=0.999488
[Epoch 0023] loss=3.3669 cls=0.9114 smmd=0.3220 ct=10.0015 rec=1.3317 | train/val/test=0.897/0.751/0.741 | c=0.999488
[Epoch 0024] loss=3.2947 cls=0.8477 smmd=0.3135 ct=10.0057 rec=1.3236 | train/val/test=0.897/0.763/0.754 | c=0.999488
[Epoch 0025] loss=3.2196 cls=0.7874 smmd=0.2980 ct=10.0137 rec=1.3153 | train/val/test=0.923/0.775/0.767 | c=0.999488
[Epoch 0026] loss=3.1606 cls=0.7315 smmd=0.2936 ct=10.0241 rec=1.3070 | train/val/test=0.923/0.784/0.781 | c=0.999488
[Epoch 0027] loss=3.1048 cls=0.6806 smmd=0.2882 ct=10.0305 rec=1.2988 | train/val/test=0.923/0.790/0.788 | c=0.999488
[Epoch 0028] loss=3.0602 cls=0.6338 smmd=0.2908 ct=10.0325 rec=1.2907 | train/val/test=0.949/0.799/0.798 | c=0.999488
[Epoch 0029] loss=3.0125 cls=0.5896 smmd=0.2875 ct=10.0353 rec=1.2830 | train/val/test=0.974/0.807/0.807 | c=0.999488
[Epoch 0030] loss=2.9621 cls=0.5478 smmd=0.2780 ct=10.0434 rec=1.2758 | train/val/test=1.000/0.817/0.814 | c=0.999488
[Epoch 0031] loss=2.9231 cls=0.5091 smmd=0.2765 ct=10.0530 rec=1.2688 | train/val/test=1.000/0.823/0.822 | c=0.999488
[Epoch 0032] loss=2.8775 cls=0.4737 smmd=0.2657 ct=10.0595 rec=1.2622 | train/val/test=1.000/0.828/0.827 | c=0.999488
[Epoch 0033] loss=2.8358 cls=0.4409 smmd=0.2572 ct=10.0602 rec=1.2558 | train/val/test=1.000/0.832/0.832 | c=0.999488
[Epoch 0034] loss=2.8024 cls=0.4103 smmd=0.2553 ct=10.0590 rec=1.2499 | train/val/test=1.000/0.835/0.835 | c=0.999488
