[2025-09-20 03:19:43] START attempt 1: python main.py --is_transfer True --test_dataset Photo --pretrained_model_name /mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Cora.GRACE.GAT.hyp_True.True.20250912-232536.pth --few True --shot 10 --gpu_id 0
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Cora
Split sizes | train=79, val=1514, test=6057 (mode=few, shot=10)
[Epoch 0000] loss=9.8483 cls=2.0815 smmd=5.5602 ct=10.3412 rec=1.3844 | train/val/test=0.127/0.240/0.259 | c=0.999488
[Epoch 0001] loss=7.9251 cls=2.0759 smmd=3.4639 ct=11.2342 rec=1.3844 | train/val/test=0.354/0.278/0.297 | c=0.999488
[Epoch 0002] loss=7.4115 cls=2.0716 smmd=3.1072 ct=10.4715 rec=1.3844 | train/val/test=0.291/0.146/0.146 | c=0.999488
[Epoch 0003] loss=7.6089 cls=2.0648 smmd=3.3746 ct=10.1553 rec=1.3844 | train/val/test=0.190/0.060/0.052 | c=0.999488
[Epoch 0004] loss=6.9712 cls=2.0537 smmd=2.7906 ct=9.9424 rec=1.3844 | train/val/test=0.304/0.133/0.135 | c=0.999488
[Epoch 0005] loss=6.0366 cls=2.0386 smmd=1.8855 ct=9.8704 rec=1.3843 | train/val/test=0.633/0.516/0.520 | c=0.999488
[Epoch 0006] loss=5.8849 cls=2.0190 smmd=1.7243 ct=10.0158 rec=1.3843 | train/val/test=0.582/0.481/0.480 | c=0.999488
[Epoch 0007] loss=5.8566 cls=1.9959 smmd=1.7563 ct=9.8298 rec=1.3843 | train/val/test=0.620/0.520/0.511 | c=0.999488
[Epoch 0008] loss=5.5610 cls=1.9667 smmd=1.4970 ct=9.7946 rec=1.3842 | train/val/test=0.709/0.581/0.573 | c=0.999488
[Epoch 0009] loss=5.2147 cls=1.9306 smmd=1.1889 ct=9.7842 rec=1.3840 | train/val/test=0.747/0.590/0.587 | c=0.999488
[Epoch 0010] loss=4.9374 cls=1.8895 smmd=0.9602 ct=9.7470 rec=1.3837 | train/val/test=0.734/0.606/0.601 | c=0.999488
[Epoch 0011] loss=4.7476 cls=1.8424 smmd=0.8179 ct=9.7443 rec=1.3833 | train/val/test=0.747/0.616/0.612 | c=0.999488
[Epoch 0012] loss=4.6405 cls=1.7896 smmd=0.7555 ct=9.7860 rec=1.3826 | train/val/test=0.734/0.627/0.624 | c=0.999488
[Epoch 0013] loss=4.5477 cls=1.7306 smmd=0.7159 ct=9.8157 rec=1.3817 | train/val/test=0.747/0.645/0.642 | c=0.999488
