[2025-09-20 03:15:22] START attempt 1: python main.py --is_transfer True --test_dataset Photo --pretrained_model_name /mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Cora.GRACE.GAT.hyp_True.True.20250912-232536.pth --few False --gpu_id 0
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Cora
Split sizes | train=4590, val=1530, test=1530 (mode=public, shot=N/A)
[Epoch 0000] loss=9.3872 cls=2.0965 smmd=5.5313 ct=7.4124 rec=1.3844 | train/val/test=0.182/0.185/0.180 | c=0.999488
[Epoch 0001] loss=9.4924 cls=2.1002 smmd=5.6329 ct=7.4123 rec=1.3844 | train/val/test=0.215/0.233/0.225 | c=0.999488
[Epoch 0002] loss=9.4231 cls=2.2843 smmd=5.3753 ct=7.4125 rec=1.4046 | train/val/test=0.209/0.187/0.205 | c=0.999488
[Epoch 0003] loss=8.6340 cls=2.1789 smmd=4.6965 ct=7.4080 rec=1.3849 | train/val/test=0.252/0.264/0.248 | c=0.999488
[Epoch 0004] loss=7.5228 cls=1.8812 smmd=3.7691 ct=7.9734 rec=1.3890 | train/val/test=0.252/0.264/0.248 | c=0.999488
[Epoch 0005] loss=6.6282 cls=1.8412 smmd=2.9101 ct=7.9954 rec=1.3889 | train/val/test=0.526/0.552/0.527 | c=0.999488
[Epoch 0006] loss=6.5324 cls=1.8039 smmd=2.8717 ct=7.8998 rec=1.3839 | train/val/test=0.576/0.605/0.572 | c=0.999488
[Epoch 0007] loss=6.2172 cls=1.6838 smmd=2.7397 ct=7.5854 rec=1.3830 | train/val/test=0.596/0.633/0.593 | c=0.999488
[Epoch 0008] loss=5.2372 cls=1.5395 smmd=1.9334 ct=7.4438 rec=1.3779 | train/val/test=0.673/0.697/0.663 | c=0.999488
[Epoch 0009] loss=4.4951 cls=1.3483 smmd=1.3585 ct=7.5735 rec=1.3680 | train/val/test=0.769/0.780/0.758 | c=0.999488
[Epoch 0010] loss=4.4327 cls=1.1516 smmd=1.4696 ct=7.7100 rec=1.3477 | train/val/test=0.691/0.709/0.680 | c=0.999488
[Epoch 0011] loss=4.1609 cls=0.9675 smmd=1.3771 ct=7.7626 rec=1.3186 | train/val/test=0.790/0.792/0.776 | c=0.999488
[Epoch 0012] loss=3.6715 cls=0.8190 smmd=1.0570 ct=7.6885 rec=1.2889 | train/val/test=0.833/0.831/0.818 | c=0.999488
[Epoch 0013] loss=3.3586 cls=0.6980 smmd=0.8940 ct=7.5790 rec=1.2542 | train/val/test=0.843/0.840/0.837 | c=0.999488
[Epoch 0014] loss=3.3023 cls=0.6188 smmd=0.9399 ct=7.4882 rec=1.2301 | train/val/test=0.842/0.843/0.834 | c=0.999488
[Epoch 0015] loss=3.2621 cls=0.5610 smmd=0.9691 ct=7.4463 rec=1.2135 | train/val/test=0.875/0.877/0.873 | c=0.999488
[Epoch 0016] loss=3.1392 cls=0.5081 smmd=0.8936 ct=7.4872 rec=1.2001 | train/val/test=0.862/0.864/0.843 | c=0.999488
[Epoch 0017] loss=3.0110 cls=0.4910 smmd=0.7777 ct=7.5215 rec=1.1897 | train/val/test=0.864/0.854/0.862 | c=0.999488
[Epoch 0018] loss=2.9478 cls=0.4638 smmd=0.7279 ct=7.5922 rec=1.1881 | train/val/test=0.864/0.859/0.858 | c=0.999488
[Epoch 0019] loss=2.9175 cls=0.4444 smmd=0.7149 ct=7.6233 rec=1.1679 | train/val/test=0.896/0.890/0.890 | c=0.999488
[Epoch 0020] loss=2.8495 cls=0.3795 smmd=0.7156 ct=7.6000 rec=1.1713 | train/val/test=0.897/0.892/0.890 | c=0.999488
[Epoch 0021] loss=2.7881 cls=0.3619 smmd=0.6798 ct=7.5644 rec=1.1680 | train/val/test=0.878/0.882/0.873 | c=0.999488
[Epoch 0022] loss=2.7474 cls=0.3780 smmd=0.6319 ct=7.5289 rec=1.1583 | train/val/test=0.886/0.881/0.880 | c=0.999488
[Epoch 0023] loss=2.7217 cls=0.3619 smmd=0.6271 ct=7.4923 rec=1.1712 | train/val/test=0.894/0.889/0.886 | c=0.999488
[Epoch 0024] loss=2.6648 cls=0.3341 smmd=0.5990 ct=7.5001 rec=1.1582 | train/val/test=0.900/0.892/0.890 | c=0.999488
[Epoch 0025] loss=2.6067 cls=0.3127 smmd=0.5572 ct=7.5222 rec=1.1614 | train/val/test=0.901/0.893/0.897 | c=0.999488
[Epoch 0026] loss=2.5801 cls=0.3145 smmd=0.5222 ct=7.5469 rec=1.1699 | train/val/test=0.899/0.899/0.893 | c=0.999488
[Epoch 0027] loss=2.5653 cls=0.3297 smmd=0.4883 ct=7.5760 rec=1.1602 | train/val/test=0.892/0.886/0.882 | c=0.999488
[Epoch 0028] loss=2.5226 cls=0.3181 smmd=0.4610 ct=7.5446 rec=1.1729 | train/val/test=0.908/0.899/0.900 | c=0.999488
[Epoch 0029] loss=2.4870 cls=0.3093 smmd=0.4365 ct=7.5444 rec=1.1616 | train/val/test=0.913/0.904/0.907 | c=0.999488
[Epoch 0030] loss=2.4314 cls=0.2880 smmd=0.4072 ct=7.5099 rec=1.1716 | train/val/test=0.921/0.910/0.910 | c=0.999488
[Epoch 0031] loss=2.3805 cls=0.2755 smmd=0.3707 ct=7.5072 rec=1.1647 | train/val/test=0.920/0.910/0.919 | c=0.999488
[Epoch 0032] loss=2.3438 cls=0.2670 smmd=0.3431 ct=7.4987 rec=1.1695 | train/val/test=0.927/0.914/0.918 | c=0.999488
[Epoch 0033] loss=2.3109 cls=0.2619 smmd=0.3127 ct=7.5145 rec=1.1672 | train/val/test=0.922/0.914/0.918 | c=0.999488
[Epoch 0034] loss=2.2817 cls=0.2565 smmd=0.2886 ct=7.5134 rec=1.1698 | train/val/test=0.922/0.912/0.918 | c=0.999488
[Epoch 0035] loss=2.2701 cls=0.2734 smmd=0.2576 ct=7.5290 rec=1.1664 | train/val/test=0.875/0.862/0.862 | c=0.999488
[Epoch 0036] loss=2.3278 cls=0.3186 smmd=0.2686 ct=7.5233 rec=1.1798 | train/val/test=0.816/0.801/0.802 | c=0.999488
[Epoch 0037] loss=2.8260 cls=0.7151 smmd=0.3408 ct=7.6578 rec=1.1926 | train/val/test=0.679/0.676/0.660 | c=0.999488
[Epoch 0038] loss=3.6669 cls=1.3285 smmd=0.5352 ct=7.7280 rec=1.2879 | train/val/test=0.545/0.528/0.511 | c=0.999488
[Epoch 0039] loss=5.7387 cls=3.0796 smmd=0.8144 ct=7.8902 rec=1.3336 | train/val/test=0.271/0.244/0.260 | c=0.999488
[Epoch 0040] loss=7.9233 cls=4.6948 smmd=1.3497 ct=7.9968 rec=1.3968 | train/val/test=0.542/0.531/0.545 | c=0.999488
[Epoch 0041] loss=5.3526 cls=2.4453 smmd=1.0697 ct=7.9688 rec=1.2197 | train/val/test=0.675/0.667/0.653 | c=0.999488
[Epoch 0042] loss=4.8728 cls=1.7971 smmd=1.2358 ct=7.9737 rec=1.2258 | train/val/test=0.642/0.655/0.632 | c=0.999488
[Epoch 0043] loss=5.6113 cls=2.3417 smmd=1.4247 ct=7.9615 rec=1.2629 | train/val/test=0.802/0.792/0.782 | c=0.999488
[Epoch 0044] loss=3.6619 cls=0.7979 smmd=1.0624 ct=7.8169 rec=1.1912 | train/val/test=0.762/0.764/0.740 | c=0.999488
[Epoch 0045] loss=3.6229 cls=0.6942 smmd=1.1414 ct=7.7030 rec=1.2336 | train/val/test=0.579/0.586/0.570 | c=0.999488
[Epoch 0046] loss=4.3204 cls=1.0802 smmd=1.4497 ct=7.7010 rec=1.2514 | train/val/test=0.812/0.799/0.807 | c=0.999488
[Epoch 0047] loss=3.5721 cls=0.5216 smmd=1.2718 ct=7.7074 rec=1.1859 | train/val/test=0.862/0.857/0.860 | c=0.999488
[Epoch 0048] loss=3.2452 cls=0.4663 smmd=0.9984 ct=7.7305 rec=1.1724 | train/val/test=0.783/0.782/0.765 | c=0.999488
[Epoch 0049] loss=3.3633 cls=0.7446 smmd=0.8366 ct=7.7317 rec=1.1787 | train/val/test=0.809/0.805/0.789 | c=0.999488
[Epoch 0050] loss=3.0264 cls=0.5414 smmd=0.7213 ct=7.6418 rec=1.1765 | train/val/test=0.802/0.795/0.780 | c=0.999488
[Epoch 0051] loss=3.1795 cls=0.5705 smmd=0.8425 ct=7.6418 rec=1.1905 | train/val/test=0.868/0.862/0.844 | c=0.999488
[Epoch 0052] loss=3.1768 cls=0.4322 smmd=0.9699 ct=7.6832 rec=1.1905 | train/val/test=0.881/0.876/0.869 | c=0.999488
[Epoch 0053] loss=3.1618 cls=0.3928 smmd=1.0003 ct=7.6639 rec=1.1793 | train/val/test=0.875/0.854/0.845 | c=0.999488
[Epoch 0054] loss=3.0388 cls=0.4237 smmd=0.8619 ct=7.5857 rec=1.1805 | train/val/test=0.818/0.812/0.803 | c=0.999488
[Epoch 0055] loss=2.9764 cls=0.5343 smmd=0.6999 ct=7.5359 rec=1.1756 | train/val/test=0.819/0.817/0.806 | c=0.999488
[Epoch 0056] loss=2.9124 cls=0.5526 smmd=0.6109 ct=7.5669 rec=1.1775 | train/val/test=0.832/0.831/0.817 | c=0.999488
[Epoch 0057] loss=2.9582 cls=0.5864 smmd=0.6103 ct=7.6283 rec=1.1792 | train/val/test=0.833/0.827/0.818 | c=0.999488
[Epoch 0058] loss=2.7777 cls=0.4268 smmd=0.5966 ct=7.5975 rec=1.1735 | train/val/test=0.835/0.834/0.822 | c=0.999488
[Epoch 0059] loss=2.7991 cls=0.4044 smmd=0.6431 ct=7.5819 rec=1.1764 | train/val/test=0.918/0.908/0.910 | c=0.999488
[Epoch 0060] loss=2.7241 cls=0.3156 smmd=0.6580 ct=7.5816 rec=1.1708 | train/val/test=0.895/0.888/0.885 | c=0.999488
[Epoch 0061] loss=2.6874 cls=0.3331 smmd=0.6071 ct=7.5720 rec=1.1635 | train/val/test=0.903/0.897/0.891 | c=0.999488
[Epoch 0062] loss=2.5779 cls=0.3188 smmd=0.5181 ct=7.5407 rec=1.1648 | train/val/test=0.894/0.888/0.879 | c=0.999488
[Epoch 0063] loss=2.5693 cls=0.3469 smmd=0.4800 ct=7.5431 rec=1.1688 | train/val/test=0.905/0.899/0.895 | c=0.999488
[Epoch 0064] loss=2.5213 cls=0.3151 smmd=0.4584 ct=7.5758 rec=1.1629 | train/val/test=0.900/0.897/0.892 | c=0.999488
[Epoch 0065] loss=2.5110 cls=0.3095 smmd=0.4508 ct=7.5957 rec=1.1576 | train/val/test=0.914/0.915/0.912 | c=0.999488
[Epoch 0066] loss=2.4472 cls=0.2692 smmd=0.4317 ct=7.5724 rec=1.1595 | train/val/test=0.923/0.914/0.919 | c=0.999488
[Epoch 0067] loss=2.4318 cls=0.2677 smmd=0.4203 ct=7.5466 rec=1.1722 | train/val/test=0.923/0.914/0.920 | c=0.999488
[Epoch 0068] loss=2.4056 cls=0.2644 smmd=0.3990 ct=7.5382 rec=1.1727 | train/val/test=0.921/0.913/0.915 | c=0.999488
