[2025-09-20 03:21:47] START attempt 1: python main.py --is_transfer True --test_dataset Computers --pretrained_model_name /mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Cora.GRACE.GAT.hyp_True.True.20250912-232536.pth --few False --gpu_id 0
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Cora
Split sizes | train=8251, val=2750, test=2751 (mode=public, shot=N/A)
[Epoch 0000] loss=11.9283 cls=2.3254 smmd=5.4780 ct=7.6121 rec=1.3851 | train/val/test=0.441/0.430/0.451 | c=0.999488
[Epoch 0001] loss=9.4917 cls=2.0099 smmd=3.6720 ct=7.6120 rec=1.3870 | train/val/test=0.375/0.366/0.385 | c=0.999488
[Epoch 0002] loss=10.4272 cls=2.5965 smmd=3.4255 ct=7.6122 rec=1.4317 | train/val/test=0.023/0.023/0.015 | c=0.999488
[Epoch 0003] loss=12.9302 cls=3.6463 smmd=3.8387 ct=7.6072 rec=1.3876 | train/val/test=0.463/0.459/0.458 | c=0.999488
[Epoch 0004] loss=9.6115 cls=2.0274 smmd=3.6136 ct=8.3195 rec=1.3953 | train/val/test=0.375/0.366/0.385 | c=0.999488
[Epoch 0005] loss=9.9925 cls=2.2956 smmd=3.4582 ct=8.2808 rec=1.4344 | train/val/test=0.155/0.156/0.159 | c=0.999488
[Epoch 0006] loss=10.0152 cls=2.3560 smmd=3.3378 ct=8.4180 rec=1.4085 | train/val/test=0.058/0.061/0.063 | c=0.999488
[Epoch 0007] loss=10.1534 cls=2.5492 smmd=3.1094 ct=8.3325 rec=1.3955 | train/val/test=0.375/0.366/0.385 | c=0.999488
[Epoch 0008] loss=8.8177 cls=2.0758 smmd=2.7319 ct=8.2543 rec=1.4165 | train/val/test=0.375/0.367/0.385 | c=0.999488
[Epoch 0009] loss=7.9959 cls=1.8499 smmd=2.3641 ct=8.2371 rec=1.4229 | train/val/test=0.478/0.476/0.473 | c=0.999488
[Epoch 0010] loss=7.7559 cls=1.8999 smmd=2.0223 ct=8.2711 rec=1.3977 | train/val/test=0.593/0.581/0.586 | c=0.999488
[Epoch 0011] loss=6.8715 cls=1.6479 smmd=1.6910 ct=8.0461 rec=1.3775 | train/val/test=0.327/0.311/0.324 | c=0.999488
[Epoch 0012] loss=6.7587 cls=1.6692 smmd=1.5487 ct=7.9876 rec=1.3706 | train/val/test=0.491/0.484/0.509 | c=0.999488
[Epoch 0013] loss=6.7498 cls=1.6458 smmd=1.5459 ct=8.1840 rec=1.3771 | train/val/test=0.520/0.510/0.536 | c=0.999488
[Epoch 0014] loss=6.2971 cls=1.4743 smmd=1.4406 ct=8.1703 rec=1.3688 | train/val/test=0.621/0.607/0.609 | c=0.999488
[Epoch 0015] loss=5.8737 cls=1.3528 smmd=1.2906 ct=8.0326 rec=1.3553 | train/val/test=0.576/0.565/0.566 | c=0.999488
[Epoch 0016] loss=5.6365 cls=1.3318 smmd=1.1203 ct=7.9185 rec=1.3448 | train/val/test=0.579/0.565/0.574 | c=0.999488
[Epoch 0017] loss=5.2710 cls=1.2327 smmd=0.9561 ct=7.9031 rec=1.3448 | train/val/test=0.650/0.633/0.643 | c=0.999488
[Epoch 0018] loss=4.9008 cls=1.1021 smmd=0.8433 ct=7.9505 rec=1.3163 | train/val/test=0.665/0.659/0.657 | c=0.999488
[Epoch 0019] loss=4.7525 cls=1.0574 smmd=0.7798 ct=7.9847 rec=1.3053 | train/val/test=0.705/0.687/0.698 | c=0.999488
[Epoch 0020] loss=4.5401 cls=0.9860 smmd=0.7229 ct=7.9395 rec=1.2863 | train/val/test=0.704/0.689/0.700 | c=0.999488
[Epoch 0021] loss=4.3456 cls=0.9290 smmd=0.6522 ct=7.9010 rec=1.2764 | train/val/test=0.717/0.709/0.712 | c=0.999488
[Epoch 0022] loss=4.1555 cls=0.8685 smmd=0.5879 ct=7.8948 rec=1.2578 | train/val/test=0.719/0.708/0.719 | c=0.999488
[Epoch 0023] loss=4.1106 cls=0.8671 smmd=0.5468 ct=7.8971 rec=1.2507 | train/val/test=0.734/0.727/0.734 | c=0.999488
[Epoch 0024] loss=3.9789 cls=0.8377 smmd=0.4839 ct=7.8463 rec=1.2520 | train/val/test=0.733/0.725/0.733 | c=0.999488
[Epoch 0025] loss=3.8763 cls=0.8166 smmd=0.4325 ct=7.8082 rec=1.2452 | train/val/test=0.742/0.734/0.740 | c=0.999488
[Epoch 0026] loss=3.7799 cls=0.7793 smmd=0.4102 ct=7.8204 rec=1.2348 | train/val/test=0.755/0.745/0.748 | c=0.999488
[Epoch 0027] loss=3.7281 cls=0.7538 smmd=0.4020 ct=7.8596 rec=1.2327 | train/val/test=0.770/0.759/0.768 | c=0.999488
[Epoch 0028] loss=3.6198 cls=0.7094 smmd=0.3840 ct=7.8516 rec=1.2332 | train/val/test=0.767/0.757/0.765 | c=0.999488
[Epoch 0029] loss=3.5909 cls=0.7072 smmd=0.3671 ct=7.8110 rec=1.2366 | train/val/test=0.768/0.759/0.764 | c=0.999488
[Epoch 0030] loss=3.4881 cls=0.6798 smmd=0.3274 ct=7.7779 rec=1.2276 | train/val/test=0.777/0.773/0.774 | c=0.999488
