Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=1624, val=542, test=542 (mode=public, shot=N/A)
[Epoch 0000] loss=22.1406 cls=1.9363 smmd=4.9019 ct=6.9121 rec=1.3889 | train/val/test=0.306/0.312/0.280 | c=0.100000
[Epoch 0001] loss=21.5493 cls=1.8547 smmd=4.6334 ct=6.9080 rec=1.3948 | train/val/test=0.306/0.312/0.280 | c=0.100000
[Epoch 0002] loss=20.9042 cls=1.7974 smmd=4.3453 ct=6.8945 rec=1.3938 | train/val/test=0.323/0.321/0.286 | c=0.100000
[Epoch 0003] loss=20.1642 cls=1.7556 smmd=4.0117 ct=6.8617 rec=1.3909 | train/val/test=0.425/0.435/0.373 | c=0.100000
[Epoch 0004] loss=19.2834 cls=1.6990 smmd=3.6209 ct=6.7963 rec=1.3889 | train/val/test=0.540/0.542/0.470 | c=0.100000
[Epoch 0005] loss=18.2823 cls=1.5990 smmd=3.2018 ct=6.6975 rec=1.3862 | train/val/test=0.576/0.589/0.520 | c=0.100000
[Epoch 0006] loss=17.1111 cls=1.4506 smmd=2.7356 ct=6.5889 rec=1.3790 | train/val/test=0.594/0.611/0.533 | c=0.100000
[Epoch 0007] loss=15.8584 cls=1.2788 smmd=2.2586 ct=6.5036 rec=1.3621 | train/val/test=0.671/0.664/0.620 | c=0.100000
[Epoch 0008] loss=14.5795 cls=1.1110 smmd=1.7720 ct=6.4485 rec=1.3400 | train/val/test=0.764/0.773/0.721 | c=0.100000
[Epoch 0009] loss=13.3612 cls=0.9399 smmd=1.3134 ct=6.4233 rec=1.3166 | train/val/test=0.806/0.812/0.777 | c=0.100000
[Epoch 0010] loss=12.2912 cls=0.7948 smmd=0.9165 ct=6.4240 rec=1.2903 | train/val/test=0.821/0.815/0.786 | c=0.100000
[Epoch 0011] loss=11.4657 cls=0.6846 smmd=0.6220 ct=6.4265 rec=1.2648 | train/val/test=0.823/0.823/0.799 | c=0.100000
[Epoch 0012] loss=10.9249 cls=0.5974 smmd=0.4533 ct=6.4218 rec=1.2420 | train/val/test=0.834/0.827/0.797 | c=0.100000
[Epoch 0013] loss=10.6530 cls=0.5368 smmd=0.3963 ct=6.4149 rec=1.2232 | train/val/test=0.837/0.828/0.810 | c=0.100000
[Epoch 0014] loss=10.5645 cls=0.4941 smmd=0.4159 ct=6.4068 rec=1.2070 | train/val/test=0.851/0.838/0.821 | c=0.100000
[Epoch 0015] loss=10.5683 cls=0.4588 smmd=0.4708 ct=6.3995 rec=1.1936 | train/val/test=0.864/0.851/0.839 | c=0.100000
[Epoch 0016] loss=10.5860 cls=0.4279 smmd=0.5210 ct=6.3939 rec=1.1838 | train/val/test=0.881/0.862/0.849 | c=0.100000
[Epoch 0017] loss=10.5554 cls=0.3991 smmd=0.5398 ct=6.3887 rec=1.1765 | train/val/test=0.889/0.865/0.856 | c=0.100000
[Epoch 0018] loss=10.4864 cls=0.3727 smmd=0.5347 ct=6.3838 rec=1.1705 | train/val/test=0.895/0.867/0.858 | c=0.100000
[Epoch 0019] loss=10.3621 cls=0.3518 smmd=0.4945 ct=6.3808 rec=1.1662 | train/val/test=0.897/0.867/0.860 | c=0.100000
[Epoch 0020] loss=10.2203 cls=0.3340 smmd=0.4395 ct=6.3795 rec=1.1635 | train/val/test=0.903/0.869/0.858 | c=0.100000
[Epoch 0021] loss=10.0441 cls=0.3169 smmd=0.3640 ct=6.3789 rec=1.1620 | train/val/test=0.903/0.873/0.858 | c=0.100000
[Epoch 0022] loss=9.8843 cls=0.3010 smmd=0.2939 ct=6.3789 rec=1.1612 | train/val/test=0.908/0.869/0.856 | c=0.100000
[Epoch 0023] loss=9.7517 cls=0.2878 smmd=0.2341 ct=6.3793 rec=1.1612 | train/val/test=0.909/0.871/0.860 | c=0.100000
[Epoch 0024] loss=9.6476 cls=0.2768 smmd=0.1857 ct=6.3796 rec=1.1619 | train/val/test=0.912/0.873/0.862 | c=0.100000
[Epoch 0025] loss=9.5901 cls=0.2669 smmd=0.1586 ct=6.3795 rec=1.1632 | train/val/test=0.913/0.873/0.863 | c=0.100000
[Epoch 0026] loss=9.5861 cls=0.2585 smmd=0.1559 ct=6.3797 rec=1.1652 | train/val/test=0.917/0.876/0.863 | c=0.100000
[Epoch 0027] loss=9.6010 cls=0.2535 smmd=0.1594 ct=6.3803 rec=1.1677 | train/val/test=0.919/0.878/0.863 | c=0.100000
[Epoch 0028] loss=9.6264 cls=0.2525 smmd=0.1654 ct=6.3802 rec=1.1706 | train/val/test=0.918/0.878/0.862 | c=0.100000
[Epoch 0029] loss=9.9940 cls=0.2554 smmd=0.1690 ct=7.0636 rec=1.1738 | train/val/test=0.918/0.882/0.869 | c=0.100000
[Epoch 0030] loss=10.0033 cls=0.2624 smmd=0.1682 ct=7.0383 rec=1.1770 | train/val/test=0.921/0.887/0.865 | c=0.100000
[Epoch 0031] loss=9.9954 cls=0.2708 smmd=0.1593 ct=7.0052 rec=1.1807 | train/val/test=0.926/0.886/0.869 | c=0.100000
[Epoch 0032] loss=9.9812 cls=0.2768 smmd=0.1471 ct=6.9802 rec=1.1840 | train/val/test=0.927/0.884/0.867 | c=0.100000
[Epoch 0033] loss=9.9547 cls=0.2793 smmd=0.1305 ct=6.9677 rec=1.1861 | train/val/test=0.921/0.882/0.867 | c=0.100000
[Epoch 0034] loss=9.9126 cls=0.2801 smmd=0.1085 ct=6.9667 rec=1.1864 | train/val/test=0.920/0.882/0.869 | c=0.100000
[Epoch 0035] loss=9.8713 cls=0.2794 smmd=0.0894 ct=6.9740 rec=1.1852 | train/val/test=0.919/0.880/0.869 | c=0.100000
[Epoch 0036] loss=9.8351 cls=0.2757 smmd=0.0764 ct=6.9841 rec=1.1829 | train/val/test=0.921/0.876/0.865 | c=0.100000
[Epoch 0037] loss=9.8048 cls=0.2698 smmd=0.0700 ct=6.9915 rec=1.1798 | train/val/test=0.919/0.878/0.865 | c=0.100000
[Epoch 0038] loss=9.7820 cls=0.2639 smmd=0.0698 ct=6.9935 rec=1.1763 | train/val/test=0.917/0.878/0.865 | c=0.100000
[Epoch 0039] loss=9.7661 cls=0.2585 smmd=0.0740 ct=6.9914 rec=1.1728 | train/val/test=0.915/0.880/0.862 | c=0.100000
[Epoch 0040] loss=9.7447 cls=0.2532 smmd=0.0744 ct=6.9883 rec=1.1697 | train/val/test=0.917/0.878/0.867 | c=0.100000
[Epoch 0041] loss=9.7301 cls=0.2479 smmd=0.0761 ct=6.9865 rec=1.1673 | train/val/test=0.919/0.878/0.867 | c=0.100000
[Epoch 0042] loss=9.7108 cls=0.2436 smmd=0.0731 ct=6.9864 rec=1.1656 | train/val/test=0.920/0.875/0.865 | c=0.100000
[Epoch 0043] loss=9.6930 cls=0.2408 smmd=0.0687 ct=6.9875 rec=1.1642 | train/val/test=0.922/0.876/0.867 | c=0.100000
[Epoch 0044] loss=9.6764 cls=0.2389 smmd=0.0631 ct=6.9892 rec=1.1633 | train/val/test=0.922/0.876/0.867 | c=0.100000
[Epoch 0045] loss=9.6700 cls=0.2367 smmd=0.0613 ct=6.9911 rec=1.1631 | train/val/test=0.921/0.876/0.867 | c=0.100000
[Epoch 0046] loss=9.6665 cls=0.2341 smmd=0.0599 ct=6.9920 rec=1.1633 | train/val/test=0.921/0.876/0.867 | c=0.100000
[Epoch 0047] loss=9.6666 cls=0.2321 smmd=0.0597 ct=6.9911 rec=1.1639 | train/val/test=0.922/0.876/0.867 | c=0.100000
[Epoch 0048] loss=9.6710 cls=0.2312 smmd=0.0613 ct=6.9885 rec=1.1646 | train/val/test=0.922/0.876/0.867 | c=0.100000
[Epoch 0049] loss=9.6720 cls=0.2316 smmd=0.0607 ct=6.9852 rec=1.1653 | train/val/test=0.922/0.876/0.867 | c=0.100000
[Epoch 0050] loss=9.6767 cls=0.2322 smmd=0.0611 ct=6.9825 rec=1.1662 | train/val/test=0.924/0.878/0.867 | c=0.100000
[Epoch 0051] loss=9.6837 cls=0.2323 smmd=0.0621 ct=6.9811 rec=1.1673 | train/val/test=0.922/0.876/0.867 | c=0.100000
[Epoch 0052] loss=9.6824 cls=0.2328 smmd=0.0585 ct=6.9805 rec=1.1685 | train/val/test=0.924/0.876/0.867 | c=0.100000
[Epoch 0053] loss=9.6838 cls=0.2341 smmd=0.0566 ct=6.9796 rec=1.1693 | train/val/test=0.924/0.875/0.869 | c=0.100000
[Epoch 0054] loss=9.6822 cls=0.2357 smmd=0.0537 ct=6.9785 rec=1.1700 | train/val/test=0.924/0.876/0.869 | c=0.100000
[Epoch 0055] loss=9.6841 cls=0.2368 smmd=0.0535 ct=6.9770 rec=1.1704 | train/val/test=0.925/0.880/0.869 | c=0.100000
[Epoch 0056] loss=9.6815 cls=0.2370 smmd=0.0519 ct=6.9758 rec=1.1706 | train/val/test=0.925/0.882/0.869 | c=0.100000
[Epoch 0057] loss=9.6816 cls=0.2368 smmd=0.0526 ct=6.9749 rec=1.1704 | train/val/test=0.924/0.882/0.869 | c=0.100000
[Epoch 0058] loss=9.6756 cls=0.2369 smmd=0.0510 ct=6.9744 rec=1.1699 | train/val/test=0.924/0.882/0.869 | c=0.100000
[Epoch 0059] loss=9.6660 cls=0.2365 smmd=0.0480 ct=6.9745 rec=1.1692 | train/val/test=0.924/0.882/0.869 | c=0.100000
[Epoch 0060] loss=9.6648 cls=0.2355 smmd=0.0495 ct=6.9753 rec=1.1685 | train/val/test=0.922/0.882/0.869 | c=0.100000
[Epoch 0061] loss=9.6546 cls=0.2340 smmd=0.0466 ct=6.9759 rec=1.1679 | train/val/test=0.920/0.880/0.869 | c=0.100000
[Epoch 0062] loss=9.6507 cls=0.2331 smmd=0.0468 ct=6.9760 rec=1.1672 | train/val/test=0.919/0.880/0.869 | c=0.100000
[Epoch 0063] loss=9.6443 cls=0.2324 smmd=0.0456 ct=6.9755 rec=1.1666 | train/val/test=0.921/0.880/0.869 | c=0.100000
[Epoch 0064] loss=9.6404 cls=0.2316 smmd=0.0453 ct=6.9748 rec=1.1662 | train/val/test=0.921/0.880/0.869 | c=0.100000
[Epoch 0065] loss=9.6369 cls=0.2305 smmd=0.0447 ct=6.9743 rec=1.1660 | train/val/test=0.922/0.880/0.869 | c=0.100000
[Epoch 0066] loss=9.6361 cls=0.2299 smmd=0.0449 ct=6.9738 rec=1.1659 | train/val/test=0.922/0.878/0.869 | c=0.100000
[Epoch 0067] loss=9.6362 cls=0.2296 smmd=0.0452 ct=6.9731 rec=1.1659 | train/val/test=0.922/0.878/0.869 | c=0.100000
[Epoch 0068] loss=9.6351 cls=0.2294 smmd=0.0445 ct=6.9723 rec=1.1661 | train/val/test=0.922/0.878/0.869 | c=0.100000
[Epoch 0069] loss=9.6372 cls=0.2294 smmd=0.0453 ct=6.9712 rec=1.1663 | train/val/test=0.922/0.880/0.869 | c=0.100000
[Epoch 0070] loss=9.6365 cls=0.2295 smmd=0.0445 ct=6.9700 rec=1.1666 | train/val/test=0.924/0.880/0.869 | c=0.100000
