Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-3 - 2025-09-21 06:24:31:
Running experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-3...
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-3 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=50, val=500, test=1000 (mode=few, shot=10)
[Epoch 0000] loss=37.8624 cls=1.7929 smmd=4.1009 ct=9.4740 rec=1.3917 | train/val/test=0.200/0.174/0.181 | c=0.998347
[Epoch 0001] loss=37.6929 cls=1.7862 smmd=3.9248 ct=9.4790 rec=1.3917 | train/val/test=0.380/0.154/0.154 | c=0.998347
[Epoch 0002] loss=36.5997 cls=1.7773 smmd=3.0073 ct=9.3935 rec=1.3917 | train/val/test=0.320/0.100/0.119 | c=0.998347
[Epoch 0003] loss=35.8757 cls=1.7623 smmd=2.4682 ct=9.3049 rec=1.3917 | train/val/test=0.580/0.290/0.291 | c=0.998347
[Epoch 0004] loss=35.0756 cls=1.7369 smmd=2.1291 ct=9.0813 rec=1.3916 | train/val/test=0.500/0.328/0.309 | c=0.998347
[Epoch 0005] loss=34.6737 cls=1.7030 smmd=1.8030 ct=9.0533 rec=1.3913 | train/val/test=0.640/0.426/0.419 | c=0.998347
[Epoch 0006] loss=34.4878 cls=1.6607 smmd=1.7477 ct=9.0014 rec=1.3907 | train/val/test=0.720/0.488/0.467 | c=0.998347
[Epoch 0007] loss=34.2704 cls=1.6156 smmd=1.5699 ct=8.9970 rec=1.3899 | train/val/test=0.680/0.484/0.486 | c=0.998347
[Epoch 0008] loss=33.9846 cls=1.5706 smmd=1.3346 ct=8.9886 rec=1.3887 | train/val/test=0.700/0.498/0.493 | c=0.998347
[Epoch 0009] loss=33.9727 cls=1.5269 smmd=1.3601 ct=8.9871 rec=1.3875 | train/val/test=0.760/0.522/0.532 | c=0.998347
[Epoch 0010] loss=35.2135 cls=1.4810 smmd=1.2495 ct=9.6797 rec=1.3864 | train/val/test=0.780/0.552/0.567 | c=0.998347
[Epoch 0011] loss=34.8992 cls=1.4365 smmd=1.2466 ct=9.5367 rec=1.3861 | train/val/test=0.840/0.514/0.547 | c=0.998347
[Epoch 0012] loss=34.8774 cls=1.3941 smmd=1.4463 ct=9.4406 rec=1.3853 | train/val/test=0.820/0.508/0.517 | c=0.998347
[Epoch 0013] loss=34.8769 cls=1.3531 smmd=1.4520 ct=9.4538 rec=1.3841 | train/val/test=0.860/0.584/0.578 | c=0.998347
[Epoch 0014] loss=34.5418 cls=1.3012 smmd=1.0843 ct=9.4843 rec=1.3838 | train/val/test=0.880/0.574/0.572 | c=0.998347
[Epoch 0015] loss=34.4637 cls=1.2491 smmd=0.8569 ct=9.5765 rec=1.3829 | train/val/test=0.860/0.550/0.518 | c=0.998347
[Epoch 0016] loss=34.4581 cls=1.2007 smmd=0.8231 ct=9.6132 rec=1.3808 | train/val/test=0.900/0.584/0.569 | c=0.998347
[Epoch 0017] loss=34.3531 cls=1.1388 smmd=0.8933 ct=9.5455 rec=1.3799 | train/val/test=0.860/0.562/0.507 | c=0.998347
[Epoch 0018] loss=34.2283 cls=1.0877 smmd=0.8766 ct=9.5304 rec=1.3747 | train/val/test=0.940/0.548/0.557 | c=0.998347
[Epoch 0019] loss=34.0678 cls=1.0137 smmd=0.8496 ct=9.4993 rec=1.3713 | train/val/test=0.920/0.602/0.563 | c=0.998347
