Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-4 - 2025-09-21 04:15:04:
Running experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-4...
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-4 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=26, val=500, test=1000 (mode=few, shot=5)
[Epoch 0000] loss=19.7598 cls=1.7964 smmd=4.1114 ct=9.4882 rec=1.3917 | train/val/test=0.154/0.232/0.181 | c=0.998437
[Epoch 0001] loss=19.5083 cls=1.7770 smmd=3.6157 ct=9.4980 rec=1.3917 | train/val/test=0.385/0.232/0.183 | c=0.998437
[Epoch 0002] loss=18.9047 cls=1.7451 smmd=2.5534 ct=9.4481 rec=1.3917 | train/val/test=0.692/0.290/0.322 | c=0.998437
[Epoch 0003] loss=18.8512 cls=1.6992 smmd=2.5535 ct=9.4267 rec=1.3917 | train/val/test=0.885/0.444/0.457 | c=0.998437
[Epoch 0004] loss=18.3681 cls=1.6323 smmd=2.1402 ct=9.1986 rec=1.3914 | train/val/test=0.962/0.432/0.416 | c=0.998437
[Epoch 0005] loss=18.0795 cls=1.5593 smmd=1.5984 ct=9.2351 rec=1.3908 | train/val/test=1.000/0.468/0.493 | c=0.998437
[Epoch 0006] loss=17.8584 cls=1.4618 smmd=1.6011 ct=9.0867 rec=1.3896 | train/val/test=0.923/0.478/0.507 | c=0.998437
[Epoch 0007] loss=18.4551 cls=1.3708 smmd=1.4999 ct=9.8048 rec=1.3882 | train/val/test=0.962/0.612/0.611 | c=0.998437
[Epoch 0008] loss=18.1381 cls=1.2852 smmd=1.3934 ct=9.6101 rec=1.3863 | train/val/test=1.000/0.578/0.552 | c=0.998437
[Epoch 0009] loss=18.0572 cls=1.2107 smmd=1.6439 ct=9.4628 rec=1.3850 | train/val/test=0.962/0.566/0.547 | c=0.998437
[Epoch 0010] loss=18.0065 cls=1.1350 smmd=1.7067 ct=9.4397 rec=1.3838 | train/val/test=1.000/0.586/0.591 | c=0.998437
[Epoch 0011] loss=17.8747 cls=1.0633 smmd=1.5177 ct=9.4577 rec=1.3828 | train/val/test=0.962/0.604/0.630 | c=0.998437
[Epoch 0012] loss=17.7714 cls=1.0047 smmd=1.2452 ct=9.5343 rec=1.3822 | train/val/test=0.923/0.562/0.594 | c=0.998437
[Epoch 0013] loss=17.6629 cls=0.9545 smmd=0.9425 ct=9.6123 rec=1.3822 | train/val/test=0.962/0.576/0.599 | c=0.998437
[Epoch 0014] loss=17.5522 cls=0.9016 smmd=0.7901 ct=9.6172 rec=1.3818 | train/val/test=0.962/0.616/0.626 | c=0.998437
[Epoch 0015] loss=17.5128 cls=0.8527 smmd=0.9511 ct=9.5339 rec=1.3813 | train/val/test=1.000/0.624/0.643 | c=0.998437
[Epoch 0016] loss=17.4807 cls=0.8048 smmd=1.0625 ct=9.4826 rec=1.3807 | train/val/test=1.000/0.620/0.638 | c=0.998437
[Epoch 0017] loss=17.3479 cls=0.7548 smmd=0.8775 ct=9.4823 rec=1.3797 | train/val/test=1.000/0.618/0.624 | c=0.998437
[Epoch 0018] loss=17.3053 cls=0.7020 smmd=0.7524 ct=9.5455 rec=1.3784 | train/val/test=1.000/0.590/0.617 | c=0.998437
[Epoch 0019] loss=17.2606 cls=0.6526 smmd=0.7093 ct=9.5646 rec=1.3769 | train/val/test=1.000/0.638/0.639 | c=0.998437
[Epoch 0020] loss=17.1663 cls=0.6015 smmd=0.6510 ct=9.5479 rec=1.3744 | train/val/test=1.000/0.618/0.629 | c=0.998437
[Epoch 0021] loss=17.0921 cls=0.5506 smmd=0.6253 ct=9.5345 rec=1.3719 | train/val/test=1.000/0.644/0.641 | c=0.998437
[Epoch 0022] loss=17.0432 cls=0.5027 smmd=0.6200 ct=9.5388 rec=1.3685 | train/val/test=1.000/0.660/0.651 | c=0.998437
[Epoch 0023] loss=16.9815 cls=0.4610 smmd=0.5786 ct=9.5452 rec=1.3649 | train/val/test=1.000/0.640/0.641 | c=0.998437
[Epoch 0024] loss=16.9153 cls=0.4231 smmd=0.5231 ct=9.5488 rec=1.3618 | train/val/test=1.000/0.664/0.644 | c=0.998437
[Epoch 0025] loss=16.8646 cls=0.3868 smmd=0.4995 ct=9.5587 rec=1.3571 | train/val/test=1.000/0.680/0.657 | c=0.998437
[Epoch 0026] loss=16.8066 cls=0.3579 smmd=0.4861 ct=9.5502 rec=1.3526 | train/val/test=1.000/0.670/0.654 | c=0.998437
[Epoch 0027] loss=16.7516 cls=0.3313 smmd=0.4658 ct=9.5476 rec=1.3478 | train/val/test=1.000/0.678/0.660 | c=0.998437
[Epoch 0028] loss=16.7077 cls=0.3064 smmd=0.4390 ct=9.5631 rec=1.3421 | train/val/test=1.000/0.684/0.668 | c=0.998437
[Epoch 0029] loss=16.6606 cls=0.2858 smmd=0.4233 ct=9.5633 rec=1.3371 | train/val/test=1.000/0.676/0.671 | c=0.998437
[Epoch 0030] loss=16.6050 cls=0.2662 smmd=0.3983 ct=9.5652 rec=1.3309 | train/val/test=1.000/0.692/0.678 | c=0.998437
[Epoch 0031] loss=16.5583 cls=0.2477 smmd=0.4009 ct=9.5580 rec=1.3253 | train/val/test=1.000/0.690/0.683 | c=0.998437
[Epoch 0032] loss=16.5184 cls=0.2314 smmd=0.3981 ct=9.5605 rec=1.3194 | train/val/test=1.000/0.690/0.685 | c=0.998437
[Epoch 0033] loss=16.4724 cls=0.2166 smmd=0.3694 ct=9.5708 rec=1.3131 | train/val/test=1.000/0.688/0.687 | c=0.998437
[Epoch 0034] loss=16.4240 cls=0.2032 smmd=0.3358 ct=9.5748 rec=1.3078 | train/val/test=1.000/0.686/0.686 | c=0.998437
[Epoch 0035] loss=16.3897 cls=0.1901 smmd=0.3539 ct=9.5717 rec=1.3016 | train/val/test=1.000/0.688/0.695 | c=0.998437
[Epoch 0036] loss=16.3581 cls=0.1797 smmd=0.3767 ct=9.5636 rec=1.2961 | train/val/test=1.000/0.688/0.693 | c=0.998437
[Epoch 0037] loss=16.3157 cls=0.1698 smmd=0.3487 ct=9.5736 rec=1.2898 | train/val/test=1.000/0.688/0.694 | c=0.998437
