Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-1 - 2025-09-21 04:16:35:
Running experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-1...
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-1 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=50, val=500, test=1000 (mode=few, shot=10)
[Epoch 0000] loss=37.7769 cls=1.7917 smmd=4.0209 ct=9.4717 rec=1.3917 | train/val/test=0.180/0.172/0.182 | c=0.998437
[Epoch 0001] loss=37.6209 cls=1.7842 smmd=3.8849 ct=9.4636 rec=1.3917 | train/val/test=0.180/0.172/0.182 | c=0.998437
[Epoch 0002] loss=36.4192 cls=1.7722 smmd=3.0061 ct=9.3051 rec=1.3917 | train/val/test=0.480/0.268/0.274 | c=0.998437
[Epoch 0003] loss=35.8428 cls=1.7503 smmd=2.4239 ct=9.3137 rec=1.3916 | train/val/test=0.560/0.392/0.379 | c=0.998437
[Epoch 0004] loss=35.0928 cls=1.7131 smmd=2.1731 ct=9.0741 rec=1.3915 | train/val/test=0.660/0.430/0.435 | c=0.998437
[Epoch 0005] loss=34.5957 cls=1.6685 smmd=1.7677 ct=9.0409 rec=1.3912 | train/val/test=0.700/0.518/0.512 | c=0.998437
[Epoch 0006] loss=34.4553 cls=1.6188 smmd=1.7315 ct=9.0049 rec=1.3905 | train/val/test=0.680/0.532/0.533 | c=0.998437
[Epoch 0007] loss=35.6993 cls=1.5685 smmd=1.6501 ct=9.6857 rec=1.3894 | train/val/test=0.780/0.586/0.576 | c=0.998437
[Epoch 0008] loss=35.2101 cls=1.5211 smmd=1.4542 ct=9.5573 rec=1.3881 | train/val/test=0.760/0.622/0.617 | c=0.998437
[Epoch 0009] loss=35.0988 cls=1.4790 smmd=1.5985 ct=9.4457 rec=1.3869 | train/val/test=0.740/0.642/0.659 | c=0.998437
[Epoch 0010] loss=35.2334 cls=1.4425 smmd=1.8213 ct=9.4153 rec=1.3860 | train/val/test=0.780/0.644/0.650 | c=0.998437
[Epoch 0011] loss=35.0710 cls=1.4061 smmd=1.6548 ct=9.4304 rec=1.3852 | train/val/test=0.820/0.622/0.624 | c=0.998437
[Epoch 0012] loss=34.7315 cls=1.3701 smmd=1.2192 ct=9.4898 rec=1.3848 | train/val/test=0.820/0.596/0.579 | c=0.998437
[Epoch 0013] loss=34.6217 cls=1.3359 smmd=0.9849 ct=9.5605 rec=1.3848 | train/val/test=0.880/0.590/0.579 | c=0.998437
[Epoch 0014] loss=34.6390 cls=1.3008 smmd=0.9991 ct=9.5725 rec=1.3845 | train/val/test=0.860/0.596/0.579 | c=0.998437
