Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-4 - 2025-09-21 06:06:53:
Running experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-4...
Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-4 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=26, val=500, test=1000 (mode=few, shot=10)
[Epoch 0000] loss=40.3163 cls=1.1010 smmd=5.6693 ct=11.2780 rec=1.4138 | train/val/test=0.385/0.388/0.414 | c=0.998347
[Epoch 0001] loss=30.2369 cls=1.0829 smmd=3.6623 ct=11.2423 rec=1.4136 | train/val/test=0.577/0.500/0.487 | c=0.998347
[Epoch 0002] loss=35.9964 cls=1.0601 smmd=4.8158 ct=11.2459 rec=1.4136 | train/val/test=0.577/0.548/0.537 | c=0.998347
[Epoch 0003] loss=35.1124 cls=0.9961 smmd=4.6564 ct=11.1911 rec=1.4135 | train/val/test=0.577/0.574/0.572 | c=0.998347
[Epoch 0004] loss=25.9901 cls=0.8987 smmd=2.8805 ct=10.9970 rec=1.4111 | train/val/test=0.731/0.640/0.641 | c=0.998347
[Epoch 0005] loss=25.9397 cls=0.7733 smmd=2.8861 ct=10.9829 rec=1.3988 | train/val/test=0.692/0.670/0.662 | c=0.998347
[Epoch 0006] loss=28.2237 cls=0.6517 smmd=3.3592 ct=10.9639 rec=1.3812 | train/val/test=0.692/0.682/0.669 | c=0.998347
[Epoch 0007] loss=26.4751 cls=0.5523 smmd=3.0318 ct=10.9040 rec=1.3594 | train/val/test=0.769/0.674/0.677 | c=0.998347
[Epoch 0008] loss=22.1687 cls=0.4759 smmd=2.1859 ct=10.8670 rec=1.3403 | train/val/test=0.808/0.670/0.676 | c=0.998347
[Epoch 0009] loss=22.2169 cls=0.4118 smmd=2.2012 ct=10.8717 rec=1.3335 | train/val/test=0.885/0.702/0.703 | c=0.998347
