Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-1 - 2025-09-21 05:27:54:
Running experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-1...
Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-1 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=11830, val=3943, test=3944 (mode=public, shot=N/A)
[Epoch 0000] loss=72.0503 cls=1.0875 smmd=5.6276 ct=7.2616 rec=1.4137 | train/val/test=0.462/0.475/0.467 | c=0.998347
[Epoch 0001] loss=52.2677 cls=1.0561 smmd=3.6596 ct=7.2179 rec=1.4165 | train/val/test=0.425/0.405/0.417 | c=0.998347
[Epoch 0002] loss=39.1758 cls=1.0858 smmd=2.3571 ct=7.1774 rec=1.4137 | train/val/test=0.609/0.605/0.605 | c=0.998347
[Epoch 0003] loss=40.7272 cls=1.0410 smmd=2.5269 ct=7.1154 rec=1.4141 | train/val/test=0.587/0.599/0.599 | c=0.998347
[Epoch 0004] loss=40.0553 cls=1.0068 smmd=2.4652 ct=7.0957 rec=1.4167 | train/val/test=0.582/0.572/0.572 | c=0.998347
[Epoch 0005] loss=36.2326 cls=0.9732 smmd=2.0988 ct=7.0249 rec=1.4171 | train/val/test=0.594/0.584/0.587 | c=0.998347
[Epoch 0006] loss=30.7355 cls=0.9353 smmd=1.5582 ct=6.9891 rec=1.4160 | train/val/test=0.607/0.601/0.596 | c=0.998347
[Epoch 0007] loss=33.7133 cls=0.8816 smmd=1.8637 ct=6.9658 rec=1.4083 | train/val/test=0.667/0.661/0.660 | c=0.998347
[Epoch 0008] loss=34.4192 cls=0.8218 smmd=1.9457 ct=6.9268 rec=1.3964 | train/val/test=0.713/0.709/0.704 | c=0.998347
[Epoch 0009] loss=28.1761 cls=0.7669 smmd=1.3321 ct=6.8901 rec=1.3824 | train/val/test=0.714/0.716/0.705 | c=0.998347
[Epoch 0010] loss=26.8743 cls=0.7344 smmd=1.2041 ct=6.8895 rec=1.3740 | train/val/test=0.719/0.722/0.710 | c=0.998347
[Epoch 0011] loss=29.2324 cls=0.7076 smmd=1.4406 ct=6.8949 rec=1.3665 | train/val/test=0.751/0.753/0.751 | c=0.998347
[Epoch 0012] loss=26.0278 cls=0.6589 smmd=1.1280 ct=6.8720 rec=1.3491 | train/val/test=0.757/0.753/0.756 | c=0.998347
