Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-1 - 2025-09-21 06:33:33:
Running experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-1...
Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-1 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=29, val=500, test=1000 (mode=few, shot=5)
[Epoch 0000] loss=18.1998 cls=1.9506 smmd=4.2028 ct=9.2686 rec=1.3889 | train/val/test=0.310/0.118/0.143 | c=0.998347
[Epoch 0001] loss=16.6791 cls=1.8965 smmd=2.8134 ct=9.1905 rec=1.3893 | train/val/test=0.759/0.412/0.433 | c=0.998347
[Epoch 0002] loss=15.1594 cls=1.7634 smmd=1.5304 ct=9.0885 rec=1.3886 | train/val/test=0.621/0.358/0.385 | c=0.998347
[Epoch 0003] loss=14.9065 cls=1.4968 smmd=1.5168 ct=9.1152 rec=1.3888 | train/val/test=0.931/0.566/0.591 | c=0.998347
[Epoch 0004] loss=14.5837 cls=1.1824 smmd=1.6901 ct=8.9533 rec=1.3789 | train/val/test=0.897/0.546/0.585 | c=0.998347
[Epoch 0005] loss=14.2280 cls=0.9478 smmd=1.6483 ct=8.9047 rec=1.3636 | train/val/test=0.931/0.530/0.558 | c=0.998347
[Epoch 0006] loss=13.6141 cls=0.6551 smmd=1.3943 ct=8.8719 rec=1.3465 | train/val/test=1.000/0.590/0.609 | c=0.998347
[Epoch 0007] loss=13.7029 cls=0.4559 smmd=1.0757 ct=9.5171 rec=1.3271 | train/val/test=1.000/0.584/0.601 | c=0.998347
[Epoch 0008] loss=13.3455 cls=0.3019 smmd=1.0427 ct=9.3894 rec=1.3057 | train/val/test=1.000/0.578/0.601 | c=0.998347
[Epoch 0009] loss=13.2790 cls=0.1894 smmd=1.2085 ct=9.3048 rec=1.2881 | train/val/test=1.000/0.582/0.595 | c=0.998347
[Epoch 0010] loss=13.2102 cls=0.1062 smmd=1.2896 ct=9.2766 rec=1.2689 | train/val/test=1.000/0.580/0.597 | c=0.998347
[Epoch 0011] loss=13.0316 cls=0.0574 smmd=1.1829 ct=9.2930 rec=1.2492 | train/val/test=1.000/0.600/0.610 | c=0.998347
[Epoch 0012] loss=12.8045 cls=0.0331 smmd=0.9685 ct=9.3344 rec=1.2343 | train/val/test=1.000/0.606/0.622 | c=0.998347
[Epoch 0013] loss=12.6229 cls=0.0202 smmd=0.7954 ct=9.3608 rec=1.2232 | train/val/test=1.000/0.616/0.627 | c=0.998347
[Epoch 0014] loss=12.5251 cls=0.0133 smmd=0.7104 ct=9.3703 rec=1.2156 | train/val/test=1.000/0.612/0.630 | c=0.998347
[Epoch 0015] loss=12.5160 cls=0.0102 smmd=0.7131 ct=9.3712 rec=1.2108 | train/val/test=1.000/0.608/0.631 | c=0.998347
[Epoch 0016] loss=12.4742 cls=0.0093 smmd=0.6873 ct=9.3637 rec=1.2070 | train/val/test=1.000/0.616/0.639 | c=0.998347
[Epoch 0017] loss=12.3667 cls=0.0098 smmd=0.5907 ct=9.3562 rec=1.2050 | train/val/test=1.000/0.624/0.642 | c=0.998347
[Epoch 0018] loss=12.2422 cls=0.0098 smmd=0.4794 ct=9.3459 rec=1.2036 | train/val/test=1.000/0.622/0.645 | c=0.998347
[Epoch 0019] loss=12.2056 cls=0.0093 smmd=0.4549 ct=9.3359 rec=1.2027 | train/val/test=1.000/0.622/0.644 | c=0.998347
[Epoch 0020] loss=12.1840 cls=0.0103 smmd=0.4397 ct=9.3283 rec=1.2028 | train/val/test=1.000/0.634/0.656 | c=0.998347
[Epoch 0021] loss=12.1312 cls=0.0121 smmd=0.3898 ct=9.3250 rec=1.2021 | train/val/test=1.000/0.646/0.669 | c=0.998347
[Epoch 0022] loss=12.0640 cls=0.0144 smmd=0.3166 ct=9.3326 rec=1.2002 | train/val/test=1.000/0.650/0.673 | c=0.998347
[Epoch 0023] loss=12.0277 cls=0.0185 smmd=0.2649 ct=9.3461 rec=1.1991 | train/val/test=1.000/0.654/0.676 | c=0.998347
[Epoch 0024] loss=12.0084 cls=0.0231 smmd=0.2360 ct=9.3531 rec=1.1981 | train/val/test=1.000/0.658/0.679 | c=0.998347
[Epoch 0025] loss=11.9923 cls=0.0297 smmd=0.2169 ct=9.3551 rec=1.1953 | train/val/test=1.000/0.662/0.686 | c=0.998347
[Epoch 0026] loss=11.9500 cls=0.0334 smmd=0.1880 ct=9.3447 rec=1.1919 | train/val/test=1.000/0.674/0.694 | c=0.998347
[Epoch 0027] loss=11.9257 cls=0.0377 smmd=0.1690 ct=9.3426 rec=1.1882 | train/val/test=1.000/0.672/0.710 | c=0.998347
[Epoch 0028] loss=11.9115 cls=0.0363 smmd=0.1700 ct=9.3378 rec=1.1837 | train/val/test=1.000/0.680/0.695 | c=0.998347
