Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-4 - 2025-09-21 04:30:19:
Running experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-4...
Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-4 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=58, val=500, test=1000 (mode=few, shot=10)
[Epoch 0000] loss=18.2032 cls=1.9466 smmd=4.2201 ct=9.2587 rec=1.3889 | train/val/test=0.190/0.074/0.098 | c=0.998437
[Epoch 0001] loss=16.7179 cls=1.9168 smmd=2.8156 ct=9.2064 rec=1.3896 | train/val/test=0.655/0.318/0.326 | c=0.998437
[Epoch 0002] loss=15.1776 cls=1.8058 smmd=1.5014 ct=9.0929 rec=1.3887 | train/val/test=0.603/0.310/0.294 | c=0.998437
[Epoch 0003] loss=14.8883 cls=1.6108 smmd=1.4547 ct=9.0480 rec=1.3875 | train/val/test=0.517/0.298/0.304 | c=0.998437
[Epoch 0004] loss=14.8274 cls=1.3620 smmd=1.7127 ct=8.9903 rec=1.3812 | train/val/test=0.897/0.566/0.566 | c=0.998437
[Epoch 0005] loss=14.2798 cls=1.0013 smmd=1.6655 ct=8.8793 rec=1.3668 | train/val/test=0.897/0.508/0.525 | c=0.998437
[Epoch 0006] loss=13.6563 cls=0.7422 smmd=1.3758 ct=8.8504 rec=1.3439 | train/val/test=0.931/0.544/0.516 | c=0.998437
[Epoch 0007] loss=13.0410 cls=0.5304 smmd=1.0700 ct=8.8135 rec=1.3136 | train/val/test=0.948/0.614/0.603 | c=0.998437
[Epoch 0008] loss=12.7343 cls=0.3650 smmd=0.9845 ct=8.8102 rec=1.2873 | train/val/test=0.966/0.654/0.645 | c=0.998437
[Epoch 0009] loss=12.6408 cls=0.2334 smmd=1.0790 ct=8.8056 rec=1.2614 | train/val/test=0.983/0.698/0.679 | c=0.998437
[Epoch 0010] loss=12.5496 cls=0.1521 smmd=1.1243 ct=8.7965 rec=1.2384 | train/val/test=0.983/0.682/0.683 | c=0.998437
[Epoch 0011] loss=12.3971 cls=0.0996 smmd=1.0708 ct=8.7845 rec=1.2212 | train/val/test=0.983/0.688/0.675 | c=0.998437
[Epoch 0012] loss=12.1580 cls=0.0687 smmd=0.8954 ct=8.7765 rec=1.2088 | train/val/test=0.983/0.694/0.672 | c=0.998437
[Epoch 0013] loss=11.9729 cls=0.0473 smmd=0.7569 ct=8.7720 rec=1.1984 | train/val/test=0.983/0.688/0.667 | c=0.998437
[Epoch 0014] loss=11.8888 cls=0.0352 smmd=0.6964 ct=8.7734 rec=1.1919 | train/val/test=1.000/0.698/0.677 | c=0.998437
[Epoch 0015] loss=11.8595 cls=0.0252 smmd=0.6865 ct=8.7736 rec=1.1871 | train/val/test=1.000/0.702/0.691 | c=0.998437
[Epoch 0016] loss=11.8513 cls=0.0174 smmd=0.6927 ct=8.7731 rec=1.1841 | train/val/test=1.000/0.700/0.690 | c=0.998437
[Epoch 0017] loss=11.7282 cls=0.0136 smmd=0.5745 ct=8.7739 rec=1.1831 | train/val/test=1.000/0.706/0.679 | c=0.998437
[Epoch 0018] loss=11.6071 cls=0.0110 smmd=0.4543 ct=8.7756 rec=1.1831 | train/val/test=1.000/0.706/0.678 | c=0.998437
[Epoch 0019] loss=11.5610 cls=0.0113 smmd=0.3976 ct=8.7830 rec=1.1845 | train/val/test=1.000/0.706/0.685 | c=0.998437
[Epoch 0020] loss=11.5818 cls=0.0120 smmd=0.4097 ct=8.7909 rec=1.1846 | train/val/test=1.000/0.706/0.687 | c=0.998437
[Epoch 0021] loss=11.5237 cls=0.0137 smmd=0.3395 ct=8.7988 rec=1.1858 | train/val/test=1.000/0.718/0.686 | c=0.998437
[Epoch 0022] loss=11.4533 cls=0.0161 smmd=0.2578 ct=8.8046 rec=1.1874 | train/val/test=1.000/0.718/0.698 | c=0.998437
[Epoch 0023] loss=11.4125 cls=0.0191 smmd=0.2147 ct=8.8056 rec=1.1866 | train/val/test=1.000/0.720/0.695 | c=0.998437
[Epoch 0024] loss=11.4110 cls=0.0223 smmd=0.2126 ct=8.8062 rec=1.1849 | train/val/test=1.000/0.708/0.692 | c=0.998437
[Epoch 0025] loss=11.3967 cls=0.0253 smmd=0.1936 ct=8.8102 rec=1.1838 | train/val/test=1.000/0.714/0.699 | c=0.998437
[Epoch 0026] loss=11.3599 cls=0.0279 smmd=0.1544 ct=8.8146 rec=1.1815 | train/val/test=1.000/0.714/0.697 | c=0.998437
[Epoch 0027] loss=11.3268 cls=0.0298 smmd=0.1249 ct=8.8164 rec=1.1779 | train/val/test=1.000/0.718/0.702 | c=0.998437
[Epoch 0028] loss=11.3270 cls=0.0318 smmd=0.1311 ct=8.8132 rec=1.1755 | train/val/test=1.000/0.714/0.702 | c=0.998437
[Epoch 0029] loss=11.3074 cls=0.0304 smmd=0.1266 ct=8.8068 rec=1.1718 | train/val/test=1.000/0.708/0.700 | c=0.998437
[Epoch 0030] loss=11.2739 cls=0.0300 smmd=0.1030 ct=8.8033 rec=1.1688 | train/val/test=1.000/0.712/0.703 | c=0.998437
[Epoch 0031] loss=11.2571 cls=0.0280 smmd=0.0942 ct=8.8020 rec=1.1665 | train/val/test=1.000/0.712/0.706 | c=0.998437
[Epoch 0032] loss=11.9639 cls=0.0252 smmd=0.0932 ct=9.5154 rec=1.1650 | train/val/test=1.000/0.704/0.696 | c=0.998437
[Epoch 0033] loss=11.9436 cls=0.0279 smmd=0.1729 ct=9.4115 rec=1.1656 | train/val/test=1.000/0.710/0.706 | c=0.998437
[Epoch 0034] loss=11.9329 cls=0.0218 smmd=0.1745 ct=9.4102 rec=1.1632 | train/val/test=1.000/0.716/0.699 | c=0.998437
[Epoch 0035] loss=11.8964 cls=0.0204 smmd=0.0981 ct=9.4518 rec=1.1631 | train/val/test=1.000/0.716/0.700 | c=0.998437
[Epoch 0036] loss=11.8835 cls=0.0199 smmd=0.0791 ct=9.4574 rec=1.1636 | train/val/test=1.000/0.712/0.708 | c=0.998437
[Epoch 0037] loss=11.8797 cls=0.0193 smmd=0.0980 ct=9.4353 rec=1.1636 | train/val/test=1.000/0.714/0.699 | c=0.998437
[Epoch 0038] loss=11.8613 cls=0.0195 smmd=0.0950 ct=9.4157 rec=1.1655 | train/val/test=1.000/0.716/0.709 | c=0.998437
