Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-5-4 - 2025-09-21 03:24:25:
Running experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-5-4...
Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-5-4 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=11830, val=3943, test=3944 (mode=public, shot=N/A)
[Epoch 0000] loss=71.5365 cls=1.1110 smmd=5.5765 ct=7.2546 rec=1.4137 | train/val/test=0.393/0.398/0.387 | c=0.998437
[Epoch 0001] loss=51.8572 cls=1.0674 smmd=3.6207 ct=7.2044 rec=1.4150 | train/val/test=0.393/0.398/0.387 | c=0.998437
[Epoch 0002] loss=37.9352 cls=1.0792 smmd=2.2448 ct=7.1202 rec=1.4137 | train/val/test=0.499/0.499/0.501 | c=0.998437
[Epoch 0003] loss=40.1061 cls=1.0880 smmd=2.4681 ct=7.0873 rec=1.4135 | train/val/test=0.506/0.504/0.508 | c=0.998437
[Epoch 0004] loss=39.8682 cls=1.0321 smmd=2.4604 ct=7.0208 rec=1.4142 | train/val/test=0.533/0.531/0.539 | c=0.998437
[Epoch 0005] loss=35.6731 cls=0.9893 smmd=2.0536 ct=6.9671 rec=1.4164 | train/val/test=0.540/0.532/0.549 | c=0.998437
[Epoch 0006] loss=30.1575 cls=0.9540 smmd=1.5101 ct=6.9357 rec=1.4162 | train/val/test=0.538/0.533/0.549 | c=0.998437
[Epoch 0007] loss=33.0160 cls=0.9105 smmd=1.7975 ct=6.9400 rec=1.4116 | train/val/test=0.559/0.554/0.570 | c=0.998437
[Epoch 0008] loss=35.2330 cls=0.8644 smmd=1.9142 ct=7.4784 rec=1.4045 | train/val/test=0.636/0.634/0.650 | c=0.998437
[Epoch 0009] loss=29.4540 cls=0.8238 smmd=1.3469 ct=7.4374 rec=1.3960 | train/val/test=0.663/0.653/0.677 | c=0.998437
[Epoch 0010] loss=27.2742 cls=0.7951 smmd=1.1235 ct=7.4734 rec=1.3894 | train/val/test=0.688/0.678/0.695 | c=0.998437
[Epoch 0011] loss=30.1214 cls=0.7704 smmd=1.4002 ct=7.5208 rec=1.3855 | train/val/test=0.700/0.687/0.708 | c=0.998437
[Epoch 0012] loss=27.3159 cls=0.7485 smmd=1.1259 ct=7.4959 rec=1.3817 | train/val/test=0.689/0.678/0.698 | c=0.998437
[Epoch 0013] loss=26.1257 cls=0.7321 smmd=1.0157 ct=7.4577 rec=1.3742 | train/val/test=0.697/0.686/0.706 | c=0.998437
[Epoch 0014] loss=25.6737 cls=0.7099 smmd=0.9681 ct=7.4759 rec=1.3709 | train/val/test=0.709/0.699/0.713 | c=0.998437
[Epoch 0015] loss=24.8817 cls=0.6950 smmd=0.8910 ct=7.4693 rec=1.3708 | train/val/test=0.721/0.710/0.728 | c=0.998437
[Epoch 0016] loss=24.7685 cls=0.6763 smmd=0.8800 ct=7.4753 rec=1.3591 | train/val/test=0.728/0.711/0.729 | c=0.998437
[Epoch 0017] loss=23.2518 cls=0.6726 smmd=0.7294 ct=7.4733 rec=1.3495 | train/val/test=0.743/0.729/0.748 | c=0.998437
[Epoch 0018] loss=22.9697 cls=0.6339 smmd=0.7052 ct=7.4636 rec=1.3461 | train/val/test=0.756/0.746/0.764 | c=0.998437
[Epoch 0019] loss=22.5257 cls=0.6116 smmd=0.6585 ct=7.4816 rec=1.3435 | train/val/test=0.770/0.759/0.778 | c=0.998437
[Epoch 0020] loss=22.0619 cls=0.5916 smmd=0.6185 ct=7.4564 rec=1.3367 | train/val/test=0.775/0.768/0.782 | c=0.998437
[Epoch 0021] loss=21.5058 cls=0.5808 smmd=0.5653 ct=7.4485 rec=1.3314 | train/val/test=0.788/0.780/0.793 | c=0.998437
[Epoch 0022] loss=21.2669 cls=0.5679 smmd=0.5426 ct=7.4468 rec=1.3276 | train/val/test=0.802/0.793/0.808 | c=0.998437
[Epoch 0023] loss=20.7917 cls=0.5412 smmd=0.4939 ct=7.4594 rec=1.3264 | train/val/test=0.809/0.800/0.814 | c=0.998437
[Epoch 0024] loss=20.3454 cls=0.5240 smmd=0.4526 ct=7.4473 rec=1.3257 | train/val/test=0.816/0.806/0.820 | c=0.998437
[Epoch 0025] loss=20.2536 cls=0.5109 smmd=0.4444 ct=7.4456 rec=1.3254 | train/val/test=0.816/0.811/0.820 | c=0.998437
[Epoch 0026] loss=19.7027 cls=0.5034 smmd=0.3891 ct=7.4491 rec=1.3243 | train/val/test=0.818/0.809/0.819 | c=0.998437
[Epoch 0027] loss=19.8309 cls=0.5093 smmd=0.4027 ct=7.4446 rec=1.3208 | train/val/test=0.824/0.819/0.828 | c=0.998437
[Epoch 0028] loss=19.3246 cls=0.4875 smmd=0.3549 ct=7.4350 rec=1.3228 | train/val/test=0.829/0.820/0.831 | c=0.998437
[Epoch 0029] loss=19.1483 cls=0.4829 smmd=0.3362 ct=7.4417 rec=1.3230 | train/val/test=0.828/0.820/0.831 | c=0.998437
[Epoch 0030] loss=19.0716 cls=0.4799 smmd=0.3283 ct=7.4445 rec=1.3189 | train/val/test=0.828/0.817/0.828 | c=0.998437
[Epoch 0031] loss=18.7442 cls=0.4760 smmd=0.2969 ct=7.4383 rec=1.3202 | train/val/test=0.832/0.824/0.833 | c=0.998437
[Epoch 0032] loss=18.7988 cls=0.4728 smmd=0.3037 ct=7.4341 rec=1.3149 | train/val/test=0.834/0.822/0.837 | c=0.998437
[Epoch 0033] loss=18.4047 cls=0.4674 smmd=0.2655 ct=7.4288 rec=1.3175 | train/val/test=0.834/0.822/0.834 | c=0.998437
[Epoch 0034] loss=18.2749 cls=0.4638 smmd=0.2516 ct=7.4346 rec=1.3148 | train/val/test=0.833/0.824/0.834 | c=0.998437
[Epoch 0035] loss=18.2038 cls=0.4643 smmd=0.2456 ct=7.4300 rec=1.3117 | train/val/test=0.837/0.823/0.838 | c=0.998437
[Epoch 0036] loss=18.0855 cls=0.4610 smmd=0.2354 ct=7.4215 rec=1.3152 | train/val/test=0.835/0.824/0.838 | c=0.998437
[Epoch 0037] loss=17.8366 cls=0.4600 smmd=0.2083 ct=7.4332 rec=1.3136 | train/val/test=0.835/0.828/0.840 | c=0.998437
[Epoch 0038] loss=17.8854 cls=0.4615 smmd=0.2124 ct=7.4373 rec=1.3128 | train/val/test=0.838/0.829/0.843 | c=0.998437
[Epoch 0039] loss=17.6676 cls=0.4614 smmd=0.1929 ct=7.4255 rec=1.3138 | train/val/test=0.839/0.829/0.843 | c=0.998437
[Epoch 0040] loss=17.6737 cls=0.4609 smmd=0.1945 ct=7.4205 rec=1.3156 | train/val/test=0.839/0.830/0.839 | c=0.998437
[Epoch 0041] loss=17.5585 cls=0.4614 smmd=0.1808 ct=7.4308 rec=1.3171 | train/val/test=0.838/0.832/0.843 | c=0.998437
[Epoch 0042] loss=17.4976 cls=0.4653 smmd=0.1740 ct=7.4338 rec=1.3154 | train/val/test=0.840/0.831/0.843 | c=0.998437
[Epoch 0043] loss=17.4139 cls=0.4614 smmd=0.1651 ct=7.4365 rec=1.3181 | train/val/test=0.839/0.833/0.843 | c=0.998437
[Epoch 0044] loss=17.3698 cls=0.4639 smmd=0.1638 ct=7.4207 rec=1.3174 | train/val/test=0.842/0.834/0.848 | c=0.998437
