Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-5-2 - 2025-09-21 04:05:15:
Running experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-5-2...
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-5-2 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=1996, val=665, test=666 (mode=public, shot=N/A)
[Epoch 0000] loss=20.4297 cls=1.7957 smmd=4.1039 ct=6.9358 rec=1.3917 | train/val/test=0.177/0.179/0.177 | c=0.998437
[Epoch 0001] loss=20.3525 cls=1.7907 smmd=4.0678 ct=6.9356 rec=1.3917 | train/val/test=0.183/0.186/0.189 | c=0.998437
[Epoch 0002] loss=18.6037 cls=1.7800 smmd=3.2046 ct=6.9122 rec=1.3917 | train/val/test=0.337/0.313/0.320 | c=0.998437
[Epoch 0003] loss=16.9067 cls=1.7630 smmd=2.3768 ct=6.8630 rec=1.3917 | train/val/test=0.382/0.373/0.356 | c=0.998437
[Epoch 0004] loss=16.5560 cls=1.7440 smmd=2.0376 ct=7.5551 rec=1.3918 | train/val/test=0.508/0.483/0.471 | c=0.998437
[Epoch 0005] loss=16.0934 cls=1.7205 smmd=1.9048 ct=7.2077 rec=1.3919 | train/val/test=0.493/0.447/0.456 | c=0.998437
[Epoch 0006] loss=16.0904 cls=1.6938 smmd=1.9444 ct=7.0983 rec=1.3917 | train/val/test=0.500/0.453/0.474 | c=0.998437
[Epoch 0007] loss=15.3540 cls=1.6597 smmd=1.6010 ct=7.0713 rec=1.3913 | train/val/test=0.513/0.471/0.477 | c=0.998437
[Epoch 0008] loss=14.6691 cls=1.6201 smmd=1.2602 ct=7.1515 rec=1.3906 | train/val/test=0.516/0.478/0.483 | c=0.998437
[Epoch 0009] loss=15.0083 cls=1.5801 smmd=1.4117 ct=7.3139 rec=1.3896 | train/val/test=0.530/0.492/0.498 | c=0.998437
[Epoch 0010] loss=14.8187 cls=1.5346 smmd=1.3367 ct=7.3430 rec=1.3878 | train/val/test=0.563/0.520/0.527 | c=0.998437
[Epoch 0011] loss=13.8440 cls=1.4851 smmd=0.9012 ct=7.2605 rec=1.3853 | train/val/test=0.599/0.552/0.566 | c=0.998437
[Epoch 0012] loss=14.1118 cls=1.4387 smmd=1.0934 ct=7.1491 rec=1.3823 | train/val/test=0.606/0.559/0.581 | c=0.998437
[Epoch 0013] loss=14.0147 cls=1.3872 smmd=1.0996 ct=7.0706 rec=1.3786 | train/val/test=0.617/0.586/0.596 | c=0.998437
[Epoch 0014] loss=13.2666 cls=1.3316 smmd=0.7594 ct=7.0943 rec=1.3738 | train/val/test=0.651/0.618/0.617 | c=0.998437
[Epoch 0015] loss=13.3527 cls=1.2817 smmd=0.8015 ct=7.2484 rec=1.3688 | train/val/test=0.684/0.644/0.640 | c=0.998437
[Epoch 0016] loss=13.2240 cls=1.2286 smmd=0.7610 ct=7.3181 rec=1.3629 | train/val/test=0.695/0.659/0.646 | c=0.998437
[Epoch 0017] loss=12.8319 cls=1.1744 smmd=0.6326 ct=7.2219 rec=1.3563 | train/val/test=0.706/0.665/0.652 | c=0.998437
[Epoch 0018] loss=12.7115 cls=1.1253 smmd=0.6443 ct=7.1007 rec=1.3494 | train/val/test=0.736/0.690/0.685 | c=0.998437
[Epoch 0019] loss=12.5754 cls=1.0750 smmd=0.6212 ct=7.0987 rec=1.3417 | train/val/test=0.757/0.710/0.701 | c=0.998437
[Epoch 0020] loss=12.3311 cls=1.0292 smmd=0.5163 ct=7.2033 rec=1.3335 | train/val/test=0.769/0.723/0.710 | c=0.998437
[Epoch 0021] loss=12.1901 cls=0.9815 smmd=0.4799 ct=7.2477 rec=1.3250 | train/val/test=0.771/0.728/0.707 | c=0.998437
[Epoch 0022] loss=12.0988 cls=0.9361 smmd=0.4944 ct=7.1856 rec=1.3162 | train/val/test=0.773/0.728/0.712 | c=0.998437
[Epoch 0023] loss=11.8229 cls=0.8989 smmd=0.4140 ct=7.1234 rec=1.3069 | train/val/test=0.782/0.728/0.712 | c=0.998437
[Epoch 0024] loss=11.7539 cls=0.8661 smmd=0.4192 ct=7.1334 rec=1.2965 | train/val/test=0.786/0.732/0.706 | c=0.998437
[Epoch 0025] loss=11.6090 cls=0.8380 smmd=0.3714 ct=7.1851 rec=1.2871 | train/val/test=0.788/0.734/0.710 | c=0.998437
[Epoch 0026] loss=11.4663 cls=0.8061 smmd=0.3364 ct=7.1946 rec=1.2780 | train/val/test=0.785/0.725/0.710 | c=0.998437
