Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-3 - 2025-09-21 06:34:18:
Running experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-3...
Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-3 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=29, val=500, test=1000 (mode=few, shot=5)
[Epoch 0000] loss=18.1884 cls=1.9447 smmd=4.1912 ct=9.2747 rec=1.3889 | train/val/test=0.345/0.346/0.357 | c=0.998347
[Epoch 0001] loss=16.6874 cls=1.8939 smmd=2.7887 ct=9.2251 rec=1.3898 | train/val/test=0.724/0.462/0.446 | c=0.998347
[Epoch 0002] loss=15.1552 cls=1.7454 smmd=1.5215 ct=9.1108 rec=1.3887 | train/val/test=0.759/0.200/0.232 | c=0.998347
[Epoch 0003] loss=14.7596 cls=1.4730 smmd=1.4810 ct=9.0314 rec=1.3871 | train/val/test=0.897/0.424/0.404 | c=0.998347
[Epoch 0004] loss=14.6039 cls=1.1683 smmd=1.7202 ct=8.9533 rec=1.3810 | train/val/test=0.828/0.380/0.406 | c=0.998347
[Epoch 0005] loss=14.0541 cls=0.7825 smmd=1.6507 ct=8.8925 rec=1.3642 | train/val/test=0.966/0.436/0.439 | c=0.998347
[Epoch 0006] loss=13.4312 cls=0.5247 smmd=1.3767 ct=8.8458 rec=1.3420 | train/val/test=0.966/0.442/0.482 | c=0.998347
[Epoch 0007] loss=12.8587 cls=0.3224 smmd=1.0813 ct=8.8296 rec=1.3127 | train/val/test=0.966/0.452/0.482 | c=0.998347
[Epoch 0008] loss=12.5726 cls=0.2037 smmd=0.9748 ct=8.8243 rec=1.2849 | train/val/test=1.000/0.480/0.511 | c=0.998347
[Epoch 0009] loss=12.5357 cls=0.1146 smmd=1.0846 ct=8.8122 rec=1.2621 | train/val/test=1.000/0.492/0.529 | c=0.998347
[Epoch 0010] loss=12.4775 cls=0.0650 smmd=1.1150 ct=8.8079 rec=1.2448 | train/val/test=1.000/0.512/0.542 | c=0.998347
[Epoch 0011] loss=12.9990 cls=0.0395 smmd=1.0208 ct=9.4806 rec=1.2290 | train/val/test=1.000/0.506/0.532 | c=0.998347
[Epoch 0012] loss=12.7196 cls=0.0243 smmd=0.8483 ct=9.4169 rec=1.2151 | train/val/test=1.000/0.510/0.539 | c=0.998347
[Epoch 0013] loss=12.5887 cls=0.0138 smmd=0.7994 ct=9.3620 rec=1.2067 | train/val/test=1.000/0.536/0.552 | c=0.998347
[Epoch 0014] loss=12.5438 cls=0.0084 smmd=0.7876 ct=9.3451 rec=1.2014 | train/val/test=1.000/0.558/0.577 | c=0.998347
[Epoch 0015] loss=12.5020 cls=0.0071 smmd=0.7333 ct=9.3658 rec=1.1979 | train/val/test=1.000/0.564/0.592 | c=0.998347
[Epoch 0016] loss=12.4880 cls=0.0061 smmd=0.6863 ct=9.4030 rec=1.1963 | train/val/test=1.000/0.564/0.585 | c=0.998347
[Epoch 0017] loss=12.3651 cls=0.0049 smmd=0.5477 ct=9.4226 rec=1.1949 | train/val/test=1.000/0.572/0.598 | c=0.998347
[Epoch 0018] loss=12.2438 cls=0.0047 smmd=0.4361 ct=9.4134 rec=1.1948 | train/val/test=1.000/0.578/0.608 | c=0.998347
[Epoch 0019] loss=12.2196 cls=0.0054 smmd=0.4250 ct=9.3962 rec=1.1965 | train/val/test=1.000/0.580/0.615 | c=0.998347
[Epoch 0020] loss=12.2106 cls=0.0064 smmd=0.4160 ct=9.3910 rec=1.1986 | train/val/test=1.000/0.576/0.615 | c=0.998347
[Epoch 0021] loss=12.1591 cls=0.0081 smmd=0.3550 ct=9.3973 rec=1.1994 | train/val/test=1.000/0.578/0.614 | c=0.998347
[Epoch 0022] loss=12.0738 cls=0.0114 smmd=0.2604 ct=9.4034 rec=1.1993 | train/val/test=1.000/0.584/0.622 | c=0.998347
[Epoch 0023] loss=12.0597 cls=0.0151 smmd=0.2482 ct=9.4005 rec=1.1979 | train/val/test=1.000/0.576/0.621 | c=0.998347
[Epoch 0024] loss=12.0365 cls=0.0196 smmd=0.2337 ct=9.3917 rec=1.1958 | train/val/test=1.000/0.582/0.634 | c=0.998347
[Epoch 0025] loss=12.0071 cls=0.0240 smmd=0.2156 ct=9.3837 rec=1.1919 | train/val/test=1.000/0.586/0.630 | c=0.998347
[Epoch 0026] loss=11.9756 cls=0.0282 smmd=0.1889 ct=9.3821 rec=1.1882 | train/val/test=1.000/0.588/0.628 | c=0.998347
[Epoch 0027] loss=11.9477 cls=0.0301 smmd=0.1611 ct=9.3892 rec=1.1836 | train/val/test=1.000/0.586/0.640 | c=0.998347
[Epoch 0028] loss=11.9354 cls=0.0295 smmd=0.1513 ct=9.3945 rec=1.1800 | train/val/test=1.000/0.598/0.640 | c=0.998347
[Epoch 0029] loss=11.8989 cls=0.0264 smmd=0.1363 ct=9.3860 rec=1.1751 | train/val/test=1.000/0.604/0.642 | c=0.998347
[Epoch 0030] loss=11.8704 cls=0.0234 smmd=0.1320 ct=9.3719 rec=1.1715 | train/val/test=1.000/0.608/0.647 | c=0.998347
