Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-5 - 2025-09-21 05:54:07:
Running experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-5...
Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-5 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=13, val=500, test=1000 (mode=few, shot=5)
[Epoch 0000] loss=26.6863 cls=1.1071 smmd=5.6580 ct=11.2809 rec=1.4138 | train/val/test=0.385/0.206/0.188 | c=0.998347
[Epoch 0001] loss=22.5109 cls=1.0943 smmd=3.9989 ct=11.2598 rec=1.4136 | train/val/test=0.385/0.428/0.424 | c=0.998347
[Epoch 0002] loss=24.7557 cls=1.0886 smmd=4.8983 ct=11.2587 rec=1.4137 | train/val/test=0.615/0.400/0.391 | c=0.998347
[Epoch 0003] loss=23.6475 cls=1.0599 smmd=4.5074 ct=11.1424 rec=1.4134 | train/val/test=0.769/0.668/0.647 | c=0.998347
[Epoch 0004] loss=18.3952 cls=1.0093 smmd=2.4678 ct=11.0147 rec=1.4128 | train/val/test=0.846/0.622/0.634 | c=0.998347
[Epoch 0005] loss=19.7586 cls=0.9685 smmd=3.0432 ct=10.9609 rec=1.4108 | train/val/test=0.846/0.626/0.634 | c=0.998347
[Epoch 0006] loss=20.3505 cls=0.9177 smmd=3.3103 ct=10.9116 rec=1.4084 | train/val/test=0.923/0.664/0.657 | c=0.998347
[Epoch 0007] loss=18.3431 cls=0.8634 smmd=2.5371 ct=10.8661 rec=1.4052 | train/val/test=0.846/0.652/0.658 | c=0.998347
[Epoch 0008] loss=17.2000 cls=0.8279 smmd=1.8172 ct=11.5417 rec=1.4024 | train/val/test=0.846/0.628/0.639 | c=0.998347
[Epoch 0009] loss=18.8402 cls=0.8167 smmd=2.5104 ct=11.4551 rec=1.4015 | train/val/test=0.923/0.666/0.666 | c=0.998347
[Epoch 0010] loss=18.9363 cls=0.7878 smmd=2.5605 ct=11.4404 rec=1.4014 | train/val/test=0.923/0.690/0.681 | c=0.998347
[Epoch 0011] loss=16.6940 cls=0.7620 smmd=1.6391 ct=11.5141 rec=1.4024 | train/val/test=0.923/0.682/0.680 | c=0.998347
[Epoch 0012] loss=18.3825 cls=0.7513 smmd=2.2948 ct=11.5685 rec=1.4025 | train/val/test=0.923/0.708/0.695 | c=0.998347
[Epoch 0013] loss=17.9201 cls=0.7116 smmd=2.1474 ct=11.4960 rec=1.3995 | train/val/test=0.923/0.692/0.686 | c=0.998347
[Epoch 0014] loss=16.5750 cls=0.6467 smmd=1.6475 ct=11.4359 rec=1.3941 | train/val/test=0.923/0.706/0.700 | c=0.998347
[Epoch 0015] loss=16.4936 cls=0.5870 smmd=1.6115 ct=11.4768 rec=1.3891 | train/val/test=0.923/0.696/0.701 | c=0.998347
[Epoch 0016] loss=16.3029 cls=0.5424 smmd=1.5375 ct=11.4960 rec=1.3840 | train/val/test=0.923/0.704/0.704 | c=0.998347
[Epoch 0017] loss=15.9256 cls=0.5153 smmd=1.3968 ct=11.4858 rec=1.3807 | train/val/test=1.000/0.718/0.702 | c=0.998347
[Epoch 0018] loss=15.5810 cls=0.4996 smmd=1.2633 ct=11.4829 rec=1.3803 | train/val/test=1.000/0.706/0.717 | c=0.998347
[Epoch 0019] loss=15.5709 cls=0.4866 smmd=1.2756 ct=11.4481 rec=1.3811 | train/val/test=1.000/0.722/0.716 | c=0.998347
[Epoch 0020] loss=15.7193 cls=0.4781 smmd=1.3277 ct=11.4691 rec=1.3837 | train/val/test=1.000/0.728/0.721 | c=0.998347
[Epoch 0021] loss=15.2918 cls=0.4712 smmd=1.1380 ct=11.5186 rec=1.3853 | train/val/test=1.000/0.728/0.729 | c=0.998347
[Epoch 0022] loss=15.7805 cls=0.4539 smmd=1.3353 ct=11.5227 rec=1.3851 | train/val/test=1.000/0.740/0.735 | c=0.998347
[Epoch 0023] loss=15.2209 cls=0.4138 smmd=1.1411 ct=11.4713 rec=1.3799 | train/val/test=1.000/0.724/0.733 | c=0.998347
[Epoch 0024] loss=15.1268 cls=0.3682 smmd=1.1022 ct=11.4998 rec=1.3746 | train/val/test=1.000/0.736/0.729 | c=0.998347
[Epoch 0025] loss=14.7482 cls=0.3293 smmd=0.9777 ct=11.4561 rec=1.3667 | train/val/test=1.000/0.740/0.717 | c=0.998347
[Epoch 0026] loss=14.6197 cls=0.3012 smmd=0.9322 ct=11.4581 rec=1.3609 | train/val/test=1.000/0.730/0.732 | c=0.998347
[Epoch 0027] loss=14.4455 cls=0.2760 smmd=0.8612 ct=11.4756 rec=1.3579 | train/val/test=1.000/0.732/0.734 | c=0.998347
[Epoch 0028] loss=14.4243 cls=0.2672 smmd=0.8505 ct=11.4858 rec=1.3571 | train/val/test=1.000/0.732/0.731 | c=0.998347
[Epoch 0029] loss=14.3405 cls=0.2687 smmd=0.8189 ct=11.4801 rec=1.3578 | train/val/test=1.000/0.730/0.728 | c=0.998347
[Epoch 0030] loss=14.8265 cls=0.2729 smmd=1.0091 ct=11.4875 rec=1.3595 | train/val/test=1.000/0.722/0.732 | c=0.998347
[Epoch 0031] loss=14.3779 cls=0.2631 smmd=0.8276 ct=11.4978 rec=1.3593 | train/val/test=1.000/0.710/0.713 | c=0.998347
[Epoch 0032] loss=14.9414 cls=0.2584 smmd=1.0526 ct=11.5034 rec=1.3545 | train/val/test=1.000/0.712/0.725 | c=0.998347
[Epoch 0033] loss=14.1982 cls=0.2245 smmd=0.7678 ct=11.4927 rec=1.3474 | train/val/test=1.000/0.716/0.708 | c=0.998347
[Epoch 0034] loss=14.1932 cls=0.2092 smmd=0.7768 ct=11.4764 rec=1.3403 | train/val/test=1.000/0.722/0.722 | c=0.998347
[Epoch 0035] loss=14.0807 cls=0.1878 smmd=0.7421 ct=11.4643 rec=1.3344 | train/val/test=1.000/0.720/0.716 | c=0.998347
[Epoch 0036] loss=13.8211 cls=0.1829 smmd=0.6361 ct=11.4729 rec=1.3332 | train/val/test=1.000/0.726/0.711 | c=0.998347
[Epoch 0037] loss=13.9285 cls=0.1911 smmd=0.6783 ct=11.4689 rec=1.3367 | train/val/test=1.000/0.724/0.726 | c=0.998347
[Epoch 0038] loss=14.0318 cls=0.1955 smmd=0.7155 ct=11.4750 rec=1.3406 | train/val/test=1.000/0.726/0.724 | c=0.998347
[Epoch 0039] loss=14.0180 cls=0.2050 smmd=0.6963 ct=11.5020 rec=1.3453 | train/val/test=1.000/0.730/0.726 | c=0.998347
[Epoch 0040] loss=14.2858 cls=0.2071 smmd=0.8037 ct=11.5003 rec=1.3453 | train/val/test=1.000/0.722/0.731 | c=0.998347
[Epoch 0041] loss=14.2502 cls=0.1877 smmd=0.8044 ct=11.4743 rec=1.3421 | train/val/test=1.000/0.730/0.715 | c=0.998347
