Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-5 - 2025-09-21 06:36:57:
Running experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-5...
Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-5 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=58, val=500, test=1000 (mode=few, shot=10)
[Epoch 0000] loss=18.1203 cls=1.9445 smmd=4.1471 ct=9.2509 rec=1.3889 | train/val/test=0.397/0.244/0.248 | c=0.998347
[Epoch 0001] loss=16.5623 cls=1.8880 smmd=2.7248 ct=9.1710 rec=1.3892 | train/val/test=0.776/0.390/0.382 | c=0.998347
[Epoch 0002] loss=14.9757 cls=1.7187 smmd=1.4470 ct=9.0338 rec=1.3880 | train/val/test=0.655/0.340/0.344 | c=0.998347
[Epoch 0003] loss=14.6767 cls=1.4345 smmd=1.4790 ct=8.9962 rec=1.3835 | train/val/test=0.793/0.420/0.431 | c=0.998347
[Epoch 0004] loss=14.5301 cls=1.1482 smmd=1.7437 ct=8.8947 rec=1.3718 | train/val/test=0.862/0.542/0.506 | c=0.998347
[Epoch 0005] loss=14.0911 cls=0.8144 smmd=1.7072 ct=8.8762 rec=1.3466 | train/val/test=0.862/0.564/0.537 | c=0.998347
[Epoch 0006] loss=14.0034 cls=0.5524 smmd=1.3456 ct=9.4820 rec=1.3117 | train/val/test=0.897/0.580/0.568 | c=0.998347
[Epoch 0007] loss=13.4388 cls=0.4022 smmd=1.1085 ct=9.3585 rec=1.2848 | train/val/test=0.966/0.690/0.682 | c=0.998347
[Epoch 0008] loss=13.1945 cls=0.2494 smmd=1.1354 ct=9.2899 rec=1.2599 | train/val/test=0.966/0.702/0.687 | c=0.998347
[Epoch 0009] loss=13.1796 cls=0.1623 smmd=1.2530 ct=9.2834 rec=1.2405 | train/val/test=0.966/0.708/0.678 | c=0.998347
