Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-1 - 2025-09-21 05:42:05:
Running experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-1...
Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-1 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=13, val=500, test=1000 (mode=few, shot=5)
[Epoch 0000] loss=26.7006 cls=1.0987 smmd=5.6647 ct=11.2825 rec=1.4138 | train/val/test=0.462/0.394/0.415 | c=0.998347
[Epoch 0001] loss=22.4929 cls=1.0877 smmd=4.0026 ct=11.2357 rec=1.4136 | train/val/test=0.538/0.416/0.469 | c=0.998347
[Epoch 0002] loss=24.7728 cls=1.0795 smmd=4.9095 ct=11.2525 rec=1.4136 | train/val/test=0.615/0.550/0.589 | c=0.998347
[Epoch 0003] loss=23.6454 cls=1.0573 smmd=4.5053 ct=11.1466 rec=1.4136 | train/val/test=0.692/0.576/0.609 | c=0.998347
[Epoch 0004] loss=18.2651 cls=1.0178 smmd=2.4345 ct=10.9635 rec=1.4131 | train/val/test=0.692/0.644/0.655 | c=0.998347
[Epoch 0005] loss=19.7344 cls=0.9776 smmd=3.0434 ct=10.9310 rec=1.4123 | train/val/test=0.769/0.660/0.663 | c=0.998347
[Epoch 0006] loss=20.4305 cls=0.9354 smmd=3.3422 ct=10.9019 rec=1.4109 | train/val/test=0.846/0.674/0.663 | c=0.998347
[Epoch 0007] loss=19.2226 cls=0.8929 smmd=2.5919 ct=11.5921 rec=1.4087 | train/val/test=0.846/0.660/0.655 | c=0.998347
[Epoch 0008] loss=17.1403 cls=0.8627 smmd=1.8294 ct=11.4324 rec=1.4060 | train/val/test=0.846/0.646/0.657 | c=0.998347
[Epoch 0009] loss=19.0466 cls=0.8461 smmd=2.5800 ct=11.4710 rec=1.4052 | train/val/test=0.923/0.664/0.663 | c=0.998347
[Epoch 0010] loss=19.2052 cls=0.8179 smmd=2.6609 ct=11.4414 rec=1.4053 | train/val/test=0.923/0.654/0.669 | c=0.998347
[Epoch 0011] loss=16.6205 cls=0.7891 smmd=1.6372 ct=11.4303 rec=1.4053 | train/val/test=0.923/0.674/0.675 | c=0.998347
[Epoch 0012] loss=18.6394 cls=0.7689 smmd=2.3578 ct=11.6585 rec=1.4039 | train/val/test=0.923/0.664/0.670 | c=0.998347
[Epoch 0013] loss=18.3145 cls=0.7167 smmd=2.3041 ct=11.4944 rec=1.4031 | train/val/test=0.923/0.682/0.687 | c=0.998347
[Epoch 0014] loss=16.6175 cls=0.6475 smmd=1.6731 ct=11.4129 rec=1.3962 | train/val/test=1.000/0.674/0.682 | c=0.998347
[Epoch 0015] loss=16.5126 cls=0.5888 smmd=1.6277 ct=11.4545 rec=1.3891 | train/val/test=0.923/0.686/0.685 | c=0.998347
