Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-5 - 2025-09-21 05:38:49:
Running experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-5...
Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-5 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=11830, val=3943, test=3944 (mode=public, shot=N/A)
[Epoch 0000] loss=72.6446 cls=1.0937 smmd=5.6883 ct=7.2537 rec=1.4138 | train/val/test=0.473/0.481/0.470 | c=0.998347
[Epoch 0001] loss=53.4912 cls=1.0611 smmd=3.7854 ct=7.1992 rec=1.4156 | train/val/test=0.401/0.387/0.408 | c=0.998347
[Epoch 0002] loss=38.1992 cls=1.0664 smmd=2.2660 ct=7.1493 rec=1.4139 | train/val/test=0.406/0.392/0.413 | c=0.998347
[Epoch 0003] loss=40.9336 cls=1.0569 smmd=2.5485 ct=7.1067 rec=1.4135 | train/val/test=0.566/0.557/0.587 | c=0.998347
[Epoch 0004] loss=40.4725 cls=1.0134 smmd=2.5154 ct=7.0522 rec=1.4146 | train/val/test=0.560/0.567/0.573 | c=0.998347
[Epoch 0005] loss=35.7745 cls=0.9779 smmd=2.0611 ct=6.9830 rec=1.4180 | train/val/test=0.539/0.547/0.554 | c=0.998347
[Epoch 0006] loss=30.7510 cls=0.9451 smmd=1.5699 ct=6.9354 rec=1.4176 | train/val/test=0.532/0.536/0.550 | c=0.998347
[Epoch 0007] loss=35.2573 cls=0.9086 smmd=1.8684 ct=7.7059 rec=1.4143 | train/val/test=0.594/0.605/0.606 | c=0.998347
[Epoch 0008] loss=36.0081 cls=0.8512 smmd=1.9795 ct=7.5425 rec=1.4043 | train/val/test=0.671/0.678/0.677 | c=0.998347
[Epoch 0009] loss=29.5192 cls=0.8061 smmd=1.3508 ct=7.4562 rec=1.3918 | train/val/test=0.670/0.680/0.677 | c=0.998347
