Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-2 - 2025-09-21 04:13:35:
Running experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-2...
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-2 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=26, val=500, test=1000 (mode=few, shot=5)
[Epoch 0000] loss=19.7182 cls=1.7926 smmd=4.0291 ct=9.4904 rec=1.3917 | train/val/test=0.192/0.172/0.182 | c=0.998437
[Epoch 0001] loss=19.5125 cls=1.7679 smmd=3.6434 ct=9.4947 rec=1.3917 | train/val/test=0.192/0.172/0.182 | c=0.998437
[Epoch 0002] loss=18.9113 cls=1.7432 smmd=2.6081 ct=9.4285 rec=1.3917 | train/val/test=0.538/0.170/0.182 | c=0.998437
[Epoch 0003] loss=18.9238 cls=1.7107 smmd=2.6536 ct=9.4412 rec=1.3917 | train/val/test=0.731/0.236/0.251 | c=0.998437
[Epoch 0004] loss=18.5109 cls=1.6543 smmd=2.2719 ct=9.2591 rec=1.3916 | train/val/test=0.462/0.296/0.330 | c=0.998437
[Epoch 0005] loss=18.1054 cls=1.5850 smmd=1.6533 ct=9.2124 rec=1.3914 | train/val/test=0.615/0.330/0.359 | c=0.998437
[Epoch 0006] loss=17.9357 cls=1.5097 smmd=1.6130 ct=9.1188 rec=1.3907 | train/val/test=0.923/0.434/0.477 | c=0.998437
[Epoch 0007] loss=17.7934 cls=1.4318 smmd=1.5419 ct=9.0726 rec=1.3895 | train/val/test=1.000/0.454/0.491 | c=0.998437
[Epoch 0008] loss=17.6310 cls=1.3516 smmd=1.3618 ct=9.0630 rec=1.3882 | train/val/test=1.000/0.476/0.501 | c=0.998437
[Epoch 0009] loss=17.5429 cls=1.2723 smmd=1.3583 ct=9.0384 rec=1.3870 | train/val/test=0.962/0.450/0.505 | c=0.998437
[Epoch 0010] loss=17.3552 cls=1.2018 smmd=1.0983 ct=9.0353 rec=1.3859 | train/val/test=0.962/0.472/0.511 | c=0.998437
[Epoch 0011] loss=17.2721 cls=1.1367 smmd=1.0486 ct=9.0270 rec=1.3850 | train/val/test=1.000/0.486/0.531 | c=0.998437
[Epoch 0012] loss=17.2209 cls=1.0698 smmd=1.0555 ct=9.0228 rec=1.3843 | train/val/test=1.000/0.496/0.533 | c=0.998437
[Epoch 0013] loss=17.0971 cls=1.0014 smmd=0.9089 ct=9.0230 rec=1.3837 | train/val/test=1.000/0.520/0.556 | c=0.998437
[Epoch 0014] loss=16.9743 cls=0.9386 smmd=0.7653 ct=9.0188 rec=1.3831 | train/val/test=1.000/0.532/0.553 | c=0.998437
[Epoch 0015] loss=16.9616 cls=0.8817 smmd=0.8218 ct=9.0215 rec=1.3824 | train/val/test=1.000/0.526/0.547 | c=0.998437
[Epoch 0016] loss=16.8623 cls=0.8221 smmd=0.7149 ct=9.0217 rec=1.3815 | train/val/test=1.000/0.544/0.573 | c=0.998437
[Epoch 0017] loss=16.7648 cls=0.7613 smmd=0.6216 ct=9.0188 rec=1.3805 | train/val/test=1.000/0.542/0.578 | c=0.998437
