Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-4 - 2025-09-21 06:17:20:
Running experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-4...
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-4 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=1996, val=665, test=666 (mode=public, shot=N/A)
[Epoch 0000] loss=20.5246 cls=1.7933 smmd=4.1509 ct=6.9422 rec=1.3917 | train/val/test=0.121/0.123/0.105 | c=0.998347
[Epoch 0001] loss=20.4128 cls=1.7902 smmd=4.0972 ct=6.9395 rec=1.3917 | train/val/test=0.208/0.242/0.222 | c=0.998347
[Epoch 0002] loss=18.6424 cls=1.7781 smmd=3.2303 ct=6.8905 rec=1.3917 | train/val/test=0.203/0.235/0.212 | c=0.998347
[Epoch 0003] loss=17.0268 cls=1.7603 smmd=2.4360 ct=6.8715 rec=1.3918 | train/val/test=0.225/0.259/0.240 | c=0.998347
[Epoch 0004] loss=16.2136 cls=1.7377 smmd=2.0595 ct=6.7954 rec=1.3918 | train/val/test=0.358/0.406/0.363 | c=0.998347
[Epoch 0005] loss=15.7849 cls=1.7111 smmd=1.8690 ct=6.7537 rec=1.3918 | train/val/test=0.477/0.528/0.489 | c=0.998347
[Epoch 0006] loss=15.7918 cls=1.6773 smmd=1.9051 ct=6.6943 rec=1.3914 | train/val/test=0.591/0.633/0.604 | c=0.998347
[Epoch 0007] loss=14.9520 cls=1.6345 smmd=1.5267 ct=6.6223 rec=1.3906 | train/val/test=0.618/0.638/0.608 | c=0.998347
[Epoch 0008] loss=14.3295 cls=1.5866 smmd=1.2473 ct=6.6051 rec=1.3891 | train/val/test=0.662/0.686/0.664 | c=0.998347
[Epoch 0009] loss=14.7450 cls=1.5359 smmd=1.4915 ct=6.5817 rec=1.3871 | train/val/test=0.663/0.699/0.659 | c=0.998347
[Epoch 0010] loss=14.3499 cls=1.4843 smmd=1.3291 ct=6.5728 rec=1.3842 | train/val/test=0.656/0.687/0.659 | c=0.998347
[Epoch 0011] loss=13.4602 cls=1.4325 smmd=0.9199 ct=6.5708 rec=1.3805 | train/val/test=0.671/0.704/0.667 | c=0.998347
[Epoch 0012] loss=13.7495 cls=1.3851 smmd=1.1015 ct=6.5579 rec=1.3765 | train/val/test=0.678/0.693/0.671 | c=0.998347
[Epoch 0013] loss=14.0166 cls=1.3397 smmd=1.0949 ct=7.2520 rec=1.3722 | train/val/test=0.691/0.704/0.688 | c=0.998347
[Epoch 0014] loss=13.1327 cls=1.2884 smmd=0.7083 ct=7.1841 rec=1.3671 | train/val/test=0.717/0.731/0.710 | c=0.998347
[Epoch 0015] loss=13.3747 cls=1.2413 smmd=0.8769 ct=7.1370 rec=1.3622 | train/val/test=0.716/0.728/0.709 | c=0.998347
[Epoch 0016] loss=13.2115 cls=1.1992 smmd=0.8234 ct=7.1630 rec=1.3568 | train/val/test=0.713/0.731/0.706 | c=0.998347
[Epoch 0017] loss=12.6913 cls=1.1540 smmd=0.5931 ct=7.1932 rec=1.3509 | train/val/test=0.708/0.713/0.703 | c=0.998347
[Epoch 0018] loss=12.7659 cls=1.1124 smmd=0.6597 ct=7.2154 rec=1.3453 | train/val/test=0.730/0.735/0.713 | c=0.998347
[Epoch 0019] loss=12.5678 cls=1.0606 smmd=0.6124 ct=7.1877 rec=1.3377 | train/val/test=0.740/0.749/0.721 | c=0.998347
[Epoch 0020] loss=12.2350 cls=1.0171 smmd=0.4988 ct=7.1487 rec=1.3292 | train/val/test=0.739/0.752/0.716 | c=0.998347
[Epoch 0021] loss=12.2088 cls=0.9781 smmd=0.5278 ct=7.1473 rec=1.3203 | train/val/test=0.741/0.753/0.721 | c=0.998347
[Epoch 0022] loss=11.9853 cls=0.9360 smmd=0.4559 ct=7.1708 rec=1.3105 | train/val/test=0.741/0.747/0.724 | c=0.998347
[Epoch 0023] loss=11.7852 cls=0.8967 smmd=0.3982 ct=7.1834 rec=1.3001 | train/val/test=0.751/0.752/0.730 | c=0.998347
