Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-4 - 2025-09-21 07:10:49:
Running experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-4...
Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-4 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=79, val=1514, test=6057 (mode=few, shot=10)
[Epoch 0000] loss=11.0052 cls=2.0806 smmd=6.7180 ct=10.3408 rec=1.3844 | train/val/test=0.127/0.051/0.047 | c=0.998347
[Epoch 0001] loss=9.2986 cls=2.0774 smmd=4.8914 ct=10.9569 rec=1.3844 | train/val/test=0.127/0.051/0.047 | c=0.998347
[Epoch 0002] loss=8.7373 cls=2.0757 smmd=4.4000 ct=10.6156 rec=1.3844 | train/val/test=0.127/0.052/0.048 | c=0.998347
[Epoch 0003] loss=8.8361 cls=2.0716 smmd=4.5637 ct=10.3116 rec=1.3844 | train/val/test=0.456/0.292/0.290 | c=0.998347
[Epoch 0004] loss=7.8210 cls=2.0666 smmd=3.5939 ct=10.1109 rec=1.3844 | train/val/test=0.481/0.362/0.361 | c=0.998347
[Epoch 0005] loss=6.7924 cls=2.0596 smmd=2.6108 ct=9.9178 rec=1.3844 | train/val/test=0.608/0.607/0.622 | c=0.998347
[Epoch 0006] loss=6.7455 cls=2.0511 smmd=2.5646 ct=9.9565 rec=1.3844 | train/val/test=0.582/0.499/0.521 | c=0.998347
[Epoch 0007] loss=6.5543 cls=2.0411 smmd=2.4127 ct=9.8104 rec=1.3843 | train/val/test=0.392/0.244/0.240 | c=0.998347
[Epoch 0008] loss=6.2306 cls=2.0288 smmd=2.1074 ct=9.7798 rec=1.3843 | train/val/test=0.557/0.359/0.362 | c=0.998347
[Epoch 0009] loss=5.8594 cls=2.0141 smmd=1.7566 ct=9.7515 rec=1.3843 | train/val/test=0.506/0.363/0.375 | c=0.998347
[Epoch 0010] loss=5.4908 cls=1.9973 smmd=1.4056 ct=9.7478 rec=1.3842 | train/val/test=0.570/0.387/0.398 | c=0.998347
[Epoch 0011] loss=5.5813 cls=1.9779 smmd=1.5140 ct=9.7550 rec=1.3842 | train/val/test=0.734/0.560/0.552 | c=0.998347
[Epoch 0012] loss=5.5510 cls=1.9558 smmd=1.5041 ct=9.7637 rec=1.3841 | train/val/test=0.759/0.592/0.588 | c=0.998347
[Epoch 0013] loss=5.1837 cls=1.9309 smmd=1.1621 ct=9.7617 rec=1.3839 | train/val/test=0.747/0.567/0.561 | c=0.998347
[Epoch 0014] loss=5.0308 cls=1.9034 smmd=1.0428 ct=9.7308 rec=1.3837 | train/val/test=0.734/0.483/0.486 | c=0.998347
