Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-4 - 2025-09-21 06:36:36:
Running experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-4...
Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-4 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=58, val=500, test=1000 (mode=few, shot=10)
[Epoch 0000] loss=18.1088 cls=1.9493 smmd=4.1224 ct=9.2593 rec=1.3889 | train/val/test=0.362/0.232/0.262 | c=0.998347
[Epoch 0001] loss=16.6288 cls=1.9077 smmd=2.7462 ct=9.1961 rec=1.3894 | train/val/test=0.638/0.352/0.352 | c=0.998347
[Epoch 0002] loss=15.1255 cls=1.7804 smmd=1.4824 ct=9.0855 rec=1.3886 | train/val/test=0.724/0.398/0.431 | c=0.998347
[Epoch 0003] loss=14.8427 cls=1.5403 smmd=1.5120 ct=9.0172 rec=1.3866 | train/val/test=0.879/0.554/0.561 | c=0.998347
[Epoch 0004] loss=14.5556 cls=1.2290 smmd=1.6621 ct=8.9089 rec=1.3778 | train/val/test=0.810/0.472/0.502 | c=0.998347
[Epoch 0005] loss=14.0730 cls=0.8834 smmd=1.5939 ct=8.8766 rec=1.3596 | train/val/test=0.931/0.634/0.650 | c=0.998347
[Epoch 0006] loss=13.4370 cls=0.5791 smmd=1.3769 ct=8.8287 rec=1.3261 | train/val/test=0.931/0.644/0.655 | c=0.998347
[Epoch 0007] loss=12.8387 cls=0.3895 smmd=1.0500 ct=8.8136 rec=1.2928 | train/val/test=0.966/0.618/0.637 | c=0.998347
[Epoch 0008] loss=12.5961 cls=0.2591 smmd=1.0063 ct=8.8008 rec=1.2649 | train/val/test=0.983/0.662/0.673 | c=0.998347
[Epoch 0009] loss=12.5514 cls=0.1675 smmd=1.1024 ct=8.7944 rec=1.2436 | train/val/test=1.000/0.718/0.712 | c=0.998347
[Epoch 0010] loss=12.4390 cls=0.1087 smmd=1.0991 ct=8.7869 rec=1.2221 | train/val/test=1.000/0.728/0.713 | c=0.998347
[Epoch 0011] loss=12.9430 cls=0.0729 smmd=0.9915 ct=9.4670 rec=1.2058 | train/val/test=1.000/0.708/0.693 | c=0.998347
[Epoch 0012] loss=12.7029 cls=0.0465 smmd=0.8666 ct=9.3976 rec=1.1961 | train/val/test=1.000/0.684/0.677 | c=0.998347
[Epoch 0013] loss=12.5918 cls=0.0315 smmd=0.8316 ct=9.3455 rec=1.1916 | train/val/test=1.000/0.696/0.682 | c=0.998347
[Epoch 0014] loss=12.5580 cls=0.0226 smmd=0.8294 ct=9.3343 rec=1.1859 | train/val/test=1.000/0.722/0.706 | c=0.998347
[Epoch 0015] loss=12.4839 cls=0.0190 smmd=0.7414 ct=9.3629 rec=1.1803 | train/val/test=1.000/0.732/0.715 | c=0.998347
[Epoch 0016] loss=12.4380 cls=0.0178 smmd=0.6616 ct=9.4025 rec=1.1780 | train/val/test=1.000/0.732/0.695 | c=0.998347
[Epoch 0017] loss=12.3240 cls=0.0159 smmd=0.5475 ct=9.4033 rec=1.1787 | train/val/test=1.000/0.716/0.675 | c=0.998347
[Epoch 0018] loss=12.2344 cls=0.0165 smmd=0.4756 ct=9.3760 rec=1.1832 | train/val/test=1.000/0.720/0.680 | c=0.998347
[Epoch 0019] loss=12.1958 cls=0.0174 smmd=0.4515 ct=9.3561 rec=1.1854 | train/val/test=1.000/0.728/0.692 | c=0.998347
[Epoch 0020] loss=12.1824 cls=0.0173 smmd=0.4329 ct=9.3601 rec=1.1860 | train/val/test=1.000/0.724/0.689 | c=0.998347
[Epoch 0021] loss=12.1196 cls=0.0197 smmd=0.3510 ct=9.3694 rec=1.1897 | train/val/test=1.000/0.716/0.686 | c=0.998347
[Epoch 0022] loss=12.0694 cls=0.0241 smmd=0.2858 ct=9.3727 rec=1.1934 | train/val/test=1.000/0.730/0.691 | c=0.998347
