Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-3 - 2025-09-21 06:20:31:
Running experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-3...
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-3 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=26, val=500, test=1000 (mode=few, shot=5)
[Epoch 0000] loss=19.7915 cls=1.7908 smmd=4.1855 ct=9.4868 rec=1.3917 | train/val/test=0.269/0.212/0.231 | c=0.998347
[Epoch 0001] loss=19.4337 cls=1.7663 smmd=3.5223 ct=9.4776 rec=1.3917 | train/val/test=0.538/0.216/0.235 | c=0.998347
[Epoch 0002] loss=18.7879 cls=1.7281 smmd=2.4979 ct=9.3709 rec=1.3917 | train/val/test=0.577/0.230/0.250 | c=0.998347
[Epoch 0003] loss=18.6490 cls=1.6673 smmd=2.5056 ct=9.2709 rec=1.3916 | train/val/test=0.846/0.314/0.340 | c=0.998347
[Epoch 0004] loss=18.2802 cls=1.5889 smmd=2.1363 ct=9.1440 rec=1.3912 | train/val/test=0.808/0.362/0.399 | c=0.998347
[Epoch 0005] loss=17.8742 cls=1.4894 smmd=1.6229 ct=9.0678 rec=1.3905 | train/val/test=0.923/0.394/0.417 | c=0.998347
[Epoch 0006] loss=17.7793 cls=1.3920 smmd=1.6364 ct=9.0411 rec=1.3891 | train/val/test=0.923/0.386/0.385 | c=0.998347
[Epoch 0007] loss=17.5555 cls=1.3011 smmd=1.3448 ct=9.0347 rec=1.3875 | train/val/test=0.923/0.414/0.407 | c=0.998347
[Epoch 0008] loss=18.1319 cls=1.2107 smmd=1.1844 ct=9.7621 rec=1.3860 | train/val/test=0.962/0.424/0.449 | c=0.998347
[Epoch 0009] loss=17.9929 cls=1.1203 smmd=1.3257 ct=9.6227 rec=1.3846 | train/val/test=1.000/0.422/0.451 | c=0.998347
[Epoch 0010] loss=17.9038 cls=1.0459 smmd=1.4816 ct=9.5133 rec=1.3835 | train/val/test=1.000/0.444/0.483 | c=0.998347
[Epoch 0011] loss=17.7997 cls=0.9775 smmd=1.4706 ct=9.4684 rec=1.3823 | train/val/test=1.000/0.478/0.514 | c=0.998347
