Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-5-4 - 2025-09-21 04:37:43:
Running experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-5-4...
Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-5-4 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=4590, val=1530, test=1530 (mode=public, shot=N/A)
[Epoch 0000] loss=10.5044 cls=2.0885 smmd=6.6571 ct=7.4098 rec=1.3844 | train/val/test=0.106/0.108/0.112 | c=0.998437
[Epoch 0001] loss=10.6036 cls=2.1458 smmd=6.6990 ct=7.4098 rec=1.3845 | train/val/test=0.253/0.268/0.241 | c=0.998437
[Epoch 0002] loss=10.1059 cls=1.9733 smmd=6.3738 ct=7.4081 rec=1.3855 | train/val/test=0.253/0.268/0.241 | c=0.998437
[Epoch 0003] loss=9.2642 cls=1.9184 smmd=5.5870 ct=7.4069 rec=1.3874 | train/val/test=0.253/0.268/0.241 | c=0.998437
[Epoch 0004] loss=8.5429 cls=1.9019 smmd=4.7458 ct=8.0874 rec=1.3886 | train/val/test=0.421/0.441/0.403 | c=0.998437
[Epoch 0005] loss=7.8222 cls=1.9201 smmd=4.0078 ct=8.0833 rec=1.3888 | train/val/test=0.409/0.430/0.393 | c=0.998437
[Epoch 0006] loss=7.6788 cls=1.8446 smmd=3.9799 ct=7.8856 rec=1.3862 | train/val/test=0.371/0.380/0.352 | c=0.998437
[Epoch 0007] loss=6.9530 cls=1.7486 smmd=3.4157 ct=7.5563 rec=1.3871 | train/val/test=0.313/0.327/0.302 | c=0.998437
[Epoch 0008] loss=6.1093 cls=1.6815 smmd=2.6288 ct=7.6099 rec=1.3849 | train/val/test=0.521/0.549/0.503 | c=0.998437
[Epoch 0009] loss=6.0563 cls=1.5289 smmd=2.6657 ct=7.9293 rec=1.3796 | train/val/test=0.620/0.641/0.603 | c=0.998437
[Epoch 0010] loss=5.7348 cls=1.3882 smmd=2.4499 ct=8.1134 rec=1.3699 | train/val/test=0.623/0.648/0.605 | c=0.998437
[Epoch 0011] loss=5.1787 cls=1.2596 smmd=2.0746 ct=7.8680 rec=1.3544 | train/val/test=0.702/0.707/0.687 | c=0.998437
[Epoch 0012] loss=4.9557 cls=1.1801 smmd=2.0059 ct=7.5143 rec=1.3348 | train/val/test=0.512/0.530/0.486 | c=0.998437
[Epoch 0013] loss=5.2265 cls=1.3312 smmd=2.1140 ct=7.5700 rec=1.3366 | train/val/test=0.339/0.330/0.330 | c=0.998437
[Epoch 0014] loss=5.3817 cls=1.5044 smmd=2.0734 ct=7.6994 rec=1.3201 | train/val/test=0.504/0.524/0.479 | c=0.998437
[Epoch 0015] loss=5.1625 cls=1.3745 smmd=1.9668 ct=7.7759 rec=1.3300 | train/val/test=0.573/0.587/0.552 | c=0.998437
[Epoch 0016] loss=4.6163 cls=1.0145 smmd=1.7639 ct=7.8798 rec=1.3097 | train/val/test=0.610/0.594/0.592 | c=0.998437
[Epoch 0017] loss=4.7146 cls=1.1141 smmd=1.7683 ct=7.8661 rec=1.2949 | train/val/test=0.681/0.688/0.665 | c=0.998437
[Epoch 0018] loss=4.3268 cls=0.8341 smmd=1.6941 ct=7.7267 rec=1.2663 | train/val/test=0.810/0.786/0.778 | c=0.998437
[Epoch 0019] loss=4.2111 cls=0.7427 smmd=1.6791 ct=7.6828 rec=1.2637 | train/val/test=0.813/0.798/0.780 | c=0.998437
[Epoch 0020] loss=4.0499 cls=0.6341 smmd=1.6439 ct=7.6213 rec=1.2383 | train/val/test=0.828/0.816/0.801 | c=0.998437
[Epoch 0021] loss=3.9574 cls=0.6500 smmd=1.5585 ct=7.5069 rec=1.2377 | train/val/test=0.812/0.807/0.794 | c=0.998437
