Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-2 - 2025-09-21 04:52:40:
Running experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-2...
Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-2 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=39, val=1522, test=6089 (mode=few, shot=5)
[Epoch 0000] loss=10.9464 cls=2.0797 smmd=6.6586 ct=10.3485 rec=1.3844 | train/val/test=0.128/0.117/0.120 | c=0.998437
[Epoch 0001] loss=9.2340 cls=2.0768 smmd=4.7953 ct=11.1170 rec=1.3844 | train/val/test=0.128/0.124/0.129 | c=0.998437
[Epoch 0002] loss=8.8035 cls=2.0756 smmd=4.4438 ct=10.7284 rec=1.3844 | train/val/test=0.128/0.221/0.222 | c=0.998437
[Epoch 0003] loss=8.8846 cls=2.0704 smmd=4.5789 ct=10.4841 rec=1.3844 | train/val/test=0.128/0.221/0.222 | c=0.998437
[Epoch 0004] loss=7.9281 cls=2.0659 smmd=3.6857 ct=10.1900 rec=1.3844 | train/val/test=0.154/0.273/0.277 | c=0.998437
[Epoch 0005] loss=6.7731 cls=2.0607 smmd=2.5711 ct=10.0145 rec=1.3844 | train/val/test=0.641/0.599/0.601 | c=0.998437
[Epoch 0006] loss=6.7268 cls=2.0545 smmd=2.5316 ct=10.0116 rec=1.3844 | train/val/test=0.538/0.481/0.480 | c=0.998437
[Epoch 0007] loss=6.5704 cls=2.0471 smmd=2.4016 ct=9.9168 rec=1.3844 | train/val/test=0.513/0.438/0.442 | c=0.998437
[Epoch 0008] loss=6.2682 cls=2.0381 smmd=2.1213 ct=9.8514 rec=1.3844 | train/val/test=0.513/0.436/0.439 | c=0.998437
[Epoch 0009] loss=5.8724 cls=2.0276 smmd=1.7419 ct=9.8223 rec=1.3844 | train/val/test=0.718/0.634/0.626 | c=0.998437
[Epoch 0010] loss=5.5270 cls=2.0158 smmd=1.4130 ct=9.7986 rec=1.3844 | train/val/test=0.795/0.679/0.662 | c=0.998437
[Epoch 0011] loss=5.5805 cls=2.0023 smmd=1.4808 ct=9.7952 rec=1.3843 | train/val/test=0.667/0.561/0.550 | c=0.998437
[Epoch 0012] loss=5.5931 cls=1.9872 smmd=1.5082 ct=9.7962 rec=1.3843 | train/val/test=0.538/0.474/0.472 | c=0.998437
[Epoch 0013] loss=5.2777 cls=1.9702 smmd=1.2145 ct=9.7729 rec=1.3842 | train/val/test=0.641/0.553/0.547 | c=0.998437
[Epoch 0014] loss=5.0597 cls=1.9513 smmd=1.0220 ct=9.7399 rec=1.3842 | train/val/test=0.795/0.664/0.672 | c=0.998437
[Epoch 0015] loss=5.1245 cls=1.9307 smmd=1.1082 ct=9.7362 rec=1.3841 | train/val/test=0.846/0.691/0.697 | c=0.998437
[Epoch 0016] loss=5.0915 cls=1.9082 smmd=1.0994 ct=9.7276 rec=1.3840 | train/val/test=0.769/0.659/0.660 | c=0.998437
[Epoch 0017] loss=4.9306 cls=1.8834 smmd=0.9622 ct=9.7332 rec=1.3838 | train/val/test=0.769/0.666/0.659 | c=0.998437
[Epoch 0018] loss=4.8180 cls=1.8565 smmd=0.8743 ct=9.7439 rec=1.3835 | train/val/test=0.795/0.702/0.703 | c=0.998437
[Epoch 0019] loss=4.7882 cls=1.8277 smmd=0.8754 ct=9.7336 rec=1.3833 | train/val/test=0.872/0.738/0.739 | c=0.998437
[Epoch 0020] loss=4.7030 cls=1.7962 smmd=0.8216 ct=9.7345 rec=1.3829 | train/val/test=0.872/0.745/0.745 | c=0.998437
[Epoch 0021] loss=4.6123 cls=1.7628 smmd=0.7641 ct=9.7363 rec=1.3825 | train/val/test=0.846/0.742/0.745 | c=0.998437
