Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-5 - 2025-09-21 06:26:14:
Running experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-5...
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-5 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=50, val=500, test=1000 (mode=few, shot=10)
[Epoch 0000] loss=37.8718 cls=1.7910 smmd=4.1220 ct=9.4688 rec=1.3917 | train/val/test=0.140/0.212/0.231 | c=0.998347
[Epoch 0001] loss=37.6245 cls=1.7857 smmd=3.8811 ct=9.4668 rec=1.3917 | train/val/test=0.260/0.072/0.107 | c=0.998347
[Epoch 0002] loss=36.3709 cls=1.7703 smmd=2.9599 ct=9.3046 rec=1.3917 | train/val/test=0.560/0.292/0.328 | c=0.998347
[Epoch 0003] loss=35.3932 cls=1.7424 smmd=2.3739 ct=9.1161 rec=1.3916 | train/val/test=0.440/0.320/0.376 | c=0.998347
[Epoch 0004] loss=35.1006 cls=1.7001 smmd=2.1519 ct=9.0924 rec=1.3914 | train/val/test=0.680/0.570/0.586 | c=0.998347
[Epoch 0005] loss=34.6641 cls=1.6459 smmd=1.8749 ct=9.0291 rec=1.3908 | train/val/test=0.760/0.592/0.619 | c=0.998347
[Epoch 0006] loss=34.4740 cls=1.5866 smmd=1.7468 ct=9.0180 rec=1.3898 | train/val/test=0.720/0.584/0.627 | c=0.998347
[Epoch 0007] loss=34.1921 cls=1.5257 smmd=1.5237 ct=9.0103 rec=1.3885 | train/val/test=0.720/0.604/0.626 | c=0.998347
[Epoch 0008] loss=35.3508 cls=1.4661 smmd=1.3480 ct=9.6996 rec=1.3871 | train/val/test=0.740/0.616/0.653 | c=0.998347
[Epoch 0009] loss=35.1366 cls=1.4143 smmd=1.4080 ct=9.5834 rec=1.3855 | train/val/test=0.740/0.616/0.653 | c=0.998347
[Epoch 0010] loss=35.0935 cls=1.3745 smmd=1.6135 ct=9.4750 rec=1.3843 | train/val/test=0.740/0.624/0.669 | c=0.998347
[Epoch 0011] loss=34.9722 cls=1.3333 smmd=1.5982 ct=9.4362 rec=1.3835 | train/val/test=0.780/0.638/0.656 | c=0.998347
[Epoch 0012] loss=34.7728 cls=1.2837 smmd=1.3555 ct=9.4730 rec=1.3830 | train/val/test=0.780/0.642/0.652 | c=0.998347
[Epoch 0013] loss=34.6942 cls=1.2407 smmd=1.1072 ct=9.5701 rec=1.3826 | train/val/test=0.760/0.656/0.665 | c=0.998347
[Epoch 0014] loss=34.4913 cls=1.2006 smmd=0.8367 ct=9.6161 rec=1.3822 | train/val/test=0.820/0.642/0.632 | c=0.998347
[Epoch 0015] loss=34.4354 cls=1.1481 smmd=0.8784 ct=9.5834 rec=1.3816 | train/val/test=0.820/0.638/0.631 | c=0.998347
[Epoch 0016] loss=34.3646 cls=1.0966 smmd=0.9749 ct=9.5189 rec=1.3804 | train/val/test=0.840/0.666/0.641 | c=0.998347
[Epoch 0017] loss=34.1898 cls=1.0430 smmd=0.9210 ct=9.4819 rec=1.3784 | train/val/test=0.860/0.660/0.639 | c=0.998347
[Epoch 0018] loss=34.1437 cls=0.9781 smmd=0.8767 ct=9.5104 rec=1.3757 | train/val/test=0.900/0.658/0.630 | c=0.998347
[Epoch 0019] loss=34.0431 cls=0.9245 smmd=0.7746 ct=9.5415 rec=1.3723 | train/val/test=0.860/0.666/0.640 | c=0.998347
[Epoch 0020] loss=33.8637 cls=0.8599 smmd=0.6055 ct=9.5750 rec=1.3678 | train/val/test=0.920/0.662/0.637 | c=0.998347
[Epoch 0021] loss=33.8016 cls=0.8056 smmd=0.6079 ct=9.5816 rec=1.3628 | train/val/test=0.940/0.668/0.641 | c=0.998347
[Epoch 0022] loss=33.6599 cls=0.7555 smmd=0.5878 ct=9.5637 rec=1.3567 | train/val/test=0.940/0.674/0.645 | c=0.998347
[Epoch 0023] loss=33.5565 cls=0.7084 smmd=0.6015 ct=9.5498 rec=1.3501 | train/val/test=0.940/0.670/0.654 | c=0.998347
[Epoch 0024] loss=33.4793 cls=0.6702 smmd=0.6006 ct=9.5535 rec=1.3437 | train/val/test=0.940/0.680/0.649 | c=0.998347
[Epoch 0025] loss=33.3479 cls=0.6307 smmd=0.5267 ct=9.5717 rec=1.3362 | train/val/test=0.940/0.676/0.658 | c=0.998347
[Epoch 0026] loss=33.2308 cls=0.5987 smmd=0.4748 ct=9.5818 rec=1.3293 | train/val/test=0.960/0.676/0.666 | c=0.998347
