Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-2 - 2025-09-21 04:29:25:
Running experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-2...
Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-2 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=58, val=500, test=1000 (mode=few, shot=10)
[Epoch 0000] loss=18.2154 cls=1.9496 smmd=4.2264 ct=9.2616 rec=1.3889 | train/val/test=0.379/0.174/0.189 | c=0.998437
[Epoch 0001] loss=16.6897 cls=1.9199 smmd=2.7912 ct=9.1993 rec=1.3896 | train/val/test=0.397/0.320/0.292 | c=0.998437
[Epoch 0002] loss=15.2948 cls=1.7964 smmd=1.5703 ct=9.1509 rec=1.3886 | train/val/test=0.603/0.304/0.309 | c=0.998437
[Epoch 0003] loss=14.8680 cls=1.5776 smmd=1.4460 ct=9.0700 rec=1.3872 | train/val/test=0.776/0.480/0.479 | c=0.998437
[Epoch 0004] loss=14.6802 cls=1.2815 smmd=1.6852 ct=8.9580 rec=1.3778 | train/val/test=0.810/0.522/0.507 | c=0.998437
[Epoch 0005] loss=14.1424 cls=0.9465 smmd=1.6197 ct=8.8631 rec=1.3565 | train/val/test=0.862/0.524/0.514 | c=0.998437
[Epoch 0006] loss=13.5262 cls=0.6837 smmd=1.3436 ct=8.8420 rec=1.3285 | train/val/test=0.948/0.582/0.583 | c=0.998437
[Epoch 0007] loss=13.6319 cls=0.4689 smmd=1.0612 ct=9.5060 rec=1.2979 | train/val/test=0.948/0.634/0.604 | c=0.998437
[Epoch 0008] loss=13.2664 cls=0.3160 smmd=1.0027 ct=9.4043 rec=1.2717 | train/val/test=1.000/0.646/0.624 | c=0.998437
[Epoch 0009] loss=13.2170 cls=0.2041 smmd=1.1797 ct=9.3356 rec=1.2489 | train/val/test=1.000/0.658/0.640 | c=0.998437
