Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-1 - 2025-09-21 04:12:43:
Running experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-1...
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-1 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=26, val=500, test=1000 (mode=few, shot=5)
[Epoch 0000] loss=19.6921 cls=1.7949 smmd=4.0045 ct=9.4750 rec=1.3917 | train/val/test=0.423/0.214/0.235 | c=0.998437
[Epoch 0001] loss=19.5022 cls=1.7719 smmd=3.6535 ct=9.4768 rec=1.3917 | train/val/test=0.462/0.212/0.236 | c=0.998437
[Epoch 0002] loss=18.8757 cls=1.7466 smmd=2.6644 ct=9.3625 rec=1.3917 | train/val/test=0.615/0.304/0.352 | c=0.998437
[Epoch 0003] loss=18.7698 cls=1.7151 smmd=2.5071 ct=9.3573 rec=1.3917 | train/val/test=0.654/0.290/0.342 | c=0.998437
[Epoch 0004] loss=18.4018 cls=1.6642 smmd=2.2404 ct=9.1589 rec=1.3915 | train/val/test=0.808/0.356/0.400 | c=0.998437
[Epoch 0005] loss=17.9665 cls=1.6053 smmd=1.5789 ct=9.0973 rec=1.3912 | train/val/test=0.769/0.394/0.447 | c=0.998437
[Epoch 0006] loss=17.8513 cls=1.5381 smmd=1.5752 ct=9.0340 rec=1.3906 | train/val/test=0.769/0.380/0.451 | c=0.998437
[Epoch 0007] loss=17.7547 cls=1.4678 smmd=1.4889 ct=9.0335 rec=1.3899 | train/val/test=0.769/0.390/0.448 | c=0.998437
[Epoch 0008] loss=17.5789 cls=1.3938 smmd=1.2917 ct=9.0125 rec=1.3890 | train/val/test=0.808/0.388/0.439 | c=0.998437
[Epoch 0009] loss=17.4569 cls=1.3211 smmd=1.1622 ct=9.0103 rec=1.3881 | train/val/test=0.808/0.396/0.447 | c=0.998437
[Epoch 0010] loss=17.3854 cls=1.2489 smmd=1.1252 ct=9.0114 rec=1.3874 | train/val/test=0.808/0.396/0.446 | c=0.998437
[Epoch 0011] loss=17.2908 cls=1.1773 smmd=1.0455 ct=9.0096 rec=1.3869 | train/val/test=0.846/0.384/0.427 | c=0.998437
[Epoch 0012] loss=17.1757 cls=1.1067 smmd=0.9238 ct=9.0067 rec=1.3865 | train/val/test=0.846/0.388/0.425 | c=0.998437
[Epoch 0013] loss=17.0834 cls=1.0348 smmd=0.8352 ct=9.0119 rec=1.3859 | train/val/test=0.846/0.394/0.434 | c=0.998437
[Epoch 0014] loss=16.9967 cls=0.9632 smmd=0.7559 ct=9.0193 rec=1.3850 | train/val/test=0.846/0.378/0.422 | c=0.998437
[Epoch 0015] loss=16.9189 cls=0.8952 smmd=0.6984 ct=9.0227 rec=1.3841 | train/val/test=0.846/0.376/0.426 | c=0.998437
[Epoch 0016] loss=16.8421 cls=0.8287 smmd=0.6542 ct=9.0214 rec=1.3827 | train/val/test=0.846/0.386/0.429 | c=0.998437
[Epoch 0017] loss=16.7718 cls=0.7659 smmd=0.6200 ct=9.0216 rec=1.3808 | train/val/test=0.846/0.380/0.423 | c=0.998437
[Epoch 0018] loss=16.6932 cls=0.7101 smmd=0.5680 ct=9.0193 rec=1.3786 | train/val/test=0.846/0.384/0.429 | c=0.998437
[Epoch 0019] loss=16.6234 cls=0.6577 smmd=0.5370 ct=9.0164 rec=1.3756 | train/val/test=0.846/0.396/0.439 | c=0.998437
[Epoch 0020] loss=16.5454 cls=0.6125 smmd=0.4805 ct=9.0139 rec=1.3725 | train/val/test=0.885/0.384/0.429 | c=0.998437
[Epoch 0021] loss=16.5095 cls=0.5746 smmd=0.4944 ct=9.0139 rec=1.3692 | train/val/test=0.885/0.382/0.435 | c=0.998437
[Epoch 0022] loss=17.1229 cls=0.5404 smmd=0.4391 ct=9.6952 rec=1.3660 | train/val/test=0.885/0.358/0.417 | c=0.998437
[Epoch 0023] loss=17.0495 cls=0.5164 smmd=0.6647 ct=9.5398 rec=1.3632 | train/val/test=0.923/0.360/0.424 | c=0.998437
[Epoch 0024] loss=17.0410 cls=0.4896 smmd=0.8005 ct=9.4978 rec=1.3601 | train/val/test=0.885/0.380/0.437 | c=0.998437
[Epoch 0025] loss=16.9589 cls=0.4640 smmd=0.5738 ct=9.5595 rec=1.3575 | train/val/test=0.885/0.370/0.440 | c=0.998437
[Epoch 0026] loss=16.9241 cls=0.4438 smmd=0.4117 ct=9.6305 rec=1.3554 | train/val/test=0.885/0.378/0.424 | c=0.998437
[Epoch 0027] loss=16.8934 cls=0.4263 smmd=0.4062 ct=9.6278 rec=1.3528 | train/val/test=0.885/0.398/0.441 | c=0.998437
[Epoch 0028] loss=16.8593 cls=0.4076 smmd=0.4889 ct=9.5740 rec=1.3511 | train/val/test=0.885/0.386/0.434 | c=0.998437
[Epoch 0029] loss=16.8124 cls=0.3914 smmd=0.4855 ct=9.5531 rec=1.3485 | train/val/test=0.885/0.396/0.432 | c=0.998437
[Epoch 0030] loss=16.7931 cls=0.3767 smmd=0.4533 ct=9.5725 rec=1.3460 | train/val/test=0.885/0.398/0.450 | c=0.998437
[Epoch 0031] loss=16.7638 cls=0.3620 smmd=0.4046 ct=9.5867 rec=1.3443 | train/val/test=0.885/0.396/0.435 | c=0.998437
[Epoch 0032] loss=16.7314 cls=0.3503 smmd=0.3801 ct=9.5910 rec=1.3410 | train/val/test=0.885/0.408/0.449 | c=0.998437
[Epoch 0033] loss=16.7041 cls=0.3370 smmd=0.3641 ct=9.5907 rec=1.3391 | train/val/test=0.885/0.430/0.465 | c=0.998437
[Epoch 0034] loss=16.6763 cls=0.3262 smmd=0.3455 ct=9.5947 rec=1.3361 | train/val/test=0.923/0.430/0.454 | c=0.998437
[Epoch 0035] loss=16.6477 cls=0.3159 smmd=0.3557 ct=9.5808 rec=1.3336 | train/val/test=0.923/0.438/0.465 | c=0.998437
[Epoch 0036] loss=16.6277 cls=0.3053 smmd=0.3634 ct=9.5762 rec=1.3312 | train/val/test=0.923/0.462/0.493 | c=0.998437
[Epoch 0037] loss=16.6003 cls=0.2970 smmd=0.3311 ct=9.5897 rec=1.3274 | train/val/test=0.923/0.458/0.482 | c=0.998437
[Epoch 0038] loss=16.5759 cls=0.2862 smmd=0.3134 ct=9.5919 rec=1.3254 | train/val/test=0.923/0.482/0.513 | c=0.998437
[Epoch 0039] loss=16.5512 cls=0.2779 smmd=0.2935 ct=9.6042 rec=1.3211 | train/val/test=0.923/0.500/0.526 | c=0.998437
[Epoch 0040] loss=16.5154 cls=0.2681 smmd=0.2874 ct=9.5935 rec=1.3181 | train/val/test=0.962/0.522/0.525 | c=0.998437
[Epoch 0041] loss=16.4981 cls=0.2595 smmd=0.3301 ct=9.5822 rec=1.3138 | train/val/test=0.923/0.522/0.540 | c=0.998437
[Epoch 0042] loss=16.4639 cls=0.2502 smmd=0.3043 ct=9.5916 rec=1.3090 | train/val/test=0.962/0.530/0.538 | c=0.998437
[Epoch 0043] loss=16.4301 cls=0.2424 smmd=0.2809 ct=9.6036 rec=1.3033 | train/val/test=0.962/0.528/0.550 | c=0.998437
[Epoch 0044] loss=16.3953 cls=0.2338 smmd=0.2785 ct=9.6038 rec=1.2977 | train/val/test=0.962/0.532/0.552 | c=0.998437
[Epoch 0045] loss=16.3647 cls=0.2271 smmd=0.2953 ct=9.6006 rec=1.2915 | train/val/test=0.962/0.530/0.555 | c=0.998437
[Epoch 0046] loss=16.3328 cls=0.2207 smmd=0.2945 ct=9.5994 rec=1.2864 | train/val/test=0.962/0.528/0.555 | c=0.998437
[Epoch 0047] loss=16.3025 cls=0.2153 smmd=0.2833 ct=9.6021 rec=1.2816 | train/val/test=0.962/0.530/0.568 | c=0.998437
[Epoch 0048] loss=16.2766 cls=0.2111 smmd=0.2823 ct=9.6044 rec=1.2767 | train/val/test=0.962/0.530/0.561 | c=0.998437
[Epoch 0049] loss=16.2599 cls=0.2059 smmd=0.2921 ct=9.6034 rec=1.2733 | train/val/test=0.962/0.536/0.571 | c=0.998437
[Epoch 0050] loss=16.2337 cls=0.2031 smmd=0.2722 ct=9.6111 rec=1.2688 | train/val/test=0.962/0.520/0.545 | c=0.998437
[Epoch 0051] loss=16.2257 cls=0.1997 smmd=0.2816 ct=9.6115 rec=1.2667 | train/val/test=0.885/0.546/0.580 | c=0.998437
[Epoch 0052] loss=16.2669 cls=0.2047 smmd=0.3566 ct=9.6180 rec=1.2655 | train/val/test=1.000/0.462/0.480 | c=0.998437
[Epoch 0053] loss=16.4333 cls=0.2290 smmd=0.4497 ct=9.6678 rec=1.2761 | train/val/test=0.846/0.524/0.560 | c=0.998437
[Epoch 0054] loss=16.5442 cls=0.2502 smmd=0.5979 ct=9.6830 rec=1.2774 | train/val/test=1.000/0.504/0.525 | c=0.998437
[Epoch 0055] loss=16.1979 cls=0.1646 smmd=0.4070 ct=9.6277 rec=1.2503 | train/val/test=1.000/0.520/0.526 | c=0.998437
[Epoch 0056] loss=16.2284 cls=0.1575 smmd=0.4335 ct=9.6574 rec=1.2488 | train/val/test=0.885/0.532/0.585 | c=0.998437
[Epoch 0057] loss=16.3240 cls=0.1998 smmd=0.5515 ct=9.6594 rec=1.2498 | train/val/test=1.000/0.538/0.565 | c=0.998437
[Epoch 0058] loss=16.1247 cls=0.1361 smmd=0.4621 ct=9.6167 rec=1.2364 | train/val/test=1.000/0.506/0.529 | c=0.998437
[Epoch 0059] loss=16.2619 cls=0.1625 smmd=0.4748 ct=9.6585 rec=1.2505 | train/val/test=0.962/0.566/0.589 | c=0.998437
[Epoch 0060] loss=16.1733 cls=0.1494 smmd=0.4327 ct=9.6536 rec=1.2397 | train/val/test=1.000/0.542/0.574 | c=0.998437
[Epoch 0061] loss=16.1207 cls=0.1336 smmd=0.4311 ct=9.6159 rec=1.2391 | train/val/test=1.000/0.510/0.537 | c=0.998437
[Epoch 0062] loss=16.1858 cls=0.1532 smmd=0.3976 ct=9.6298 rec=1.2500 | train/val/test=1.000/0.562/0.583 | c=0.998437
[Epoch 0063] loss=16.1589 cls=0.1607 smmd=0.3581 ct=9.6536 rec=1.2428 | train/val/test=1.000/0.544/0.566 | c=0.998437
[Epoch 0064] loss=16.0568 cls=0.1298 smmd=0.3242 ct=9.6042 rec=1.2399 | train/val/test=1.000/0.520/0.545 | c=0.998437
[Epoch 0065] loss=16.0846 cls=0.1279 smmd=0.3314 ct=9.6119 rec=1.2435 | train/val/test=0.962/0.562/0.580 | c=0.998437
[Epoch 0066] loss=16.1364 cls=0.1551 smmd=0.3383 ct=9.6477 rec=1.2422 | train/val/test=1.000/0.508/0.547 | c=0.998437
[Epoch 0067] loss=16.0720 cls=0.1228 smmd=0.3341 ct=9.6169 rec=1.2404 | train/val/test=1.000/0.542/0.572 | c=0.998437
