Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-4 - 2025-09-21 04:25:58:
Running experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-4...
Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-4 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=1624, val=542, test=542 (mode=public, shot=N/A)
[Epoch 0000] loss=20.7469 cls=1.9491 smmd=4.1996 ct=6.9081 rec=1.3889 | train/val/test=0.296/0.306/0.315 | c=0.998437
[Epoch 0001] loss=20.1263 cls=1.8712 smmd=3.9223 ct=6.9021 rec=1.3919 | train/val/test=0.296/0.306/0.315 | c=0.998437
[Epoch 0002] loss=19.4402 cls=1.8301 smmd=3.5962 ct=6.8934 rec=1.3942 | train/val/test=0.296/0.306/0.315 | c=0.998437
[Epoch 0003] loss=18.7715 cls=1.8193 smmd=3.2720 ct=6.8802 rec=1.3936 | train/val/test=0.296/0.306/0.315 | c=0.998437
[Epoch 0004] loss=18.0805 cls=1.8018 smmd=2.9448 ct=6.8608 rec=1.3917 | train/val/test=0.296/0.306/0.315 | c=0.998437
[Epoch 0005] loss=17.3363 cls=1.7833 smmd=2.5915 ct=6.8362 rec=1.3904 | train/val/test=0.304/0.323/0.319 | c=0.998437
[Epoch 0006] loss=16.6110 cls=1.7651 smmd=2.2469 ct=6.8083 rec=1.3896 | train/val/test=0.381/0.404/0.391 | c=0.998437
[Epoch 0007] loss=16.2221 cls=1.7417 smmd=1.9228 ct=7.3778 rec=1.3892 | train/val/test=0.440/0.472/0.434 | c=0.998437
[Epoch 0008] loss=15.4872 cls=1.7092 smmd=1.5894 ct=7.3115 rec=1.3887 | train/val/test=0.470/0.526/0.467 | c=0.998437
[Epoch 0009] loss=14.9966 cls=1.6652 smmd=1.3884 ct=7.2292 rec=1.3880 | train/val/test=0.477/0.531/0.478 | c=0.998437
[Epoch 0010] loss=14.4784 cls=1.6104 smmd=1.1777 ct=7.1571 rec=1.3868 | train/val/test=0.485/0.533/0.478 | c=0.998437
[Epoch 0011] loss=14.2246 cls=1.5458 smmd=1.1008 ct=7.1059 rec=1.3849 | train/val/test=0.506/0.548/0.493 | c=0.998437
[Epoch 0012] loss=14.0876 cls=1.4721 smmd=1.0850 ct=7.0753 rec=1.3816 | train/val/test=0.539/0.563/0.518 | c=0.998437
[Epoch 0013] loss=13.9307 cls=1.3909 smmd=1.0639 ct=7.0623 rec=1.3762 | train/val/test=0.576/0.592/0.581 | c=0.998437
[Epoch 0014] loss=13.8387 cls=1.3049 smmd=1.0814 ct=7.0613 rec=1.3681 | train/val/test=0.624/0.622/0.629 | c=0.998437
[Epoch 0015] loss=13.6654 cls=1.2162 smmd=1.0655 ct=7.0640 rec=1.3572 | train/val/test=0.666/0.681/0.666 | c=0.998437
[Epoch 0016] loss=13.5573 cls=1.1249 smmd=1.0891 ct=7.0643 rec=1.3444 | train/val/test=0.714/0.708/0.701 | c=0.998437
[Epoch 0017] loss=13.4426 cls=1.0317 smmd=1.1150 ct=7.0608 rec=1.3301 | train/val/test=0.729/0.723/0.712 | c=0.998437
[Epoch 0018] loss=13.2219 cls=0.9421 smmd=1.0912 ct=7.0551 rec=1.3140 | train/val/test=0.752/0.729/0.718 | c=0.998437
[Epoch 0019] loss=12.9605 cls=0.8625 smmd=1.0461 ct=7.0497 rec=1.2962 | train/val/test=0.767/0.758/0.727 | c=0.998437
[Epoch 0020] loss=12.6902 cls=0.7935 smmd=0.9910 ct=7.0459 rec=1.2784 | train/val/test=0.784/0.780/0.740 | c=0.998437
[Epoch 0021] loss=12.4470 cls=0.7309 smmd=0.9410 ct=7.0449 rec=1.2623 | train/val/test=0.803/0.793/0.758 | c=0.998437
[Epoch 0022] loss=12.2166 cls=0.6752 smmd=0.8866 ct=7.0480 rec=1.2488 | train/val/test=0.813/0.804/0.773 | c=0.998437
[Epoch 0023] loss=11.9800 cls=0.6293 smmd=0.8180 ct=7.0543 rec=1.2375 | train/val/test=0.815/0.812/0.780 | c=0.998437
[Epoch 0024] loss=11.8497 cls=0.5936 smmd=0.7933 ct=7.0612 rec=1.2278 | train/val/test=0.822/0.810/0.782 | c=0.998437
[Epoch 0025] loss=11.7077 cls=0.5650 smmd=0.7553 ct=7.0677 rec=1.2196 | train/val/test=0.827/0.812/0.782 | c=0.998437
[Epoch 0026] loss=11.6225 cls=0.5411 smmd=0.7391 ct=7.0732 rec=1.2133 | train/val/test=0.829/0.806/0.779 | c=0.998437
[Epoch 0027] loss=11.5233 cls=0.5214 smmd=0.7096 ct=7.0777 rec=1.2088 | train/val/test=0.831/0.808/0.779 | c=0.998437
[Epoch 0028] loss=11.4733 cls=0.5054 smmd=0.6990 ct=7.0809 rec=1.2059 | train/val/test=0.832/0.812/0.779 | c=0.998437
[Epoch 0029] loss=11.3759 cls=0.4925 smmd=0.6602 ct=7.0830 rec=1.2043 | train/val/test=0.833/0.814/0.779 | c=0.998437
[Epoch 0030] loss=11.3417 cls=0.4821 smmd=0.6492 ct=7.0840 rec=1.2038 | train/val/test=0.836/0.815/0.782 | c=0.998437
[Epoch 0031] loss=11.3410 cls=0.4742 smmd=0.6514 ct=7.0843 rec=1.2044 | train/val/test=0.837/0.821/0.780 | c=0.998437
[Epoch 0032] loss=11.2098 cls=0.4689 smmd=0.5849 ct=7.0841 rec=1.2058 | train/val/test=0.841/0.823/0.788 | c=0.998437
[Epoch 0033] loss=11.1650 cls=0.4670 smmd=0.5588 ct=7.0836 rec=1.2077 | train/val/test=0.844/0.821/0.788 | c=0.998437
[Epoch 0034] loss=11.1048 cls=0.4682 smmd=0.5232 ct=7.0834 rec=1.2097 | train/val/test=0.844/0.821/0.786 | c=0.998437
[Epoch 0035] loss=11.0370 cls=0.4722 smmd=0.4825 ct=7.0836 rec=1.2116 | train/val/test=0.845/0.823/0.788 | c=0.998437
[Epoch 0036] loss=11.0362 cls=0.4781 smmd=0.4748 ct=7.0839 rec=1.2133 | train/val/test=0.845/0.823/0.786 | c=0.998437
