Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-3 - 2025-09-21 04:18:16:
Running experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-3...
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-3 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=50, val=500, test=1000 (mode=few, shot=10)
[Epoch 0000] loss=37.8951 cls=1.7968 smmd=4.1135 ct=9.4831 rec=1.3917 | train/val/test=0.140/0.212/0.231 | c=0.998437
[Epoch 0001] loss=37.6057 cls=1.7908 smmd=3.8501 ct=9.4716 rec=1.3917 | train/val/test=0.300/0.126/0.151 | c=0.998437
[Epoch 0002] loss=36.4376 cls=1.7795 smmd=2.8934 ct=9.3689 rec=1.3917 | train/val/test=0.300/0.150/0.164 | c=0.998437
[Epoch 0003] loss=35.9128 cls=1.7644 smmd=2.4356 ct=9.3393 rec=1.3916 | train/val/test=0.560/0.238/0.275 | c=0.998437
[Epoch 0004] loss=35.1173 cls=1.7415 smmd=2.1694 ct=9.0810 rec=1.3915 | train/val/test=0.620/0.350/0.362 | c=0.998437
[Epoch 0005] loss=34.5996 cls=1.7083 smmd=1.7212 ct=9.0561 rec=1.3912 | train/val/test=0.560/0.412/0.406 | c=0.998437
[Epoch 0006] loss=34.4865 cls=1.6692 smmd=1.7438 ct=9.0007 rec=1.3907 | train/val/test=0.600/0.468/0.447 | c=0.998437
[Epoch 0007] loss=35.7689 cls=1.6281 smmd=1.6204 ct=9.7183 rec=1.3898 | train/val/test=0.680/0.474/0.479 | c=0.998437
[Epoch 0008] loss=35.2435 cls=1.5876 smmd=1.4823 ct=9.5395 rec=1.3888 | train/val/test=0.680/0.488/0.505 | c=0.998437
[Epoch 0009] loss=35.2442 cls=1.5506 smmd=1.7098 ct=9.4398 rec=1.3879 | train/val/test=0.720/0.524/0.546 | c=0.998437
[Epoch 0010] loss=35.2550 cls=1.5104 smmd=1.8125 ct=9.4093 rec=1.3869 | train/val/test=0.740/0.552/0.570 | c=0.998437
[Epoch 0011] loss=35.1008 cls=1.4706 smmd=1.6196 ct=9.4424 rec=1.3861 | train/val/test=0.760/0.516/0.524 | c=0.998437
[Epoch 0012] loss=34.7916 cls=1.4314 smmd=1.2247 ct=9.4955 rec=1.3860 | train/val/test=0.820/0.502/0.523 | c=0.998437
[Epoch 0013] loss=34.7462 cls=1.3934 smmd=1.0386 ct=9.5761 rec=1.3859 | train/val/test=0.860/0.542/0.563 | c=0.998437
[Epoch 0014] loss=34.6543 cls=1.3524 smmd=0.9793 ct=9.5726 rec=1.3854 | train/val/test=0.900/0.514/0.535 | c=0.998437
[Epoch 0015] loss=34.5081 cls=1.3099 smmd=0.9836 ct=9.5078 rec=1.3854 | train/val/test=0.900/0.532/0.563 | c=0.998437
[Epoch 0016] loss=34.4987 cls=1.2621 smmd=1.0819 ct=9.4724 rec=1.3841 | train/val/test=0.900/0.508/0.521 | c=0.998437
[Epoch 0017] loss=34.3462 cls=1.2098 smmd=0.9806 ct=9.4615 rec=1.3838 | train/val/test=0.880/0.554/0.549 | c=0.998437
[Epoch 0018] loss=34.3916 cls=1.1592 smmd=0.9075 ct=9.5479 rec=1.3809 | train/val/test=0.880/0.432/0.437 | c=0.998437
[Epoch 0019] loss=34.3693 cls=1.1070 smmd=0.8766 ct=9.5632 rec=1.3813 | train/val/test=0.920/0.592/0.603 | c=0.998437
[Epoch 0020] loss=34.0343 cls=1.0287 smmd=0.6645 ct=9.5539 rec=1.3748 | train/val/test=0.940/0.588/0.606 | c=0.998437
[Epoch 0021] loss=33.9538 cls=0.9740 smmd=0.6291 ct=9.5650 rec=1.3708 | train/val/test=0.900/0.498/0.518 | c=0.998437
[Epoch 0022] loss=33.9742 cls=0.9228 smmd=0.7668 ct=9.5308 rec=1.3684 | train/val/test=0.920/0.606/0.603 | c=0.998437
[Epoch 0023] loss=33.7611 cls=0.8661 smmd=0.6827 ct=9.5157 rec=1.3614 | train/val/test=0.920/0.614/0.616 | c=0.998437
[Epoch 0024] loss=33.7170 cls=0.8363 smmd=0.5921 ct=9.5654 rec=1.3576 | train/val/test=0.900/0.554/0.563 | c=0.998437
[Epoch 0025] loss=33.6502 cls=0.7848 smmd=0.6136 ct=9.5530 rec=1.3538 | train/val/test=0.940/0.596/0.587 | c=0.998437
[Epoch 0026] loss=33.5121 cls=0.7467 smmd=0.5525 ct=9.5576 rec=1.3471 | train/val/test=0.880/0.610/0.593 | c=0.998437
[Epoch 0027] loss=33.4627 cls=0.7363 smmd=0.4855 ct=9.5959 rec=1.3417 | train/val/test=0.940/0.606/0.598 | c=0.998437
[Epoch 0028] loss=33.3632 cls=0.6818 smmd=0.5519 ct=9.5520 rec=1.3366 | train/val/test=0.940/0.602/0.600 | c=0.998437
[Epoch 0029] loss=33.2225 cls=0.6551 smmd=0.5183 ct=9.5447 rec=1.3287 | train/val/test=0.880/0.600/0.581 | c=0.998437
[Epoch 0030] loss=33.1625 cls=0.6569 smmd=0.4546 ct=9.5874 rec=1.3205 | train/val/test=0.940/0.606/0.609 | c=0.998437
[Epoch 0031] loss=33.0446 cls=0.6018 smmd=0.4701 ct=9.5668 rec=1.3140 | train/val/test=0.940/0.618/0.611 | c=0.998437
[Epoch 0032] loss=32.8946 cls=0.5832 smmd=0.4122 ct=9.5739 rec=1.3043 | train/val/test=0.880/0.622/0.595 | c=0.998437
[Epoch 0033] loss=32.8583 cls=0.5972 smmd=0.4011 ct=9.5962 rec=1.2966 | train/val/test=0.940/0.590/0.610 | c=0.998437
[Epoch 0034] loss=32.7664 cls=0.5437 smmd=0.4588 ct=9.5673 rec=1.2901 | train/val/test=0.940/0.628/0.633 | c=0.998437
[Epoch 0035] loss=32.6342 cls=0.5301 smmd=0.4131 ct=9.5703 rec=1.2815 | train/val/test=0.900/0.634/0.625 | c=0.998437
[Epoch 0036] loss=32.6186 cls=0.5482 smmd=0.3824 ct=9.5954 rec=1.2771 | train/val/test=0.940/0.586/0.613 | c=0.998437
[Epoch 0037] loss=32.5768 cls=0.5004 smmd=0.4369 ct=9.5835 rec=1.2723 | train/val/test=0.940/0.634/0.653 | c=0.998437
[Epoch 0038] loss=32.4273 cls=0.4906 smmd=0.3537 ct=9.5857 rec=1.2657 | train/val/test=0.920/0.666/0.661 | c=0.998437
[Epoch 0039] loss=32.4440 cls=0.4999 smmd=0.3758 ct=9.5926 rec=1.2633 | train/val/test=0.960/0.592/0.632 | c=0.998437
[Epoch 0040] loss=32.4162 cls=0.4603 smmd=0.4203 ct=9.5761 rec=1.2614 | train/val/test=0.940/0.648/0.667 | c=0.998437
[Epoch 0041] loss=32.3039 cls=0.4569 smmd=0.3589 ct=9.5835 rec=1.2550 | train/val/test=0.940/0.680/0.672 | c=0.998437
[Epoch 0042] loss=32.2703 cls=0.4530 smmd=0.3259 ct=9.5978 rec=1.2522 | train/val/test=0.940/0.600/0.638 | c=0.998437
[Epoch 0043] loss=32.3022 cls=0.4250 smmd=0.3902 ct=9.5854 rec=1.2529 | train/val/test=0.920/0.682/0.678 | c=0.998437
[Epoch 0044] loss=32.1991 cls=0.4392 smmd=0.3312 ct=9.5941 rec=1.2460 | train/val/test=0.980/0.652/0.676 | c=0.998437
[Epoch 0045] loss=32.1105 cls=0.4022 smmd=0.3347 ct=9.5802 rec=1.2414 | train/val/test=0.960/0.640/0.654 | c=0.998437
[Epoch 0046] loss=32.0875 cls=0.3928 smmd=0.3424 ct=9.5785 rec=1.2392 | train/val/test=0.920/0.692/0.680 | c=0.998437
[Epoch 0047] loss=32.0853 cls=0.4133 smmd=0.3137 ct=9.6010 rec=1.2363 | train/val/test=0.960/0.634/0.654 | c=0.998437
[Epoch 0048] loss=32.0641 cls=0.3711 smmd=0.3507 ct=9.5871 rec=1.2354 | train/val/test=0.960/0.692/0.678 | c=0.998437
[Epoch 0049] loss=31.9902 cls=0.3840 smmd=0.3118 ct=9.5894 rec=1.2308 | train/val/test=0.980/0.660/0.677 | c=0.998437
[Epoch 0050] loss=31.9206 cls=0.3575 smmd=0.2980 ct=9.5818 rec=1.2280 | train/val/test=0.980/0.658/0.670 | c=0.998437
[Epoch 0051] loss=31.9318 cls=0.3430 smmd=0.3290 ct=9.5802 rec=1.2271 | train/val/test=0.960/0.710/0.695 | c=0.998437
[Epoch 0052] loss=31.9197 cls=0.3598 smmd=0.2813 ct=9.5982 rec=1.2262 | train/val/test=0.980/0.646/0.665 | c=0.998437
[Epoch 0053] loss=31.9458 cls=0.3201 smmd=0.3277 ct=9.5863 rec=1.2286 | train/val/test=0.940/0.716/0.703 | c=0.998437
[Epoch 0054] loss=31.9171 cls=0.3536 smmd=0.2929 ct=9.6049 rec=1.2238 | train/val/test=0.980/0.644/0.672 | c=0.998437
[Epoch 0055] loss=31.9124 cls=0.2977 smmd=0.3601 ct=9.5778 rec=1.2248 | train/val/test=0.980/0.726/0.712 | c=0.998437
[Epoch 0056] loss=31.8108 cls=0.3177 smmd=0.2889 ct=9.6015 rec=1.2160 | train/val/test=0.980/0.682/0.692 | c=0.998437
[Epoch 0057] loss=31.7411 cls=0.2756 smmd=0.3095 ct=9.5814 rec=1.2131 | train/val/test=0.980/0.710/0.705 | c=0.998437
[Epoch 0058] loss=31.7033 cls=0.2661 smmd=0.2993 ct=9.5831 rec=1.2105 | train/val/test=0.980/0.732/0.725 | c=0.998437
[Epoch 0059] loss=31.6984 cls=0.2733 smmd=0.2783 ct=9.5950 rec=1.2093 | train/val/test=0.980/0.700/0.717 | c=0.998437
[Epoch 0060] loss=31.7359 cls=0.2402 smmd=0.3268 ct=9.5746 rec=1.2140 | train/val/test=0.960/0.742/0.731 | c=0.998437
[Epoch 0061] loss=31.7621 cls=0.2798 smmd=0.2992 ct=9.6108 rec=1.2102 | train/val/test=0.960/0.698/0.719 | c=0.998437
[Epoch 0062] loss=31.8622 cls=0.2299 smmd=0.3919 ct=9.5846 rec=1.2186 | train/val/test=0.940/0.736/0.721 | c=0.998437
[Epoch 0063] loss=31.8473 cls=0.2987 smmd=0.3613 ct=9.6301 rec=1.2076 | train/val/test=0.960/0.692/0.720 | c=0.998437
[Epoch 0064] loss=31.7382 cls=0.2103 smmd=0.3998 ct=9.5883 rec=1.2057 | train/val/test=0.980/0.716/0.730 | c=0.998437
