Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-4 - 2025-09-21 03:49:07:
Running experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-4...
Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-4 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=13, val=500, test=1000 (mode=few, shot=5)
[Epoch 0000] loss=26.5425 cls=1.0988 smmd=5.6039 ct=11.2765 rec=1.4136 | train/val/test=0.385/0.388/0.413 | c=0.998437
[Epoch 0001] loss=22.2892 cls=1.0860 smmd=3.9154 ct=11.2509 rec=1.4136 | train/val/test=0.462/0.228/0.212 | c=0.998437
[Epoch 0002] loss=24.6141 cls=1.0752 smmd=4.8519 ct=11.2400 rec=1.4136 | train/val/test=0.769/0.612/0.625 | c=0.998437
[Epoch 0003] loss=23.5512 cls=1.0461 smmd=4.4814 ct=11.1180 rec=1.4133 | train/val/test=0.846/0.680/0.679 | c=0.998437
[Epoch 0004] loss=18.2131 cls=0.9925 smmd=2.4227 ct=10.9538 rec=1.4125 | train/val/test=0.692/0.602/0.618 | c=0.998437
[Epoch 0005] loss=19.7185 cls=0.9413 smmd=3.0435 ct=10.9335 rec=1.4111 | train/val/test=0.692/0.624/0.639 | c=0.998437
[Epoch 0006] loss=20.3744 cls=0.8918 smmd=3.3231 ct=10.9164 rec=1.4087 | train/val/test=0.923/0.666/0.664 | c=0.998437
[Epoch 0007] loss=18.4983 cls=0.8429 smmd=2.5981 ct=10.8790 rec=1.4050 | train/val/test=0.923/0.678/0.663 | c=0.998437
[Epoch 0008] loss=16.4408 cls=0.8070 smmd=1.7930 ct=10.8541 rec=1.4013 | train/val/test=0.846/0.666/0.662 | c=0.998437
[Epoch 0009] loss=18.1548 cls=0.7938 smmd=2.4684 ct=10.8870 rec=1.4000 | train/val/test=0.923/0.676/0.665 | c=0.998437
[Epoch 0010] loss=18.3451 cls=0.7741 smmd=2.5440 ct=10.8979 rec=1.4006 | train/val/test=0.923/0.694/0.677 | c=0.998437
[Epoch 0011] loss=16.0883 cls=0.7513 smmd=1.6450 ct=10.8993 rec=1.4019 | train/val/test=0.923/0.682/0.684 | c=0.998437
