Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-2 - 2025-09-21 04:24:39:
Running experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-2...
Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-2 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=1624, val=542, test=542 (mode=public, shot=N/A)
[Epoch 0000] loss=20.7861 cls=1.9426 smmd=4.2258 ct=6.8946 rec=1.3889 | train/val/test=0.295/0.299/0.327 | c=0.998437
[Epoch 0001] loss=20.1328 cls=1.8461 smmd=3.9447 ct=6.8865 rec=1.3908 | train/val/test=0.295/0.299/0.327 | c=0.998437
[Epoch 0002] loss=19.5095 cls=1.8107 smmd=3.6490 ct=6.8761 rec=1.3926 | train/val/test=0.295/0.299/0.327 | c=0.998437
[Epoch 0003] loss=18.8247 cls=1.7968 smmd=3.3158 ct=6.8616 rec=1.3931 | train/val/test=0.296/0.301/0.330 | c=0.998437
[Epoch 0004] loss=18.4662 cls=1.7703 smmd=2.9809 ct=7.5511 rec=1.3917 | train/val/test=0.328/0.319/0.363 | c=0.998437
[Epoch 0005] loss=17.6676 cls=1.7379 smmd=2.6172 ct=7.4886 rec=1.3902 | train/val/test=0.408/0.410/0.459 | c=0.998437
[Epoch 0006] loss=16.9080 cls=1.7031 smmd=2.2807 ct=7.3979 rec=1.3889 | train/val/test=0.492/0.524/0.530 | c=0.998437
[Epoch 0007] loss=16.1228 cls=1.6630 smmd=1.9360 ct=7.3008 rec=1.3875 | train/val/test=0.549/0.566/0.557 | c=0.998437
[Epoch 0008] loss=15.4953 cls=1.6112 smmd=1.6745 ct=7.2188 rec=1.3851 | train/val/test=0.560/0.581/0.579 | c=0.998437
[Epoch 0009] loss=14.9084 cls=1.5454 smmd=1.4389 ct=7.1614 rec=1.3809 | train/val/test=0.582/0.598/0.607 | c=0.998437
