Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-5-4 - 2025-09-21 06:44:13:
Running experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-5-4...
Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-5-4 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=4590, val=1530, test=1530 (mode=public, shot=N/A)
[Epoch 0000] loss=10.5104 cls=2.0970 smmd=6.6549 ct=7.4083 rec=1.3844 | train/val/test=0.108/0.115/0.137 | c=0.998347
[Epoch 0001] loss=10.5943 cls=2.1351 smmd=6.7008 ct=7.4075 rec=1.3845 | train/val/test=0.258/0.250/0.246 | c=0.998347
[Epoch 0002] loss=10.6475 cls=2.3487 smmd=6.5341 ct=7.4083 rec=1.4153 | train/val/test=0.045/0.041/0.041 | c=0.998347
[Epoch 0003] loss=9.9669 cls=2.1912 smmd=6.0183 ct=7.4023 rec=1.3847 | train/val/test=0.258/0.250/0.246 | c=0.998347
[Epoch 0004] loss=8.8052 cls=1.9222 smmd=4.9819 ct=8.1208 rec=1.3850 | train/val/test=0.258/0.250/0.246 | c=0.998347
[Epoch 0005] loss=7.9363 cls=1.9090 smmd=4.1547 ct=7.9733 rec=1.3894 | train/val/test=0.258/0.250/0.245 | c=0.998347
[Epoch 0006] loss=8.0121 cls=1.9121 smmd=4.2632 ct=7.7948 rec=1.3894 | train/val/test=0.332/0.320/0.325 | c=0.998347
[Epoch 0007] loss=7.7977 cls=1.8912 smmd=4.0858 ct=7.7167 rec=1.3868 | train/val/test=0.395/0.381/0.376 | c=0.998347
[Epoch 0008] loss=6.7013 cls=1.8494 smmd=3.0560 ct=7.5948 rec=1.3845 | train/val/test=0.428/0.411/0.406 | c=0.998347
[Epoch 0009] loss=6.1329 cls=1.7786 smmd=2.5121 ct=7.8271 rec=1.3834 | train/val/test=0.436/0.434/0.435 | c=0.998347
