Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-1 - 2025-09-21 06:30:34:
Running experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-1...
Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-1 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=1624, val=542, test=542 (mode=public, shot=N/A)
[Epoch 0000] loss=20.8399 cls=1.9515 smmd=4.2462 ct=6.9033 rec=1.3889 | train/val/test=0.294/0.327/0.304 | c=0.998347
[Epoch 0001] loss=20.1826 cls=1.8653 smmd=3.9558 ct=6.8963 rec=1.3915 | train/val/test=0.293/0.327/0.304 | c=0.998347
[Epoch 0002] loss=19.5371 cls=1.8246 smmd=3.6513 ct=6.8863 rec=1.3934 | train/val/test=0.293/0.327/0.304 | c=0.998347
[Epoch 0003] loss=18.8573 cls=1.8199 smmd=3.3177 ct=6.8715 rec=1.3932 | train/val/test=0.293/0.327/0.304 | c=0.998347
[Epoch 0004] loss=18.1695 cls=1.8013 smmd=2.9923 ct=6.8512 rec=1.3916 | train/val/test=0.295/0.327/0.303 | c=0.998347
[Epoch 0005] loss=17.3684 cls=1.7806 smmd=2.6110 ct=6.8275 rec=1.3904 | train/val/test=0.327/0.354/0.330 | c=0.998347
[Epoch 0006] loss=16.6847 cls=1.7616 smmd=2.2866 ct=6.8015 rec=1.3898 | train/val/test=0.414/0.419/0.408 | c=0.998347
[Epoch 0007] loss=16.2503 cls=1.7370 smmd=1.9481 ct=7.3391 rec=1.3895 | train/val/test=0.453/0.437/0.441 | c=0.998347
[Epoch 0008] loss=15.5504 cls=1.7025 smmd=1.6298 ct=7.2844 rec=1.3892 | train/val/test=0.451/0.439/0.441 | c=0.998347
[Epoch 0009] loss=14.9925 cls=1.6562 smmd=1.3916 ct=7.2189 rec=1.3887 | train/val/test=0.446/0.441/0.441 | c=0.998347
[Epoch 0010] loss=14.5925 cls=1.5993 smmd=1.2364 ct=7.1627 rec=1.3878 | train/val/test=0.462/0.448/0.463 | c=0.998347
[Epoch 0011] loss=14.3023 cls=1.5328 smmd=1.1387 ct=7.1240 rec=1.3860 | train/val/test=0.530/0.500/0.511 | c=0.998347
[Epoch 0012] loss=14.0976 cls=1.4562 smmd=1.0886 ct=7.1035 rec=1.3825 | train/val/test=0.640/0.616/0.624 | c=0.998347
[Epoch 0013] loss=13.9981 cls=1.3695 smmd=1.0985 ct=7.0986 rec=1.3765 | train/val/test=0.700/0.670/0.672 | c=0.998347
[Epoch 0014] loss=13.9198 cls=1.2744 smmd=1.1283 ct=7.1040 rec=1.3674 | train/val/test=0.709/0.673/0.686 | c=0.998347
[Epoch 0015] loss=13.7398 cls=1.1756 smmd=1.1166 ct=7.1124 rec=1.3549 | train/val/test=0.712/0.666/0.688 | c=0.998347
[Epoch 0016] loss=13.5718 cls=1.0792 smmd=1.1175 ct=7.1190 rec=1.3396 | train/val/test=0.706/0.662/0.677 | c=0.998347
[Epoch 0017] loss=13.3567 cls=0.9917 smmd=1.0964 ct=7.1218 rec=1.3222 | train/val/test=0.706/0.670/0.685 | c=0.998347
[Epoch 0018] loss=13.2261 cls=0.9176 smmd=1.1142 ct=7.1210 rec=1.3039 | train/val/test=0.712/0.675/0.683 | c=0.998347
[Epoch 0019] loss=12.8991 cls=0.8580 smmd=1.0252 ct=7.1173 rec=1.2864 | train/val/test=0.716/0.679/0.688 | c=0.998347
