Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-2 - 2025-09-21 04:42:44:
Running experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-2...
Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-2 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=4590, val=1530, test=1530 (mode=public, shot=N/A)
[Epoch 0000] loss=10.4918 cls=2.0755 smmd=6.6571 ct=7.4114 rec=1.3844 | train/val/test=0.090/0.095/0.095 | c=0.998437
[Epoch 0001] loss=10.5846 cls=2.1433 smmd=6.6823 ct=7.4109 rec=1.3845 | train/val/test=0.212/0.231/0.236 | c=0.998437
[Epoch 0002] loss=10.0439 cls=1.9513 smmd=6.3333 ct=7.4102 rec=1.3864 | train/val/test=0.260/0.244/0.246 | c=0.998437
[Epoch 0003] loss=9.1831 cls=1.9140 smmd=5.5098 ct=7.4074 rec=1.3885 | train/val/test=0.439/0.437/0.446 | c=0.998437
[Epoch 0004] loss=8.5113 cls=1.8846 smmd=4.7162 ct=8.1665 rec=1.3861 | train/val/test=0.273/0.292/0.292 | c=0.998437
[Epoch 0005] loss=7.7404 cls=1.8710 smmd=4.0109 ct=7.9048 rec=1.3877 | train/val/test=0.314/0.297/0.310 | c=0.998437
[Epoch 0006] loss=7.5531 cls=1.7683 smmd=3.9639 ct=7.7185 rec=1.3859 | train/val/test=0.400/0.379/0.379 | c=0.998437
[Epoch 0007] loss=6.8353 cls=1.6496 smmd=3.3935 ct=7.5798 rec=1.3807 | train/val/test=0.313/0.299/0.301 | c=0.998437
[Epoch 0008] loss=6.0130 cls=1.5902 smmd=2.6148 ct=7.6621 rec=1.3777 | train/val/test=0.237/0.249/0.235 | c=0.998437
[Epoch 0009] loss=6.5505 cls=1.8852 smmd=2.7841 ct=8.0246 rec=1.3810 | train/val/test=0.368/0.346/0.344 | c=0.998437
[Epoch 0010] loss=6.8668 cls=2.1166 smmd=2.8567 ct=8.0697 rec=1.3976 | train/val/test=0.620/0.635/0.627 | c=0.998437
[Epoch 0011] loss=5.3973 cls=1.1895 smmd=2.3653 ct=7.8644 rec=1.3480 | train/val/test=0.492/0.514/0.469 | c=0.998437
[Epoch 0012] loss=5.3764 cls=1.3335 smmd=2.1954 ct=7.8817 rec=1.3564 | train/val/test=0.785/0.792/0.765 | c=0.998437
[Epoch 0013] loss=4.9061 cls=1.0408 smmd=2.0906 ct=7.5517 rec=1.3214 | train/val/test=0.617/0.622/0.619 | c=0.998437
[Epoch 0014] loss=5.0770 cls=1.1435 smmd=2.1453 ct=7.6257 rec=1.3151 | train/val/test=0.620/0.634/0.622 | c=0.998437
[Epoch 0015] loss=4.7707 cls=1.0154 smmd=1.9764 ct=7.5991 rec=1.2952 | train/val/test=0.705/0.716/0.710 | c=0.998437
[Epoch 0016] loss=4.4533 cls=0.9005 smmd=1.7647 ct=7.6498 rec=1.2908 | train/val/test=0.819/0.822/0.814 | c=0.998437
[Epoch 0017] loss=4.3708 cls=0.7839 smmd=1.7705 ct=7.7991 rec=1.2830 | train/val/test=0.789/0.793/0.782 | c=0.998437
