Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-1 - 2025-09-21 06:22:56:
Running experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-1...
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-1 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=50, val=500, test=1000 (mode=few, shot=10)
[Epoch 0000] loss=37.8645 cls=1.7936 smmd=4.0950 ct=9.4780 rec=1.3917 | train/val/test=0.260/0.068/0.084 | c=0.998347
[Epoch 0001] loss=37.6575 cls=1.7858 smmd=3.9037 ct=9.4721 rec=1.3917 | train/val/test=0.180/0.058/0.077 | c=0.998347
[Epoch 0002] loss=36.4561 cls=1.7764 smmd=2.9612 ct=9.3450 rec=1.3917 | train/val/test=0.200/0.192/0.174 | c=0.998347
[Epoch 0003] loss=35.9461 cls=1.7598 smmd=2.5089 ct=9.3204 rec=1.3917 | train/val/test=0.500/0.206/0.252 | c=0.998347
[Epoch 0004] loss=35.2049 cls=1.7297 smmd=2.2354 ct=9.0947 rec=1.3915 | train/val/test=0.640/0.378/0.412 | c=0.998347
[Epoch 0005] loss=34.6145 cls=1.6928 smmd=1.7564 ct=9.0502 rec=1.3911 | train/val/test=0.640/0.496/0.499 | c=0.998347
[Epoch 0006] loss=34.5121 cls=1.6506 smmd=1.7406 ct=9.0217 rec=1.3903 | train/val/test=0.640/0.500/0.506 | c=0.998347
[Epoch 0007] loss=34.4067 cls=1.6069 smmd=1.6847 ct=9.0132 rec=1.3892 | train/val/test=0.680/0.492/0.500 | c=0.998347
[Epoch 0008] loss=34.0718 cls=1.5630 smmd=1.4061 ct=9.0021 rec=1.3880 | train/val/test=0.740/0.502/0.501 | c=0.998347
[Epoch 0009] loss=33.9125 cls=1.5223 smmd=1.2931 ct=8.9958 rec=1.3867 | train/val/test=0.700/0.500/0.506 | c=0.998347
[Epoch 0010] loss=35.2152 cls=1.4862 smmd=1.2787 ct=9.6704 rec=1.3853 | train/val/test=0.700/0.550/0.564 | c=0.998347
[Epoch 0011] loss=34.9304 cls=1.4459 smmd=1.2796 ct=9.5383 rec=1.3851 | train/val/test=0.720/0.548/0.565 | c=0.998347
[Epoch 0012] loss=34.8105 cls=1.4062 smmd=1.3812 ct=9.4398 rec=1.3847 | train/val/test=0.800/0.542/0.530 | c=0.998347
[Epoch 0013] loss=34.8188 cls=1.3710 smmd=1.3813 ct=9.4619 rec=1.3828 | train/val/test=0.740/0.584/0.573 | c=0.998347
[Epoch 0014] loss=34.5629 cls=1.3270 smmd=1.1162 ct=9.4813 rec=1.3821 | train/val/test=0.780/0.574/0.568 | c=0.998347
[Epoch 0015] loss=34.4373 cls=1.2792 smmd=0.8948 ct=9.5467 rec=1.3810 | train/val/test=0.840/0.554/0.545 | c=0.998347
[Epoch 0016] loss=34.3990 cls=1.2385 smmd=0.7862 ct=9.6091 rec=1.3775 | train/val/test=0.800/0.594/0.584 | c=0.998347
[Epoch 0017] loss=34.3274 cls=1.1845 smmd=0.9129 ct=9.5345 rec=1.3753 | train/val/test=0.880/0.626/0.595 | c=0.998347
[Epoch 0018] loss=34.1240 cls=1.1317 smmd=0.8583 ct=9.5070 rec=1.3686 | train/val/test=0.900/0.628/0.622 | c=0.998347
[Epoch 0019] loss=33.9812 cls=1.0762 smmd=0.7990 ct=9.5079 rec=1.3628 | train/val/test=0.820/0.626/0.617 | c=0.998347
[Epoch 0020] loss=33.9213 cls=1.0375 smmd=0.8183 ct=9.5134 rec=1.3557 | train/val/test=0.880/0.630/0.617 | c=0.998347
[Epoch 0021] loss=33.7030 cls=0.9905 smmd=0.6420 ct=9.5416 rec=1.3483 | train/val/test=0.900/0.626/0.624 | c=0.998347
[Epoch 0022] loss=33.5738 cls=0.9403 smmd=0.5572 ct=9.5650 rec=1.3416 | train/val/test=0.880/0.642/0.627 | c=0.998347
[Epoch 0023] loss=33.5226 cls=0.9164 smmd=0.6092 ct=9.5533 rec=1.3349 | train/val/test=0.900/0.642/0.634 | c=0.998347
[Epoch 0024] loss=33.3616 cls=0.8790 smmd=0.5464 ct=9.5456 rec=1.3285 | train/val/test=0.900/0.634/0.637 | c=0.998347
[Epoch 0025] loss=33.2980 cls=0.8354 smmd=0.5538 ct=9.5488 rec=1.3229 | train/val/test=0.900/0.638/0.642 | c=0.998347
[Epoch 0026] loss=33.2053 cls=0.8108 smmd=0.5471 ct=9.5345 rec=1.3184 | train/val/test=0.920/0.644/0.645 | c=0.998347
[Epoch 0027] loss=33.1189 cls=0.7758 smmd=0.5038 ct=9.5456 rec=1.3136 | train/val/test=0.960/0.642/0.644 | c=0.998347
[Epoch 0028] loss=33.0563 cls=0.7309 smmd=0.4588 ct=9.5694 rec=1.3093 | train/val/test=0.940/0.648/0.657 | c=0.998347
[Epoch 0029] loss=32.9468 cls=0.7006 smmd=0.4127 ct=9.5617 rec=1.3060 | train/val/test=0.940/0.658/0.655 | c=0.998347
[Epoch 0030] loss=32.8898 cls=0.6642 smmd=0.4337 ct=9.5521 rec=1.3020 | train/val/test=0.960/0.640/0.656 | c=0.998347
[Epoch 0031] loss=32.8071 cls=0.6247 smmd=0.4033 ct=9.5546 rec=1.2982 | train/val/test=0.940/0.650/0.661 | c=0.998347
[Epoch 0032] loss=32.7319 cls=0.5890 smmd=0.4089 ct=9.5461 rec=1.2936 | train/val/test=0.940/0.658/0.666 | c=0.998347
[Epoch 0033] loss=32.6517 cls=0.5594 smmd=0.3777 ct=9.5556 rec=1.2883 | train/val/test=0.940/0.648/0.666 | c=0.998347
[Epoch 0034] loss=32.5753 cls=0.5190 smmd=0.3562 ct=9.5658 rec=1.2828 | train/val/test=0.940/0.652/0.665 | c=0.998347
[Epoch 0035] loss=32.4864 cls=0.4965 smmd=0.3571 ct=9.5602 rec=1.2761 | train/val/test=0.940/0.658/0.676 | c=0.998347
[Epoch 0036] loss=32.3883 cls=0.4672 smmd=0.3534 ct=9.5546 rec=1.2692 | train/val/test=0.940/0.660/0.678 | c=0.998347
[Epoch 0037] loss=32.3213 cls=0.4412 smmd=0.3628 ct=9.5559 rec=1.2626 | train/val/test=0.940/0.666/0.675 | c=0.998347
[Epoch 0038] loss=32.2476 cls=0.4214 smmd=0.3612 ct=9.5547 rec=1.2566 | train/val/test=0.940/0.670/0.685 | c=0.998347
[Epoch 0039] loss=32.1641 cls=0.4018 smmd=0.3179 ct=9.5690 rec=1.2507 | train/val/test=0.940/0.676/0.683 | c=0.998347
[Epoch 0040] loss=32.1111 cls=0.3784 smmd=0.3426 ct=9.5566 rec=1.2466 | train/val/test=0.960/0.664/0.684 | c=0.998347
[Epoch 0041] loss=32.0496 cls=0.3697 smmd=0.3171 ct=9.5651 rec=1.2417 | train/val/test=0.940/0.684/0.698 | c=0.998347
[Epoch 0042] loss=32.0402 cls=0.3421 smmd=0.3614 ct=9.5528 rec=1.2402 | train/val/test=0.960/0.658/0.686 | c=0.998347
[Epoch 0043] loss=32.0322 cls=0.3509 smmd=0.3237 ct=9.5907 rec=1.2352 | train/val/test=0.960/0.678/0.691 | c=0.998347
[Epoch 0044] loss=32.0868 cls=0.3222 smmd=0.4081 ct=9.5590 rec=1.2400 | train/val/test=0.940/0.674/0.681 | c=0.998347
[Epoch 0045] loss=32.1044 cls=0.3484 smmd=0.3691 ct=9.6280 rec=1.2305 | train/val/test=0.960/0.694/0.699 | c=0.998347
[Epoch 0046] loss=31.9769 cls=0.3042 smmd=0.4306 ct=9.5563 rec=1.2281 | train/val/test=0.960/0.700/0.720 | c=0.998347
[Epoch 0047] loss=31.7803 cls=0.2881 smmd=0.3367 ct=9.5751 rec=1.2149 | train/val/test=0.960/0.684/0.713 | c=0.998347
[Epoch 0048] loss=31.8032 cls=0.2965 smmd=0.3333 ct=9.5964 rec=1.2129 | train/val/test=0.960/0.694/0.715 | c=0.998347
[Epoch 0049] loss=31.8335 cls=0.2710 smmd=0.4137 ct=9.5591 rec=1.2166 | train/val/test=0.960/0.698/0.723 | c=0.998347
[Epoch 0050] loss=31.7036 cls=0.2602 smmd=0.3329 ct=9.5838 rec=1.2073 | train/val/test=0.960/0.694/0.723 | c=0.998347
[Epoch 0051] loss=31.6682 cls=0.2616 smmd=0.3088 ct=9.5826 rec=1.2063 | train/val/test=0.960/0.688/0.721 | c=0.998347
[Epoch 0052] loss=31.7866 cls=0.2468 smmd=0.3978 ct=9.5559 rec=1.2154 | train/val/test=0.940/0.704/0.725 | c=0.998347
[Epoch 0053] loss=31.8121 cls=0.2674 smmd=0.3336 ct=9.6276 rec=1.2090 | train/val/test=0.960/0.696/0.727 | c=0.998347
[Epoch 0054] loss=31.6896 cls=0.2430 smmd=0.3770 ct=9.5568 rec=1.2078 | train/val/test=0.980/0.700/0.729 | c=0.998347
[Epoch 0055] loss=31.5394 cls=0.2310 smmd=0.2958 ct=9.5802 rec=1.1968 | train/val/test=0.980/0.700/0.726 | c=0.998347
[Epoch 0056] loss=31.5428 cls=0.2332 smmd=0.3016 ct=9.5881 rec=1.1948 | train/val/test=0.960/0.706/0.729 | c=0.998347
[Epoch 0057] loss=31.5999 cls=0.2255 smmd=0.3856 ct=9.5581 rec=1.1985 | train/val/test=0.960/0.702/0.725 | c=0.998347
[Epoch 0058] loss=31.5389 cls=0.2302 smmd=0.3107 ct=9.5958 rec=1.1921 | train/val/test=0.980/0.712/0.727 | c=0.998347
[Epoch 0059] loss=31.4345 cls=0.2134 smmd=0.2749 ct=9.5693 rec=1.1914 | train/val/test=0.980/0.710/0.728 | c=0.998347
[Epoch 0060] loss=31.4590 cls=0.2063 smmd=0.3027 ct=9.5622 rec=1.1929 | train/val/test=0.960/0.706/0.726 | c=0.998347
[Epoch 0061] loss=31.5109 cls=0.2208 smmd=0.2774 ct=9.5997 rec=1.1924 | train/val/test=0.980/0.704/0.728 | c=0.998347
[Epoch 0062] loss=31.5674 cls=0.2008 smmd=0.3598 ct=9.5566 rec=1.1994 | train/val/test=0.960/0.714/0.726 | c=0.998347
[Epoch 0063] loss=31.5663 cls=0.2254 smmd=0.3098 ct=9.6188 rec=1.1906 | train/val/test=0.960/0.708/0.730 | c=0.998347
[Epoch 0064] loss=31.4682 cls=0.1936 smmd=0.3594 ct=9.5596 rec=1.1893 | train/val/test=0.980/0.710/0.727 | c=0.998347
