Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-3 - 2025-09-21 03:35:02:
Running experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-3...
Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-3 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=11830, val=3943, test=3944 (mode=public, shot=N/A)
[Epoch 0000] loss=72.4865 cls=1.0939 smmd=5.6732 ct=7.2503 rec=1.4136 | train/val/test=0.449/0.446/0.440 | c=0.998437
[Epoch 0001] loss=53.3130 cls=1.0605 smmd=3.7689 ct=7.1931 rec=1.4152 | train/val/test=0.527/0.528/0.522 | c=0.998437
[Epoch 0002] loss=37.7338 cls=1.0671 smmd=2.2206 ct=7.1437 rec=1.4138 | train/val/test=0.574/0.574/0.570 | c=0.998437
[Epoch 0003] loss=40.7575 cls=1.0538 smmd=2.5314 ct=7.1048 rec=1.4136 | train/val/test=0.571/0.574/0.570 | c=0.998437
[Epoch 0004] loss=40.4483 cls=1.0183 smmd=2.5080 ct=7.0760 rec=1.4142 | train/val/test=0.566/0.563/0.562 | c=0.998437
[Epoch 0005] loss=36.0122 cls=0.9853 smmd=2.0823 ct=6.9943 rec=1.4151 | train/val/test=0.565/0.563/0.561 | c=0.998437
[Epoch 0006] loss=30.2085 cls=0.9595 smmd=1.5133 ct=6.9446 rec=1.4137 | train/val/test=0.562/0.561/0.559 | c=0.998437
[Epoch 0007] loss=33.3277 cls=0.9248 smmd=1.8250 ct=6.9557 rec=1.4081 | train/val/test=0.567/0.566/0.567 | c=0.998437
[Epoch 0008] loss=35.8331 cls=0.8815 smmd=1.9515 ct=7.5886 rec=1.4000 | train/val/test=0.583/0.585/0.584 | c=0.998437
[Epoch 0009] loss=29.7630 cls=0.8380 smmd=1.3625 ct=7.5116 rec=1.3918 | train/val/test=0.600/0.609/0.600 | c=0.998437
[Epoch 0010] loss=28.0132 cls=0.8040 smmd=1.1852 ct=7.5330 rec=1.3863 | train/val/test=0.647/0.652/0.652 | c=0.998437
[Epoch 0011] loss=30.0139 cls=0.7696 smmd=1.3867 ct=7.5363 rec=1.3795 | train/val/test=0.695/0.699/0.698 | c=0.998437
[Epoch 0012] loss=27.5967 cls=0.7381 smmd=1.1499 ct=7.5214 rec=1.3711 | train/val/test=0.718/0.727/0.727 | c=0.998437
[Epoch 0013] loss=26.7532 cls=0.7221 smmd=1.0613 ct=7.5487 rec=1.3625 | train/val/test=0.725/0.736/0.729 | c=0.998437
[Epoch 0014] loss=25.1323 cls=0.6997 smmd=0.8975 ct=7.5640 rec=1.3595 | train/val/test=0.733/0.742/0.735 | c=0.998437
[Epoch 0015] loss=25.7201 cls=0.6570 smmd=0.9622 ct=7.5460 rec=1.3558 | train/val/test=0.720/0.729/0.729 | c=0.998437
[Epoch 0016] loss=24.9679 cls=0.6547 smmd=0.8892 ct=7.5357 rec=1.3536 | train/val/test=0.758/0.763/0.767 | c=0.998437
[Epoch 0017] loss=23.0414 cls=0.6239 smmd=0.7026 ct=7.5176 rec=1.3370 | train/val/test=0.766/0.767/0.768 | c=0.998437
[Epoch 0018] loss=23.4521 cls=0.6296 smmd=0.7403 ct=7.5339 rec=1.3332 | train/val/test=0.781/0.785/0.780 | c=0.998437
[Epoch 0019] loss=22.6232 cls=0.5942 smmd=0.6584 ct=7.5388 rec=1.3286 | train/val/test=0.790/0.793/0.795 | c=0.998437
[Epoch 0020] loss=22.2026 cls=0.5654 smmd=0.6183 ct=7.5375 rec=1.3245 | train/val/test=0.788/0.788/0.795 | c=0.998437
[Epoch 0021] loss=21.8058 cls=0.5519 smmd=0.5824 ct=7.5227 rec=1.3215 | train/val/test=0.793/0.792/0.799 | c=0.998437
[Epoch 0022] loss=21.2616 cls=0.5415 smmd=0.5320 ct=7.5059 rec=1.3182 | train/val/test=0.802/0.801/0.807 | c=0.998437
[Epoch 0023] loss=21.2234 cls=0.5396 smmd=0.5250 ct=7.5225 rec=1.3167 | train/val/test=0.808/0.808/0.814 | c=0.998437
[Epoch 0024] loss=20.5411 cls=0.5243 smmd=0.4543 ct=7.5389 rec=1.3160 | train/val/test=0.813/0.813/0.820 | c=0.998437
[Epoch 0025] loss=20.2716 cls=0.5046 smmd=0.4323 ct=7.5183 rec=1.3191 | train/val/test=0.812/0.816/0.820 | c=0.998437
[Epoch 0026] loss=20.1158 cls=0.4996 smmd=0.4185 ct=7.5108 rec=1.3193 | train/val/test=0.817/0.816/0.825 | c=0.998437
[Epoch 0027] loss=19.7570 cls=0.4984 smmd=0.3795 ct=7.5276 rec=1.3158 | train/val/test=0.822/0.823/0.829 | c=0.998437
[Epoch 0028] loss=19.6223 cls=0.4888 smmd=0.3677 ct=7.5213 rec=1.3166 | train/val/test=0.823/0.823/0.829 | c=0.998437
[Epoch 0029] loss=19.2810 cls=0.4797 smmd=0.3352 ct=7.5152 rec=1.3179 | train/val/test=0.825/0.825/0.832 | c=0.998437
[Epoch 0030] loss=19.1299 cls=0.4743 smmd=0.3211 ct=7.5112 rec=1.3180 | train/val/test=0.828/0.828/0.832 | c=0.998437
[Epoch 0031] loss=18.9679 cls=0.4691 smmd=0.3056 ct=7.5094 rec=1.3173 | train/val/test=0.831/0.828/0.832 | c=0.998437
[Epoch 0032] loss=18.6844 cls=0.4665 smmd=0.2770 ct=7.5120 rec=1.3143 | train/val/test=0.832/0.833/0.835 | c=0.998437
[Epoch 0033] loss=18.7044 cls=0.4665 smmd=0.2801 ct=7.5069 rec=1.3133 | train/val/test=0.833/0.830/0.836 | c=0.998437
[Epoch 0034] loss=18.3412 cls=0.4603 smmd=0.2462 ct=7.4962 rec=1.3136 | train/val/test=0.837/0.835/0.838 | c=0.998437
[Epoch 0035] loss=18.3700 cls=0.4582 smmd=0.2482 ct=7.5007 rec=1.3150 | train/val/test=0.839/0.835/0.839 | c=0.998437
[Epoch 0036] loss=18.1125 cls=0.4581 smmd=0.2221 ct=7.5028 rec=1.3137 | train/val/test=0.838/0.838/0.838 | c=0.998437
[Epoch 0037] loss=18.0720 cls=0.4596 smmd=0.2193 ct=7.4969 rec=1.3114 | train/val/test=0.839/0.837/0.837 | c=0.998437
[Epoch 0038] loss=18.0151 cls=0.4583 smmd=0.2146 ct=7.4921 rec=1.3120 | train/val/test=0.839/0.836/0.840 | c=0.998437
[Epoch 0039] loss=17.8614 cls=0.4570 smmd=0.1988 ct=7.4941 rec=1.3139 | train/val/test=0.839/0.838/0.839 | c=0.998437
[Epoch 0040] loss=17.7607 cls=0.4602 smmd=0.1883 ct=7.4956 rec=1.3128 | train/val/test=0.838/0.838/0.839 | c=0.998437
[Epoch 0041] loss=17.7681 cls=0.4602 smmd=0.1894 ct=7.4936 rec=1.3132 | train/val/test=0.839/0.836/0.839 | c=0.998437
[Epoch 0042] loss=17.6211 cls=0.4586 smmd=0.1752 ct=7.4915 rec=1.3147 | train/val/test=0.836/0.832/0.839 | c=0.998437
