Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-5-5 - 2025-09-21 04:07:44:
Running experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-5-5...
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-5-5 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=1996, val=665, test=666 (mode=public, shot=N/A)
[Epoch 0000] loss=20.5246 cls=1.7922 smmd=4.1515 ct=6.9420 rec=1.3917 | train/val/test=0.232/0.198/0.224 | c=0.998437
[Epoch 0001] loss=20.1739 cls=1.7873 smmd=3.9795 ct=6.9387 rec=1.3917 | train/val/test=0.375/0.341/0.318 | c=0.998437
[Epoch 0002] loss=18.5389 cls=1.7768 smmd=3.1720 ct=6.9193 rec=1.3917 | train/val/test=0.392/0.402/0.380 | c=0.998437
[Epoch 0003] loss=16.9140 cls=1.7625 smmd=2.3746 ct=6.8870 rec=1.3917 | train/val/test=0.456/0.487/0.452 | c=0.998437
[Epoch 0004] loss=16.3888 cls=1.7468 smmd=1.9839 ct=7.4300 rec=1.3918 | train/val/test=0.450/0.492/0.461 | c=0.998437
[Epoch 0005] loss=16.0087 cls=1.7283 smmd=1.8553 ct=7.2206 rec=1.3919 | train/val/test=0.374/0.406/0.369 | c=0.998437
[Epoch 0006] loss=16.0745 cls=1.7058 smmd=1.9246 ct=7.1207 rec=1.3918 | train/val/test=0.445/0.478/0.429 | c=0.998437
[Epoch 0007] loss=15.3674 cls=1.6784 smmd=1.5969 ct=7.0739 rec=1.3916 | train/val/test=0.604/0.639/0.590 | c=0.998437
[Epoch 0008] loss=14.6791 cls=1.6474 smmd=1.2626 ct=7.1001 rec=1.3913 | train/val/test=0.651/0.693/0.643 | c=0.998437
[Epoch 0009] loss=15.1046 cls=1.6142 smmd=1.4573 ct=7.2439 rec=1.3908 | train/val/test=0.686/0.719/0.667 | c=0.998437
[Epoch 0010] loss=14.7122 cls=1.5751 smmd=1.2741 ct=7.2796 rec=1.3898 | train/val/test=0.685/0.702/0.641 | c=0.998437
[Epoch 0011] loss=13.8455 cls=1.5313 smmd=0.8833 ct=7.2115 rec=1.3884 | train/val/test=0.670/0.683/0.644 | c=0.998437
[Epoch 0012] loss=14.1246 cls=1.4874 smmd=1.0717 ct=7.1230 rec=1.3865 | train/val/test=0.692/0.690/0.653 | c=0.998437
[Epoch 0013] loss=13.9863 cls=1.4385 smmd=1.0496 ct=7.0573 rec=1.3840 | train/val/test=0.717/0.723/0.692 | c=0.998437
[Epoch 0014] loss=13.3098 cls=1.3834 smmd=0.7460 ct=7.0601 rec=1.3809 | train/val/test=0.719/0.722/0.700 | c=0.998437
[Epoch 0015] loss=13.4142 cls=1.3319 smmd=0.7998 ct=7.1937 rec=1.3772 | train/val/test=0.724/0.734/0.697 | c=0.998437
[Epoch 0016] loss=13.1857 cls=1.2779 smmd=0.7109 ct=7.2539 rec=1.3718 | train/val/test=0.722/0.726/0.683 | c=0.998437
[Epoch 0017] loss=12.8193 cls=1.2227 smmd=0.5929 ct=7.1721 rec=1.3650 | train/val/test=0.739/0.732/0.704 | c=0.998437
[Epoch 0018] loss=12.7001 cls=1.1644 smmd=0.6028 ct=7.0853 rec=1.3575 | train/val/test=0.753/0.750/0.719 | c=0.998437
[Epoch 0019] loss=12.6139 cls=1.1017 smmd=0.6172 ct=7.0701 rec=1.3485 | train/val/test=0.754/0.759/0.725 | c=0.998437
[Epoch 0020] loss=12.2729 cls=1.0524 smmd=0.4785 ct=7.1428 rec=1.3384 | train/val/test=0.760/0.750/0.725 | c=0.998437
[Epoch 0021] loss=12.1858 cls=1.0064 smmd=0.4746 ct=7.1881 rec=1.3272 | train/val/test=0.763/0.759/0.728 | c=0.998437
[Epoch 0022] loss=12.0331 cls=0.9593 smmd=0.4574 ct=7.1550 rec=1.3163 | train/val/test=0.767/0.761/0.730 | c=0.998437
[Epoch 0023] loss=11.8229 cls=0.9181 smmd=0.4125 ct=7.1075 rec=1.3052 | train/val/test=0.775/0.758/0.731 | c=0.998437
[Epoch 0024] loss=11.7046 cls=0.8879 smmd=0.3972 ct=7.0966 rec=1.2948 | train/val/test=0.778/0.761/0.737 | c=0.998437
[Epoch 0025] loss=11.5640 cls=0.8607 smmd=0.3544 ct=7.1290 rec=1.2860 | train/val/test=0.777/0.764/0.734 | c=0.998437
[Epoch 0026] loss=11.4396 cls=0.8327 smmd=0.3215 ct=7.1525 rec=1.2775 | train/val/test=0.775/0.758/0.733 | c=0.998437
[Epoch 0027] loss=11.3597 cls=0.8116 smmd=0.3143 ct=7.1378 rec=1.2701 | train/val/test=0.773/0.756/0.728 | c=0.998437
[Epoch 0028] loss=11.2642 cls=0.7939 smmd=0.2966 ct=7.1162 rec=1.2638 | train/val/test=0.775/0.764/0.725 | c=0.998437
[Epoch 0029] loss=11.1341 cls=0.7738 smmd=0.2555 ct=7.1159 rec=1.2583 | train/val/test=0.778/0.762/0.733 | c=0.998437
[Epoch 0030] loss=11.1236 cls=0.7589 smmd=0.2654 ct=7.1315 rec=1.2537 | train/val/test=0.777/0.768/0.737 | c=0.998437
[Epoch 0031] loss=11.0088 cls=0.7412 smmd=0.2276 ct=7.1343 rec=1.2491 | train/val/test=0.777/0.767/0.730 | c=0.998437
[Epoch 0032] loss=10.9912 cls=0.7291 smmd=0.2360 ct=7.1285 rec=1.2452 | train/val/test=0.775/0.768/0.737 | c=0.998437
[Epoch 0033] loss=10.9210 cls=0.7133 smmd=0.2179 ct=7.1198 rec=1.2424 | train/val/test=0.783/0.767/0.730 | c=0.998437
[Epoch 0034] loss=10.8474 cls=0.7059 smmd=0.1932 ct=7.1291 rec=1.2381 | train/val/test=0.778/0.771/0.740 | c=0.998437
[Epoch 0035] loss=10.8158 cls=0.6888 smmd=0.1925 ct=7.1276 rec=1.2357 | train/val/test=0.785/0.767/0.737 | c=0.998437
[Epoch 0036] loss=10.7532 cls=0.6842 smmd=0.1757 ct=7.1272 rec=1.2308 | train/val/test=0.784/0.773/0.737 | c=0.998437
[Epoch 0037] loss=10.7327 cls=0.6666 smmd=0.1829 ct=7.1230 rec=1.2278 | train/val/test=0.786/0.764/0.733 | c=0.998437
[Epoch 0038] loss=10.6877 cls=0.6645 smmd=0.1702 ct=7.1251 rec=1.2241 | train/val/test=0.786/0.773/0.736 | c=0.998437
[Epoch 0039] loss=10.6695 cls=0.6496 smmd=0.1703 ct=7.1263 rec=1.2232 | train/val/test=0.787/0.765/0.731 | c=0.998437
[Epoch 0040] loss=10.6360 cls=0.6509 smmd=0.1570 ct=7.1234 rec=1.2219 | train/val/test=0.788/0.773/0.736 | c=0.998437
