Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-1 - 2025-09-21 05:57:19:
Running experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-1...
Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-1 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=26, val=500, test=1000 (mode=few, shot=10)
[Epoch 0000] loss=40.1637 cls=1.0970 smmd=5.6386 ct=11.2807 rec=1.4139 | train/val/test=0.577/0.440/0.417 | c=0.998347
[Epoch 0001] loss=30.4191 cls=1.0788 smmd=3.7010 ct=11.2334 rec=1.4136 | train/val/test=0.615/0.490/0.505 | c=0.998347
[Epoch 0002] loss=35.5861 cls=1.0362 smmd=4.7430 ct=11.2116 rec=1.4138 | train/val/test=0.769/0.666/0.658 | c=0.998347
[Epoch 0003] loss=34.3949 cls=0.9440 smmd=4.5337 ct=11.1134 rec=1.4111 | train/val/test=0.731/0.644/0.638 | c=0.998347
[Epoch 0004] loss=24.8347 cls=0.8010 smmd=2.6699 ct=10.9445 rec=1.4014 | train/val/test=0.692/0.676/0.672 | c=0.998347
[Epoch 0005] loss=26.5574 cls=0.6643 smmd=3.0255 ct=10.9596 rec=1.3824 | train/val/test=0.769/0.686/0.683 | c=0.998347
[Epoch 0006] loss=28.9078 cls=0.5474 smmd=3.5071 ct=10.9628 rec=1.3582 | train/val/test=0.769/0.686/0.687 | c=0.998347
[Epoch 0007] loss=27.2831 cls=0.4567 smmd=3.0658 ct=11.5922 rec=1.3357 | train/val/test=0.846/0.684/0.682 | c=0.998347
[Epoch 0008] loss=22.6259 cls=0.3833 smmd=2.1673 ct=11.4662 rec=1.3169 | train/val/test=0.923/0.704/0.690 | c=0.998347
[Epoch 0009] loss=23.0871 cls=0.3153 smmd=2.2599 ct=11.4987 rec=1.3125 | train/val/test=0.962/0.744/0.705 | c=0.998347
[Epoch 0010] loss=25.1372 cls=0.2372 smmd=2.6801 ct=11.4868 rec=1.3130 | train/val/test=1.000/0.760/0.742 | c=0.998347
[Epoch 0011] loss=23.4694 cls=0.1919 smmd=2.3521 ct=11.4809 rec=1.3204 | train/val/test=1.000/0.770/0.753 | c=0.998347
[Epoch 0012] loss=20.8438 cls=0.1656 smmd=1.8201 ct=11.5284 rec=1.3235 | train/val/test=1.000/0.760/0.718 | c=0.998347
[Epoch 0013] loss=23.4498 cls=0.1521 smmd=2.3456 ct=11.5131 rec=1.3285 | train/val/test=1.000/0.756/0.762 | c=0.998347
[Epoch 0014] loss=22.6716 cls=0.1247 smmd=2.1794 ct=11.5802 rec=1.3219 | train/val/test=1.000/0.776/0.769 | c=0.998347
[Epoch 0015] loss=19.6158 cls=0.0976 smmd=1.5673 ct=11.5993 rec=1.3128 | train/val/test=1.000/0.768/0.761 | c=0.998347
[Epoch 0016] loss=20.2993 cls=0.0819 smmd=1.7381 ct=11.4375 rec=1.3067 | train/val/test=1.000/0.764/0.757 | c=0.998347
[Epoch 0017] loss=20.3438 cls=0.0703 smmd=1.7527 ct=11.4150 rec=1.3009 | train/val/test=1.000/0.770/0.756 | c=0.998347
[Epoch 0018] loss=18.7518 cls=0.0626 smmd=1.4171 ct=11.5054 rec=1.2938 | train/val/test=1.000/0.782/0.760 | c=0.998347
[Epoch 0019] loss=18.3296 cls=0.0643 smmd=1.3238 ct=11.5488 rec=1.2944 | train/val/test=1.000/0.790/0.768 | c=0.998347
[Epoch 0020] loss=18.6004 cls=0.0702 smmd=1.3845 ct=11.5127 rec=1.2995 | train/val/test=1.000/0.770/0.758 | c=0.998347
[Epoch 0021] loss=18.1879 cls=0.0874 smmd=1.3087 ct=11.4707 rec=1.3022 | train/val/test=1.000/0.794/0.777 | c=0.998347
[Epoch 0022] loss=17.7765 cls=0.0937 smmd=1.2088 ct=11.5544 rec=1.3101 | train/val/test=1.000/0.778/0.764 | c=0.998347
[Epoch 0023] loss=17.8509 cls=0.1015 smmd=1.2302 ct=11.5184 rec=1.3071 | train/val/test=1.000/0.786/0.768 | c=0.998347
[Epoch 0024] loss=17.9374 cls=0.1030 smmd=1.2495 ct=11.5077 rec=1.3052 | train/val/test=1.000/0.784/0.771 | c=0.998347
[Epoch 0025] loss=16.9877 cls=0.0877 smmd=1.0505 ct=11.5607 rec=1.3054 | train/val/test=1.000/0.780/0.769 | c=0.998347
[Epoch 0026] loss=17.2470 cls=0.0762 smmd=1.1179 ct=11.4891 rec=1.3010 | train/val/test=1.000/0.776/0.782 | c=0.998347
[Epoch 0027] loss=16.4513 cls=0.0706 smmd=0.9572 ct=11.5000 rec=1.2984 | train/val/test=1.000/0.782/0.773 | c=0.998347
[Epoch 0028] loss=16.0999 cls=0.0579 smmd=0.8855 ct=11.5137 rec=1.2953 | train/val/test=1.000/0.788/0.783 | c=0.998347
[Epoch 0029] loss=16.1285 cls=0.0603 smmd=0.8959 ct=11.4889 rec=1.2970 | train/val/test=1.000/0.772/0.770 | c=0.998347
[Epoch 0030] loss=15.7070 cls=0.0551 smmd=0.8092 ct=11.5042 rec=1.2943 | train/val/test=1.000/0.774/0.763 | c=0.998347
[Epoch 0031] loss=15.7567 cls=0.0613 smmd=0.8246 ct=11.4728 rec=1.3003 | train/val/test=1.000/0.788/0.782 | c=0.998347
[Epoch 0032] loss=16.0714 cls=0.0651 smmd=0.8776 ct=11.5205 rec=1.3054 | train/val/test=1.000/0.776/0.770 | c=0.998347
[Epoch 0033] loss=15.8721 cls=0.0676 smmd=0.8354 ct=11.5308 rec=1.3051 | train/val/test=1.000/0.800/0.783 | c=0.998347
[Epoch 0034] loss=15.8294 cls=0.0707 smmd=0.8242 ct=11.5420 rec=1.3097 | train/val/test=1.000/0.770/0.759 | c=0.998347
[Epoch 0035] loss=15.6767 cls=0.0674 smmd=0.8111 ct=11.4574 rec=1.2998 | train/val/test=1.000/0.788/0.792 | c=0.998347
[Epoch 0036] loss=15.1890 cls=0.0587 smmd=0.7077 ct=11.4915 rec=1.2986 | train/val/test=1.000/0.790/0.791 | c=0.998347
[Epoch 0037] loss=14.9510 cls=0.0575 smmd=0.6524 ct=11.5306 rec=1.2965 | train/val/test=1.000/0.794/0.794 | c=0.998347
[Epoch 0038] loss=14.9710 cls=0.0592 smmd=0.6670 ct=11.4767 rec=1.2973 | train/val/test=1.000/0.782/0.783 | c=0.998347
