Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-5 - 2025-09-21 04:26:41:
Running experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-5...
Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-False-10-5 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=1624, val=542, test=542 (mode=public, shot=N/A)
[Epoch 0000] loss=20.6729 cls=1.9570 smmd=4.1644 ct=6.8853 rec=1.3889 | train/val/test=0.312/0.304/0.279 | c=0.998437
[Epoch 0001] loss=19.9882 cls=1.8495 smmd=3.8720 ct=6.8782 rec=1.3911 | train/val/test=0.310/0.303/0.277 | c=0.998437
[Epoch 0002] loss=19.3236 cls=1.8045 smmd=3.5585 ct=6.8692 rec=1.3935 | train/val/test=0.310/0.303/0.277 | c=0.998437
[Epoch 0003] loss=18.6711 cls=1.7933 smmd=3.2388 ct=6.8569 rec=1.3943 | train/val/test=0.310/0.303/0.277 | c=0.998437
[Epoch 0004] loss=18.1973 cls=1.7762 smmd=2.8552 ct=7.4949 rec=1.3927 | train/val/test=0.310/0.303/0.279 | c=0.998437
[Epoch 0005] loss=17.5390 cls=1.7546 smmd=2.5607 ct=7.4158 rec=1.3910 | train/val/test=0.390/0.369/0.360 | c=0.998437
[Epoch 0006] loss=16.7225 cls=1.7306 smmd=2.1936 ct=7.3112 rec=1.3898 | train/val/test=0.448/0.437/0.411 | c=0.998437
[Epoch 0007] loss=16.0186 cls=1.7016 smmd=1.8830 ct=7.2159 rec=1.3886 | train/val/test=0.501/0.476/0.470 | c=0.998437
[Epoch 0008] loss=15.3824 cls=1.6594 smmd=1.6086 ct=7.1431 rec=1.3869 | train/val/test=0.551/0.515/0.552 | c=0.998437
[Epoch 0009] loss=14.7964 cls=1.6032 smmd=1.3625 ct=7.0946 rec=1.3842 | train/val/test=0.561/0.511/0.559 | c=0.998437
[Epoch 0010] loss=14.3566 cls=1.5373 smmd=1.1917 ct=7.0718 rec=1.3800 | train/val/test=0.563/0.520/0.555 | c=0.998437
[Epoch 0011] loss=14.1113 cls=1.4653 smmd=1.1223 ct=7.0680 rec=1.3735 | train/val/test=0.568/0.517/0.563 | c=0.998437
[Epoch 0012] loss=13.8482 cls=1.3947 smmd=1.0482 ct=7.0715 rec=1.3642 | train/val/test=0.566/0.517/0.561 | c=0.998437
[Epoch 0013] loss=13.7628 cls=1.3313 smmd=1.0633 ct=7.0749 rec=1.3535 | train/val/test=0.564/0.515/0.557 | c=0.998437
[Epoch 0014] loss=13.6063 cls=1.2730 smmd=1.0405 ct=7.0780 rec=1.3426 | train/val/test=0.568/0.511/0.550 | c=0.998437
[Epoch 0015] loss=13.5726 cls=1.2205 smmd=1.0745 ct=7.0807 rec=1.3326 | train/val/test=0.579/0.531/0.552 | c=0.998437
[Epoch 0016] loss=13.5067 cls=1.1693 smmd=1.0895 ct=7.0774 rec=1.3240 | train/val/test=0.600/0.555/0.589 | c=0.998437
[Epoch 0017] loss=13.4266 cls=1.1141 smmd=1.0972 ct=7.0681 rec=1.3168 | train/val/test=0.620/0.577/0.601 | c=0.998437
[Epoch 0018] loss=13.2703 cls=1.0575 smmd=1.0651 ct=7.0590 rec=1.3106 | train/val/test=0.637/0.601/0.613 | c=0.998437
[Epoch 0019] loss=13.1588 cls=1.0025 smmd=1.0535 ct=7.0524 rec=1.3046 | train/val/test=0.648/0.613/0.625 | c=0.998437
[Epoch 0020] loss=12.8975 cls=0.9520 smmd=0.9641 ct=7.0460 rec=1.2988 | train/val/test=0.657/0.637/0.638 | c=0.998437
[Epoch 0021] loss=12.6981 cls=0.9058 smmd=0.9037 ct=7.0379 rec=1.2932 | train/val/test=0.667/0.646/0.657 | c=0.998437
[Epoch 0022] loss=12.5927 cls=0.8627 smmd=0.8891 ct=7.0297 rec=1.2874 | train/val/test=0.674/0.655/0.661 | c=0.998437
[Epoch 0023] loss=12.3805 cls=0.8235 smmd=0.8186 ct=7.0258 rec=1.2814 | train/val/test=0.688/0.670/0.683 | c=0.998437
[Epoch 0024] loss=12.2429 cls=0.7878 smmd=0.7820 ct=7.0284 rec=1.2754 | train/val/test=0.714/0.690/0.697 | c=0.998437
[Epoch 0025] loss=12.1249 cls=0.7543 smmd=0.7517 ct=7.0367 rec=1.2698 | train/val/test=0.738/0.721/0.714 | c=0.998437
[Epoch 0026] loss=11.9737 cls=0.7222 smmd=0.7012 ct=7.0491 rec=1.2649 | train/val/test=0.751/0.738/0.736 | c=0.998437
[Epoch 0027] loss=11.8334 cls=0.6924 smmd=0.6536 ct=7.0625 rec=1.2605 | train/val/test=0.762/0.753/0.753 | c=0.998437
[Epoch 0028] loss=11.7999 cls=0.6661 smmd=0.6579 ct=7.0738 rec=1.2562 | train/val/test=0.770/0.764/0.768 | c=0.998437
[Epoch 0029] loss=11.7704 cls=0.6437 smmd=0.6620 ct=7.0825 rec=1.2523 | train/val/test=0.775/0.760/0.773 | c=0.998437
[Epoch 0030] loss=11.6786 cls=0.6238 smmd=0.6327 ct=7.0885 rec=1.2490 | train/val/test=0.784/0.762/0.766 | c=0.998437
[Epoch 0031] loss=11.5309 cls=0.6044 smmd=0.5740 ct=7.0923 rec=1.2465 | train/val/test=0.796/0.773/0.773 | c=0.998437
[Epoch 0032] loss=11.5470 cls=0.5855 smmd=0.5960 ct=7.0943 rec=1.2445 | train/val/test=0.816/0.790/0.784 | c=0.998437
[Epoch 0033] loss=11.3779 cls=0.5677 smmd=0.5244 ct=7.0946 rec=1.2428 | train/val/test=0.826/0.799/0.790 | c=0.998437
[Epoch 0034] loss=11.3082 cls=0.5519 smmd=0.5019 ct=7.0931 rec=1.2412 | train/val/test=0.833/0.808/0.801 | c=0.998437
[Epoch 0035] loss=11.2093 cls=0.5378 smmd=0.4647 ct=7.0895 rec=1.2395 | train/val/test=0.844/0.812/0.806 | c=0.998437
[Epoch 0036] loss=11.0842 cls=0.5243 smmd=0.4141 ct=7.0852 rec=1.2378 | train/val/test=0.860/0.830/0.823 | c=0.998437
[Epoch 0037] loss=11.0387 cls=0.5108 smmd=0.4029 ct=7.0810 rec=1.2363 | train/val/test=0.877/0.847/0.832 | c=0.998437
[Epoch 0038] loss=10.9994 cls=0.4976 smmd=0.3942 ct=7.0772 rec=1.2350 | train/val/test=0.888/0.860/0.838 | c=0.998437
[Epoch 0039] loss=10.9038 cls=0.4853 smmd=0.3566 ct=7.0737 rec=1.2337 | train/val/test=0.895/0.865/0.849 | c=0.998437
[Epoch 0040] loss=10.8287 cls=0.4739 smmd=0.3288 ct=7.0704 rec=1.2324 | train/val/test=0.900/0.865/0.849 | c=0.998437
[Epoch 0041] loss=10.8164 cls=0.4630 smmd=0.3321 ct=7.0674 rec=1.2311 | train/val/test=0.903/0.871/0.847 | c=0.998437
[Epoch 0042] loss=10.7238 cls=0.4527 smmd=0.2949 ct=7.0656 rec=1.2297 | train/val/test=0.906/0.876/0.845 | c=0.998437
[Epoch 0043] loss=10.6428 cls=0.4422 smmd=0.2634 ct=7.0654 rec=1.2282 | train/val/test=0.909/0.876/0.845 | c=0.998437
[Epoch 0044] loss=10.5705 cls=0.4318 smmd=0.2363 ct=7.0668 rec=1.2266 | train/val/test=0.912/0.882/0.843 | c=0.998437
[Epoch 0045] loss=10.5087 cls=0.4214 smmd=0.2147 ct=7.0692 rec=1.2247 | train/val/test=0.914/0.884/0.843 | c=0.998437
[Epoch 0046] loss=10.4637 cls=0.4117 smmd=0.2020 ct=7.0713 rec=1.2225 | train/val/test=0.912/0.878/0.845 | c=0.998437
[Epoch 0047] loss=10.4007 cls=0.4031 smmd=0.1807 ct=7.0729 rec=1.2199 | train/val/test=0.911/0.878/0.851 | c=0.998437
