Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-5-2 - 2025-09-21 06:27:37:
Running experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-5-2...
Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-5-2 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=1624, val=542, test=542 (mode=public, shot=N/A)
[Epoch 0000] loss=20.6886 cls=1.9337 smmd=4.1831 ct=6.8880 rec=1.3889 | train/val/test=0.315/0.295/0.280 | c=0.998347
[Epoch 0001] loss=20.0160 cls=1.8426 smmd=3.8886 ct=6.8789 rec=1.3913 | train/val/test=0.314/0.295/0.273 | c=0.998347
[Epoch 0002] loss=19.3743 cls=1.8056 smmd=3.5822 ct=6.8669 rec=1.3942 | train/val/test=0.314/0.295/0.273 | c=0.998347
[Epoch 0003] loss=18.6861 cls=1.7854 smmd=3.2527 ct=6.8501 rec=1.3941 | train/val/test=0.314/0.295/0.273 | c=0.998347
[Epoch 0004] loss=18.3004 cls=1.7615 smmd=2.9377 ct=7.4098 rec=1.3917 | train/val/test=0.317/0.297/0.275 | c=0.998347
[Epoch 0005] loss=17.5812 cls=1.7407 smmd=2.6142 ct=7.3215 rec=1.3903 | train/val/test=0.332/0.312/0.303 | c=0.998347
[Epoch 0006] loss=16.7978 cls=1.7113 smmd=2.2690 ct=7.2018 rec=1.3895 | train/val/test=0.346/0.338/0.314 | c=0.998347
[Epoch 0007] loss=16.0519 cls=1.6669 smmd=1.9454 ct=7.0977 rec=1.3890 | train/val/test=0.369/0.369/0.347 | c=0.998347
[Epoch 0008] loss=15.4017 cls=1.6100 smmd=1.6673 ct=7.0307 rec=1.3884 | train/val/test=0.427/0.443/0.430 | c=0.998347
[Epoch 0009] loss=14.8228 cls=1.5448 smmd=1.4248 ct=6.9918 rec=1.3865 | train/val/test=0.490/0.489/0.498 | c=0.998347
[Epoch 0010] loss=14.3869 cls=1.4736 smmd=1.2578 ct=6.9736 rec=1.3822 | train/val/test=0.539/0.535/0.579 | c=0.998347
[Epoch 0011] loss=14.0123 cls=1.3971 smmd=1.1266 ct=6.9744 rec=1.3750 | train/val/test=0.562/0.561/0.598 | c=0.998347
[Epoch 0012] loss=13.7389 cls=1.3106 smmd=1.0557 ct=6.9838 rec=1.3650 | train/val/test=0.597/0.601/0.633 | c=0.998347
[Epoch 0013] loss=13.5876 cls=1.2172 smmd=1.0546 ct=6.9918 rec=1.3531 | train/val/test=0.624/0.633/0.672 | c=0.998347
[Epoch 0014] loss=13.5281 cls=1.1312 smmd=1.0985 ct=7.0005 rec=1.3399 | train/val/test=0.643/0.659/0.677 | c=0.998347
[Epoch 0015] loss=13.3936 cls=1.0559 smmd=1.1029 ct=7.0118 rec=1.3252 | train/val/test=0.662/0.668/0.690 | c=0.998347
[Epoch 0016] loss=13.3127 cls=0.9882 smmd=1.1299 ct=7.0219 rec=1.3107 | train/val/test=0.688/0.690/0.731 | c=0.998347
[Epoch 0017] loss=13.1427 cls=0.9214 smmd=1.1098 ct=7.0246 rec=1.2979 | train/val/test=0.716/0.712/0.768 | c=0.998347
[Epoch 0018] loss=13.0232 cls=0.8562 smmd=1.1137 ct=7.0208 rec=1.2858 | train/val/test=0.728/0.718/0.795 | c=0.998347
[Epoch 0019] loss=12.7926 cls=0.7994 smmd=1.0587 ct=7.0153 rec=1.2736 | train/val/test=0.730/0.727/0.790 | c=0.998347
[Epoch 0020] loss=12.5807 cls=0.7543 smmd=1.0079 ct=7.0109 rec=1.2610 | train/val/test=0.733/0.732/0.790 | c=0.998347
[Epoch 0021] loss=12.3626 cls=0.7217 smmd=0.9457 ct=7.0067 rec=1.2492 | train/val/test=0.736/0.736/0.793 | c=0.998347
[Epoch 0022] loss=12.2088 cls=0.6990 smmd=0.9068 ct=7.0017 rec=1.2391 | train/val/test=0.738/0.732/0.799 | c=0.998347
[Epoch 0023] loss=12.0316 cls=0.6810 smmd=0.8485 ct=6.9971 rec=1.2310 | train/val/test=0.739/0.734/0.801 | c=0.998347
[Epoch 0024] loss=11.8614 cls=0.6638 smmd=0.7872 ct=6.9954 rec=1.2251 | train/val/test=0.741/0.740/0.803 | c=0.998347
[Epoch 0025] loss=11.8000 cls=0.6459 smmd=0.7737 ct=6.9979 rec=1.2215 | train/val/test=0.747/0.736/0.801 | c=0.998347
[Epoch 0026] loss=11.7165 cls=0.6281 smmd=0.7432 ct=7.0039 rec=1.2200 | train/val/test=0.749/0.740/0.801 | c=0.998347
[Epoch 0027] loss=11.6835 cls=0.6115 smmd=0.7328 ct=7.0119 rec=1.2201 | train/val/test=0.752/0.747/0.806 | c=0.998347
[Epoch 0028] loss=11.6360 cls=0.5975 smmd=0.7111 ct=7.0196 rec=1.2213 | train/val/test=0.759/0.751/0.814 | c=0.998347
[Epoch 0029] loss=11.5707 cls=0.5870 smmd=0.6774 ct=7.0259 rec=1.2232 | train/val/test=0.764/0.755/0.814 | c=0.998347
[Epoch 0030] loss=11.5210 cls=0.5803 smmd=0.6493 ct=7.0307 rec=1.2254 | train/val/test=0.763/0.758/0.815 | c=0.998347
[Epoch 0031] loss=11.4959 cls=0.5782 smmd=0.6317 ct=7.0345 rec=1.2274 | train/val/test=0.764/0.762/0.812 | c=0.998347
[Epoch 0032] loss=11.4371 cls=0.5799 smmd=0.5961 ct=7.0379 rec=1.2292 | train/val/test=0.762/0.766/0.812 | c=0.998347
[Epoch 0033] loss=11.3981 cls=0.5834 smmd=0.5702 ct=7.0413 rec=1.2307 | train/val/test=0.762/0.762/0.814 | c=0.998347
[Epoch 0034] loss=11.3510 cls=0.5869 smmd=0.5412 ct=7.0441 rec=1.2319 | train/val/test=0.764/0.758/0.815 | c=0.998347
[Epoch 0035] loss=11.2545 cls=0.5889 smmd=0.4896 ct=7.0453 rec=1.2328 | train/val/test=0.767/0.760/0.815 | c=0.998347
[Epoch 0036] loss=11.1775 cls=0.5885 smmd=0.4505 ct=7.0445 rec=1.2331 | train/val/test=0.768/0.760/0.817 | c=0.998347
[Epoch 0037] loss=11.1128 cls=0.5849 smmd=0.4205 ct=7.0428 rec=1.2331 | train/val/test=0.771/0.760/0.817 | c=0.998347
[Epoch 0038] loss=11.0303 cls=0.5782 smmd=0.3841 ct=7.0407 rec=1.2327 | train/val/test=0.773/0.768/0.819 | c=0.998347
[Epoch 0039] loss=10.9506 cls=0.5691 smmd=0.3515 ct=7.0381 rec=1.2319 | train/val/test=0.775/0.769/0.823 | c=0.998347
[Epoch 0040] loss=10.9322 cls=0.5579 smmd=0.3512 ct=7.0356 rec=1.2308 | train/val/test=0.781/0.769/0.827 | c=0.998347
[Epoch 0041] loss=10.8655 cls=0.5455 smmd=0.3273 ct=7.0337 rec=1.2297 | train/val/test=0.788/0.773/0.832 | c=0.998347
[Epoch 0042] loss=10.7787 cls=0.5325 smmd=0.2934 ct=7.0332 rec=1.2286 | train/val/test=0.799/0.773/0.834 | c=0.998347
[Epoch 0043] loss=10.7202 cls=0.5198 smmd=0.2732 ct=7.0340 rec=1.2274 | train/val/test=0.810/0.777/0.839 | c=0.998347
[Epoch 0044] loss=10.6408 cls=0.5077 smmd=0.2417 ct=7.0362 rec=1.2263 | train/val/test=0.828/0.797/0.845 | c=0.998347
[Epoch 0045] loss=10.5835 cls=0.4960 smmd=0.2205 ct=7.0395 rec=1.2254 | train/val/test=0.842/0.821/0.860 | c=0.998347
[Epoch 0046] loss=10.5457 cls=0.4838 smmd=0.2082 ct=7.0436 rec=1.2247 | train/val/test=0.859/0.830/0.878 | c=0.998347
[Epoch 0047] loss=10.4947 cls=0.4715 smmd=0.1891 ct=7.0476 rec=1.2242 | train/val/test=0.869/0.851/0.895 | c=0.998347
[Epoch 0048] loss=10.4203 cls=0.4599 smmd=0.1586 ct=7.0509 rec=1.2236 | train/val/test=0.875/0.847/0.899 | c=0.998347
[Epoch 0049] loss=10.4020 cls=0.4492 smmd=0.1571 ct=7.0522 rec=1.2225 | train/val/test=0.877/0.854/0.902 | c=0.998347
[Epoch 0050] loss=10.3396 cls=0.4401 smmd=0.1345 ct=7.0517 rec=1.2209 | train/val/test=0.882/0.865/0.902 | c=0.998347
[Epoch 0051] loss=10.2949 cls=0.4317 smmd=0.1215 ct=7.0509 rec=1.2189 | train/val/test=0.887/0.865/0.906 | c=0.998347
[Epoch 0052] loss=10.2428 cls=0.4234 smmd=0.1047 ct=7.0507 rec=1.2169 | train/val/test=0.894/0.863/0.904 | c=0.998347
[Epoch 0053] loss=10.2089 cls=0.4153 smmd=0.0968 ct=7.0506 rec=1.2149 | train/val/test=0.896/0.863/0.906 | c=0.998347
[Epoch 0054] loss=10.1575 cls=0.4082 smmd=0.0797 ct=7.0497 rec=1.2130 | train/val/test=0.899/0.867/0.908 | c=0.998347
[Epoch 0055] loss=10.1490 cls=0.4019 smmd=0.0834 ct=7.0477 rec=1.2113 | train/val/test=0.900/0.865/0.908 | c=0.998347
[Epoch 0056] loss=10.0740 cls=0.3961 smmd=0.0525 ct=7.0464 rec=1.2099 | train/val/test=0.905/0.862/0.908 | c=0.998347
[Epoch 0057] loss=10.0697 cls=0.3914 smmd=0.0558 ct=7.0453 rec=1.2088 | train/val/test=0.904/0.865/0.906 | c=0.998347
[Epoch 0058] loss=10.0493 cls=0.3878 smmd=0.0503 ct=7.0434 rec=1.2079 | train/val/test=0.903/0.867/0.908 | c=0.998347
[Epoch 0059] loss=10.0427 cls=0.3850 smmd=0.0508 ct=7.0411 rec=1.2071 | train/val/test=0.901/0.865/0.908 | c=0.998347
[Epoch 0060] loss=10.0055 cls=0.3830 smmd=0.0345 ct=7.0423 rec=1.2065 | train/val/test=0.901/0.865/0.906 | c=0.998347
[Epoch 0061] loss=10.0121 cls=0.3817 smmd=0.0391 ct=7.0452 rec=1.2059 | train/val/test=0.900/0.865/0.908 | c=0.998347
[Epoch 0062] loss=9.9694 cls=0.3807 smmd=0.0189 ct=7.0470 rec=1.2055 | train/val/test=0.898/0.867/0.906 | c=0.998347
[Epoch 0063] loss=9.9880 cls=0.3797 smmd=0.0301 ct=7.0455 rec=1.2051 | train/val/test=0.898/0.867/0.906 | c=0.998347
[Epoch 0064] loss=9.9771 cls=0.3793 smmd=0.0262 ct=7.0444 rec=1.2046 | train/val/test=0.898/0.867/0.906 | c=0.998347
[Epoch 0065] loss=9.9729 cls=0.3780 smmd=0.0259 ct=7.0431 rec=1.2043 | train/val/test=0.901/0.865/0.902 | c=0.998347
[Epoch 0066] loss=9.9670 cls=0.3764 smmd=0.0243 ct=7.0439 rec=1.2040 | train/val/test=0.901/0.867/0.904 | c=0.998347
