Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-3 - 2025-09-21 07:09:00:
Running experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-3...
Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-10-3 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=79, val=1514, test=6057 (mode=few, shot=10)
[Epoch 0000] loss=10.9825 cls=2.0797 smmd=6.6962 ct=10.3406 rec=1.3844 | train/val/test=0.127/0.051/0.043 | c=0.998347
[Epoch 0001] loss=9.3302 cls=2.0770 smmd=4.9104 ct=11.0219 rec=1.3844 | train/val/test=0.253/0.125/0.131 | c=0.998347
[Epoch 0002] loss=8.6551 cls=2.0749 smmd=4.3029 ct=10.6946 rec=1.3844 | train/val/test=0.127/0.051/0.047 | c=0.998347
[Epoch 0003] loss=8.7660 cls=2.0714 smmd=4.4923 ct=10.3194 rec=1.3844 | train/val/test=0.253/0.159/0.160 | c=0.998347
[Epoch 0004] loss=7.6137 cls=2.0669 smmd=3.4087 ct=9.9981 rec=1.3844 | train/val/test=0.241/0.256/0.275 | c=0.998347
[Epoch 0005] loss=6.7124 cls=2.0611 smmd=2.5191 ct=9.9687 rec=1.3844 | train/val/test=0.380/0.316/0.334 | c=0.998347
[Epoch 0006] loss=6.7469 cls=2.0541 smmd=2.5780 ct=9.8819 rec=1.3844 | train/val/test=0.582/0.437/0.444 | c=0.998347
[Epoch 0007] loss=6.4638 cls=2.0454 smmd=2.3174 ct=9.8128 rec=1.3844 | train/val/test=0.557/0.500/0.508 | c=0.998347
[Epoch 0008] loss=6.1365 cls=2.0349 smmd=2.0010 ct=9.8109 rec=1.3843 | train/val/test=0.620/0.589/0.604 | c=0.998347
[Epoch 0009] loss=5.7871 cls=2.0225 smmd=1.6730 ct=9.7659 rec=1.3843 | train/val/test=0.620/0.556/0.576 | c=0.998347
