Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-3 - 2025-09-21 06:51:29:
Running experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-3...
Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-3 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=4590, val=1530, test=1530 (mode=public, shot=N/A)
[Epoch 0000] loss=10.5146 cls=2.0770 smmd=6.6796 ct=7.4057 rec=1.3844 | train/val/test=0.090/0.101/0.091 | c=0.998347
[Epoch 0001] loss=10.5489 cls=2.1049 smmd=6.6862 ct=7.4047 rec=1.3844 | train/val/test=0.217/0.218/0.231 | c=0.998347
[Epoch 0002] loss=10.2374 cls=2.0351 smmd=6.4418 ct=7.4057 rec=1.3968 | train/val/test=0.337/0.314/0.321 | c=0.998347
[Epoch 0003] loss=9.4589 cls=1.9418 smmd=5.7603 ct=7.3993 rec=1.3853 | train/val/test=0.262/0.229/0.254 | c=0.998347
[Epoch 0004] loss=8.5421 cls=1.8855 smmd=4.7620 ct=8.0865 rec=1.3863 | train/val/test=0.263/0.229/0.254 | c=0.998347
[Epoch 0005] loss=7.8744 cls=1.8995 smmd=4.0940 ct=8.0136 rec=1.3907 | train/val/test=0.425/0.392/0.437 | c=0.998347
[Epoch 0006] loss=7.7868 cls=1.8047 smmd=4.1279 ct=7.8853 rec=1.3858 | train/val/test=0.352/0.315/0.353 | c=0.998347
[Epoch 0007] loss=7.1966 cls=1.7180 smmd=3.6702 ct=7.6613 rec=1.3807 | train/val/test=0.479/0.424/0.483 | c=0.998347
[Epoch 0008] loss=6.0452 cls=1.6096 smmd=2.6435 ct=7.5877 rec=1.3729 | train/val/test=0.446/0.408/0.457 | c=0.998347
[Epoch 0009] loss=5.9587 cls=1.4480 smmd=2.6743 ct=7.8200 rec=1.3620 | train/val/test=0.529/0.496/0.538 | c=0.998347
[Epoch 0010] loss=5.9410 cls=1.3251 smmd=2.7519 ct=7.9745 rec=1.3457 | train/val/test=0.608/0.571/0.618 | c=0.998347
[Epoch 0011] loss=5.3504 cls=1.2103 smmd=2.2853 ct=7.9440 rec=1.3301 | train/val/test=0.661/0.639/0.684 | c=0.998347
[Epoch 0012] loss=4.9390 cls=1.1837 smmd=1.9460 ct=7.7243 rec=1.3218 | train/val/test=0.591/0.548/0.596 | c=0.998347
[Epoch 0013] loss=5.2014 cls=1.2732 smmd=2.1290 ct=7.6731 rec=1.3228 | train/val/test=0.665/0.651/0.668 | c=0.998347
[Epoch 0014] loss=5.2720 cls=1.3039 smmd=2.1869 ct=7.5797 rec=1.3263 | train/val/test=0.642/0.608/0.661 | c=0.998347
[Epoch 0015] loss=4.9669 cls=1.1134 smmd=2.0555 ct=7.6879 rec=1.3020 | train/val/test=0.683/0.652/0.690 | c=0.998347
[Epoch 0016] loss=4.3594 cls=0.8618 smmd=1.7034 ct=7.7156 rec=1.2557 | train/val/test=0.609/0.584/0.626 | c=0.998347
[Epoch 0017] loss=4.6703 cls=1.1280 smmd=1.7261 ct=7.7857 rec=1.2955 | train/val/test=0.790/0.780/0.799 | c=0.998347
[Epoch 0018] loss=4.5227 cls=0.8468 smmd=1.8541 ct=7.8466 rec=1.2632 | train/val/test=0.620/0.580/0.631 | c=0.998347
[Epoch 0019] loss=4.5994 cls=0.9676 smmd=1.8191 ct=7.7979 rec=1.2655 | train/val/test=0.799/0.787/0.802 | c=0.998347
[Epoch 0020] loss=3.9539 cls=0.6363 smmd=1.5402 ct=7.6563 rec=1.2306 | train/val/test=0.736/0.735/0.754 | c=0.998347
