Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-3 - 2025-09-21 05:03:39:
Running experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-3...
Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-3 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=79, val=1514, test=6057 (mode=few, shot=10)
[Epoch 0000] loss=10.9190 cls=2.0796 smmd=6.6327 ct=10.3411 rec=1.3844 | train/val/test=0.127/0.085/0.093 | c=0.998437
[Epoch 0001] loss=9.2209 cls=2.0778 smmd=4.8101 ct=10.9729 rec=1.3844 | train/val/test=0.127/0.051/0.047 | c=0.998437
[Epoch 0002] loss=8.6265 cls=2.0767 smmd=4.3198 ct=10.4578 rec=1.3844 | train/val/test=0.127/0.051/0.047 | c=0.998437
[Epoch 0003] loss=8.7725 cls=2.0737 smmd=4.4806 ct=10.3993 rec=1.3844 | train/val/test=0.127/0.052/0.047 | c=0.998437
[Epoch 0004] loss=7.7828 cls=2.0695 smmd=3.5609 ct=10.0694 rec=1.3844 | train/val/test=0.266/0.149/0.153 | c=0.998437
[Epoch 0005] loss=6.7258 cls=2.0646 smmd=2.5450 ct=9.8885 rec=1.3844 | train/val/test=0.291/0.193/0.187 | c=0.998437
[Epoch 0006] loss=6.7120 cls=2.0589 smmd=2.5081 ct=10.0331 rec=1.3844 | train/val/test=0.316/0.285/0.295 | c=0.998437
[Epoch 0007] loss=6.5531 cls=2.0522 smmd=2.3898 ct=9.8634 rec=1.3844 | train/val/test=0.443/0.501/0.512 | c=0.998437
[Epoch 0008] loss=6.1647 cls=2.0441 smmd=2.0274 ct=9.7739 rec=1.3844 | train/val/test=0.456/0.453/0.461 | c=0.998437
[Epoch 0009] loss=5.8021 cls=2.0342 smmd=1.6697 ct=9.7992 rec=1.3843 | train/val/test=0.722/0.652/0.666 | c=0.998437
[Epoch 0010] loss=5.5536 cls=2.0232 smmd=1.4419 ct=9.7499 rec=1.3843 | train/val/test=0.785/0.649/0.666 | c=0.998437
[Epoch 0011] loss=5.5878 cls=2.0107 smmd=1.4870 ct=9.7580 rec=1.3843 | train/val/test=0.835/0.769/0.768 | c=0.998437
[Epoch 0012] loss=5.5223 cls=1.9964 smmd=1.4341 ct=9.7666 rec=1.3842 | train/val/test=0.823/0.814/0.826 | c=0.998437
[Epoch 0013] loss=5.2405 cls=1.9808 smmd=1.1746 ct=9.7336 rec=1.3842 | train/val/test=0.861/0.820/0.820 | c=0.998437
[Epoch 0014] loss=5.0949 cls=1.9636 smmd=1.0491 ct=9.7191 rec=1.3841 | train/val/test=0.886/0.810/0.815 | c=0.998437
[Epoch 0015] loss=5.1395 cls=1.9446 smmd=1.1132 ct=9.7164 rec=1.3840 | train/val/test=0.886/0.785/0.780 | c=0.998437
[Epoch 0016] loss=5.0628 cls=1.9240 smmd=1.0568 ct=9.7182 rec=1.3839 | train/val/test=0.886/0.793/0.796 | c=0.998437
[Epoch 0017] loss=4.8926 cls=1.9009 smmd=0.9099 ct=9.7173 rec=1.3837 | train/val/test=0.848/0.789/0.802 | c=0.998437
[Epoch 0018] loss=4.8355 cls=1.8762 smmd=0.8756 ct=9.7271 rec=1.3835 | train/val/test=0.848/0.800/0.817 | c=0.998437
[Epoch 0019] loss=4.8079 cls=1.8493 smmd=0.8755 ct=9.7236 rec=1.3833 | train/val/test=0.886/0.808/0.820 | c=0.998437
[Epoch 0020] loss=4.7120 cls=1.8202 smmd=0.8080 ct=9.7271 rec=1.3830 | train/val/test=0.886/0.812/0.822 | c=0.998437
[Epoch 0021] loss=4.6077 cls=1.7890 smmd=0.7352 ct=9.7264 rec=1.3826 | train/val/test=0.873/0.810/0.822 | c=0.998437
[Epoch 0022] loss=4.5570 cls=1.7558 smmd=0.7176 ct=9.7270 rec=1.3821 | train/val/test=0.873/0.808/0.821 | c=0.998437
[Epoch 0023] loss=4.4867 cls=1.7203 smmd=0.6808 ct=9.7375 rec=1.3815 | train/val/test=0.873/0.804/0.820 | c=0.998437
[Epoch 0024] loss=4.4077 cls=1.6823 smmd=0.6373 ct=9.7503 rec=1.3807 | train/val/test=0.873/0.808/0.820 | c=0.998437
[Epoch 0025] loss=4.3455 cls=1.6421 smmd=0.6130 ct=9.7623 rec=1.3798 | train/val/test=0.886/0.812/0.824 | c=0.998437
[Epoch 0026] loss=4.2671 cls=1.6001 smmd=0.5750 ct=9.7707 rec=1.3787 | train/val/test=0.899/0.813/0.828 | c=0.998437
[Epoch 0027] loss=4.2037 cls=1.5567 smmd=0.5550 ct=9.7714 rec=1.3775 | train/val/test=0.886/0.816/0.827 | c=0.998437
[Epoch 0028] loss=4.1196 cls=1.5116 smmd=0.5146 ct=9.7790 rec=1.3760 | train/val/test=0.899/0.817/0.827 | c=0.998437
[Epoch 0029] loss=4.0563 cls=1.4651 smmd=0.4953 ct=9.7927 rec=1.3743 | train/val/test=0.899/0.819/0.830 | c=0.998437
[Epoch 0030] loss=3.9754 cls=1.4179 smmd=0.4602 ct=9.8004 rec=1.3723 | train/val/test=0.899/0.814/0.829 | c=0.998437
[Epoch 0031] loss=3.9041 cls=1.3699 smmd=0.4357 ct=9.8073 rec=1.3698 | train/val/test=0.899/0.811/0.825 | c=0.998437
[Epoch 0032] loss=3.8575 cls=1.3209 smmd=0.4355 ct=9.8216 rec=1.3673 | train/val/test=0.899/0.816/0.826 | c=0.998437
[Epoch 0033] loss=3.7951 cls=1.2725 smmd=0.4205 ct=9.8287 rec=1.3645 | train/val/test=0.899/0.816/0.829 | c=0.998437
[Epoch 0034] loss=3.7133 cls=1.2252 smmd=0.3853 ct=9.8335 rec=1.3612 | train/val/test=0.911/0.821/0.831 | c=0.998437
[Epoch 0035] loss=3.6632 cls=1.1779 smmd=0.3806 ct=9.8450 rec=1.3578 | train/val/test=0.911/0.822/0.833 | c=0.998437
[Epoch 0036] loss=3.5945 cls=1.1315 smmd=0.3574 ct=9.8508 rec=1.3541 | train/val/test=0.899/0.820/0.831 | c=0.998437
[Epoch 0037] loss=3.5392 cls=1.0861 smmd=0.3469 ct=9.8557 rec=1.3502 | train/val/test=0.899/0.818/0.829 | c=0.998437
[Epoch 0038] loss=3.5058 cls=1.0426 smmd=0.3557 ct=9.8641 rec=1.3462 | train/val/test=0.911/0.822/0.834 | c=0.998437
[Epoch 0039] loss=3.4396 cls=1.0015 smmd=0.3297 ct=9.8715 rec=1.3416 | train/val/test=0.911/0.827/0.836 | c=0.998437
[Epoch 0040] loss=3.3976 cls=0.9612 smmd=0.3276 ct=9.8753 rec=1.3378 | train/val/test=0.924/0.822/0.833 | c=0.998437
[Epoch 0041] loss=3.3497 cls=0.9224 smmd=0.3179 ct=9.8804 rec=1.3334 | train/val/test=0.911/0.825/0.835 | c=0.998437
[Epoch 0042] loss=3.3058 cls=0.8860 smmd=0.3101 ct=9.8838 rec=1.3294 | train/val/test=0.924/0.830/0.836 | c=0.998437
[Epoch 0043] loss=3.2805 cls=0.8512 smmd=0.3196 ct=9.8855 rec=1.3252 | train/val/test=0.924/0.827/0.837 | c=0.998437
[Epoch 0044] loss=3.2301 cls=0.8185 smmd=0.3019 ct=9.8881 rec=1.3211 | train/val/test=0.937/0.831/0.836 | c=0.998437
[Epoch 0045] loss=3.1936 cls=0.7870 smmd=0.2958 ct=9.8951 rec=1.3177 | train/val/test=0.924/0.832/0.836 | c=0.998437
[Epoch 0046] loss=3.1552 cls=0.7586 smmd=0.2861 ct=9.8957 rec=1.3137 | train/val/test=0.937/0.836/0.844 | c=0.998437
[Epoch 0047] loss=3.1196 cls=0.7302 smmd=0.2790 ct=9.8967 rec=1.3102 | train/val/test=0.937/0.846/0.852 | c=0.998437
[Epoch 0048] loss=3.0987 cls=0.7037 smmd=0.2852 ct=9.8950 rec=1.3069 | train/val/test=0.937/0.865/0.869 | c=0.998437
