Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-2 - 2025-09-21 03:56:05:
Running experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-2...
Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-2 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=26, val=500, test=1000 (mode=few, shot=10)
[Epoch 0000] loss=40.2680 cls=1.1007 smmd=5.6598 ct=11.2773 rec=1.4138 | train/val/test=0.346/0.196/0.180 | c=0.998437
[Epoch 0001] loss=29.8325 cls=1.0845 smmd=3.5816 ct=11.2410 rec=1.4138 | train/val/test=0.731/0.518/0.503 | c=0.998437
[Epoch 0002] loss=35.8954 cls=1.0614 smmd=4.7968 ct=11.2396 rec=1.4134 | train/val/test=0.577/0.372/0.357 | c=0.998437
[Epoch 0003] loss=35.1848 cls=1.0110 smmd=4.6696 ct=11.1898 rec=1.4128 | train/val/test=0.654/0.428/0.420 | c=0.998437
[Epoch 0004] loss=26.4007 cls=0.9285 smmd=2.9508 ct=11.0415 rec=1.4101 | train/val/test=0.692/0.470/0.456 | c=0.998437
[Epoch 0005] loss=25.2559 cls=0.8345 smmd=2.7401 ct=10.9978 rec=1.4030 | train/val/test=0.769/0.620/0.616 | c=0.998437
[Epoch 0006] loss=27.6714 cls=0.7091 smmd=3.2323 ct=11.0165 rec=1.3884 | train/val/test=0.731/0.616/0.614 | c=0.998437
[Epoch 0007] loss=26.3917 cls=0.6092 smmd=2.9952 ct=10.9741 rec=1.3703 | train/val/test=0.731/0.616/0.613 | c=0.998437
[Epoch 0008] loss=21.9940 cls=0.5338 smmd=2.1387 ct=10.8983 rec=1.3532 | train/val/test=0.731/0.624/0.626 | c=0.998437
[Epoch 0009] loss=21.8179 cls=0.4755 smmd=2.1082 ct=10.9050 rec=1.3432 | train/val/test=0.769/0.666/0.658 | c=0.998437
[Epoch 0010] loss=24.6690 cls=0.4208 smmd=2.5363 ct=11.6432 rec=1.3409 | train/val/test=0.923/0.708/0.706 | c=0.998437
[Epoch 0011] loss=23.1243 cls=0.3592 smmd=2.2628 ct=11.4959 rec=1.3468 | train/val/test=1.000/0.722/0.721 | c=0.998437
[Epoch 0012] loss=19.9434 cls=0.3084 smmd=1.6415 ct=11.4471 rec=1.3455 | train/val/test=1.000/0.732/0.722 | c=0.998437
[Epoch 0013] loss=23.1460 cls=0.2854 smmd=2.2370 ct=11.6836 rec=1.3492 | train/val/test=1.000/0.750/0.735 | c=0.998437
[Epoch 0014] loss=22.0643 cls=0.2378 smmd=2.0340 ct=11.6411 rec=1.3444 | train/val/test=1.000/0.752/0.746 | c=0.998437
[Epoch 0015] loss=19.3554 cls=0.1815 smmd=1.5292 ct=11.4848 rec=1.3367 | train/val/test=1.000/0.754/0.748 | c=0.998437
[Epoch 0016] loss=19.7062 cls=0.1498 smmd=1.6055 ct=11.4710 rec=1.3307 | train/val/test=1.000/0.764/0.752 | c=0.998437
[Epoch 0017] loss=20.3637 cls=0.1243 smmd=1.7329 ct=11.5049 rec=1.3243 | train/val/test=1.000/0.784/0.770 | c=0.998437
[Epoch 0018] loss=18.7062 cls=0.1060 smmd=1.4012 ct=11.5152 rec=1.3212 | train/val/test=1.000/0.782/0.774 | c=0.998437
[Epoch 0019] loss=17.5708 cls=0.0993 smmd=1.1797 ct=11.4905 rec=1.3225 | train/val/test=1.000/0.774/0.760 | c=0.998437
[Epoch 0020] loss=18.7561 cls=0.1003 smmd=1.4133 ct=11.5074 rec=1.3199 | train/val/test=1.000/0.780/0.773 | c=0.998437
[Epoch 0021] loss=18.1658 cls=0.1047 smmd=1.2868 ct=11.5469 rec=1.3262 | train/val/test=1.000/0.772/0.752 | c=0.998437
[Epoch 0022] loss=17.0784 cls=0.1016 smmd=1.0714 ct=11.5392 rec=1.3159 | train/val/test=1.000/0.768/0.752 | c=0.998437
[Epoch 0023] loss=17.8222 cls=0.0962 smmd=1.2296 ct=11.4946 rec=1.3149 | train/val/test=1.000/0.774/0.767 | c=0.998437
[Epoch 0024] loss=17.2847 cls=0.0846 smmd=1.1193 ct=11.5148 rec=1.3113 | train/val/test=1.000/0.772/0.773 | c=0.998437
[Epoch 0025] loss=16.6609 cls=0.0782 smmd=0.9975 ct=11.5034 rec=1.3060 | train/val/test=1.000/0.786/0.776 | c=0.998437
[Epoch 0026] loss=16.3108 cls=0.0688 smmd=0.9368 ct=11.4617 rec=1.3088 | train/val/test=1.000/0.780/0.760 | c=0.998437
[Epoch 0027] loss=16.6604 cls=0.0700 smmd=0.9923 ct=11.5338 rec=1.3019 | train/val/test=1.000/0.780/0.767 | c=0.998437
[Epoch 0028] loss=15.7856 cls=0.0647 smmd=0.8188 ct=11.5294 rec=1.3004 | train/val/test=1.000/0.802/0.776 | c=0.998437
[Epoch 0029] loss=15.9728 cls=0.0634 smmd=0.8718 ct=11.4518 rec=1.3049 | train/val/test=1.000/0.784/0.780 | c=0.998437
[Epoch 0030] loss=15.8309 cls=0.0639 smmd=0.8388 ct=11.4747 rec=1.3022 | train/val/test=1.000/0.796/0.770 | c=0.998437
