Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-2 - 2025-09-21 05:45:18:
Running experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-2...
Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-2 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=13, val=500, test=1000 (mode=few, shot=5)
[Epoch 0000] loss=26.5640 cls=1.1058 smmd=5.6110 ct=11.2767 rec=1.4136 | train/val/test=0.462/0.312/0.351 | c=0.998347
[Epoch 0001] loss=22.4363 cls=1.0960 smmd=3.9709 ct=11.2542 rec=1.4135 | train/val/test=0.308/0.416/0.407 | c=0.998347
[Epoch 0002] loss=24.7800 cls=1.0966 smmd=4.9045 ct=11.2636 rec=1.4137 | train/val/test=0.308/0.416/0.407 | c=0.998347
[Epoch 0003] loss=23.6985 cls=1.0805 smmd=4.5024 ct=11.1954 rec=1.4136 | train/val/test=0.615/0.558/0.587 | c=0.998347
[Epoch 0004] loss=18.3208 cls=1.0535 smmd=2.4217 ct=11.0330 rec=1.4134 | train/val/test=0.769/0.670/0.656 | c=0.998347
[Epoch 0005] loss=19.9128 cls=1.0285 smmd=3.0657 ct=11.0278 rec=1.4128 | train/val/test=0.692/0.600/0.626 | c=0.998347
[Epoch 0006] loss=20.4629 cls=0.9936 smmd=3.3353 ct=10.9215 rec=1.4123 | train/val/test=0.692/0.620/0.641 | c=0.998347
[Epoch 0007] loss=18.5332 cls=0.9575 smmd=2.5891 ct=10.8762 rec=1.4112 | train/val/test=0.923/0.654/0.667 | c=0.998347
[Epoch 0008] loss=16.4232 cls=0.9262 smmd=1.7611 ct=10.8527 rec=1.4094 | train/val/test=0.923/0.658/0.674 | c=0.998347
[Epoch 0009] loss=18.3779 cls=0.9022 smmd=2.5356 ct=10.8834 rec=1.4087 | train/val/test=0.846/0.676/0.670 | c=0.998347
[Epoch 0010] loss=18.4710 cls=0.8746 smmd=2.5793 ct=10.8812 rec=1.4085 | train/val/test=0.846/0.680/0.679 | c=0.998347
[Epoch 0011] loss=16.4989 cls=0.8406 smmd=1.5612 ct=11.4721 rec=1.4074 | train/val/test=0.923/0.682/0.696 | c=0.998347
[Epoch 0012] loss=18.4616 cls=0.8142 smmd=2.3702 ct=11.4258 rec=1.4065 | train/val/test=0.923/0.684/0.687 | c=0.998347
