Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-1 - 2025-09-21 04:27:02:
Running experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-1...
Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-1 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=29, val=500, test=1000 (mode=few, shot=5)
[Epoch 0000] loss=18.2393 cls=1.9550 smmd=4.2367 ct=9.2698 rec=1.3889 | train/val/test=0.172/0.074/0.093 | c=0.998437
[Epoch 0001] loss=16.7294 cls=1.9055 smmd=2.8513 ct=9.1938 rec=1.3894 | train/val/test=0.621/0.206/0.241 | c=0.998437
[Epoch 0002] loss=15.2220 cls=1.7877 smmd=1.5543 ct=9.1023 rec=1.3888 | train/val/test=0.517/0.376/0.411 | c=0.998437
[Epoch 0003] loss=15.0165 cls=1.5737 smmd=1.5231 ct=9.1422 rec=1.3887 | train/val/test=0.862/0.552/0.540 | c=0.998437
[Epoch 0004] loss=14.7335 cls=1.2768 smmd=1.7184 ct=8.9709 rec=1.3837 | train/val/test=0.862/0.600/0.568 | c=0.998437
[Epoch 0005] loss=14.2956 cls=0.9479 smmd=1.6721 ct=8.9299 rec=1.3729 | train/val/test=0.862/0.580/0.571 | c=0.998437
[Epoch 0006] loss=13.6527 cls=0.6780 smmd=1.4019 ct=8.8637 rec=1.3545 | train/val/test=0.862/0.552/0.534 | c=0.998437
[Epoch 0007] loss=13.0825 cls=0.4798 smmd=1.1030 ct=8.8351 rec=1.3323 | train/val/test=0.931/0.548/0.535 | c=0.998437
[Epoch 0008] loss=12.7768 cls=0.3380 smmd=0.9970 ct=8.8242 rec=1.3088 | train/val/test=0.966/0.538/0.554 | c=0.998437
[Epoch 0009] loss=12.7134 cls=0.2449 smmd=1.0802 ct=8.8150 rec=1.2867 | train/val/test=0.966/0.546/0.565 | c=0.998437
[Epoch 0010] loss=12.6641 cls=0.1725 smmd=1.1372 ct=8.8134 rec=1.2705 | train/val/test=1.000/0.536/0.555 | c=0.998437
[Epoch 0011] loss=12.4779 cls=0.1147 smmd=1.0427 ct=8.8051 rec=1.2577 | train/val/test=1.000/0.526/0.548 | c=0.998437
[Epoch 0012] loss=12.2249 cls=0.0764 smmd=0.8517 ct=8.8022 rec=1.2473 | train/val/test=1.000/0.538/0.554 | c=0.998437
[Epoch 0013] loss=12.0776 cls=0.0502 smmd=0.7546 ct=8.7978 rec=1.2375 | train/val/test=1.000/0.550/0.560 | c=0.998437
[Epoch 0014] loss=11.9620 cls=0.0333 smmd=0.6761 ct=8.7960 rec=1.2282 | train/val/test=1.000/0.556/0.566 | c=0.998437
[Epoch 0015] loss=12.6303 cls=0.0230 smmd=0.6945 ct=9.4705 rec=1.2211 | train/val/test=1.000/0.562/0.568 | c=0.998437
[Epoch 0016] loss=12.5406 cls=0.0177 smmd=0.6929 ct=9.3957 rec=1.2172 | train/val/test=1.000/0.568/0.570 | c=0.998437
[Epoch 0017] loss=12.4325 cls=0.0137 smmd=0.6575 ct=9.3324 rec=1.2145 | train/val/test=1.000/0.566/0.577 | c=0.998437
[Epoch 0018] loss=12.3347 cls=0.0102 smmd=0.5734 ct=9.3276 rec=1.2117 | train/val/test=1.000/0.570/0.586 | c=0.998437
[Epoch 0019] loss=12.3054 cls=0.0097 smmd=0.4944 ct=9.3811 rec=1.2101 | train/val/test=1.000/0.566/0.579 | c=0.998437
[Epoch 0020] loss=12.2643 cls=0.0127 smmd=0.4002 ct=9.4330 rec=1.2092 | train/val/test=1.000/0.572/0.574 | c=0.998437
[Epoch 0021] loss=12.2131 cls=0.0161 smmd=0.3376 ct=9.4417 rec=1.2088 | train/val/test=1.000/0.578/0.582 | c=0.998437
[Epoch 0022] loss=12.1507 cls=0.0168 smmd=0.3028 ct=9.4149 rec=1.2081 | train/val/test=1.000/0.564/0.567 | c=0.998437
[Epoch 0023] loss=12.1161 cls=0.0208 smmd=0.2959 ct=9.3826 rec=1.2084 | train/val/test=1.000/0.570/0.577 | c=0.998437
