Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-2 - 2025-09-21 04:27:23:
Running experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-2...
Experiment Cora-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-2 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=29, val=500, test=1000 (mode=few, shot=5)
[Epoch 0000] loss=18.1962 cls=1.9429 smmd=4.2024 ct=9.2730 rec=1.3889 | train/val/test=0.276/0.094/0.120 | c=0.998437
[Epoch 0001] loss=16.6889 cls=1.8936 smmd=2.7951 ct=9.2209 rec=1.3896 | train/val/test=0.621/0.146/0.164 | c=0.998437
[Epoch 0002] loss=15.1319 cls=1.7817 smmd=1.4630 ct=9.1095 rec=1.3889 | train/val/test=1.000/0.600/0.576 | c=0.998437
[Epoch 0003] loss=14.8706 cls=1.5683 smmd=1.4616 ct=9.0639 rec=1.3884 | train/val/test=0.931/0.468/0.482 | c=0.998437
[Epoch 0004] loss=14.8075 cls=1.3075 smmd=1.7115 ct=9.0172 rec=1.3856 | train/val/test=0.966/0.522/0.529 | c=0.998437
[Epoch 0005] loss=14.2782 cls=0.9385 smmd=1.6398 ct=8.9398 rec=1.3801 | train/val/test=0.931/0.620/0.602 | c=0.998437
[Epoch 0006] loss=13.5435 cls=0.6488 smmd=1.3043 ct=8.8597 rec=1.3653 | train/val/test=0.966/0.552/0.602 | c=0.998437
[Epoch 0007] loss=12.9269 cls=0.4159 smmd=1.0089 ct=8.8216 rec=1.3402 | train/val/test=1.000/0.536/0.570 | c=0.998437
[Epoch 0008] loss=12.6512 cls=0.2335 smmd=0.9936 ct=8.8008 rec=1.3116 | train/val/test=1.000/0.572/0.599 | c=0.998437
[Epoch 0009] loss=12.5461 cls=0.1202 smmd=1.0753 ct=8.7920 rec=1.2794 | train/val/test=1.000/0.592/0.619 | c=0.998437
[Epoch 0010] loss=12.4406 cls=0.0625 smmd=1.0896 ct=8.7875 rec=1.2504 | train/val/test=1.000/0.600/0.633 | c=0.998437
[Epoch 0011] loss=12.2475 cls=0.0308 smmd=0.9714 ct=8.7865 rec=1.2294 | train/val/test=1.000/0.612/0.637 | c=0.998437
[Epoch 0012] loss=12.0561 cls=0.0157 smmd=0.8298 ct=8.7799 rec=1.2154 | train/val/test=1.000/0.614/0.625 | c=0.998437
[Epoch 0013] loss=11.9392 cls=0.0097 smmd=0.7394 ct=8.7768 rec=1.2066 | train/val/test=1.000/0.618/0.632 | c=0.998437
[Epoch 0014] loss=12.5863 cls=0.0066 smmd=0.6970 ct=9.4839 rec=1.1994 | train/val/test=1.000/0.642/0.636 | c=0.998437
[Epoch 0015] loss=12.5088 cls=0.0061 smmd=0.7249 ct=9.3883 rec=1.1947 | train/val/test=1.000/0.644/0.634 | c=0.998437
[Epoch 0016] loss=12.4709 cls=0.0063 smmd=0.7623 ct=9.3157 rec=1.1933 | train/val/test=1.000/0.648/0.636 | c=0.998437
