Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-2 - 2025-09-21 06:58:32:
Running experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-2...
Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-True-5-2 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=39, val=1522, test=6089 (mode=few, shot=5)
[Epoch 0000] loss=10.9679 cls=2.0802 smmd=6.6796 ct=10.3485 rec=1.3844 | train/val/test=0.128/0.117/0.120 | c=0.998347
[Epoch 0001] loss=9.2319 cls=2.0770 smmd=4.8216 ct=10.9741 rec=1.3844 | train/val/test=0.154/0.055/0.051 | c=0.998347
[Epoch 0002] loss=8.7067 cls=2.0754 smmd=4.3712 ct=10.6080 rec=1.3844 | train/val/test=0.154/0.292/0.283 | c=0.998347
[Epoch 0003] loss=8.8069 cls=2.0712 smmd=4.5118 ct=10.4275 rec=1.3844 | train/val/test=0.154/0.339/0.319 | c=0.998347
[Epoch 0004] loss=7.8067 cls=2.0665 smmd=3.5973 ct=10.0220 rec=1.3844 | train/val/test=0.333/0.232/0.219 | c=0.998347
[Epoch 0005] loss=6.7571 cls=2.0613 smmd=2.5809 ct=9.8822 rec=1.3844 | train/val/test=0.667/0.712/0.703 | c=0.998347
[Epoch 0006] loss=6.7083 cls=2.0549 smmd=2.5359 ct=9.8955 rec=1.3844 | train/val/test=0.513/0.570/0.567 | c=0.998347
[Epoch 0007] loss=6.5763 cls=2.0475 smmd=2.4243 ct=9.8304 rec=1.3844 | train/val/test=0.667/0.706/0.709 | c=0.998347
[Epoch 0008] loss=6.2200 cls=2.0379 smmd=2.0836 ct=9.8006 rec=1.3844 | train/val/test=0.667/0.563/0.567 | c=0.998347
[Epoch 0009] loss=5.8377 cls=2.0264 smmd=1.7010 ct=9.8591 rec=1.3844 | train/val/test=0.846/0.781/0.778 | c=0.998347
[Epoch 0010] loss=5.5350 cls=2.0141 smmd=1.4355 ct=9.7348 rec=1.3844 | train/val/test=0.744/0.592/0.579 | c=0.998347
[Epoch 0011] loss=5.6070 cls=1.9998 smmd=1.5170 ct=9.7590 rec=1.3844 | train/val/test=0.744/0.632/0.611 | c=0.998347
[Epoch 0012] loss=5.5885 cls=1.9830 smmd=1.5149 ct=9.7609 rec=1.3843 | train/val/test=0.744/0.737/0.740 | c=0.998347
[Epoch 0013] loss=5.2484 cls=1.9635 smmd=1.2010 ct=9.7269 rec=1.3842 | train/val/test=0.821/0.747/0.736 | c=0.998347
[Epoch 0014] loss=5.0655 cls=1.9412 smmd=1.0384 ct=9.7374 rec=1.3841 | train/val/test=0.795/0.681/0.684 | c=0.998347
[Epoch 0015] loss=5.1470 cls=1.9170 smmd=1.1428 ct=9.7439 rec=1.3840 | train/val/test=0.795/0.687/0.686 | c=0.998347
[Epoch 0016] loss=5.0756 cls=1.8912 smmd=1.1014 ct=9.7235 rec=1.3838 | train/val/test=0.769/0.667/0.659 | c=0.998347
[Epoch 0017] loss=4.8906 cls=1.8616 smmd=0.9452 ct=9.7269 rec=1.3836 | train/val/test=0.744/0.641/0.648 | c=0.998347
[Epoch 0018] loss=4.7799 cls=1.8286 smmd=0.8660 ct=9.7347 rec=1.3832 | train/val/test=0.744/0.687/0.684 | c=0.998347
[Epoch 0019] loss=4.7717 cls=1.7937 smmd=0.8941 ct=9.7280 rec=1.3828 | train/val/test=0.718/0.685/0.683 | c=0.998347
[Epoch 0020] loss=4.6918 cls=1.7549 smmd=0.8523 ct=9.7317 rec=1.3823 | train/val/test=0.769/0.650/0.652 | c=0.998347
[Epoch 0021] loss=4.5755 cls=1.7122 smmd=0.7747 ct=9.7517 rec=1.3815 | train/val/test=0.769/0.666/0.664 | c=0.998347
[Epoch 0022] loss=4.4867 cls=1.6685 smmd=0.7278 ct=9.7618 rec=1.3807 | train/val/test=0.769/0.691/0.684 | c=0.998347
[Epoch 0023] loss=4.4146 cls=1.6226 smmd=0.7024 ct=9.7581 rec=1.3798 | train/val/test=0.744/0.671/0.673 | c=0.998347
[Epoch 0024] loss=4.3424 cls=1.5732 smmd=0.6771 ct=9.7712 rec=1.3784 | train/val/test=0.744/0.644/0.651 | c=0.998347
[Epoch 0025] loss=4.2482 cls=1.5223 smmd=0.6307 ct=9.7875 rec=1.3767 | train/val/test=0.744/0.648/0.651 | c=0.998347
[Epoch 0026] loss=4.1772 cls=1.4713 smmd=0.6102 ct=9.7913 rec=1.3748 | train/val/test=0.769/0.670/0.666 | c=0.998347
[Epoch 0027] loss=4.0857 cls=1.4196 smmd=0.5687 ct=9.8006 rec=1.3727 | train/val/test=0.769/0.681/0.678 | c=0.998347
[Epoch 0028] loss=4.0057 cls=1.3678 smmd=0.5366 ct=9.8213 rec=1.3703 | train/val/test=0.769/0.680/0.678 | c=0.998347
[Epoch 0029] loss=3.9243 cls=1.3168 smmd=0.5040 ct=9.8336 rec=1.3674 | train/val/test=0.769/0.679/0.676 | c=0.998347
[Epoch 0030] loss=3.8632 cls=1.2673 smmd=0.4915 ct=9.8399 rec=1.3643 | train/val/test=0.769/0.684/0.675 | c=0.998347
[Epoch 0031] loss=3.7897 cls=1.2198 smmd=0.4645 ct=9.8466 rec=1.3610 | train/val/test=0.769/0.688/0.680 | c=0.998347
[Epoch 0032] loss=3.7216 cls=1.1735 smmd=0.4412 ct=9.8556 rec=1.3576 | train/val/test=0.795/0.695/0.690 | c=0.998347
