Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-2 - 2025-09-21 05:02:03:
Running experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-2...
Experiment Photo-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-10-2 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=79, val=1514, test=6057 (mode=few, shot=10)
[Epoch 0000] loss=10.8998 cls=2.0831 smmd=6.6102 ct=10.3408 rec=1.3844 | train/val/test=0.139/0.263/0.266 | c=0.998437
[Epoch 0001] loss=9.2791 cls=2.0780 smmd=4.8149 ct=11.2388 rec=1.3844 | train/val/test=0.127/0.240/0.259 | c=0.998437
[Epoch 0002] loss=8.6783 cls=2.0763 smmd=4.3010 ct=10.8128 rec=1.3844 | train/val/test=0.253/0.416/0.434 | c=0.998437
[Epoch 0003] loss=8.7934 cls=2.0731 smmd=4.4495 ct=10.6614 rec=1.3844 | train/val/test=0.291/0.388/0.397 | c=0.998437
[Epoch 0004] loss=7.7069 cls=2.0687 smmd=3.4646 ct=10.1759 rec=1.3844 | train/val/test=0.253/0.161/0.162 | c=0.998437
[Epoch 0005] loss=6.7091 cls=2.0638 smmd=2.5129 ct=9.9696 rec=1.3844 | train/val/test=0.253/0.160/0.162 | c=0.998437
[Epoch 0006] loss=6.7393 cls=2.0580 smmd=2.5323 ct=10.0527 rec=1.3844 | train/val/test=0.304/0.200/0.204 | c=0.998437
[Epoch 0007] loss=6.5291 cls=2.0504 smmd=2.3630 ct=9.8861 rec=1.3844 | train/val/test=0.468/0.386/0.389 | c=0.998437
[Epoch 0008] loss=6.1399 cls=2.0414 smmd=1.9949 ct=9.8257 rec=1.3843 | train/val/test=0.494/0.363/0.351 | c=0.998437
[Epoch 0009] loss=5.8417 cls=2.0312 smmd=1.7084 ct=9.8184 rec=1.3843 | train/val/test=0.430/0.307/0.296 | c=0.998437
[Epoch 0010] loss=5.5369 cls=2.0196 smmd=1.4232 ct=9.7787 rec=1.3843 | train/val/test=0.519/0.429/0.437 | c=0.998437
[Epoch 0011] loss=5.5394 cls=2.0061 smmd=1.4323 ct=9.8130 rec=1.3843 | train/val/test=0.633/0.515/0.522 | c=0.998437
