Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-3 - 2025-09-21 03:46:48:
Running experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-3...
Experiment PubMed-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Photo.GRACE.GAT.hyp_True.True.20250912-232537.pth-True-5-3 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Photo
Split sizes | train=13, val=500, test=1000 (mode=few, shot=5)
[Epoch 0000] loss=26.6705 cls=1.0950 smmd=5.6561 ct=11.2758 rec=1.4137 | train/val/test=0.385/0.388/0.413 | c=0.998437
[Epoch 0001] loss=22.6106 cls=1.0888 smmd=4.0446 ct=11.2478 rec=1.4137 | train/val/test=0.692/0.558/0.589 | c=0.998437
[Epoch 0002] loss=24.6083 cls=1.0833 smmd=4.8388 ct=11.2629 rec=1.4136 | train/val/test=0.538/0.468/0.501 | c=0.998437
[Epoch 0003] loss=23.5749 cls=1.0672 smmd=4.4473 ct=11.2163 rec=1.4136 | train/val/test=0.538/0.470/0.503 | c=0.998437
[Epoch 0004] loss=18.1213 cls=1.0381 smmd=2.3460 ct=11.0304 rec=1.4136 | train/val/test=0.615/0.548/0.576 | c=0.998437
[Epoch 0005] loss=20.0986 cls=1.0065 smmd=3.1491 ct=11.0162 rec=1.4129 | train/val/test=0.538/0.542/0.571 | c=0.998437
[Epoch 0006] loss=20.6004 cls=0.9632 smmd=3.3858 ct=10.9483 rec=1.4123 | train/val/test=0.692/0.570/0.601 | c=0.998437
[Epoch 0007] loss=18.9425 cls=0.9183 smmd=2.5029 ct=11.5211 rec=1.4100 | train/val/test=0.692/0.578/0.600 | c=0.998437
[Epoch 0008] loss=17.2204 cls=0.8853 smmd=1.8770 ct=11.3815 rec=1.4074 | train/val/test=0.692/0.570/0.597 | c=0.998437
[Epoch 0009] loss=19.0132 cls=0.8511 smmd=2.5748 ct=11.4472 rec=1.4070 | train/val/test=0.769/0.576/0.602 | c=0.998437
[Epoch 0010] loss=18.8524 cls=0.8288 smmd=2.5191 ct=11.4376 rec=1.4055 | train/val/test=0.769/0.590/0.630 | c=0.998437
[Epoch 0011] loss=16.4451 cls=0.8095 smmd=1.5734 ct=11.4052 rec=1.4032 | train/val/test=0.769/0.578/0.608 | c=0.998437
[Epoch 0012] loss=18.4606 cls=0.7880 smmd=2.3133 ct=11.5814 rec=1.4039 | train/val/test=0.769/0.636/0.669 | c=0.998437
[Epoch 0013] loss=18.0094 cls=0.7550 smmd=2.1659 ct=11.5173 rec=1.3997 | train/val/test=0.846/0.650/0.682 | c=0.998437
[Epoch 0014] loss=16.4466 cls=0.6999 smmd=1.5908 ct=11.4226 rec=1.3942 | train/val/test=0.923/0.672/0.687 | c=0.998437
[Epoch 0015] loss=16.6939 cls=0.6474 smmd=1.6913 ct=11.4474 rec=1.3893 | train/val/test=0.923/0.684/0.701 | c=0.998437
[Epoch 0016] loss=16.2085 cls=0.6085 smmd=1.5105 ct=11.4364 rec=1.3834 | train/val/test=0.923/0.702/0.715 | c=0.998437
[Epoch 0017] loss=15.9722 cls=0.5882 smmd=1.4216 ct=11.4342 rec=1.3798 | train/val/test=0.923/0.716/0.719 | c=0.998437
[Epoch 0018] loss=15.6159 cls=0.5684 smmd=1.2812 ct=11.4391 rec=1.3791 | train/val/test=0.923/0.726/0.725 | c=0.998437
[Epoch 0019] loss=15.4216 cls=0.5532 smmd=1.1939 ct=11.4695 rec=1.3813 | train/val/test=0.923/0.692/0.713 | c=0.998437
