Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=1996, val=665, test=666 (mode=public, shot=N/A)
[Epoch 0000] loss=20.9118 cls=1.7832 smmd=4.3481 ct=6.9480 rec=1.3917 | train/val/test=0.215/0.197/0.210 | c=1.498645
[Epoch 0001] loss=19.8595 cls=1.7700 smmd=3.8309 ct=6.9385 rec=1.3917 | train/val/test=0.498/0.441/0.482 | c=1.498645
[Epoch 0002] loss=17.2277 cls=1.7328 smmd=2.5664 ct=6.8077 rec=1.3917 | train/val/test=0.609/0.526/0.584 | c=1.498645
[Epoch 0003] loss=17.1640 cls=1.6639 smmd=2.3964 ct=7.5023 rec=1.3913 | train/val/test=0.506/0.432/0.515 | c=1.498645
[Epoch 0004] loss=15.9530 cls=1.5706 smmd=1.9780 ct=6.9446 rec=1.3909 | train/val/test=0.681/0.621/0.668 | c=1.498645
[Epoch 0005] loss=14.6122 cls=1.4462 smmd=1.3924 ct=6.8995 rec=1.3863 | train/val/test=0.735/0.696/0.731 | c=1.498645
[Epoch 0006] loss=14.5387 cls=1.3368 smmd=1.3627 ct=7.1623 rec=1.3791 | train/val/test=0.746/0.705/0.743 | c=1.498645
[Epoch 0007] loss=13.6892 cls=1.2303 smmd=1.0242 ct=7.1230 rec=1.3698 | train/val/test=0.745/0.701/0.734 | c=1.498645
[Epoch 0008] loss=13.3997 cls=1.1495 smmd=0.9689 ct=7.0291 rec=1.3596 | train/val/test=0.744/0.689/0.734 | c=1.498645
[Epoch 0009] loss=13.3926 cls=1.0844 smmd=1.0248 ct=7.0354 rec=1.3482 | train/val/test=0.751/0.698/0.743 | c=1.498645
[Epoch 0010] loss=12.7404 cls=1.0140 smmd=0.7627 ct=7.0563 rec=1.3346 | train/val/test=0.757/0.707/0.745 | c=1.498645
[Epoch 0011] loss=12.5426 cls=0.9561 smmd=0.7253 ct=7.0502 rec=1.3221 | train/val/test=0.757/0.707/0.749 | c=1.498645
[Epoch 0012] loss=12.5644 cls=0.9118 smmd=0.7882 ct=7.0495 rec=1.3103 | train/val/test=0.763/0.713/0.752 | c=1.498645
[Epoch 0013] loss=11.9360 cls=0.8582 smmd=0.5424 ct=7.0563 rec=1.2930 | train/val/test=0.763/0.711/0.760 | c=1.498645
[Epoch 0014] loss=11.8699 cls=0.8176 smmd=0.5602 ct=7.0968 rec=1.2767 | train/val/test=0.765/0.699/0.760 | c=1.498645
[Epoch 0015] loss=11.8512 cls=0.7839 smmd=0.6032 ct=7.0964 rec=1.2625 | train/val/test=0.769/0.711/0.772 | c=1.498645
[Epoch 0016] loss=11.4109 cls=0.7464 smmd=0.4479 ct=7.0600 rec=1.2477 | train/val/test=0.775/0.723/0.770 | c=1.498645
[Epoch 0017] loss=11.3728 cls=0.7167 smmd=0.4744 ct=7.0614 rec=1.2353 | train/val/test=0.775/0.723/0.773 | c=1.498645
[Epoch 0018] loss=11.3168 cls=0.6950 smmd=0.4801 ct=7.0734 rec=1.2250 | train/val/test=0.778/0.720/0.773 | c=1.498645
[Epoch 0019] loss=11.0674 cls=0.6809 smmd=0.3829 ct=7.0788 rec=1.2162 | train/val/test=0.780/0.722/0.778 | c=1.498645
[Epoch 0020] loss=11.0308 cls=0.6747 smmd=0.3811 ct=7.0851 rec=1.2103 | train/val/test=0.782/0.723/0.778 | c=1.498645
[Epoch 0021] loss=11.0078 cls=0.6638 smmd=0.3859 ct=7.0821 rec=1.2062 | train/val/test=0.784/0.720/0.773 | c=1.498645
[Epoch 0022] loss=10.8731 cls=0.6488 smmd=0.3353 ct=7.0710 rec=1.2037 | train/val/test=0.785/0.731/0.775 | c=1.498645
[Epoch 0023] loss=10.8454 cls=0.6374 smmd=0.3335 ct=7.0675 rec=1.2014 | train/val/test=0.786/0.729/0.772 | c=1.498645
[Epoch 0024] loss=10.8321 cls=0.6300 smmd=0.3360 ct=7.0665 rec=1.1994 | train/val/test=0.790/0.729/0.770 | c=1.498645
[Epoch 0025] loss=10.7478 cls=0.6211 smmd=0.3031 ct=7.0648 rec=1.1976 | train/val/test=0.791/0.731/0.770 | c=1.498645
[Epoch 0026] loss=10.7193 cls=0.6128 smmd=0.2956 ct=7.0777 rec=1.1953 | train/val/test=0.793/0.729/0.773 | c=1.498645
[Epoch 0027] loss=10.6884 cls=0.6035 smmd=0.2912 ct=7.0713 rec=1.1934 | train/val/test=0.795/0.732/0.775 | c=1.498645
[Epoch 0028] loss=10.6200 cls=0.5948 smmd=0.2686 ct=7.0603 rec=1.1916 | train/val/test=0.796/0.731/0.772 | c=1.498645
[Epoch 0029] loss=10.5991 cls=0.5882 smmd=0.2653 ct=7.0623 rec=1.1898 | train/val/test=0.798/0.732/0.775 | c=1.498645
[Epoch 0030] loss=10.5669 cls=0.5788 smmd=0.2574 ct=7.0552 rec=1.1891 | train/val/test=0.800/0.731/0.775 | c=1.498645
[Epoch 0031] loss=10.5213 cls=0.5737 smmd=0.2373 ct=7.0642 rec=1.1882 | train/val/test=0.801/0.734/0.773 | c=1.498645
[Epoch 0032] loss=10.5107 cls=0.5662 smmd=0.2356 ct=7.0613 rec=1.1885 | train/val/test=0.805/0.723/0.769 | c=1.498645
[Epoch 0033] loss=10.4865 cls=0.5614 smmd=0.2253 ct=7.0686 rec=1.1881 | train/val/test=0.808/0.731/0.781 | c=1.498645
[Epoch 0034] loss=10.4728 cls=0.5558 smmd=0.2240 ct=7.0397 rec=1.1898 | train/val/test=0.802/0.725/0.749 | c=1.498645
[Epoch 0035] loss=10.5297 cls=0.5729 smmd=0.2295 ct=7.0837 rec=1.1912 | train/val/test=0.795/0.705/0.754 | c=1.498645
[Epoch 0036] loss=10.7614 cls=0.6422 smmd=0.2769 ct=7.0519 rec=1.2079 | train/val/test=0.733/0.690/0.709 | c=1.498645
[Epoch 0037] loss=11.2392 cls=0.8148 smmd=0.3470 ct=7.2394 rec=1.2222 | train/val/test=0.790/0.705/0.754 | c=1.498645
[Epoch 0038] loss=10.8075 cls=0.6837 smmd=0.2969 ct=7.0766 rec=1.1983 | train/val/test=0.808/0.740/0.772 | c=1.498645
