Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=1996, val=665, test=666 (mode=public, shot=N/A)
[Epoch 0000] loss=20.9035 cls=1.8012 smmd=4.3339 ct=6.9521 rec=1.3917 | train/val/test=0.202/0.206/0.192 | c=0.100000
[Epoch 0001] loss=19.8921 cls=1.7726 smmd=3.8507 ct=6.9195 rec=1.3917 | train/val/test=0.482/0.468/0.425 | c=0.100000
[Epoch 0002] loss=17.2331 cls=1.7328 smmd=2.5799 ct=6.7653 rec=1.3916 | train/val/test=0.530/0.522/0.494 | c=0.100000
[Epoch 0003] loss=16.7378 cls=1.6629 smmd=2.3793 ct=6.7228 rec=1.3910 | train/val/test=0.672/0.662/0.640 | c=0.100000
[Epoch 0004] loss=15.3445 cls=1.5320 smmd=1.8106 ct=6.5002 rec=1.3882 | train/val/test=0.727/0.710/0.695 | c=0.100000
[Epoch 0005] loss=14.1396 cls=1.3961 smmd=1.3068 ct=6.4464 rec=1.3813 | train/val/test=0.734/0.707/0.701 | c=0.100000
[Epoch 0006] loss=13.9890 cls=1.2536 smmd=1.3342 ct=6.4475 rec=1.3687 | train/val/test=0.731/0.710/0.698 | c=0.100000
[Epoch 0007] loss=13.0578 cls=1.1261 smmd=0.9783 ct=6.4503 rec=1.3500 | train/val/test=0.730/0.716/0.707 | c=0.100000
[Epoch 0008] loss=12.7326 cls=1.0221 smmd=0.9249 ct=6.4418 rec=1.3280 | train/val/test=0.741/0.707/0.712 | c=0.100000
[Epoch 0009] loss=12.6549 cls=0.9387 smmd=0.9838 ct=6.4403 rec=1.3057 | train/val/test=0.753/0.713/0.718 | c=0.100000
[Epoch 0010] loss=11.9564 cls=0.8689 smmd=0.7242 ct=6.4388 rec=1.2840 | train/val/test=0.759/0.731/0.737 | c=0.100000
[Epoch 0011] loss=11.7679 cls=0.8188 smmd=0.7059 ct=6.4253 rec=1.2649 | train/val/test=0.759/0.728/0.740 | c=0.100000
[Epoch 0012] loss=11.7191 cls=0.7802 smmd=0.7384 ct=6.4387 rec=1.2485 | train/val/test=0.763/0.729/0.734 | c=0.100000
[Epoch 0013] loss=11.1817 cls=0.7425 smmd=0.5281 ct=6.4369 rec=1.2329 | train/val/test=0.763/0.731/0.734 | c=0.100000
[Epoch 0014] loss=11.1263 cls=0.7261 smmd=0.5408 ct=6.4241 rec=1.2213 | train/val/test=0.770/0.734/0.736 | c=0.100000
[Epoch 0015] loss=11.1308 cls=0.7092 smmd=0.5708 ct=6.4345 rec=1.2126 | train/val/test=0.777/0.734/0.740 | c=0.100000
[Epoch 0016] loss=10.8220 cls=0.6888 smmd=0.4426 ct=6.4232 rec=1.2073 | train/val/test=0.777/0.735/0.742 | c=0.100000
[Epoch 0017] loss=10.8276 cls=0.6760 smmd=0.4633 ct=6.4172 rec=1.2033 | train/val/test=0.781/0.740/0.740 | c=0.100000
[Epoch 0018] loss=10.7870 cls=0.6686 smmd=0.4526 ct=6.4287 rec=1.1998 | train/val/test=0.784/0.734/0.740 | c=0.100000
[Epoch 0019] loss=10.6127 cls=0.6532 smmd=0.3824 ct=6.4170 rec=1.1972 | train/val/test=0.786/0.735/0.740 | c=0.100000
[Epoch 0020] loss=10.6149 cls=0.6430 smmd=0.3946 ct=6.4163 rec=1.1949 | train/val/test=0.788/0.737/0.739 | c=0.100000
[Epoch 0021] loss=10.5431 cls=0.6359 smmd=0.3691 ct=6.4160 rec=1.1922 | train/val/test=0.790/0.737/0.745 | c=0.100000
[Epoch 0022] loss=10.4440 cls=0.6195 smmd=0.3331 ct=6.4116 rec=1.1905 | train/val/test=0.794/0.738/0.749 | c=0.100000
[Epoch 0023] loss=10.4231 cls=0.6075 smmd=0.3330 ct=6.4124 rec=1.1887 | train/val/test=0.800/0.740/0.749 | c=0.100000
[Epoch 0024] loss=10.3636 cls=0.5986 smmd=0.3133 ct=6.4102 rec=1.1867 | train/val/test=0.805/0.738/0.751 | c=0.100000
[Epoch 0025] loss=10.2974 cls=0.5874 smmd=0.2887 ct=6.4084 rec=1.1857 | train/val/test=0.806/0.743/0.755 | c=0.100000
[Epoch 0026] loss=10.2812 cls=0.5783 smmd=0.2872 ct=6.4084 rec=1.1848 | train/val/test=0.808/0.741/0.754 | c=0.100000
[Epoch 0027] loss=10.2318 cls=0.5657 smmd=0.2692 ct=6.4083 rec=1.1847 | train/val/test=0.817/0.747/0.763 | c=0.100000
[Epoch 0028] loss=10.2006 cls=0.5559 smmd=0.2597 ct=6.4062 rec=1.1844 | train/val/test=0.816/0.746/0.761 | c=0.100000
[Epoch 0029] loss=10.1808 cls=0.5456 smmd=0.2566 ct=6.4039 rec=1.1840 | train/val/test=0.823/0.750/0.763 | c=0.100000
[Epoch 0030] loss=10.1377 cls=0.5393 smmd=0.2394 ct=6.4044 rec=1.1835 | train/val/test=0.820/0.749/0.760 | c=0.100000
[Epoch 0031] loss=10.1120 cls=0.5329 smmd=0.2329 ct=6.4021 rec=1.1825 | train/val/test=0.824/0.749/0.757 | c=0.100000
[Epoch 0032] loss=10.0860 cls=0.5293 smmd=0.2217 ct=6.4051 rec=1.1821 | train/val/test=0.826/0.750/0.757 | c=0.100000
[Epoch 0033] loss=10.0665 cls=0.5294 smmd=0.2167 ct=6.3987 rec=1.1809 | train/val/test=0.821/0.758/0.760 | c=0.100000
[Epoch 0034] loss=10.0977 cls=0.5354 smmd=0.2165 ct=6.4124 rec=1.1846 | train/val/test=0.810/0.743/0.749 | c=0.100000
[Epoch 0035] loss=10.2100 cls=0.5872 smmd=0.2430 ct=6.4159 rec=1.1858 | train/val/test=0.794/0.735/0.731 | c=0.100000
[Epoch 0036] loss=10.3952 cls=0.6268 smmd=0.2658 ct=6.4524 rec=1.2021 | train/val/test=0.796/0.749/0.733 | c=0.100000
[Epoch 0037] loss=10.4216 cls=0.6909 smmd=0.2800 ct=6.4462 rec=1.1895 | train/val/test=0.820/0.746/0.751 | c=0.100000
[Epoch 0038] loss=10.0302 cls=0.5484 smmd=0.1996 ct=6.4093 rec=1.1756 | train/val/test=0.798/0.746/0.740 | c=0.100000
[Epoch 0039] loss=10.1893 cls=0.6345 smmd=0.2174 ct=6.4373 rec=1.1803 | train/val/test=0.806/0.738/0.740 | c=0.100000
[Epoch 0040] loss=10.2058 cls=0.6275 smmd=0.2449 ct=6.4277 rec=1.1750 | train/val/test=0.827/0.752/0.760 | c=0.100000
[Epoch 0041] loss=9.9332 cls=0.5323 smmd=0.1748 ct=6.3962 rec=1.1706 | train/val/test=0.790/0.740/0.730 | c=0.100000
[Epoch 0042] loss=10.3460 cls=0.6372 smmd=0.2583 ct=6.4559 rec=1.1928 | train/val/test=0.813/0.737/0.751 | c=0.100000
[Epoch 0043] loss=10.1748 cls=0.5784 smmd=0.2349 ct=6.4286 rec=1.1825 | train/val/test=0.830/0.752/0.767 | c=0.100000
[Epoch 0044] loss=9.9869 cls=0.5190 smmd=0.1913 ct=6.3967 rec=1.1774 | train/val/test=0.794/0.732/0.725 | c=0.100000
[Epoch 0045] loss=10.3722 cls=0.6235 smmd=0.2558 ct=6.4649 rec=1.2009 | train/val/test=0.813/0.743/0.746 | c=0.100000
[Epoch 0046] loss=10.1414 cls=0.5894 smmd=0.2231 ct=6.4329 rec=1.1779 | train/val/test=0.819/0.744/0.749 | c=0.100000
[Epoch 0047] loss=10.1093 cls=0.5613 smmd=0.2212 ct=6.4097 rec=1.1802 | train/val/test=0.804/0.747/0.743 | c=0.100000
[Epoch 0048] loss=10.2247 cls=0.6188 smmd=0.2401 ct=6.4539 rec=1.1798 | train/val/test=0.822/0.762/0.766 | c=0.100000
[Epoch 0049] loss=9.9049 cls=0.5384 smmd=0.1569 ct=6.4151 rec=1.1690 | train/val/test=0.808/0.743/0.748 | c=0.100000
[Epoch 0050] loss=10.2137 cls=0.5870 smmd=0.2524 ct=6.4203 rec=1.1824 | train/val/test=0.825/0.765/0.760 | c=0.100000
[Epoch 0051] loss=9.9759 cls=0.5444 smmd=0.1792 ct=6.4110 rec=1.1735 | train/val/test=0.810/0.743/0.736 | c=0.100000
[Epoch 0052] loss=10.2440 cls=0.5725 smmd=0.2409 ct=6.4582 rec=1.1921 | train/val/test=0.827/0.755/0.763 | c=0.100000
[Epoch 0053] loss=10.0106 cls=0.5372 smmd=0.1920 ct=6.3995 rec=1.1779 | train/val/test=0.822/0.741/0.752 | c=0.100000
[Epoch 0054] loss=10.0183 cls=0.5381 smmd=0.1906 ct=6.4008 rec=1.1797 | train/val/test=0.821/0.750/0.746 | c=0.100000
[Epoch 0055] loss=10.0839 cls=0.5451 smmd=0.2093 ct=6.4261 rec=1.1814 | train/val/test=0.831/0.753/0.763 | c=0.100000
[Epoch 0056] loss=9.9330 cls=0.5243 smmd=0.1649 ct=6.4125 rec=1.1745 | train/val/test=0.822/0.749/0.755 | c=0.100000
[Epoch 0057] loss=10.0330 cls=0.5369 smmd=0.2022 ct=6.3985 rec=1.1785 | train/val/test=0.835/0.761/0.757 | c=0.100000
[Epoch 0058] loss=9.8879 cls=0.5146 smmd=0.1565 ct=6.3870 rec=1.1734 | train/val/test=0.819/0.747/0.763 | c=0.100000
[Epoch 0059] loss=10.0842 cls=0.5412 smmd=0.2031 ct=6.4416 rec=1.1832 | train/val/test=0.832/0.758/0.751 | c=0.100000
[Epoch 0060] loss=10.2631 cls=0.5143 smmd=0.1629 ct=7.0873 rec=1.1759 | train/val/test=0.825/0.743/0.758 | c=0.100000
[Epoch 0061] loss=10.3305 cls=0.5165 smmd=0.1904 ct=7.0219 rec=1.1844 | train/val/test=0.826/0.761/0.754 | c=0.100000
[Epoch 0062] loss=10.3350 cls=0.5292 smmd=0.1810 ct=7.1001 rec=1.1787 | train/val/test=0.824/0.738/0.746 | c=0.100000
[Epoch 0063] loss=10.3466 cls=0.5232 smmd=0.1824 ct=7.0623 rec=1.1855 | train/val/test=0.824/0.747/0.749 | c=0.100000
[Epoch 0064] loss=10.3415 cls=0.5439 smmd=0.1770 ct=7.0994 rec=1.1788 | train/val/test=0.831/0.755/0.761 | c=0.100000
[Epoch 0065] loss=10.2087 cls=0.5055 smmd=0.1534 ct=7.0349 rec=1.1758 | train/val/test=0.827/0.749/0.745 | c=0.100000
[Epoch 0066] loss=10.3052 cls=0.5302 smmd=0.1787 ct=7.0662 rec=1.1769 | train/val/test=0.828/0.750/0.757 | c=0.100000
[Epoch 0067] loss=10.2384 cls=0.5177 smmd=0.1505 ct=7.0791 rec=1.1760 | train/val/test=0.825/0.750/0.752 | c=0.100000
[Epoch 0068] loss=10.3005 cls=0.5163 smmd=0.1776 ct=7.0371 rec=1.1821 | train/val/test=0.829/0.747/0.752 | c=0.100000
[Epoch 0069] loss=10.2873 cls=0.5222 smmd=0.1628 ct=7.0919 rec=1.1787 | train/val/test=0.835/0.756/0.757 | c=0.100000
[Epoch 0070] loss=10.2735 cls=0.4988 smmd=0.1638 ct=7.0547 rec=1.1840 | train/val/test=0.826/0.747/0.745 | c=0.100000
[Epoch 0071] loss=10.3094 cls=0.5341 smmd=0.1735 ct=7.0580 rec=1.1799 | train/val/test=0.835/0.755/0.760 | c=0.100000
[Epoch 0072] loss=10.1949 cls=0.4914 smmd=0.1466 ct=7.0449 rec=1.1776 | train/val/test=0.831/0.761/0.758 | c=0.100000
[Epoch 0073] loss=10.2589 cls=0.5169 smmd=0.1573 ct=7.0845 rec=1.1770 | train/val/test=0.828/0.747/0.754 | c=0.100000
[Epoch 0074] loss=10.2426 cls=0.5204 smmd=0.1580 ct=7.0426 rec=1.1770 | train/val/test=0.830/0.759/0.760 | c=0.100000
[Epoch 0075] loss=10.2959 cls=0.5239 smmd=0.1719 ct=7.0542 rec=1.1802 | train/val/test=0.809/0.738/0.766 | c=0.100000
[Epoch 0076] loss=10.4237 cls=0.5680 smmd=0.1874 ct=7.1065 rec=1.1855 | train/val/test=0.815/0.759/0.751 | c=0.100000
[Epoch 0077] loss=10.3989 cls=0.5675 smmd=0.1894 ct=7.0883 rec=1.1817 | train/val/test=0.819/0.744/0.749 | c=0.100000
[Epoch 0078] loss=10.3875 cls=0.5539 smmd=0.1843 ct=7.0614 rec=1.1869 | train/val/test=0.825/0.764/0.755 | c=0.100000
[Epoch 0079] loss=10.2995 cls=0.5485 smmd=0.1621 ct=7.1035 rec=1.1750 | train/val/test=0.828/0.747/0.749 | c=0.100000
[Epoch 0080] loss=10.2612 cls=0.5103 smmd=0.1615 ct=7.0434 rec=1.1812 | train/val/test=0.815/0.737/0.745 | c=0.100000
[Epoch 0081] loss=10.3869 cls=0.5785 smmd=0.1813 ct=7.0887 rec=1.1803 | train/val/test=0.819/0.756/0.751 | c=0.100000
[Epoch 0082] loss=10.3056 cls=0.5377 smmd=0.1731 ct=7.0544 rec=1.1789 | train/val/test=0.824/0.746/0.752 | c=0.100000
[Epoch 0083] loss=10.3045 cls=0.5333 smmd=0.1680 ct=7.0800 rec=1.1790 | train/val/test=0.828/0.752/0.761 | c=0.100000
[Epoch 0084] loss=10.2478 cls=0.5243 smmd=0.1571 ct=7.0613 rec=1.1757 | train/val/test=0.827/0.746/0.755 | c=0.100000
[Epoch 0085] loss=10.3008 cls=0.5234 smmd=0.1737 ct=7.0268 rec=1.1833 | train/val/test=0.816/0.743/0.748 | c=0.100000
[Epoch 0086] loss=10.4558 cls=0.5693 smmd=0.2029 ct=7.1355 rec=1.1826 | train/val/test=0.831/0.752/0.755 | c=0.100000
[Epoch 0087] loss=10.2131 cls=0.5003 smmd=0.1508 ct=7.0290 rec=1.1794 | train/val/test=0.827/0.746/0.748 | c=0.100000
[Epoch 0088] loss=10.3070 cls=0.5407 smmd=0.1720 ct=7.0532 rec=1.1792 | train/val/test=0.818/0.743/0.764 | c=0.100000
[Epoch 0089] loss=10.3661 cls=0.5406 smmd=0.1885 ct=7.0992 rec=1.1798 | train/val/test=0.830/0.767/0.763 | c=0.100000
[Epoch 0090] loss=10.2170 cls=0.5223 smmd=0.1425 ct=7.0758 rec=1.1743 | train/val/test=0.822/0.741/0.740 | c=0.100000
[Epoch 0091] loss=10.3753 cls=0.5440 smmd=0.1979 ct=7.0308 rec=1.1840 | train/val/test=0.821/0.743/0.745 | c=0.100000
[Epoch 0092] loss=10.3823 cls=0.5591 smmd=0.1859 ct=7.1150 rec=1.1788 | train/val/test=0.826/0.759/0.758 | c=0.100000
[Epoch 0093] loss=10.2758 cls=0.5208 smmd=0.1573 ct=7.0644 rec=1.1816 | train/val/test=0.812/0.735/0.740 | c=0.100000
[Epoch 0094] loss=10.5321 cls=0.5943 smmd=0.2352 ct=7.0681 rec=1.1867 | train/val/test=0.825/0.744/0.745 | c=0.100000
[Epoch 0095] loss=10.2664 cls=0.5258 smmd=0.1614 ct=7.0758 rec=1.1760 | train/val/test=0.821/0.758/0.754 | c=0.100000
[Epoch 0096] loss=10.3393 cls=0.5511 smmd=0.1653 ct=7.0994 rec=1.1816 | train/val/test=0.811/0.737/0.749 | c=0.100000
[Epoch 0097] loss=10.5597 cls=0.5997 smmd=0.2548 ct=7.0653 rec=1.1836 | train/val/test=0.835/0.758/0.757 | c=0.100000
[Epoch 0098] loss=10.1404 cls=0.5020 smmd=0.1321 ct=7.0400 rec=1.1708 | train/val/test=0.805/0.743/0.727 | c=0.100000
[Epoch 0099] loss=10.5422 cls=0.5960 smmd=0.2105 ct=7.1270 rec=1.1924 | train/val/test=0.797/0.735/0.730 | c=0.100000
[Epoch 0100] loss=10.6936 cls=0.6563 smmd=0.2814 ct=7.1014 rec=1.1847 | train/val/test=0.815/0.735/0.739 | c=0.100000
[Epoch 0101] loss=10.4473 cls=0.5588 smmd=0.2212 ct=7.0344 rec=1.1858 | train/val/test=0.788/0.738/0.725 | c=0.100000
[Epoch 0102] loss=10.8140 cls=0.6826 smmd=0.2846 ct=7.2016 rec=1.1923 | train/val/test=0.811/0.734/0.743 | c=0.100000
[Epoch 0103] loss=10.4115 cls=0.5954 smmd=0.1992 ct=7.0807 rec=1.1755 | train/val/test=0.782/0.726/0.707 | c=0.100000
