Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=8251, val=2750, test=2751 (mode=public, shot=N/A)
[Epoch 0000] loss=13.2998 cls=2.3005 smmd=6.8995 ct=7.6112 rec=1.3851 | train/val/test=0.373/0.386/0.370 | c=0.500000
[Epoch 0001] loss=11.3682 cls=1.9078 smmd=5.7524 ct=7.6110 rec=1.3902 | train/val/test=0.055/0.067/0.065 | c=0.500000
[Epoch 0002] loss=14.2236 cls=3.6964 smmd=5.0314 ct=7.6057 rec=1.3919 | train/val/test=0.373/0.386/0.370 | c=0.500000
[Epoch 0003] loss=20.5098 cls=6.2191 smmd=6.2369 ct=7.6112 rec=1.5622 | train/val/test=0.159/0.149/0.160 | c=0.500000
[Epoch 0004] loss=25.0331 cls=8.2066 smmd=6.8066 ct=7.6113 rec=1.4547 | train/val/test=0.105/0.095/0.105 | c=0.500000
[Epoch 0005] loss=26.1187 cls=8.5430 smmd=7.0305 ct=8.4180 rec=1.5932 | train/val/test=0.160/0.152/0.147 | c=0.500000
[Epoch 0006] loss=18.2228 cls=4.5569 smmd=7.1275 ct=8.4257 rec=1.4813 | train/val/test=0.040/0.046/0.039 | c=0.500000
[Epoch 0007] loss=18.9234 cls=4.8850 smmd=7.1856 ct=8.4265 rec=1.4129 | train/val/test=0.373/0.386/0.369 | c=0.500000
[Epoch 0008] loss=20.2999 cls=5.5641 smmd=7.2016 ct=8.4077 rec=1.4430 | train/val/test=0.373/0.386/0.370 | c=0.500000
[Epoch 0009] loss=23.4403 cls=7.1231 smmd=7.2063 ct=8.3949 rec=1.5441 | train/val/test=0.373/0.386/0.369 | c=0.500000
[Epoch 0010] loss=22.2433 cls=6.5342 smmd=7.2054 ct=8.3921 rec=1.4559 | train/val/test=0.159/0.149/0.160 | c=0.500000
[Epoch 0011] loss=21.0059 cls=5.9214 smmd=7.1950 ct=8.3915 rec=1.4491 | train/val/test=0.159/0.149/0.160 | c=0.500000
[Epoch 0012] loss=19.8773 cls=5.3599 smmd=7.1779 ct=8.3897 rec=1.5079 | train/val/test=0.373/0.386/0.369 | c=0.500000
[Epoch 0013] loss=16.2487 cls=3.5678 smmd=7.1520 ct=8.3877 rec=1.4186 | train/val/test=0.160/0.152/0.147 | c=0.500000
[Epoch 0014] loss=18.3901 cls=4.6443 smmd=7.1226 ct=8.3875 rec=1.5074 | train/val/test=0.158/0.153/0.146 | c=0.500000
[Epoch 0015] loss=17.0779 cls=4.0215 smmd=7.0793 ct=8.3956 rec=1.3825 | train/val/test=0.377/0.390/0.372 | c=0.500000
[Epoch 0016] loss=15.9491 cls=3.4826 smmd=7.0265 ct=8.3967 rec=1.3897 | train/val/test=0.415/0.439/0.419 | c=0.500000
[Epoch 0017] loss=16.1565 cls=3.6148 smmd=6.9653 ct=8.3935 rec=1.4142 | train/val/test=0.378/0.393/0.378 | c=0.500000
[Epoch 0018] loss=14.8847 cls=3.0156 smmd=6.8918 ct=8.3905 rec=1.4175 | train/val/test=0.105/0.095/0.105 | c=0.500000
[Epoch 0019] loss=16.5111 cls=3.8625 smmd=6.8005 ct=8.3943 rec=1.5337 | train/val/test=0.370/0.381/0.365 | c=0.500000
[Epoch 0020] loss=13.5999 cls=2.4874 smmd=6.6728 ct=8.4109 rec=1.3510 | train/val/test=0.398/0.411/0.388 | c=0.500000
[Epoch 0021] loss=12.9438 cls=2.2266 smmd=6.5345 ct=8.4054 rec=1.3751 | train/val/test=0.476/0.482/0.464 | c=0.500000
[Epoch 0022] loss=13.1243 cls=2.3990 smmd=6.3690 ct=8.3965 rec=1.3901 | train/val/test=0.435/0.434/0.433 | c=0.500000
[Epoch 0023] loss=13.5514 cls=2.7162 smmd=6.1596 ct=8.3921 rec=1.4045 | train/val/test=0.528/0.538/0.514 | c=0.500000
[Epoch 0024] loss=12.6520 cls=2.4085 smmd=5.8819 ct=8.3910 rec=1.3750 | train/val/test=0.414/0.432/0.405 | c=0.500000
[Epoch 0025] loss=11.9646 cls=2.2429 smmd=5.5334 ct=8.3963 rec=1.3312 | train/val/test=0.464/0.474/0.451 | c=0.500000
[Epoch 0026] loss=10.6391 cls=1.7907 smmd=5.1159 ct=8.3809 rec=1.3282 | train/val/test=0.437/0.456/0.433 | c=0.500000
[Epoch 0027] loss=9.7930 cls=1.6121 smmd=4.6314 ct=8.3439 rec=1.3429 | train/val/test=0.600/0.603/0.590 | c=0.500000
[Epoch 0028] loss=8.7842 cls=1.4031 smmd=4.0606 ct=8.2767 rec=1.3101 | train/val/test=0.521/0.530/0.517 | c=0.500000
[Epoch 0029] loss=7.9698 cls=1.3396 smmd=3.4007 ct=8.1645 rec=1.2855 | train/val/test=0.600/0.604/0.592 | c=0.500000
[Epoch 0030] loss=7.3056 cls=1.3237 smmd=2.8013 ct=8.0089 rec=1.2751 | train/val/test=0.653/0.645/0.634 | c=0.500000
[Epoch 0031] loss=6.8494 cls=1.2166 smmd=2.5791 ct=7.9255 rec=1.2593 | train/val/test=0.470/0.471/0.445 | c=0.500000
[Epoch 0032] loss=7.3174 cls=1.4536 smmd=2.5548 ct=7.9756 rec=1.3018 | train/val/test=0.638/0.640/0.620 | c=0.500000
[Epoch 0033] loss=6.6111 cls=1.1842 smmd=2.3967 ct=7.9710 rec=1.2586 | train/val/test=0.712/0.723/0.702 | c=0.500000
[Epoch 0034] loss=6.3119 cls=1.0691 smmd=2.3327 ct=7.9443 rec=1.2606 | train/val/test=0.695/0.691/0.685 | c=0.500000
[Epoch 0035] loss=6.2416 cls=1.0415 smmd=2.3240 ct=7.9238 rec=1.2491 | train/val/test=0.674/0.672/0.665 | c=0.500000
[Epoch 0036] loss=6.2611 cls=1.0857 smmd=2.2573 ct=7.9180 rec=1.2445 | train/val/test=0.715/0.719/0.713 | c=0.500000
[Epoch 0037] loss=5.8254 cls=0.9816 smmd=2.0420 ct=7.8690 rec=1.2321 | train/val/test=0.721/0.728/0.716 | c=0.500000
[Epoch 0038] loss=5.4705 cls=0.9109 smmd=1.8406 ct=7.8068 rec=1.2343 | train/val/test=0.749/0.753/0.742 | c=0.500000
[Epoch 0039] loss=5.2191 cls=0.8409 smmd=1.7299 ct=7.7985 rec=1.2379 | train/val/test=0.773/0.771/0.763 | c=0.500000
[Epoch 0040] loss=4.9840 cls=0.7655 smmd=1.6436 ct=7.8210 rec=1.2255 | train/val/test=0.770/0.764/0.762 | c=0.500000
[Epoch 0041] loss=4.8328 cls=0.7440 smmd=1.5349 ct=7.8267 rec=1.2228 | train/val/test=0.771/0.771/0.758 | c=0.500000
[Epoch 0042] loss=4.6116 cls=0.7093 smmd=1.3903 ct=7.7935 rec=1.2199 | train/val/test=0.755/0.750/0.739 | c=0.500000
[Epoch 0043] loss=4.5773 cls=0.7327 smmd=1.3098 ct=7.7824 rec=1.2280 | train/val/test=0.776/0.773/0.762 | c=0.500000
[Epoch 0044] loss=4.4055 cls=0.6734 smmd=1.2572 ct=7.7815 rec=1.2260 | train/val/test=0.796/0.794/0.786 | c=0.500000
[Epoch 0045] loss=4.3231 cls=0.6417 smmd=1.2377 ct=7.7869 rec=1.2233 | train/val/test=0.801/0.800/0.795 | c=0.500000
[Epoch 0046] loss=4.2339 cls=0.6131 smmd=1.2065 ct=7.7830 rec=1.2233 | train/val/test=0.797/0.795/0.788 | c=0.500000
[Epoch 0047] loss=4.1856 cls=0.6183 smmd=1.1495 ct=7.7741 rec=1.2233 | train/val/test=0.800/0.800/0.798 | c=0.500000
[Epoch 0048] loss=4.0534 cls=0.5928 smmd=1.0735 ct=7.7520 rec=1.2195 | train/val/test=0.801/0.802/0.791 | c=0.500000
[Epoch 0049] loss=4.0211 cls=0.5969 smmd=1.0342 ct=7.7477 rec=1.2181 | train/val/test=0.809/0.806/0.803 | c=0.500000
[Epoch 0050] loss=3.9248 cls=0.5692 smmd=0.9925 ct=7.7494 rec=1.2203 | train/val/test=0.822/0.820/0.823 | c=0.500000
[Epoch 0051] loss=3.8500 cls=0.5596 smmd=0.9359 ct=7.7554 rec=1.2192 | train/val/test=0.825/0.823/0.820 | c=0.500000
[Epoch 0052] loss=3.7700 cls=0.5374 smmd=0.9024 ct=7.7460 rec=1.2185 | train/val/test=0.830/0.825/0.820 | c=0.500000
