Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=8251, val=2750, test=2751 (mode=public, shot=N/A)
[Epoch 0000] loss=13.3736 cls=2.3382 smmd=6.8975 ct=7.6128 rec=1.3851 | train/val/test=0.373/0.376/0.379 | c=0.100000
[Epoch 0001] loss=12.4525 cls=2.2322 smmd=6.1884 ct=7.6130 rec=1.3856 | train/val/test=0.373/0.376/0.379 | c=0.100000
[Epoch 0002] loss=24.6024 cls=8.0705 smmd=6.6455 ct=7.6130 rec=1.4662 | train/val/test=0.158/0.162/0.143 | c=0.100000
[Epoch 0003] loss=32.1334 cls=11.8476 smmd=6.6327 ct=7.6130 rec=1.4146 | train/val/test=0.373/0.376/0.379 | c=0.100000
[Epoch 0004] loss=13.0579 cls=2.3259 smmd=6.6045 ct=7.6128 rec=1.3953 | train/val/test=0.022/0.021/0.025 | c=0.100000
[Epoch 0005] loss=21.0852 cls=6.4373 smmd=6.4026 ct=7.6125 rec=1.4279 | train/val/test=0.189/0.187/0.197 | c=0.100000
[Epoch 0006] loss=15.8677 cls=3.9434 smmd=6.1778 ct=7.6124 rec=1.4031 | train/val/test=0.373/0.376/0.379 | c=0.100000
[Epoch 0007] loss=16.6560 cls=4.3426 smmd=6.1656 ct=7.6126 rec=1.4138 | train/val/test=0.158/0.162/0.143 | c=0.100000
[Epoch 0008] loss=17.1258 cls=4.5847 smmd=6.1485 ct=7.6126 rec=1.4265 | train/val/test=0.340/0.319/0.330 | c=0.100000
[Epoch 0009] loss=15.1101 cls=3.6121 smmd=6.0828 ct=7.6123 rec=1.4029 | train/val/test=0.402/0.388/0.410 | c=0.100000
[Epoch 0010] loss=14.2495 cls=3.2431 smmd=5.9617 ct=7.6119 rec=1.3958 | train/val/test=0.041/0.039/0.036 | c=0.100000
[Epoch 0011] loss=19.7897 cls=6.0740 smmd=5.7982 ct=7.6110 rec=1.6060 | train/val/test=0.373/0.376/0.379 | c=0.100000
[Epoch 0012] loss=14.4161 cls=3.6192 smmd=5.3433 ct=7.6090 rec=1.5627 | train/val/test=0.157/0.156/0.162 | c=0.100000
[Epoch 0013] loss=14.4796 cls=3.7866 smmd=5.0849 ct=7.6028 rec=1.5048 | train/val/test=0.408/0.405/0.407 | c=0.100000
[Epoch 0014] loss=11.1789 cls=2.4363 smmd=4.5154 ct=7.5916 rec=1.3626 | train/val/test=0.368/0.370/0.377 | c=0.100000
[Epoch 0015] loss=10.8442 cls=2.5343 smmd=3.9840 ct=7.5710 rec=1.3867 | train/val/test=0.317/0.298/0.307 | c=0.100000
[Epoch 0016] loss=10.7230 cls=2.6516 smmd=3.6278 ct=7.5567 rec=1.4030 | train/val/test=0.037/0.043/0.040 | c=0.100000
[Epoch 0017] loss=12.5984 cls=3.8044 smmd=3.1834 ct=7.5516 rec=1.4792 | train/val/test=0.583/0.567/0.588 | c=0.100000
[Epoch 0018] loss=7.9096 cls=1.9313 smmd=2.3007 ct=7.4160 rec=1.3158 | train/val/test=0.050/0.048/0.052 | c=0.100000
[Epoch 0019] loss=9.8643 cls=2.9598 smmd=2.0538 ct=8.1125 rec=1.3415 | train/val/test=0.373/0.377/0.378 | c=0.100000
[Epoch 0020] loss=10.1419 cls=3.0005 smmd=2.1632 ct=8.3600 rec=1.5279 | train/val/test=0.518/0.504/0.524 | c=0.100000
[Epoch 0021] loss=7.7264 cls=1.8486 smmd=2.0968 ct=8.3668 rec=1.2958 | train/val/test=0.514/0.506/0.511 | c=0.100000
[Epoch 0022] loss=8.2597 cls=2.1637 smmd=2.0092 ct=8.2712 rec=1.3444 | train/val/test=0.338/0.321/0.332 | c=0.100000
[Epoch 0023] loss=7.6403 cls=1.9685 smmd=1.8103 ct=8.1130 rec=1.3526 | train/val/test=0.625/0.605/0.614 | c=0.100000
[Epoch 0024] loss=6.1630 cls=1.3316 smmd=1.6216 ct=8.1201 rec=1.2715 | train/val/test=0.609/0.586/0.609 | c=0.100000
[Epoch 0025] loss=6.9496 cls=1.6483 smmd=1.7447 ct=8.2544 rec=1.2876 | train/val/test=0.624/0.601/0.620 | c=0.100000
[Epoch 0026] loss=6.4629 cls=1.3893 smmd=1.7860 ct=8.1921 rec=1.2988 | train/val/test=0.498/0.489/0.495 | c=0.100000
[Epoch 0027] loss=6.7630 cls=1.5924 smmd=1.7100 ct=8.0711 rec=1.2694 | train/val/test=0.610/0.600/0.614 | c=0.100000
[Epoch 0028] loss=5.6847 cls=1.1941 smmd=1.4251 ct=8.0792 rec=1.2770 | train/val/test=0.704/0.676/0.696 | c=0.100000
[Epoch 0029] loss=5.3226 cls=1.1068 smmd=1.2392 ct=8.1024 rec=1.2467 | train/val/test=0.723/0.691/0.714 | c=0.100000
[Epoch 0030] loss=5.2195 cls=1.0906 smmd=1.1829 ct=8.0382 rec=1.2387 | train/val/test=0.695/0.672/0.683 | c=0.100000
[Epoch 0031] loss=5.1654 cls=1.0754 smmd=1.1632 ct=8.0044 rec=1.2523 | train/val/test=0.636/0.623/0.643 | c=0.100000
[Epoch 0032] loss=5.3282 cls=1.1699 smmd=1.1295 ct=8.0519 rec=1.2428 | train/val/test=0.727/0.710/0.718 | c=0.100000
[Epoch 0033] loss=4.7308 cls=0.8989 smmd=1.0759 ct=8.0433 rec=1.2423 | train/val/test=0.731/0.708/0.726 | c=0.100000
[Epoch 0034] loss=4.7577 cls=0.9384 smmd=1.0348 ct=7.9880 rec=1.2420 | train/val/test=0.753/0.735/0.755 | c=0.100000
[Epoch 0035] loss=4.3720 cls=0.7939 smmd=0.9506 ct=7.9391 rec=1.2289 | train/val/test=0.722/0.703/0.723 | c=0.100000
[Epoch 0036] loss=4.5119 cls=0.8807 smmd=0.9157 ct=7.9216 rec=1.2521 | train/val/test=0.750/0.727/0.752 | c=0.100000
[Epoch 0037] loss=4.3510 cls=0.8232 smmd=0.8823 ct=7.8794 rec=1.2317 | train/val/test=0.759/0.736/0.757 | c=0.100000
[Epoch 0038] loss=4.2604 cls=0.7926 smmd=0.8510 ct=7.8936 rec=1.2272 | train/val/test=0.754/0.730/0.745 | c=0.100000
[Epoch 0039] loss=4.1726 cls=0.7574 smmd=0.8202 ct=7.9623 rec=1.2260 | train/val/test=0.775/0.751/0.774 | c=0.100000
[Epoch 0040] loss=3.9513 cls=0.6784 smmd=0.7559 ct=7.9578 rec=1.2346 | train/val/test=0.726/0.719/0.726 | c=0.100000
[Epoch 0041] loss=4.0670 cls=0.7513 smmd=0.7271 ct=7.9484 rec=1.2381 | train/val/test=0.797/0.775/0.802 | c=0.100000
[Epoch 0042] loss=3.8113 cls=0.6468 smmd=0.6799 ct=7.9587 rec=1.2303 | train/val/test=0.799/0.775/0.795 | c=0.100000
[Epoch 0043] loss=3.8408 cls=0.6706 smmd=0.6696 ct=7.9283 rec=1.2218 | train/val/test=0.794/0.787/0.795 | c=0.100000
[Epoch 0044] loss=3.7648 cls=0.6621 smmd=0.6279 ct=7.8334 rec=1.2301 | train/val/test=0.795/0.778/0.796 | c=0.100000
[Epoch 0045] loss=3.6880 cls=0.6300 smmd=0.6105 ct=7.8542 rec=1.2332 | train/val/test=0.802/0.781/0.806 | c=0.100000
[Epoch 0046] loss=3.6145 cls=0.5959 smmd=0.5949 ct=7.9072 rec=1.2317 | train/val/test=0.804/0.788/0.802 | c=0.100000
[Epoch 0047] loss=3.5712 cls=0.5868 smmd=0.5690 ct=7.9139 rec=1.2292 | train/val/test=0.809/0.796/0.808 | c=0.100000
[Epoch 0048] loss=3.5183 cls=0.5792 smmd=0.5339 ct=7.8965 rec=1.2333 | train/val/test=0.818/0.796/0.822 | c=0.100000
[Epoch 0049] loss=3.4805 cls=0.5700 smmd=0.5131 ct=7.9041 rec=1.2331 | train/val/test=0.836/0.805/0.834 | c=0.100000
[Epoch 0050] loss=3.4155 cls=0.5531 smmd=0.4880 ct=7.8780 rec=1.2275 | train/val/test=0.830/0.815/0.828 | c=0.100000
[Epoch 0051] loss=3.4013 cls=0.5555 smmd=0.4726 ct=7.8617 rec=1.2262 | train/val/test=0.840/0.820/0.839 | c=0.100000
[Epoch 0052] loss=3.3201 cls=0.5183 smmd=0.4612 ct=7.8899 rec=1.2220 | train/val/test=0.837/0.809/0.840 | c=0.100000
[Epoch 0053] loss=3.3080 cls=0.5158 smmd=0.4520 ct=7.8925 rec=1.2299 | train/val/test=0.843/0.818/0.842 | c=0.100000
[Epoch 0054] loss=3.2773 cls=0.5140 smmd=0.4312 ct=7.8605 rec=1.2303 | train/val/test=0.848/0.830/0.846 | c=0.100000
[Epoch 0055] loss=3.2219 cls=0.4951 smmd=0.4148 ct=7.8625 rec=1.2216 | train/val/test=0.852/0.828/0.848 | c=0.100000
[Epoch 0056] loss=3.2084 cls=0.4960 smmd=0.3990 ct=7.8675 rec=1.2189 | train/val/test=0.854/0.829/0.852 | c=0.100000
[Epoch 0057] loss=3.1689 cls=0.4932 smmd=0.3687 ct=7.8461 rec=1.2229 | train/val/test=0.854/0.828/0.854 | c=0.100000
[Epoch 0058] loss=3.1453 cls=0.4814 smmd=0.3654 ct=7.8612 rec=1.2240 | train/val/test=0.852/0.826/0.847 | c=0.100000
[Epoch 0059] loss=3.1253 cls=0.4688 smmd=0.3654 ct=7.8916 rec=1.2192 | train/val/test=0.853/0.829/0.849 | c=0.100000
[Epoch 0060] loss=3.0904 cls=0.4638 smmd=0.3436 ct=7.8772 rec=1.2191 | train/val/test=0.860/0.834/0.854 | c=0.100000
[Epoch 0061] loss=3.0690 cls=0.4669 smmd=0.3199 ct=7.8559 rec=1.2207 | train/val/test=0.856/0.827/0.858 | c=0.100000
[Epoch 0062] loss=3.0498 cls=0.4610 smmd=0.3117 ct=7.8609 rec=1.2201 | train/val/test=0.858/0.834/0.857 | c=0.100000
[Epoch 0063] loss=3.0228 cls=0.4522 smmd=0.3043 ct=7.8524 rec=1.2182 | train/val/test=0.858/0.833/0.856 | c=0.100000
[Epoch 0064] loss=3.0125 cls=0.4522 smmd=0.2943 ct=7.8492 rec=1.2200 | train/val/test=0.858/0.825/0.860 | c=0.100000
[Epoch 0065] loss=2.9837 cls=0.4408 smmd=0.2834 ct=7.8760 rec=1.2179 | train/val/test=0.863/0.830/0.862 | c=0.100000
[Epoch 0066] loss=2.9695 cls=0.4411 smmd=0.2692 ct=7.8712 rec=1.2186 | train/val/test=0.860/0.834/0.859 | c=0.100000
[Epoch 0067] loss=2.9477 cls=0.4406 smmd=0.2538 ct=7.8431 rec=1.2199 | train/val/test=0.866/0.839/0.861 | c=0.100000
[Epoch 0068] loss=2.9341 cls=0.4352 smmd=0.2492 ct=7.8552 rec=1.2174 | train/val/test=0.865/0.835/0.860 | c=0.100000
[Epoch 0069] loss=2.9099 cls=0.4280 smmd=0.2379 ct=7.8621 rec=1.2181 | train/val/test=0.870/0.836/0.866 | c=0.100000
[Epoch 0070] loss=2.9003 cls=0.4297 smmd=0.2264 ct=7.8526 rec=1.2198 | train/val/test=0.864/0.837/0.861 | c=0.100000
[Epoch 0071] loss=2.8808 cls=0.4219 smmd=0.2223 ct=7.8556 rec=1.2174 | train/val/test=0.867/0.839/0.864 | c=0.100000
[Epoch 0072] loss=2.8657 cls=0.4199 smmd=0.2132 ct=7.8461 rec=1.2178 | train/val/test=0.866/0.836/0.864 | c=0.100000
[Epoch 0073] loss=2.8522 cls=0.4201 smmd=0.2005 ct=7.8370 rec=1.2203 | train/val/test=0.868/0.837/0.865 | c=0.100000
[Epoch 0074] loss=2.8376 cls=0.4140 smmd=0.1952 ct=7.8544 rec=1.2181 | train/val/test=0.869/0.839/0.864 | c=0.100000
[Epoch 0075] loss=2.8231 cls=0.4112 smmd=0.1873 ct=7.8487 rec=1.2181 | train/val/test=0.868/0.840/0.864 | c=0.100000
[Epoch 0076] loss=2.8114 cls=0.4098 smmd=0.1797 ct=7.8411 rec=1.2200 | train/val/test=0.870/0.839/0.870 | c=0.100000
[Epoch 0077] loss=2.8011 cls=0.4050 smmd=0.1767 ct=7.8529 rec=1.2188 | train/val/test=0.875/0.843/0.872 | c=0.100000
[Epoch 0078] loss=2.7868 cls=0.4048 smmd=0.1669 ct=7.8316 rec=1.2192 | train/val/test=0.874/0.843/0.868 | c=0.100000
[Epoch 0079] loss=2.7772 cls=0.4023 smmd=0.1626 ct=7.8311 rec=1.2183 | train/val/test=0.871/0.843/0.871 | c=0.100000
[Epoch 0080] loss=2.7656 cls=0.3967 smmd=0.1597 ct=7.8443 rec=1.2183 | train/val/test=0.878/0.845/0.870 | c=0.100000
[Epoch 0081] loss=2.7593 cls=0.3978 smmd=0.1529 ct=7.8330 rec=1.2208 | train/val/test=0.873/0.843/0.871 | c=0.100000
[Epoch 0082] loss=2.7465 cls=0.3932 smmd=0.1490 ct=7.8373 rec=1.2177 | train/val/test=0.879/0.845/0.872 | c=0.100000
[Epoch 0083] loss=2.7375 cls=0.3928 smmd=0.1429 ct=7.8268 rec=1.2182 | train/val/test=0.878/0.846/0.873 | c=0.100000
[Epoch 0084] loss=2.7297 cls=0.3896 smmd=0.1407 ct=7.8294 rec=1.2191 | train/val/test=0.875/0.844/0.873 | c=0.100000
[Epoch 0085] loss=2.7215 cls=0.3858 smmd=0.1388 ct=7.8371 rec=1.2180 | train/val/test=0.883/0.852/0.873 | c=0.100000
[Epoch 0086] loss=2.7156 cls=0.3872 smmd=0.1333 ct=7.8212 rec=1.2188 | train/val/test=0.880/0.848/0.875 | c=0.100000
[Epoch 0087] loss=2.7063 cls=0.3827 smmd=0.1312 ct=7.8317 rec=1.2172 | train/val/test=0.882/0.847/0.875 | c=0.100000
[Epoch 0088] loss=2.6991 cls=0.3818 smmd=0.1277 ct=7.8205 rec=1.2185 | train/val/test=0.880/0.847/0.872 | c=0.100000
[Epoch 0089] loss=2.6922 cls=0.3786 smmd=0.1269 ct=7.8236 rec=1.2172 | train/val/test=0.884/0.849/0.877 | c=0.100000
[Epoch 0090] loss=2.6859 cls=0.3767 smmd=0.1243 ct=7.8235 rec=1.2170 | train/val/test=0.885/0.851/0.878 | c=0.100000
[Epoch 0091] loss=2.6796 cls=0.3756 smmd=0.1214 ct=7.8178 rec=1.2175 | train/val/test=0.881/0.850/0.876 | c=0.100000
[Epoch 0092] loss=2.6746 cls=0.3727 smmd=0.1217 ct=7.8215 rec=1.2162 | train/val/test=0.886/0.854/0.877 | c=0.100000
[Epoch 0093] loss=2.6688 cls=0.3723 smmd=0.1180 ct=7.8132 rec=1.2174 | train/val/test=0.883/0.851/0.877 | c=0.100000
[Epoch 0094] loss=2.6644 cls=0.3687 smmd=0.1186 ct=7.8261 rec=1.2157 | train/val/test=0.887/0.855/0.879 | c=0.100000
[Epoch 0095] loss=2.6589 cls=0.3693 smmd=0.1155 ct=7.8070 rec=1.2172 | train/val/test=0.882/0.852/0.876 | c=0.100000
[Epoch 0096] loss=2.6549 cls=0.3649 smmd=0.1178 ct=7.8211 rec=1.2150 | train/val/test=0.892/0.858/0.885 | c=0.100000
[Epoch 0097] loss=2.6506 cls=0.3669 smmd=0.1128 ct=7.8021 rec=1.2174 | train/val/test=0.884/0.852/0.875 | c=0.100000
[Epoch 0098] loss=2.6495 cls=0.3623 smmd=0.1172 ct=7.8248 rec=1.2140 | train/val/test=0.893/0.861/0.884 | c=0.100000
[Epoch 0099] loss=2.6501 cls=0.3674 smmd=0.1127 ct=7.7941 rec=1.2187 | train/val/test=0.879/0.852/0.872 | c=0.100000
[Epoch 0100] loss=2.6610 cls=0.3651 smmd=0.1203 ct=7.8386 rec=1.2135 | train/val/test=0.891/0.859/0.880 | c=0.100000
[Epoch 0101] loss=2.6824 cls=0.3850 smmd=0.1128 ct=7.7744 rec=1.2233 | train/val/test=0.866/0.835/0.858 | c=0.100000
[Epoch 0102] loss=2.7850 cls=0.4109 smmd=0.1421 ct=7.8897 rec=1.2165 | train/val/test=0.853/0.823/0.842 | c=0.100000
[Epoch 0103] loss=2.9151 cls=0.4920 smmd=0.1311 ct=7.7579 rec=1.2423 | train/val/test=0.756/0.717/0.752 | c=0.100000
[Epoch 0104] loss=3.8328 cls=0.8338 smmd=0.3020 ct=8.0742 rec=1.2417 | train/val/test=0.647/0.640/0.642 | c=0.100000
[Epoch 0105] loss=4.2004 cls=1.0663 smmd=0.2497 ct=7.8008 rec=1.2896 | train/val/test=0.603/0.582/0.604 | c=0.100000
[Epoch 0106] loss=7.8580 cls=2.5122 smmd=0.9069 ct=8.3201 rec=1.3136 | train/val/test=0.760/0.734/0.750 | c=0.100000
[Epoch 0107] loss=3.6379 cls=0.7355 smmd=0.3305 ct=7.9576 rec=1.2243 | train/val/test=0.284/0.278/0.269 | c=0.100000
[Epoch 0108] loss=12.7520 cls=4.9223 smmd=1.0330 ct=8.0064 rec=1.3658 | train/val/test=0.555/0.546/0.550 | c=0.100000
[Epoch 0109] loss=8.5828 cls=2.6874 smmd=1.2391 ct=8.4387 rec=1.4063 | train/val/test=0.187/0.178/0.190 | c=0.100000
[Epoch 0110] loss=14.8549 cls=5.5339 smmd=1.7843 ct=8.4627 rec=1.5516 | train/val/test=0.376/0.363/0.384 | c=0.100000
[Epoch 0111] loss=17.1637 cls=6.5982 smmd=2.0298 ct=8.2889 rec=1.3989 | train/val/test=0.523/0.517/0.517 | c=0.100000
[Epoch 0112] loss=15.1232 cls=5.1708 smmd=2.8386 ct=8.3029 rec=1.4123 | train/val/test=0.482/0.469/0.468 | c=0.100000
[Epoch 0113] loss=13.5953 cls=3.9881 smmd=3.7063 ct=8.2551 rec=1.3092 | train/val/test=0.421/0.415/0.402 | c=0.100000
[Epoch 0114] loss=12.0562 cls=2.9148 smmd=4.3186 ct=8.2942 rec=1.2455 | train/val/test=0.420/0.416/0.422 | c=0.100000
[Epoch 0115] loss=15.9334 cls=4.6622 smmd=4.6674 ct=8.2695 rec=1.4388 | train/val/test=0.475/0.473/0.474 | c=0.100000
[Epoch 0116] loss=18.2205 cls=5.7865 smmd=4.7056 ct=8.2477 rec=1.4615 | train/val/test=0.467/0.463/0.458 | c=0.100000
[Epoch 0117] loss=16.3482 cls=5.0074 smmd=4.4342 ct=8.1853 rec=1.3114 | train/val/test=0.279/0.271/0.279 | c=0.100000
[Epoch 0118] loss=20.1168 cls=7.0868 smmd=4.0185 ct=8.1487 rec=1.4745 | train/val/test=0.291/0.274/0.281 | c=0.100000
[Epoch 0119] loss=18.7451 cls=6.6078 smmd=3.5916 ct=8.2279 rec=1.4622 | train/val/test=0.426/0.429/0.423 | c=0.100000
[Epoch 0120] loss=16.1797 cls=5.4201 smmd=3.4013 ct=8.3621 rec=1.3286 | train/val/test=0.305/0.311/0.297 | c=0.100000
[Epoch 0121] loss=22.2385 cls=8.2250 smmd=3.8508 ct=8.3541 rec=1.3350 | train/val/test=0.447/0.446/0.446 | c=0.100000
[Epoch 0122] loss=23.2547 cls=8.5700 smmd=4.1881 ct=8.3454 rec=1.2878 | train/val/test=0.506/0.502/0.509 | c=0.100000
[Epoch 0123] loss=15.9792 cls=4.9229 smmd=4.2142 ct=8.2944 rec=1.3012 | train/val/test=0.581/0.565/0.588 | c=0.100000
[Epoch 0124] loss=15.7531 cls=4.8662 smmd=4.1303 ct=8.2316 rec=1.2201 | train/val/test=0.634/0.615/0.627 | c=0.100000
[Epoch 0125] loss=11.5089 cls=2.8637 smmd=3.8986 ct=8.1838 rec=1.2301 | train/val/test=0.676/0.651/0.656 | c=0.100000
[Epoch 0126] loss=10.2780 cls=2.3847 smmd=3.6303 ct=8.1493 rec=1.2422 | train/val/test=0.602/0.576/0.583 | c=0.100000
[Epoch 0127] loss=10.4325 cls=2.6012 smmd=3.3573 ct=8.1445 rec=1.2199 | train/val/test=0.651/0.623/0.634 | c=0.100000
[Epoch 0128] loss=9.3749 cls=2.2124 smmd=3.0738 ct=8.1346 rec=1.2466 | train/val/test=0.668/0.643/0.659 | c=0.100000
[Epoch 0129] loss=8.1170 cls=1.7090 smmd=2.8315 ct=8.1103 rec=1.2270 | train/val/test=0.652/0.633/0.651 | c=0.100000
[Epoch 0130] loss=9.3888 cls=2.4369 smmd=2.6633 ct=8.0540 rec=1.2043 | train/val/test=0.643/0.636/0.633 | c=0.100000
[Epoch 0131] loss=8.6675 cls=2.1941 smmd=2.4395 ct=8.0057 rec=1.1938 | train/val/test=0.682/0.670/0.681 | c=0.100000
[Epoch 0132] loss=9.0103 cls=2.5035 smmd=2.1704 ct=7.9679 rec=1.1963 | train/val/test=0.807/0.784/0.802 | c=0.100000
[Epoch 0133] loss=5.9352 cls=1.1547 smmd=1.8084 ct=7.9053 rec=1.1817 | train/val/test=0.639/0.635/0.647 | c=0.100000
[Epoch 0134] loss=7.1127 cls=1.7946 smmd=1.6998 ct=7.9167 rec=1.2011 | train/val/test=0.807/0.775/0.806 | c=0.100000
[Epoch 0135] loss=5.4766 cls=0.9991 smmd=1.6515 ct=7.9352 rec=1.1994 | train/val/test=0.783/0.752/0.777 | c=0.100000
[Epoch 0136] loss=6.3478 cls=1.3826 smmd=1.7476 ct=7.9768 rec=1.1987 | train/val/test=0.790/0.765/0.784 | c=0.100000
[Epoch 0137] loss=5.9675 cls=1.1864 smmd=1.7575 ct=7.9886 rec=1.1975 | train/val/test=0.808/0.787/0.807 | c=0.100000
[Epoch 0138] loss=5.4445 cls=0.9542 smmd=1.7010 ct=7.9744 rec=1.2006 | train/val/test=0.823/0.794/0.816 | c=0.100000
[Epoch 0139] loss=5.1490 cls=0.8389 smmd=1.6426 ct=7.9509 rec=1.1920 | train/val/test=0.802/0.765/0.787 | c=0.100000
[Epoch 0140] loss=5.1859 cls=0.8855 smmd=1.5929 ct=7.9269 rec=1.1825 | train/val/test=0.801/0.779/0.799 | c=0.100000
[Epoch 0141] loss=5.1677 cls=0.9121 smmd=1.5292 ct=7.8927 rec=1.1785 | train/val/test=0.823/0.806/0.811 | c=0.100000
[Epoch 0142] loss=4.8667 cls=0.8048 smmd=1.4522 ct=7.8503 rec=1.1741 | train/val/test=0.809/0.789/0.803 | c=0.100000
[Epoch 0143] loss=4.8949 cls=0.8416 smmd=1.4060 ct=7.8393 rec=1.1892 | train/val/test=0.830/0.807/0.822 | c=0.100000
[Epoch 0144] loss=4.7460 cls=0.7855 smmd=1.3653 ct=7.8658 rec=1.1828 | train/val/test=0.851/0.822/0.846 | c=0.100000
[Epoch 0145] loss=4.5041 cls=0.6850 smmd=1.3187 ct=7.8884 rec=1.1890 | train/val/test=0.840/0.820/0.837 | c=0.100000
[Epoch 0146] loss=4.4981 cls=0.6974 smmd=1.2837 ct=7.9045 rec=1.1935 | train/val/test=0.840/0.816/0.835 | c=0.100000
[Epoch 0147] loss=4.4380 cls=0.6848 smmd=1.2443 ct=7.9263 rec=1.1941 | train/val/test=0.845/0.819/0.842 | c=0.100000
