Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=1996, val=665, test=666 (mode=public, shot=N/A)
[Epoch 0000] loss=16.9276 cls=1.7911 smmd=2.3524 ct=6.9466 rec=1.3917 | train/val/test=0.213/0.218/0.195 | c=0.500000
[Epoch 0001] loss=16.7443 cls=1.7854 smmd=2.2677 ct=6.9303 rec=1.3917 | train/val/test=0.214/0.218/0.195 | c=0.500000
[Epoch 0002] loss=15.4750 cls=1.7723 smmd=1.6453 ct=6.9075 rec=1.3917 | train/val/test=0.265/0.260/0.236 | c=0.500000
[Epoch 0003] loss=14.4631 cls=1.7537 smmd=1.1531 ct=6.8886 rec=1.3918 | train/val/test=0.231/0.247/0.206 | c=0.500000
[Epoch 0004] loss=14.0055 cls=1.7345 smmd=0.9384 ct=6.8682 rec=1.3920 | train/val/test=0.223/0.238/0.203 | c=0.500000
[Epoch 0005] loss=13.5011 cls=1.7149 smmd=0.7048 ct=6.8314 rec=1.3922 | train/val/test=0.270/0.290/0.249 | c=0.500000
[Epoch 0006] loss=13.2540 cls=1.6920 smmd=0.6069 ct=6.7750 rec=1.3921 | train/val/test=0.441/0.430/0.408 | c=0.500000
[Epoch 0007] loss=13.0764 cls=1.6639 smmd=0.5516 ct=6.7004 rec=1.3918 | train/val/test=0.541/0.498/0.498 | c=0.500000
[Epoch 0008] loss=12.7133 cls=1.6310 smmd=0.4053 ct=6.6305 rec=1.3913 | train/val/test=0.599/0.549/0.563 | c=0.500000
[Epoch 0009] loss=12.4509 cls=1.5946 smmd=0.3008 ct=6.6035 rec=1.3906 | train/val/test=0.621/0.579/0.598 | c=0.500000
[Epoch 0010] loss=12.4560 cls=1.5550 smmd=0.3242 ct=6.6082 rec=1.3897 | train/val/test=0.636/0.592/0.608 | c=0.500000
[Epoch 0011] loss=12.4827 cls=1.5128 smmd=0.3598 ct=6.6162 rec=1.3884 | train/val/test=0.653/0.602/0.629 | c=0.500000
[Epoch 0012] loss=12.3078 cls=1.4694 smmd=0.2987 ct=6.6150 rec=1.3867 | train/val/test=0.675/0.623/0.646 | c=0.500000
[Epoch 0013] loss=12.0707 cls=1.4248 smmd=0.2115 ct=6.6019 rec=1.3844 | train/val/test=0.701/0.662/0.674 | c=0.500000
[Epoch 0014] loss=12.0095 cls=1.3775 smmd=0.2182 ct=6.5779 rec=1.3813 | train/val/test=0.723/0.684/0.691 | c=0.500000
[Epoch 0015] loss=12.0400 cls=1.3273 smmd=0.2754 ct=6.5502 rec=1.3774 | train/val/test=0.733/0.698/0.703 | c=0.500000
[Epoch 0016] loss=11.9353 cls=1.2760 smmd=0.2668 ct=6.5270 rec=1.3724 | train/val/test=0.730/0.704/0.709 | c=0.500000
[Epoch 0017] loss=11.7345 cls=1.2243 smmd=0.2104 ct=6.5149 rec=1.3664 | train/val/test=0.735/0.707/0.710 | c=0.500000
[Epoch 0018] loss=11.6006 cls=1.1718 smmd=0.1880 ct=6.5136 rec=1.3592 | train/val/test=0.744/0.710/0.712 | c=0.500000
[Epoch 0019] loss=11.5594 cls=1.1202 smmd=0.2128 ct=6.5189 rec=1.3508 | train/val/test=0.749/0.708/0.716 | c=0.500000
[Epoch 0020] loss=11.4674 cls=1.0706 smmd=0.2144 ct=6.5217 rec=1.3414 | train/val/test=0.746/0.719/0.722 | c=0.500000
[Epoch 0021] loss=11.2939 cls=1.0221 smmd=0.1796 ct=6.5165 rec=1.3309 | train/val/test=0.747/0.726/0.725 | c=0.500000
[Epoch 0022] loss=11.1463 cls=0.9749 smmd=0.1615 ct=6.5044 rec=1.3192 | train/val/test=0.751/0.731/0.731 | c=0.500000
[Epoch 0023] loss=11.0686 cls=0.9301 smmd=0.1791 ct=6.4908 rec=1.3070 | train/val/test=0.752/0.740/0.728 | c=0.500000
[Epoch 0024] loss=10.9695 cls=0.8886 smmd=0.1845 ct=6.4800 rec=1.2944 | train/val/test=0.757/0.737/0.730 | c=0.500000
[Epoch 0025] loss=10.8330 cls=0.8518 smmd=0.1674 ct=6.4737 rec=1.2819 | train/val/test=0.759/0.738/0.728 | c=0.500000
[Epoch 0026] loss=10.7205 cls=0.8211 smmd=0.1564 ct=6.4718 rec=1.2701 | train/val/test=0.759/0.737/0.731 | c=0.500000
[Epoch 0027] loss=10.6515 cls=0.7964 smmd=0.1610 ct=6.4729 rec=1.2593 | train/val/test=0.761/0.735/0.733 | c=0.500000
[Epoch 0028] loss=10.5883 cls=0.7766 smmd=0.1629 ct=6.4741 rec=1.2498 | train/val/test=0.763/0.738/0.730 | c=0.500000
[Epoch 0029] loss=10.5039 cls=0.7592 smmd=0.1504 ct=6.4727 rec=1.2415 | train/val/test=0.763/0.740/0.727 | c=0.500000
[Epoch 0030] loss=10.4442 cls=0.7437 smmd=0.1464 ct=6.4692 rec=1.2346 | train/val/test=0.762/0.740/0.728 | c=0.500000
[Epoch 0031] loss=10.4257 cls=0.7307 smmd=0.1582 ct=6.4656 rec=1.2292 | train/val/test=0.764/0.743/0.725 | c=0.500000
[Epoch 0032] loss=10.3925 cls=0.7204 smmd=0.1583 ct=6.4637 rec=1.2247 | train/val/test=0.765/0.743/0.725 | c=0.500000
[Epoch 0033] loss=10.3577 cls=0.7118 smmd=0.1542 ct=6.4640 rec=1.2211 | train/val/test=0.770/0.741/0.725 | c=0.500000
[Epoch 0034] loss=10.3369 cls=0.7044 smmd=0.1546 ct=6.4662 rec=1.2180 | train/val/test=0.771/0.741/0.725 | c=0.500000
[Epoch 0035] loss=10.3319 cls=0.6976 smmd=0.1612 ct=6.4681 rec=1.2156 | train/val/test=0.774/0.746/0.730 | c=0.500000
[Epoch 0036] loss=10.3166 cls=0.6909 smmd=0.1620 ct=6.4683 rec=1.2135 | train/val/test=0.775/0.752/0.727 | c=0.500000
[Epoch 0037] loss=10.2942 cls=0.6849 smmd=0.1586 ct=6.4672 rec=1.2117 | train/val/test=0.775/0.753/0.727 | c=0.500000
[Epoch 0038] loss=10.2850 cls=0.6789 smmd=0.1615 ct=6.4657 rec=1.2101 | train/val/test=0.776/0.750/0.728 | c=0.500000
[Epoch 0039] loss=10.2783 cls=0.6736 smmd=0.1647 ct=6.4651 rec=1.2085 | train/val/test=0.777/0.750/0.728 | c=0.500000
[Epoch 0040] loss=10.2682 cls=0.6692 smmd=0.1653 ct=6.4651 rec=1.2071 | train/val/test=0.779/0.753/0.728 | c=0.500000
[Epoch 0041] loss=10.2499 cls=0.6651 smmd=0.1614 ct=6.4649 rec=1.2059 | train/val/test=0.780/0.752/0.727 | c=0.500000
[Epoch 0042] loss=10.2397 cls=0.6608 smmd=0.1607 ct=6.4648 rec=1.2050 | train/val/test=0.779/0.753/0.727 | c=0.500000
[Epoch 0043] loss=10.2357 cls=0.6564 smmd=0.1626 ct=6.4647 rec=1.2043 | train/val/test=0.780/0.756/0.728 | c=0.500000
[Epoch 0044] loss=10.2229 cls=0.6529 smmd=0.1592 ct=6.4644 rec=1.2039 | train/val/test=0.780/0.755/0.727 | c=0.500000
[Epoch 0045] loss=10.2225 cls=0.6506 smmd=0.1611 ct=6.4643 rec=1.2035 | train/val/test=0.781/0.756/0.725 | c=0.500000
[Epoch 0046] loss=10.2227 cls=0.6485 smmd=0.1631 ct=6.4635 rec=1.2032 | train/val/test=0.782/0.756/0.725 | c=0.500000
[Epoch 0047] loss=10.2128 cls=0.6462 smmd=0.1597 ct=6.4624 rec=1.2032 | train/val/test=0.782/0.756/0.727 | c=0.500000
[Epoch 0048] loss=10.2105 cls=0.6439 smmd=0.1596 ct=6.4619 rec=1.2033 | train/val/test=0.782/0.756/0.725 | c=0.500000
[Epoch 0049] loss=10.2082 cls=0.6420 smmd=0.1591 ct=6.4620 rec=1.2034 | train/val/test=0.782/0.756/0.724 | c=0.500000
[Epoch 0050] loss=10.2038 cls=0.6409 smmd=0.1573 ct=6.4624 rec=1.2034 | train/val/test=0.782/0.756/0.725 | c=0.500000
[Epoch 0051] loss=10.1949 cls=0.6404 smmd=0.1533 ct=6.4621 rec=1.2034 | train/val/test=0.783/0.759/0.724 | c=0.500000
[Epoch 0052] loss=10.1921 cls=0.6396 smmd=0.1524 ct=6.4609 rec=1.2034 | train/val/test=0.783/0.759/0.728 | c=0.500000
[Epoch 0053] loss=10.1956 cls=0.6384 smmd=0.1546 ct=6.4597 rec=1.2036 | train/val/test=0.785/0.761/0.730 | c=0.500000
[Epoch 0054] loss=10.1972 cls=0.6376 smmd=0.1554 ct=6.4594 rec=1.2038 | train/val/test=0.785/0.756/0.728 | c=0.500000
[Epoch 0055] loss=10.1930 cls=0.6375 smmd=0.1533 ct=6.4594 rec=1.2038 | train/val/test=0.785/0.755/0.730 | c=0.500000
[Epoch 0056] loss=10.1894 cls=0.6377 smmd=0.1515 ct=6.4593 rec=1.2038 | train/val/test=0.784/0.755/0.730 | c=0.500000
[Epoch 0057] loss=10.1847 cls=0.6376 smmd=0.1491 ct=6.4585 rec=1.2040 | train/val/test=0.785/0.755/0.731 | c=0.500000
[Epoch 0058] loss=10.1865 cls=0.6371 smmd=0.1497 ct=6.4578 rec=1.2042 | train/val/test=0.785/0.753/0.731 | c=0.500000
[Epoch 0059] loss=10.1834 cls=0.6372 smmd=0.1478 ct=6.4573 rec=1.2044 | train/val/test=0.786/0.753/0.731 | c=0.500000
[Epoch 0060] loss=10.1855 cls=0.6379 smmd=0.1484 ct=6.4568 rec=1.2045 | train/val/test=0.786/0.753/0.733 | c=0.500000
[Epoch 0061] loss=10.1776 cls=0.6386 smmd=0.1440 ct=6.4563 rec=1.2046 | train/val/test=0.786/0.755/0.733 | c=0.500000
[Epoch 0062] loss=10.1861 cls=0.6386 smmd=0.1475 ct=6.4560 rec=1.2049 | train/val/test=0.785/0.752/0.731 | c=0.500000
[Epoch 0063] loss=10.1886 cls=0.6383 smmd=0.1480 ct=6.4559 rec=1.2053 | train/val/test=0.785/0.753/0.731 | c=0.500000
[Epoch 0064] loss=10.1854 cls=0.6389 smmd=0.1459 ct=6.4555 rec=1.2054 | train/val/test=0.787/0.753/0.733 | c=0.500000
[Epoch 0065] loss=10.1860 cls=0.6399 smmd=0.1460 ct=6.4551 rec=1.2053 | train/val/test=0.787/0.753/0.733 | c=0.500000
[Epoch 0066] loss=10.1883 cls=0.6402 smmd=0.1470 ct=6.4543 rec=1.2054 | train/val/test=0.788/0.753/0.733 | c=0.500000
