Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=1996, val=665, test=666 (mode=public, shot=N/A)
[Epoch 0000] loss=16.9125 cls=1.7849 smmd=2.3473 ct=6.9487 rec=1.3917 | train/val/test=0.222/0.239/0.195 | c=0.100000
[Epoch 0001] loss=16.7659 cls=1.7802 smmd=2.2784 ct=6.9408 rec=1.3917 | train/val/test=0.208/0.217/0.213 | c=0.100000
[Epoch 0002] loss=15.4727 cls=1.7715 smmd=1.6390 ct=6.9291 rec=1.3917 | train/val/test=0.208/0.217/0.213 | c=0.100000
[Epoch 0003] loss=14.5033 cls=1.7576 smmd=1.1660 ct=6.9089 rec=1.3918 | train/val/test=0.208/0.217/0.213 | c=0.100000
[Epoch 0004] loss=14.0355 cls=1.7419 smmd=0.9470 ct=6.8793 rec=1.3920 | train/val/test=0.246/0.266/0.270 | c=0.100000
[Epoch 0005] loss=13.4994 cls=1.7243 smmd=0.6999 ct=6.8301 rec=1.3921 | train/val/test=0.382/0.400/0.405 | c=0.100000
[Epoch 0006] loss=13.2633 cls=1.7027 smmd=0.6097 ct=6.7624 rec=1.3920 | train/val/test=0.478/0.498/0.488 | c=0.100000
[Epoch 0007] loss=13.1301 cls=1.6760 smmd=0.5713 ct=6.7053 rec=1.3918 | train/val/test=0.612/0.618/0.589 | c=0.100000
[Epoch 0008] loss=12.7699 cls=1.6442 smmd=0.4172 ct=6.6689 rec=1.3914 | train/val/test=0.669/0.659/0.655 | c=0.100000
[Epoch 0009] loss=12.4563 cls=1.6081 smmd=0.2854 ct=6.6479 rec=1.3907 | train/val/test=0.686/0.666/0.662 | c=0.100000
[Epoch 0010] loss=12.4627 cls=1.5687 smmd=0.3120 ct=6.6424 rec=1.3897 | train/val/test=0.691/0.675/0.662 | c=0.100000
[Epoch 0011] loss=12.5226 cls=1.5263 smmd=0.3671 ct=6.6413 rec=1.3883 | train/val/test=0.695/0.678/0.670 | c=0.100000
[Epoch 0012] loss=12.3526 cls=1.4809 smmd=0.3128 ct=6.6290 rec=1.3863 | train/val/test=0.702/0.692/0.677 | c=0.100000
[Epoch 0013] loss=12.0856 cls=1.4329 smmd=0.2165 ct=6.6033 rec=1.3836 | train/val/test=0.719/0.707/0.686 | c=0.100000
[Epoch 0014] loss=11.9980 cls=1.3827 smmd=0.2135 ct=6.5750 rec=1.3802 | train/val/test=0.728/0.714/0.686 | c=0.100000
[Epoch 0015] loss=12.0382 cls=1.3304 smmd=0.2758 ct=6.5552 rec=1.3757 | train/val/test=0.729/0.707/0.703 | c=0.100000
[Epoch 0016] loss=11.9491 cls=1.2765 smmd=0.2755 ct=6.5426 rec=1.3701 | train/val/test=0.729/0.710/0.703 | c=0.100000
[Epoch 0017] loss=12.0695 cls=1.2218 smmd=0.2135 ct=7.2117 rec=1.3630 | train/val/test=0.728/0.693/0.700 | c=0.100000
[Epoch 0018] loss=11.8865 cls=1.1676 smmd=0.1860 ct=7.1501 rec=1.3544 | train/val/test=0.728/0.698/0.700 | c=0.100000
[Epoch 0019] loss=11.8412 cls=1.1145 smmd=0.2276 ct=7.0986 rec=1.3444 | train/val/test=0.732/0.705/0.703 | c=0.100000
[Epoch 0020] loss=11.7654 cls=1.0620 smmd=0.2490 ct=7.0774 rec=1.3333 | train/val/test=0.736/0.713/0.707 | c=0.100000
[Epoch 0021] loss=11.5903 cls=1.0104 smmd=0.2159 ct=7.0843 rec=1.3212 | train/val/test=0.740/0.722/0.716 | c=0.100000
[Epoch 0022] loss=11.4182 cls=0.9609 smmd=0.1792 ct=7.1135 rec=1.3084 | train/val/test=0.744/0.725/0.725 | c=0.100000
[Epoch 0023] loss=11.3232 cls=0.9153 smmd=0.1778 ct=7.1487 rec=1.2956 | train/val/test=0.749/0.729/0.733 | c=0.100000
[Epoch 0024] loss=11.2381 cls=0.8747 smmd=0.1829 ct=7.1654 rec=1.2830 | train/val/test=0.752/0.728/0.745 | c=0.100000
[Epoch 0025] loss=11.1163 cls=0.8401 smmd=0.1721 ct=7.1542 rec=1.2710 | train/val/test=0.753/0.726/0.745 | c=0.100000
