Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=11830, val=3943, test=3944 (mode=public, shot=N/A)
[Epoch 0000] loss=57.4543 cls=1.0948 smmd=4.1701 ct=7.2497 rec=1.4136 | train/val/test=0.490/0.498/0.493 | c=1.498779
[Epoch 0001] loss=33.1564 cls=1.0613 smmd=1.7539 ct=7.1895 rec=1.4153 | train/val/test=0.446/0.443/0.448 | c=1.498779
[Epoch 0002] loss=22.9761 cls=1.0667 smmd=0.7441 ct=7.1474 rec=1.4139 | train/val/test=0.606/0.606/0.611 | c=1.498779
[Epoch 0003] loss=27.7290 cls=1.0614 smmd=1.0802 ct=7.8446 rec=1.4135 | train/val/test=0.571/0.571/0.574 | c=1.498779
[Epoch 0004] loss=26.9063 cls=1.0211 smmd=1.0435 ct=7.6267 rec=1.4145 | train/val/test=0.563/0.565/0.560 | c=1.498779
[Epoch 0005] loss=24.1893 cls=0.9902 smmd=0.8194 ct=7.3956 rec=1.4175 | train/val/test=0.556/0.556/0.553 | c=1.498779
[Epoch 0006] loss=21.8268 cls=0.9720 smmd=0.6040 ct=7.2954 rec=1.4195 | train/val/test=0.553/0.553/0.551 | c=1.498779
[Epoch 0007] loss=21.7568 cls=0.9504 smmd=0.5950 ct=7.3114 rec=1.4183 | train/val/test=0.553/0.553/0.550 | c=1.498779
[Epoch 0008] loss=22.9886 cls=0.9171 smmd=0.7041 ct=7.3910 rec=1.4138 | train/val/test=0.552/0.554/0.550 | c=1.498779
[Epoch 0009] loss=23.0866 cls=0.8761 smmd=0.7034 ct=7.4554 rec=1.4068 | train/val/test=0.571/0.568/0.568 | c=1.498779
[Epoch 0010] loss=21.7959 cls=0.8362 smmd=0.5746 ct=7.4665 rec=1.3988 | train/val/test=0.621/0.620/0.624 | c=1.498779
[Epoch 0011] loss=20.1192 cls=0.8014 smmd=0.4141 ct=7.4410 rec=1.3908 | train/val/test=0.660/0.657/0.662 | c=1.498779
[Epoch 0012] loss=19.5136 cls=0.7724 smmd=0.3601 ct=7.4174 rec=1.3835 | train/val/test=0.677/0.674/0.681 | c=1.498779
[Epoch 0013] loss=20.0508 cls=0.7474 smmd=0.4189 ct=7.3997 rec=1.3774 | train/val/test=0.690/0.688/0.693 | c=1.498779
[Epoch 0014] loss=20.4886 cls=0.7243 smmd=0.4690 ct=7.3750 rec=1.3721 | train/val/test=0.708/0.704/0.707 | c=1.498779
[Epoch 0015] loss=20.0785 cls=0.7015 smmd=0.4359 ct=7.3426 rec=1.3664 | train/val/test=0.724/0.722/0.720 | c=1.498779
[Epoch 0016] loss=19.3587 cls=0.6806 smmd=0.3682 ct=7.3281 rec=1.3600 | train/val/test=0.738/0.739/0.734 | c=1.498779
[Epoch 0017] loss=19.1464 cls=0.6644 smmd=0.3449 ct=7.3443 rec=1.3542 | train/val/test=0.753/0.752/0.749 | c=1.498779
[Epoch 0018] loss=19.3609 cls=0.6463 smmd=0.3616 ct=7.3733 rec=1.3495 | train/val/test=0.767/0.766/0.767 | c=1.498779
[Epoch 0019] loss=19.4144 cls=0.6218 smmd=0.3653 ct=7.3890 rec=1.3454 | train/val/test=0.781/0.782/0.780 | c=1.498779
[Epoch 0020] loss=19.1354 cls=0.5969 smmd=0.3412 ct=7.3770 rec=1.3415 | train/val/test=0.792/0.794/0.790 | c=1.498779
[Epoch 0021] loss=18.8414 cls=0.5753 smmd=0.3199 ct=7.3431 rec=1.3373 | train/val/test=0.797/0.800/0.797 | c=1.498779
[Epoch 0022] loss=18.6536 cls=0.5570 smmd=0.3081 ct=7.3141 rec=1.3325 | train/val/test=0.801/0.806/0.803 | c=1.498779
[Epoch 0023] loss=18.4826 cls=0.5418 smmd=0.2940 ct=7.3037 rec=1.3278 | train/val/test=0.807/0.808/0.808 | c=1.498779
[Epoch 0024] loss=18.3519 cls=0.5287 smmd=0.2805 ct=7.3103 rec=1.3237 | train/val/test=0.810/0.811/0.811 | c=1.498779
[Epoch 0025] loss=18.2623 cls=0.5166 smmd=0.2703 ct=7.3204 rec=1.3207 | train/val/test=0.813/0.814/0.812 | c=1.498779
[Epoch 0026] loss=18.2003 cls=0.5057 smmd=0.2632 ct=7.3283 rec=1.3187 | train/val/test=0.816/0.818/0.814 | c=1.498779
[Epoch 0027] loss=18.1328 cls=0.4966 smmd=0.2574 ct=7.3256 rec=1.3176 | train/val/test=0.819/0.823/0.815 | c=1.498779
[Epoch 0028] loss=18.0341 cls=0.4885 smmd=0.2523 ct=7.3041 rec=1.3172 | train/val/test=0.821/0.823/0.815 | c=1.498779
[Epoch 0029] loss=18.0109 cls=0.4828 smmd=0.2558 ct=7.2762 rec=1.3174 | train/val/test=0.821/0.825/0.815 | c=1.498779
[Epoch 0030] loss=18.0450 cls=0.4799 smmd=0.2615 ct=7.2657 rec=1.3175 | train/val/test=0.822/0.825/0.816 | c=1.498779
[Epoch 0031] loss=18.0323 cls=0.4785 smmd=0.2589 ct=7.2729 rec=1.3173 | train/val/test=0.823/0.826/0.817 | c=1.498779
[Epoch 0032] loss=18.0124 cls=0.4768 smmd=0.2540 ct=7.2878 rec=1.3172 | train/val/test=0.824/0.827/0.817 | c=1.498779
[Epoch 0033] loss=17.9970 cls=0.4740 smmd=0.2505 ct=7.2982 rec=1.3171 | train/val/test=0.825/0.827/0.817 | c=1.498779
[Epoch 0034] loss=17.9666 cls=0.4718 smmd=0.2474 ct=7.2990 rec=1.3171 | train/val/test=0.826/0.828/0.818 | c=1.498779
[Epoch 0035] loss=17.9392 cls=0.4704 smmd=0.2470 ct=7.2875 rec=1.3171 | train/val/test=0.826/0.827/0.817 | c=1.498779
[Epoch 0036] loss=17.8901 cls=0.4691 smmd=0.2457 ct=7.2701 rec=1.3166 | train/val/test=0.826/0.829/0.819 | c=1.498779
[Epoch 0037] loss=17.8527 cls=0.4681 smmd=0.2448 ct=7.2566 rec=1.3156 | train/val/test=0.825/0.829/0.817 | c=1.498779
[Epoch 0038] loss=17.7941 cls=0.4678 smmd=0.2398 ct=7.2526 rec=1.3145 | train/val/test=0.825/0.827/0.818 | c=1.498779
[Epoch 0039] loss=17.7442 cls=0.4679 smmd=0.2341 ct=7.2562 rec=1.3142 | train/val/test=0.825/0.827/0.819 | c=1.498779
[Epoch 0040] loss=17.7184 cls=0.4684 smmd=0.2301 ct=7.2628 rec=1.3147 | train/val/test=0.825/0.829/0.819 | c=1.498779
[Epoch 0041] loss=17.7167 cls=0.4689 smmd=0.2289 ct=7.2681 rec=1.3154 | train/val/test=0.826/0.827/0.817 | c=1.498779
