Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=4590, val=1530, test=1530 (mode=public, shot=N/A)
[Epoch 0000] loss=8.6529 cls=2.0804 smmd=4.8132 ct=7.4123 rec=1.3844 | train/val/test=0.121/0.118/0.124 | c=0.998905
[Epoch 0001] loss=8.8763 cls=2.1894 smmd=4.9276 ct=7.4121 rec=1.3846 | train/val/test=0.250/0.254/0.265 | c=0.998905
[Epoch 0002] loss=8.1225 cls=2.0054 smmd=4.3582 ct=7.4101 rec=1.3846 | train/val/test=0.424/0.441/0.433 | c=0.998905
[Epoch 0003] loss=7.1800 cls=1.9407 smmd=3.4800 ct=7.4089 rec=1.3880 | train/val/test=0.250/0.254/0.265 | c=0.998905
[Epoch 0004] loss=6.7311 cls=1.9125 smmd=2.9407 ct=8.0013 rec=1.3883 | train/val/test=0.250/0.254/0.265 | c=0.998905
[Epoch 0005] loss=6.1509 cls=1.8964 smmd=2.3841 ct=7.9629 rec=1.3891 | train/val/test=0.251/0.254/0.268 | c=0.998905
[Epoch 0006] loss=5.9491 cls=1.8711 smmd=2.2183 ct=7.9091 rec=1.3895 | train/val/test=0.264/0.266/0.280 | c=0.998905
[Epoch 0007] loss=5.5692 cls=1.7837 smmd=1.9436 ct=7.8230 rec=1.3863 | train/val/test=0.338/0.344/0.351 | c=0.998905
[Epoch 0008] loss=4.8690 cls=1.7242 smmd=1.3427 ct=7.6260 rec=1.3845 | train/val/test=0.390/0.386/0.405 | c=0.998905
[Epoch 0009] loss=4.6864 cls=1.6659 smmd=1.2064 ct=7.6861 rec=1.3847 | train/val/test=0.521/0.542/0.539 | c=0.998905
[Epoch 0010] loss=4.6253 cls=1.5596 smmd=1.2211 ct=7.8420 rec=1.3806 | train/val/test=0.702/0.714/0.710 | c=0.998905
[Epoch 0011] loss=4.1877 cls=1.4206 smmd=0.9043 ct=7.9440 rec=1.3700 | train/val/test=0.721/0.731/0.720 | c=0.998905
[Epoch 0012] loss=3.7964 cls=1.2901 smmd=0.6604 ct=7.8693 rec=1.3601 | train/val/test=0.734/0.745/0.729 | c=0.998905
[Epoch 0013] loss=3.7253 cls=1.1753 smmd=0.7494 ct=7.6567 rec=1.3460 | train/val/test=0.795/0.791/0.787 | c=0.998905
[Epoch 0014] loss=3.6119 cls=1.0725 smmd=0.7768 ct=7.4875 rec=1.3254 | train/val/test=0.798/0.799/0.787 | c=0.998905
[Epoch 0015] loss=3.3854 cls=0.9696 smmd=0.6705 ct=7.4217 rec=1.3045 | train/val/test=0.796/0.803/0.782 | c=0.998905
[Epoch 0016] loss=3.1931 cls=0.8774 smmd=0.5589 ct=7.5017 rec=1.2827 | train/val/test=0.799/0.799/0.793 | c=0.998905
[Epoch 0017] loss=3.1034 cls=0.7953 smmd=0.5246 ct=7.6528 rec=1.2648 | train/val/test=0.802/0.809/0.799 | c=0.998905
[Epoch 0018] loss=3.0395 cls=0.7224 smmd=0.5235 ct=7.7199 rec=1.2481 | train/val/test=0.799/0.806/0.805 | c=0.998905
[Epoch 0019] loss=2.9579 cls=0.6620 smmd=0.5119 ct=7.6854 rec=1.2347 | train/val/test=0.796/0.797/0.795 | c=0.998905
[Epoch 0020] loss=2.8666 cls=0.6111 smmd=0.4913 ct=7.5965 rec=1.2244 | train/val/test=0.820/0.827/0.823 | c=0.998905
[Epoch 0021] loss=2.7777 cls=0.5564 smmd=0.4780 ct=7.4992 rec=1.2169 | train/val/test=0.859/0.859/0.861 | c=0.998905
[Epoch 0022] loss=2.7218 cls=0.5058 smmd=0.4807 ct=7.4661 rec=1.2107 | train/val/test=0.882/0.880/0.880 | c=0.998905
