Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=8251, val=2750, test=2751 (mode=public, shot=N/A)
[Epoch 0000] loss=11.2428 cls=2.3148 smmd=4.8129 ct=7.6167 rec=1.3851 | train/val/test=0.154/0.158/0.169 | c=0.100000
[Epoch 0001] loss=8.6518 cls=1.9996 smmd=2.8521 ct=7.6146 rec=1.3874 | train/val/test=0.374/0.387/0.367 | c=0.100000
[Epoch 0002] loss=8.1794 cls=1.9271 smmd=2.5248 ct=7.6147 rec=1.3874 | train/val/test=0.374/0.387/0.367 | c=0.100000
[Epoch 0003] loss=8.7945 cls=2.1118 smmd=2.7654 ct=7.6152 rec=1.4124 | train/val/test=0.374/0.387/0.367 | c=0.100000
[Epoch 0004] loss=7.9344 cls=1.8376 smmd=2.4603 ct=7.6073 rec=1.3867 | train/val/test=0.374/0.387/0.367 | c=0.100000
[Epoch 0005] loss=7.2128 cls=1.8041 smmd=1.8077 ct=7.5981 rec=1.3863 | train/val/test=0.374/0.387/0.367 | c=0.100000
[Epoch 0006] loss=6.9945 cls=1.8483 smmd=1.5007 ct=7.5785 rec=1.4076 | train/val/test=0.374/0.387/0.368 | c=0.100000
[Epoch 0007] loss=6.6946 cls=1.6729 smmd=1.5642 ct=7.5399 rec=1.3825 | train/val/test=0.426/0.439/0.410 | c=0.100000
[Epoch 0008] loss=6.6670 cls=1.6524 smmd=1.5833 ct=7.5209 rec=1.3736 | train/val/test=0.376/0.390/0.369 | c=0.100000
[Epoch 0009] loss=6.3995 cls=1.6280 smmd=1.3676 ct=7.4939 rec=1.3856 | train/val/test=0.483/0.504/0.480 | c=0.100000
[Epoch 0010] loss=5.8122 cls=1.4719 smmd=1.1033 ct=7.4637 rec=1.3616 | train/val/test=0.549/0.570/0.559 | c=0.100000
[Epoch 0011] loss=5.4883 cls=1.4076 smmd=0.9116 ct=7.4536 rec=1.3539 | train/val/test=0.586/0.600/0.586 | c=0.100000
[Epoch 0012] loss=5.1387 cls=1.3229 smmd=0.7417 ct=7.4224 rec=1.3342 | train/val/test=0.637/0.647/0.639 | c=0.100000
[Epoch 0013] loss=4.9562 cls=1.2416 smmd=0.7312 ct=7.3868 rec=1.3225 | train/val/test=0.669/0.683/0.677 | c=0.100000
[Epoch 0014] loss=4.8032 cls=1.1577 smmd=0.7532 ct=7.3617 rec=1.3109 | train/val/test=0.675/0.693/0.685 | c=0.100000
[Epoch 0015] loss=4.5734 cls=1.0987 smmd=0.6497 ct=7.3427 rec=1.2893 | train/val/test=0.675/0.691/0.684 | c=0.100000
[Epoch 0016] loss=4.2843 cls=1.0269 smmd=0.5137 ct=7.3059 rec=1.2779 | train/val/test=0.672/0.687/0.681 | c=0.100000
[Epoch 0017] loss=4.1740 cls=1.0071 smmd=0.4470 ct=7.2920 rec=1.2715 | train/val/test=0.677/0.697/0.685 | c=0.100000
[Epoch 0018] loss=3.9860 cls=0.9402 smmd=0.3983 ct=7.2769 rec=1.2592 | train/val/test=0.696/0.714/0.701 | c=0.100000
[Epoch 0019] loss=3.9242 cls=0.9037 smmd=0.4100 ct=7.2800 rec=1.2533 | train/val/test=0.710/0.725/0.706 | c=0.100000
[Epoch 0020] loss=3.8283 cls=0.8615 smmd=0.3997 ct=7.2785 rec=1.2491 | train/val/test=0.714/0.726/0.708 | c=0.100000
[Epoch 0021] loss=3.7071 cls=0.8324 smmd=0.3390 ct=7.2719 rec=1.2452 | train/val/test=0.723/0.732/0.719 | c=0.100000
[Epoch 0022] loss=3.6054 cls=0.8043 smmd=0.2956 ct=7.2663 rec=1.2398 | train/val/test=0.757/0.772/0.766 | c=0.100000
[Epoch 0023] loss=3.5145 cls=0.7670 smmd=0.2826 ct=7.2551 rec=1.2338 | train/val/test=0.770/0.782/0.768 | c=0.100000
[Epoch 0024] loss=3.4230 cls=0.7348 smmd=0.2582 ct=7.2417 rec=1.2336 | train/val/test=0.751/0.763/0.747 | c=0.100000
[Epoch 0025] loss=3.3814 cls=0.7204 smmd=0.2461 ct=7.2387 rec=1.2340 | train/val/test=0.774/0.785/0.775 | c=0.100000
[Epoch 0026] loss=3.3077 cls=0.6847 smmd=0.2460 ct=7.2320 rec=1.2292 | train/val/test=0.786/0.793/0.791 | c=0.100000
[Epoch 0027] loss=3.2677 cls=0.6692 smmd=0.2399 ct=7.2204 rec=1.2264 | train/val/test=0.780/0.789/0.783 | c=0.100000
[Epoch 0028] loss=3.2124 cls=0.6490 smmd=0.2253 ct=7.2190 rec=1.2264 | train/val/test=0.789/0.801/0.795 | c=0.100000
