Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=1624, val=542, test=542 (mode=public, shot=N/A)
[Epoch 0000] loss=17.3487 cls=1.9514 smmd=2.5036 ct=6.8913 rec=1.3889 | train/val/test=0.337/0.351/0.319 | c=0.500000
[Epoch 0001] loss=16.6352 cls=1.8570 smmd=2.1895 ct=6.8844 rec=1.3914 | train/val/test=0.297/0.317/0.303 | c=0.500000
[Epoch 0002] loss=15.9785 cls=1.8156 smmd=1.8785 ct=6.8759 rec=1.3936 | train/val/test=0.297/0.317/0.303 | c=0.500000
[Epoch 0003] loss=15.3744 cls=1.8091 smmd=1.5810 ct=6.8652 rec=1.3942 | train/val/test=0.297/0.317/0.303 | c=0.500000
[Epoch 0004] loss=14.7574 cls=1.7916 smmd=1.2886 ct=6.8523 rec=1.3925 | train/val/test=0.297/0.317/0.303 | c=0.500000
[Epoch 0005] loss=14.1780 cls=1.7714 smmd=1.0166 ct=6.8383 rec=1.3909 | train/val/test=0.313/0.328/0.323 | c=0.500000
[Epoch 0006] loss=13.6621 cls=1.7577 smmd=0.7714 ct=6.8241 rec=1.3899 | train/val/test=0.421/0.426/0.406 | c=0.500000
[Epoch 0007] loss=13.2195 cls=1.7460 smmd=0.5605 ct=6.8104 rec=1.3895 | train/val/test=0.501/0.500/0.472 | c=0.500000
[Epoch 0008] loss=13.1339 cls=1.7278 smmd=0.3936 ct=7.3460 rec=1.3892 | train/val/test=0.497/0.496/0.476 | c=0.500000
[Epoch 0009] loss=12.8266 cls=1.6994 smmd=0.2660 ct=7.3005 rec=1.3890 | train/val/test=0.456/0.452/0.430 | c=0.500000
[Epoch 0010] loss=12.6026 cls=1.6634 smmd=0.1878 ct=7.2394 rec=1.3888 | train/val/test=0.419/0.428/0.406 | c=0.500000
[Epoch 0011] loss=12.4450 cls=1.6239 smmd=0.1448 ct=7.1774 rec=1.3886 | train/val/test=0.418/0.428/0.406 | c=0.500000
[Epoch 0012] loss=12.3531 cls=1.5834 smmd=0.1336 ct=7.1244 rec=1.3881 | train/val/test=0.432/0.432/0.415 | c=0.500000
[Epoch 0013] loss=12.2981 cls=1.5411 smmd=0.1405 ct=7.0840 rec=1.3868 | train/val/test=0.453/0.467/0.435 | c=0.500000
[Epoch 0014] loss=12.2539 cls=1.4958 smmd=0.1548 ct=7.0550 rec=1.3842 | train/val/test=0.491/0.506/0.467 | c=0.500000
[Epoch 0015] loss=12.2176 cls=1.4473 smmd=0.1763 ct=7.0351 rec=1.3800 | train/val/test=0.539/0.548/0.511 | c=0.500000
