Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=1624, val=542, test=542 (mode=public, shot=N/A)
[Epoch 0000] loss=17.3394 cls=1.9401 smmd=2.5048 ct=6.8906 rec=1.3889 | train/val/test=0.302/0.292/0.312 | c=0.998905
[Epoch 0001] loss=16.6511 cls=1.8512 smmd=2.2005 ct=6.8834 rec=1.3914 | train/val/test=0.302/0.292/0.312 | c=0.998905
[Epoch 0002] loss=15.9745 cls=1.8203 smmd=1.8735 ct=6.8746 rec=1.3940 | train/val/test=0.302/0.292/0.312 | c=0.998905
[Epoch 0003] loss=15.3589 cls=1.8063 smmd=1.5757 ct=6.8633 rec=1.3939 | train/val/test=0.302/0.292/0.312 | c=0.998905
[Epoch 0004] loss=15.0063 cls=1.7916 smmd=1.2844 ct=7.3708 rec=1.3921 | train/val/test=0.302/0.292/0.312 | c=0.998905
[Epoch 0005] loss=14.4253 cls=1.7773 smmd=1.0160 ct=7.3240 rec=1.3908 | train/val/test=0.308/0.299/0.315 | c=0.998905
[Epoch 0006] loss=13.8965 cls=1.7619 smmd=0.7774 ct=7.2591 rec=1.3901 | train/val/test=0.390/0.363/0.395 | c=0.998905
[Epoch 0007] loss=13.4540 cls=1.7452 smmd=0.5825 ct=7.1902 rec=1.3897 | train/val/test=0.440/0.391/0.419 | c=0.998905
[Epoch 0008] loss=13.0815 cls=1.7247 smmd=0.4222 ct=7.1286 rec=1.3896 | train/val/test=0.433/0.387/0.423 | c=0.998905
[Epoch 0009] loss=12.7953 cls=1.6982 smmd=0.3048 ct=7.0792 rec=1.3896 | train/val/test=0.414/0.373/0.404 | c=0.998905
[Epoch 0010] loss=12.5911 cls=1.6664 smmd=0.2280 ct=7.0427 rec=1.3895 | train/val/test=0.403/0.365/0.400 | c=0.998905
[Epoch 0011] loss=12.4522 cls=1.6317 smmd=0.1827 ct=7.0170 rec=1.3893 | train/val/test=0.412/0.369/0.406 | c=0.998905
[Epoch 0012] loss=12.3621 cls=1.5952 smmd=0.1617 ct=6.9990 rec=1.3888 | train/val/test=0.441/0.389/0.423 | c=0.998905
[Epoch 0013] loss=12.3066 cls=1.5562 smmd=0.1595 ct=6.9861 rec=1.3877 | train/val/test=0.475/0.423/0.452 | c=0.998905
[Epoch 0014] loss=12.2642 cls=1.5137 smmd=0.1668 ct=6.9764 rec=1.3857 | train/val/test=0.517/0.459/0.507 | c=0.998905
[Epoch 0015] loss=12.2240 cls=1.4668 smmd=0.1795 ct=6.9685 rec=1.3828 | train/val/test=0.565/0.515/0.572 | c=0.998905
[Epoch 0016] loss=12.1735 cls=1.4151 smmd=0.1922 ct=6.9610 rec=1.3787 | train/val/test=0.616/0.563/0.616 | c=0.998905
[Epoch 0017] loss=12.0986 cls=1.3586 smmd=0.1986 ct=6.9522 rec=1.3733 | train/val/test=0.643/0.594/0.637 | c=0.998905
[Epoch 0018] loss=12.0067 cls=1.2979 smmd=0.2024 ct=6.9420 rec=1.3666 | train/val/test=0.669/0.622/0.653 | c=0.998905
[Epoch 0019] loss=11.9034 cls=1.2340 smmd=0.2047 ct=6.9318 rec=1.3588 | train/val/test=0.687/0.655/0.672 | c=0.998905
[Epoch 0020] loss=11.7719 cls=1.1682 smmd=0.1959 ct=6.9220 rec=1.3502 | train/val/test=0.707/0.683/0.694 | c=0.998905
[Epoch 0021] loss=11.6371 cls=1.1027 smmd=0.1866 ct=6.9137 rec=1.3409 | train/val/test=0.724/0.696/0.705 | c=0.998905
[Epoch 0022] loss=11.4907 cls=1.0395 smmd=0.1708 ct=6.9079 rec=1.3311 | train/val/test=0.741/0.710/0.720 | c=0.998905
[Epoch 0023] loss=11.3572 cls=0.9808 smmd=0.1593 ct=6.9055 rec=1.3210 | train/val/test=0.748/0.720/0.738 | c=0.998905
[Epoch 0024] loss=11.2249 cls=0.9283 smmd=0.1448 ct=6.9060 rec=1.3108 | train/val/test=0.756/0.731/0.738 | c=0.998905
[Epoch 0025] loss=11.1005 cls=0.8823 smmd=0.1295 ct=6.9091 rec=1.3009 | train/val/test=0.758/0.732/0.738 | c=0.998905
[Epoch 0026] loss=10.9905 cls=0.8419 smmd=0.1158 ct=6.9146 rec=1.2919 | train/val/test=0.762/0.736/0.738 | c=0.998905
[Epoch 0027] loss=10.9030 cls=0.8063 smmd=0.1077 ct=6.9217 rec=1.2841 | train/val/test=0.765/0.736/0.740 | c=0.998905
[Epoch 0028] loss=10.8227 cls=0.7750 smmd=0.0976 ct=6.9300 rec=1.2775 | train/val/test=0.768/0.736/0.740 | c=0.998905
[Epoch 0029] loss=10.7617 cls=0.7476 smmd=0.0920 ct=6.9388 rec=1.2722 | train/val/test=0.770/0.736/0.744 | c=0.998905
[Epoch 0030] loss=10.7065 cls=0.7238 smmd=0.0851 ct=6.9475 rec=1.2677 | train/val/test=0.773/0.738/0.745 | c=0.998905
[Epoch 0031] loss=10.6696 cls=0.7031 smmd=0.0842 ct=6.9557 rec=1.2641 | train/val/test=0.773/0.740/0.749 | c=0.998905
[Epoch 0032] loss=10.6307 cls=0.6850 smmd=0.0795 ct=6.9628 rec=1.2610 | train/val/test=0.777/0.742/0.760 | c=0.998905
[Epoch 0033] loss=10.6048 cls=0.6690 smmd=0.0794 ct=6.9685 rec=1.2586 | train/val/test=0.789/0.747/0.766 | c=0.998905
[Epoch 0034] loss=10.5800 cls=0.6544 smmd=0.0782 ct=6.9725 rec=1.2566 | train/val/test=0.796/0.747/0.775 | c=0.998905
[Epoch 0035] loss=10.5593 cls=0.6408 smmd=0.0781 ct=6.9748 rec=1.2550 | train/val/test=0.804/0.755/0.782 | c=0.998905
[Epoch 0036] loss=10.5338 cls=0.6280 smmd=0.0750 ct=6.9762 rec=1.2536 | train/val/test=0.816/0.764/0.795 | c=0.998905
[Epoch 0037] loss=10.5154 cls=0.6160 smmd=0.0753 ct=6.9764 rec=1.2521 | train/val/test=0.824/0.769/0.801 | c=0.998905
[Epoch 0038] loss=10.4934 cls=0.6042 smmd=0.0741 ct=6.9756 rec=1.2506 | train/val/test=0.831/0.779/0.803 | c=0.998905
[Epoch 0039] loss=10.4653 cls=0.5925 smmd=0.0704 ct=6.9741 rec=1.2490 | train/val/test=0.835/0.786/0.804 | c=0.998905
[Epoch 0040] loss=10.4401 cls=0.5805 smmd=0.0687 ct=6.9724 rec=1.2472 | train/val/test=0.840/0.788/0.806 | c=0.998905
[Epoch 0041] loss=10.4193 cls=0.5680 smmd=0.0698 ct=6.9704 rec=1.2453 | train/val/test=0.845/0.799/0.814 | c=0.998905
[Epoch 0042] loss=10.3899 cls=0.5548 smmd=0.0671 ct=6.9687 rec=1.2433 | train/val/test=0.847/0.803/0.817 | c=0.998905
[Epoch 0043] loss=10.3580 cls=0.5408 smmd=0.0637 ct=6.9675 rec=1.2412 | train/val/test=0.853/0.806/0.821 | c=0.998905
[Epoch 0044] loss=10.3356 cls=0.5264 smmd=0.0656 ct=6.9668 rec=1.2389 | train/val/test=0.855/0.808/0.823 | c=0.998905
[Epoch 0045] loss=10.3039 cls=0.5117 smmd=0.0634 ct=6.9663 rec=1.2364 | train/val/test=0.858/0.810/0.828 | c=0.998905
[Epoch 0046] loss=10.2746 cls=0.4970 smmd=0.0630 ct=6.9662 rec=1.2337 | train/val/test=0.860/0.810/0.832 | c=0.998905
[Epoch 0047] loss=10.2417 cls=0.4828 smmd=0.0615 ct=6.9660 rec=1.2306 | train/val/test=0.864/0.810/0.834 | c=0.998905
[Epoch 0048] loss=10.2169 cls=0.4690 smmd=0.0643 ct=6.9656 rec=1.2273 | train/val/test=0.869/0.817/0.838 | c=0.998905
[Epoch 0049] loss=10.1833 cls=0.4559 smmd=0.0627 ct=6.9651 rec=1.2239 | train/val/test=0.874/0.823/0.839 | c=0.998905
[Epoch 0050] loss=10.1513 cls=0.4436 smmd=0.0612 ct=6.9646 rec=1.2206 | train/val/test=0.876/0.825/0.843 | c=0.998905
[Epoch 0051] loss=10.1279 cls=0.4320 smmd=0.0626 ct=6.9646 rec=1.2177 | train/val/test=0.880/0.827/0.843 | c=0.998905
[Epoch 0052] loss=10.1021 cls=0.4214 smmd=0.0611 ct=6.9646 rec=1.2152 | train/val/test=0.881/0.834/0.847 | c=0.998905
[Epoch 0053] loss=10.0755 cls=0.4122 smmd=0.0572 ct=6.9648 rec=1.2133 | train/val/test=0.886/0.836/0.849 | c=0.998905
[Epoch 0054] loss=10.0667 cls=0.4045 smmd=0.0601 ct=6.9652 rec=1.2119 | train/val/test=0.890/0.838/0.852 | c=0.998905
[Epoch 0055] loss=10.0500 cls=0.3985 smmd=0.0573 ct=6.9656 rec=1.2108 | train/val/test=0.891/0.839/0.856 | c=0.998905
[Epoch 0056] loss=10.0412 cls=0.3939 smmd=0.0571 ct=6.9658 rec=1.2100 | train/val/test=0.893/0.841/0.854 | c=0.998905
[Epoch 0057] loss=10.0421 cls=0.3905 smmd=0.0609 ct=6.9655 rec=1.2094 | train/val/test=0.894/0.843/0.856 | c=0.998905
[Epoch 0058] loss=10.0300 cls=0.3878 smmd=0.0575 ct=6.9652 rec=1.2089 | train/val/test=0.895/0.845/0.856 | c=0.998905
[Epoch 0059] loss=10.0281 cls=0.3852 smmd=0.0590 ct=6.9649 rec=1.2085 | train/val/test=0.898/0.847/0.856 | c=0.998905
[Epoch 0060] loss=10.0283 cls=0.3825 smmd=0.0617 ct=6.9643 rec=1.2080 | train/val/test=0.899/0.849/0.856 | c=0.998905
[Epoch 0061] loss=10.0174 cls=0.3797 smmd=0.0591 ct=6.9637 rec=1.2075 | train/val/test=0.900/0.849/0.860 | c=0.998905
[Epoch 0062] loss=10.0164 cls=0.3766 smmd=0.0620 ct=6.9628 rec=1.2069 | train/val/test=0.900/0.852/0.860 | c=0.998905
[Epoch 0063] loss=10.0051 cls=0.3732 smmd=0.0602 ct=6.9617 rec=1.2061 | train/val/test=0.901/0.854/0.862 | c=0.998905
[Epoch 0064] loss=9.9938 cls=0.3696 smmd=0.0589 ct=6.9608 rec=1.2052 | train/val/test=0.903/0.858/0.867 | c=0.998905
[Epoch 0065] loss=9.9823 cls=0.3659 smmd=0.0575 ct=6.9601 rec=1.2043 | train/val/test=0.906/0.860/0.873 | c=0.998905
[Epoch 0066] loss=9.9744 cls=0.3624 smmd=0.0578 ct=6.9598 rec=1.2033 | train/val/test=0.906/0.860/0.873 | c=0.998905
[Epoch 0067] loss=9.9670 cls=0.3590 smmd=0.0580 ct=6.9603 rec=1.2024 | train/val/test=0.908/0.860/0.873 | c=0.998905
[Epoch 0068] loss=9.9636 cls=0.3559 smmd=0.0598 ct=6.9610 rec=1.2015 | train/val/test=0.908/0.863/0.875 | c=0.998905
[Epoch 0069] loss=9.9519 cls=0.3531 smmd=0.0569 ct=6.9614 rec=1.2009 | train/val/test=0.908/0.863/0.873 | c=0.998905
[Epoch 0070] loss=9.9489 cls=0.3507 smmd=0.0578 ct=6.9616 rec=1.2003 | train/val/test=0.908/0.863/0.873 | c=0.998905
[Epoch 0071] loss=9.9474 cls=0.3488 smmd=0.0590 ct=6.9614 rec=1.1999 | train/val/test=0.908/0.863/0.873 | c=0.998905
[Epoch 0072] loss=9.9459 cls=0.3475 smmd=0.0600 ct=6.9605 rec=1.1996 | train/val/test=0.908/0.867/0.873 | c=0.998905
[Epoch 0073] loss=9.9393 cls=0.3464 smmd=0.0581 ct=6.9598 rec=1.1994 | train/val/test=0.909/0.875/0.873 | c=0.998905
[Epoch 0074] loss=9.9372 cls=0.3455 smmd=0.0582 ct=6.9592 rec=1.1991 | train/val/test=0.909/0.871/0.875 | c=0.998905
[Epoch 0075] loss=9.9343 cls=0.3446 smmd=0.0578 ct=6.9589 rec=1.1989 | train/val/test=0.910/0.871/0.875 | c=0.998905
[Epoch 0076] loss=9.9318 cls=0.3436 smmd=0.0576 ct=6.9590 rec=1.1987 | train/val/test=0.911/0.871/0.875 | c=0.998905
[Epoch 0077] loss=9.9324 cls=0.3424 smmd=0.0592 ct=6.9592 rec=1.1984 | train/val/test=0.910/0.869/0.875 | c=0.998905
[Epoch 0078] loss=9.9286 cls=0.3411 smmd=0.0587 ct=6.9595 rec=1.1981 | train/val/test=0.910/0.869/0.876 | c=0.998905
[Epoch 0079] loss=9.9283 cls=0.3398 smmd=0.0602 ct=6.9594 rec=1.1977 | train/val/test=0.911/0.869/0.878 | c=0.998905
[Epoch 0080] loss=9.9209 cls=0.3385 smmd=0.0582 ct=6.9593 rec=1.1973 | train/val/test=0.911/0.869/0.878 | c=0.998905
[Epoch 0081] loss=9.9154 cls=0.3373 smmd=0.0571 ct=6.9590 rec=1.1969 | train/val/test=0.911/0.869/0.876 | c=0.998905
[Epoch 0082] loss=9.9133 cls=0.3361 smmd=0.0577 ct=6.9584 rec=1.1965 | train/val/test=0.911/0.869/0.875 | c=0.998905
[Epoch 0083] loss=9.9150 cls=0.3349 smmd=0.0600 ct=6.9576 rec=1.1963 | train/val/test=0.913/0.869/0.875 | c=0.998905
[Epoch 0084] loss=9.9096 cls=0.3338 smmd=0.0586 ct=6.9567 rec=1.1961 | train/val/test=0.913/0.869/0.875 | c=0.998905
[Epoch 0085] loss=9.9070 cls=0.3328 smmd=0.0584 ct=6.9556 rec=1.1959 | train/val/test=0.913/0.865/0.875 | c=0.998905
[Epoch 0086] loss=9.9078 cls=0.3321 smmd=0.0598 ct=6.9545 rec=1.1958 | train/val/test=0.913/0.865/0.876 | c=0.998905
[Epoch 0087] loss=9.9012 cls=0.3316 smmd=0.0572 ct=6.9542 rec=1.1956 | train/val/test=0.913/0.867/0.878 | c=0.998905
[Epoch 0088] loss=9.9048 cls=0.3313 smmd=0.0597 ct=6.9541 rec=1.1954 | train/val/test=0.913/0.865/0.876 | c=0.998905
[Epoch 0089] loss=9.9045 cls=0.3308 smmd=0.0601 ct=6.9545 rec=1.1953 | train/val/test=0.912/0.865/0.876 | c=0.998905
[Epoch 0090] loss=9.9053 cls=0.3302 smmd=0.0611 ct=6.9547 rec=1.1951 | train/val/test=0.912/0.867/0.876 | c=0.998905
[Epoch 0091] loss=9.8997 cls=0.3294 smmd=0.0591 ct=6.9548 rec=1.1949 | train/val/test=0.912/0.867/0.878 | c=0.998905
[Epoch 0092] loss=9.8957 cls=0.3286 smmd=0.0580 ct=6.9547 rec=1.1948 | train/val/test=0.912/0.867/0.878 | c=0.998905
[Epoch 0093] loss=9.8936 cls=0.3277 smmd=0.0581 ct=6.9540 rec=1.1945 | train/val/test=0.912/0.869/0.878 | c=0.998905
[Epoch 0094] loss=9.8915 cls=0.3270 smmd=0.0582 ct=6.9533 rec=1.1943 | train/val/test=0.913/0.873/0.878 | c=0.998905
[Epoch 0095] loss=9.8960 cls=0.3262 smmd=0.0615 ct=6.9526 rec=1.1941 | train/val/test=0.913/0.873/0.878 | c=0.998905
