Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=11830, val=3943, test=3944 (mode=public, shot=N/A)
[Epoch 0000] loss=56.5812 cls=1.0890 smmd=4.0839 ct=7.2457 rec=1.4136 | train/val/test=0.401/0.400/0.403 | c=0.500000
[Epoch 0001] loss=33.0158 cls=1.0617 smmd=1.7430 ct=7.1738 rec=1.4152 | train/val/test=0.512/0.507/0.514 | c=0.500000
[Epoch 0002] loss=23.0904 cls=1.0682 smmd=0.7585 ct=7.1323 rec=1.4137 | train/val/test=0.560/0.561/0.553 | c=0.500000
[Epoch 0003] loss=25.9270 cls=1.0450 smmd=1.0426 ct=7.1357 rec=1.4138 | train/val/test=0.558/0.556/0.551 | c=0.500000
[Epoch 0004] loss=25.6256 cls=1.0088 smmd=1.0178 ct=7.1176 rec=1.4158 | train/val/test=0.546/0.546/0.537 | c=0.500000
[Epoch 0005] loss=23.6773 cls=0.9831 smmd=0.8327 ct=7.0749 rec=1.4180 | train/val/test=0.531/0.537/0.532 | c=0.500000
[Epoch 0006] loss=21.9473 cls=0.9560 smmd=0.5599 ct=7.5808 rec=1.4178 | train/val/test=0.529/0.534/0.529 | c=0.500000
[Epoch 0007] loss=21.1616 cls=0.9283 smmd=0.5127 ct=7.4311 rec=1.4162 | train/val/test=0.531/0.536/0.532 | c=0.500000
[Epoch 0008] loss=22.6959 cls=0.8864 smmd=0.6807 ct=7.3700 rec=1.4111 | train/val/test=0.577/0.578/0.572 | c=0.500000
[Epoch 0009] loss=23.1291 cls=0.8311 smmd=0.7248 ct=7.3825 rec=1.4017 | train/val/test=0.676/0.678/0.664 | c=0.500000
[Epoch 0010] loss=21.9556 cls=0.7846 smmd=0.6026 ct=7.4211 rec=1.3903 | train/val/test=0.698/0.699/0.675 | c=0.500000
[Epoch 0011] loss=20.2470 cls=0.7534 smmd=0.4304 ct=7.4383 rec=1.3799 | train/val/test=0.703/0.703/0.679 | c=0.500000
[Epoch 0012] loss=19.5807 cls=0.7262 smmd=0.3683 ct=7.4246 rec=1.3713 | train/val/test=0.702/0.704/0.682 | c=0.500000
[Epoch 0013] loss=20.0073 cls=0.6994 smmd=0.4149 ct=7.4134 rec=1.3634 | train/val/test=0.700/0.707/0.680 | c=0.500000
[Epoch 0014] loss=20.2664 cls=0.6773 smmd=0.4417 ct=7.4164 rec=1.3562 | train/val/test=0.708/0.715/0.686 | c=0.500000
[Epoch 0015] loss=19.9573 cls=0.6599 smmd=0.4102 ct=7.4254 rec=1.3500 | train/val/test=0.719/0.723/0.694 | c=0.500000
